"IDRSSD"	RCFD0010	RCFD1350	RCFD1395	RCFD1651	RCFD1727	RCFD1754	RCFD1773	RCFD2170	RCFD2221	RCFD2243	RCFD3123	RCFD3128	RCFD3210	RCFD3368	RCFD3411	RCFD3429	RCFD3433	RCFD3545	RCFD3792	RCFD3809	RCFD3812	RCFD3819	RCFD3821	RCFD3833	RCFD4336	RCFD5306	RCFD5310	RCFD5311	RCFD5320	RCFD5327	RCFD5334	RCFD5339	RCFD5340	RCFD5369	RCFD5610	RCFD7204	RCFD7205	RCFD7206	RCFD7273	RCFD7274	RCFD7275	RCFD8274	RCFD8275	RCFD8434	RCFD8764	RCFD8766	RCFD8767	RCFD8769	RCFD8770	RCFD8771	RCFD8772	RCFD8773	RCFD8774	RCFD8775	RCFD8776	RCFD8777	RCFD8778	RCFD8779	RCFDA000	RCFDA001	RCFDA002	RCFDA167	RCFDA221	RCFDA222	RCFDA223	RCFDA224	RCFDA250	RCFDB503	RCFDB504	RCFDB505	RCFDB528	RCFDB588	RCFDB589	RCFDB590	RCFDB591	RCFDB592	RCFDB593	RCFDB594	RCFDB595	RCFDB596	RCFDB600	RCFDB601	RCFDB602	RCFDB603	RCFDB604	RCFDB605	RCFDB606	RCFDB607	RCFDB608	RCFDB609	RCFDB610	RCFDB611	RCFDB612	RCFDB613	RCFDB614	RCFDB616	RCFDB617	RCFDB618	RCFDB619	RCFDB620	RCFDB621	RCFDB622	RCFDB623	RCFDB624	RCFDB625	RCFDB626	RCFDB627	RCFDB628	RCFDB629	RCFDB630	RCFDB631	RCFDB639	RCFDB640	RCFDB641	RCFDB642	RCFDB643	RCFDB644	RCFDB645	RCFDB646	RCFDB647	RCFDB648	RCFDB649	RCFDB650	RCFDB651	RCFDB652	RCFDB653	RCFDB654	RCFDB655	RCFDB656	RCFDB657	RCFDB658	RCFDB659	RCFDB660	RCFDB661	RCFDB662	RCFDB663	RCFDB664	RCFDB665	RCFDB666	RCFDB667	RCFDB668	RCFDB669	RCFDB670	RCFDB671	RCFDB672	RCFDB673	RCFDB674	RCFDB675	RCFDB676	RCFDB677	RCFDB678	RCFDB679	RCFDB680	RCFDB681	RCFDB682	RCFDB683	RCFDB684	RCFDB685	RCFDB686	RCFDB687	RCFDB688	RCFDB689	RCFDB690	RCFDB691	RCFDB693	RCFDB694	RCFDB695	RCFDB696	RCFDB697	RCFDB698	RCFDB699	RCFDB700	RCFDB701	RCFDB702	RCFDB703	RCFDB704	RCON0010	RCON1350	RCON1395	RCON1651	RCON1727	RCON1754	RCON1773	RCON2170	RCON2221	RCON2243	RCON3123	RCON3128	RCON3210	RCON3368	RCON3411	RCON3429	RCON3433	RCON3545	RCON3792	RCON3809	RCON3812	RCON3819	RCON3821	RCON3833	RCON4336	RCON5306	RCON5310	RCON5311	RCON5320	RCON5327	RCON5334	RCON5339	RCON5340	RCON5369	RCON5610	RCON7204	RCON7205	RCON7206	RCON7273	RCON7274	RCON7275	RCON8274	RCON8275	RCON8434	RCON8764	RCON8766	RCON8767	RCON8769	RCON8770	RCON8771	RCON8772	RCON8773	RCON8774	RCON8775	RCON8776	RCON8777	RCON8778	RCON8779	RCONA000	RCONA001	RCONA002	RCONA167	RCONA221	RCONA222	
1486704																																																																																																																																																																																	48895	16900	0	0	0	5015	1	211408	0	0	1473	0	19563	207541	344	0	0	0	17972	0	0	0	344	2951	0	0	1473	1473	3931	67423	45636	9923	95890	0	0	0.0807	0.1348	0.1237	0.0000	0.0000	0.0000	16499	1473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1492152																																																																																																																																																																																	3985	4280	0	0	0	0	1350	56044	0	0	671	0	4822	56256	0	0	0	0	5409	0	0	0	0	2264	0	0	602	602	2536	7036	2948	1690	44167	0	0	0.0854	0.1124	0.0999	0.0000	0.0000	0.0000	4807	602	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	
1492817																																																																																																																																																																																	1251	4075	0	0	0	0	32986	62985	0	0	285	0	5768	63672	0	0	0	0	5386	0	0	0	0	550	0	0	285	285	687	36529	7017	1363	18346	0	0	0.0801	0.1830	0.1733	0.0000	0.0000	0.0000	5101	285	667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1494240	312713	1185	0	0	0	0	3355123	13579557	0	0	101608	0	2320815	13261628		0	0	5426	1409821	118000	6405	53478	88684	571374	0	436071	101608	537679	614587	2535515	1764494	602999	7281988	60253	0	0.0734	0.1555	0.0962				872142	537679	56852	5239	102570	108845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7449	350	0	9068526	11870040	0	0	0	0	7776561	0	117	1391588	0	0	0	0	0	0	89035	223678	0	0	0	0	0	0	92993	440279	2041255	523167	257429	0	1185	0	0	0	60253	0	0	0	17923	110999	1231505	6416134	0	0	0	0	5426	2169904	1391588	67350	98145	9822	1382973	53478	15	0	0	53463	44342	500	0	0	43842	593	0	0	0	593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23208	23208	0	0	23208	0	0	0	0	0	0	0	285687	0	0	0	285687	0	5752	1697	615102	2541267	1789399	7665573	0	508253	894700	7665573	9068526	312713	1185						13579557																																																									
1494482																																																																																																																																																																																	15014	0	0	0	0	2370	0	48985	0	0	270	0	3602	40718	0	0	0	0	3872	0	0	20	0	616	0	0	270	270	333	17926	7865	2099	23131	0	0	0.0885	0.1250	0.1163	0.0000	0.0000	0.0000	3602	270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1494914	2677	11000	0	0	0	8990	7301	116503	0	0	1155	0	29664	118149		0	0	0	30983	3500	0	1570	0	0	0	0	1155	1155	2553	11403	13457	10147	89944	0	0	0.2525	0.3064	0.2950	0.0000	0.0000	0.0000	29828	1155	-164	0	3500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	101120	118149	0	0	0	0	77543	0	0	0	0	0	0	0	0	0	2553	124	0	0	0	0	0	8990	301	0	0	0	7000	0	11000	0	0	0	0	0	0	0	0	279	13457	63807	0	0	0	0	0	10147	0	0	0	0	-854	1570	0	0	0	1570	0	0	0	0	0	587	0	0	0	587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	2553	11403	13475	92101	0	2281	6738	92101	101120	2677	11000						112740																																																									
1495331																																																																																																																																																																																	5705	8074	0	0	0	119	4353	128178	0	0	1129	0	11631	124582	0	0	0	0	12684	0	0	180	529	5554	0	0	1129	1129	1594	17691	20540	3674	89406	0	0	0.0928	0.1192	0.1086				11555	1129	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1496150																																																																																																																																																																																	912	0	0	0	0	103	13	2916	0	0	0	0	2324	2832	0	0	0	0	2324	0	0	0	0	0	0	0	0	0	103	912	0	1888	1901	0	0	0.8206	1.1157	1.1157	0.0000	0.0000	0.0000	2324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1496178																																																																																																																																																																																	10094	6320	0	0	0	34456	989	152808	0	0	1194	0	14096	150462	0	0	0	0	15251	0	0	513	380	1188	0	0	1194	1194	2203	54086	11430	7574	86244	0	0	0.0934	0.1465	0.1351	0.0000	0.0000	0.0000	14057	1194	-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	
1516348																																																																																																																																																																																	533	175	0	0	0	0	10005	31302	0	0	301	0	2330	30932	0	0	0	0	2439	0	0	0	0	0	0	0	276	276	142	10119	2188	654	18988	0	0	0.0699	0.1105	0.0980	0.0000	0.0000	0.0000	2163	276	167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	
1516423																																																																																																																																																																																	4370	7398	0	0	0	16658	1567	174912	0	0	5163	0	16968	169812	0	0	0	0	18685	0	0	68	99	11541	0	0	1762	1762	460	30797	39744	3578	109007	0	0	0.0997	0.1359	0.1231	0.0000	0.0000	0.0000	16923	1762	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3401	
1629903																																																																																																																																																																																	1808	0	0	0	0	0	9346	20495	0	0	0	0	7530	21580	0	0	0	0	7440	0	0	0	0	0	0	0	0	0	46	9908	1171	9220	9220	0	0	0.3448	0.6312	0.6312	0.0000	0.0000	0.0000	7440	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1717622																																																																																																																																																																																	17388	0	0	0	0	0	171000	542360	0	0	0	0	339550	511342	0	0	0	133421	339550	184500	0	0	0	0	0	0	0	0	1680	17388	0	174340	518730	26349	0	0.6640	0.1111	0.1111	0.0000	0.0000	0.0000	339550	0	0	4562	654875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7836	0	0	
1718188																																																																																																																																																																																	29856	0	0	0	0	1051	70632	586299	0	0	6811	0	59526	594168	0	0	0	0	57990	0	0	2052	0	45606	0	1200	6146	7346	15042	96818	47180	14976	424558	16781	0	0.0864	0.1181	0.1031	0.0000	0.0000	0.0000	50644	7346	937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	665	
1718517																																																																																																																																																																																	5259	3725	0	0	0	11958	0	78161	0	0	692	0	5669	77666	0	0	0	0	6357	0	0	0	1268	0	0	0	688	688	14227	11255	0	3274	53369	0	0	0.0730	0.1140	0.1017	0.0000	0.0000	0.0000	5669	688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1764028																																																																																																																																																																																	3830	220	0	0	0	0	28802	82830	0	0	924	0	7196	80415	0	0	0	0	7381	0	0	198	0	3697	0	0	637	637	668	33678	12900	3122	35780	0	0	0.0839	0.1457	0.1331	0.0000	0.0000	0.0000	6744	637	452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	287	
1819049																																																																																																																																																																																	7320	20120	0	0	0	4646	10466	59337	0	0	169	0	6099	59005	0	0	0	0	6127	0	0	9	0	0	0	0	169	169	0	0	0	1005	59365	0	0	0.1010	0.1032	0.1003	0.0000	0.0000	0.0000	5958	169	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1819058																																																																																																																																																																																	4833	36000	0	0	0	0	68143	216987	0	0	260	0	33635	216587	0	0	0	0	30578	0	0	20	1675	331	0	0	260	260	51908	58029	21995	49637	81561	0	0	0.1416	0.2907	0.2882	0.0000	0.0000	0.0000	30318	260	811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1819366																																																																																																																																																																																	8869	14999	0	0	0	0	29097	164735	0	0	691	0	10228	163916	0	0	0	0	10724	0	0	172	1323	8427	0	0	691	691	7228	45778	13801	7501	98424	7633	0	0.0612	0.0897	0.0839				10033	691	195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1820979																																																																																																																																																																																	239	0	0	0	0	0	3065	3528	0	0	0	0	3325	3488	0	0	0	0	3190	0	0	0	0	0	0	0	0	0	548	1139	0	176	1706	0	0	0.9146	1.6494	1.6494	0.0000	0.0000	0.0000	3190	0	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1821024																																																																																																																																																																																	7472	16950	0	0	0	0	15921	152525	0	0	1538	0	14420	142179	0	0	0	0	10545	0	0	426	0	10979	0	0	1274	1274	12831	29967	25361	16328	80058	0	0	0.0675	0.1037	0.0912				9271	1274	235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	264	
1821976																																																																																																																																																																																	13396	26960	0	0	0	2553	509	260257	0	0	2362	0	20335	257267	0	0	0	0	22656	0	0	0	0	12193	0	0	2362	2362	2619	51705	12356	13926	195889	5351	0	0.0789	0.1037	0.0929	0.0000	0.0000	0.0000	20294	2362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1824285																																																																																																																																																																																	27957	0	0	0	0	0	114909	367816	0	0	2156	0	24967	360138	0	0	0	0	25831	0	0	625	4315	2596	0	0	2156	2156	20400	126985	31556	18066	188947	384	0	0.0657	0.1103	0.1011	0.0000	0.0000	0.0000	23675	2156	1292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1824324																																																																																																																																																																																	1777	173	0	0	0	115	5364	52227	0	0	479	0	4505	52564	0	0	0	0	4777	0	0	1	0	0	0	0	433	433	300	6472	24739	1985	20951	0	0	0.0826	0.1382	0.1257	0.0000	0.0000	0.0000	4344	433	161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	
1826382																																																																																																																																																																																	425	75	0	0	0	0	1441	43116	0	0	999	0	4552	43086	0	0	0	0	4968	0	0	0	0	163	0	0	406	406	592	1601	19577	2705	22361	0	0	0.1059	0.1555	0.1427	0.0000	0.0000	0.0000	4562	406	-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	593	
1830035	2741961	3309000	0	0	825169	360605	2777972	40792059	0	5449027	608970	0	6499144	39120477		0	0	0	6319932	200000	1633341	227	2241	10418	0	264264	582820	847084	2211317	7113720	6113	10973682	29228123	5707479	0	0.1436	0.1514	0.1311	0.0000	0.0000	0.0000	5472848	847084	21744	148425	1724843	838456	1333556	0	0	0	0	0	0	0	0	0	0	0	0	0	252637	0	26150	41733852	38124782	0	0	0	0	12496784	0	0	69307	926388	-8857	0	0	0	0	50261	2691700	0	9921	341877	782	6025	2000	34180	1635249	560365	0	548178	0	3309000	0	0	0	0	0	5707479	0	0	500000	0	11996784	0	0	0	0	0	14007228	2797655	183930	51873	88	2232786	227	0	0	0	227	1121	0	0	0	1121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5449027	5587632	5587632	0	0	0	5587632	0	0	0	0	0	0	5209	0	0	0	5209	0	211522	41116	2211317	7325242	47229	40271339	0	1465048	23614	40271339	41760002	1118436	3309000						37318935																																																									
1831975																																																																																																																																																																																	12222	0	0	0	0	0	6530	104538	0	0	1014	0	7530	98297	0	0	0	0	8357	0	0	361	0	4655	0	0	986	986	11932	6906	23377	4575	63095	0	0	0.0750	0.1060	0.0935	0.0000	0.0000	0.0000	7371	986	159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	
1833063																																																																																																																																																																																	109361	226900	0	0	0	0	290	426581	0	0	5672	0	79254	385034	0	0	0	0	80127	0	0	0	0	0	0	0	2011	2011	996	336551	0	15339	93568	0	0	0.2035	0.5097	0.4969	0.0000	0.0000	0.0000	78116	2011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3661	
1836701																																																																																																																																																																																	4176	7700	0	0	0	0	23094	97461	0	0	978	0	9596	97561	0	0	0	0	9659	0	0	299	0	0	0	0	846	846	889	33765	4081	4700	58607	175	0	0.0905	0.1430	0.1304	0.0000	0.0000	0.0000	8813	846	610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132	
1837829																																																																																																																																																																																	7749	2092	0	0	0	450	42125	275232	0	0	2275	0	22756	270372	0	0	0	0	23383	0	0	1238	0	43376	0	0	2275	2275	20278	32788	82516	6955	139428	8189	0	0.0781	0.1113	0.1004	0.0000	0.0000	0.0000	21108	2275	1648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1841536																																																																																																																																																																																	1944	3541	0	0	0	1000	30960	92541	0	0	741	0	16624	91727	0	0	0	0	17144	0	0	5	0	0	0	0	741	741	1886	16583	8772	1976	65672	0	0	0.1788	0.2336	0.2235	0.0000	0.0000	0.0000	16403	741	221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1841590																																																																																																																																																																																	2797	7600	0	0	0	0	52666	263157	0	0	3239	0	26216	263085	691	0	0	0	28684	0	0	0	751	7899	0	0	2748	2748	2519	55680	6494	5324	201004	0	0	0.0986	0.1308	0.1182	0.0000	0.0000	0.0000	25936	2748	247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	491	
1842065																																																																																																																																																																																	24959	2934	0	0	0	0	210824	974458	0	0	6796	0	78781	920114	121	0	0	0	71820	0	0	14851	0	70910	0	0	6796	6796	24046	282562	113333	11727	546141	140	0	0.0715	0.1012	0.0916	0.0000	0.0000	0.0000	65024	6796	2746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1842195																																																																																																																																																																																	39906	0	0	0	0	0	20595	322500	0	0	4046	0	28811	311767	0	0	0	0	31787	0	0	0	13993	30672	0	0	3590	3590	4622	60823	7681	5027	252382	0	0	0.0904	0.1108	0.0983	0.0000	0.0000	0.0000	28197	3590	614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	456	
1852381																																																																																																																																																																																	17916	19800	0	0	0	7999	11411	185163	0	0	1714	0	16114	190121	0	0	0	0	17672	0	0	0	0	8603	0	0	1714	1714	7011	37555	2340	6963	139810	0	0	0.0839	0.1157	0.1044	0.0000	0.0000	0.0000	15958	1714	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1852569																																																																																																																																																																																	5325	8500	0	0	0	249	12571	95568	0	0	875	0	9298	96250	604	0	0	0	9717	0	0	99	24	1897	0	0	689	689	1016	25569	40549	5507	29104	2534	0	0.0938	0.1769	0.1643	0.0000	0.0000	0.0000	9028	689	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	186	
1853856																																																																																																																																																																																	19011	80800	0	0	0	0	162626	519922	0	0	1110	0	90004	461298	0	0	0	0	44127	0	0	4966	0	0	0	0	1110	1110	143314	121903	2408	43233	204715	0	0	0.1032	0.1876	0.1828	0.0000	0.0000	0.0000	43017	1110	2384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1856398																																																																																																																																																																																	105	0	0	0	0	0	8972	9898	0	0	0	0	9774	8696	0	0	0	0	9774	0	0	0	0	0	0	0	0	0	90	9077	0	731	731	0	0	1.1240	3.8390	3.8390	0.0000	0.0000	0.0000	9774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1857087																																																																																																																																																																																	7784	25250	0	0	0	100	18008	235870	0	0	2445	0	23540	226780	8458	0	0	0	25531	0	0	3188	575	25384	0	0	2445	2445	4014	45168	15010	2830	173380	0	0	0.1018	0.1229	0.1111				23086	2445	454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1857377																																																																																																																																																																																	2242	3350	0	0	0	0	12662	50062	0	0	351	0	6136	50081	0	0	0	0	3847	0	0	23	31	1550	0	0	351	351	352	13761	8886	1655	24553	0	0	0.0732	0.1181	0.1074	0.0000	0.0000	0.0000	3496	351	331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1861347																																																																																																																																																																																	3099	0	0	0	0	0	0	10422	0	0	31	0	881	10310	0	0	0	0	912	0	0	0	0	0	0	0	31	31	0	0	3518	359	6935	0	0	0.0855	0.1049	0.1013	0.0000	0.0000	0.0000	881	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1861927																																																																																																																																																																																	26335	0	0	0	0	1207	13650	324895	0	0	3493	0	25776	317598	0	0	0	0	29177	0	0	576	3353	15737	0	0	3494	3494	5153	48735	17018	18049	257327	6714	0	0.0809	0.1022	0.0899	0.0000	0.0000	0.0000	25683	3494	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1862719																																																																																																																																																																																	26928	13000	0	0	0	0	35037	445295	0	0	4393	0	36802	451202	6720	0	0	0	34967	0	0	0	0	11210	0	0	3707	3707	44969	83555	83386	17011	231874	496	0	0.0700	0.1180	0.1055	0.0000	0.0000	0.0000	31260	3707	704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	686	
1863097																																																																																																																																																																																	5252	8200	0	0	0	28894	13172	205054	0	0	2036	0	15672	209471	0	0	0	0	17484	0	0	205	0	0	0	0	1894	1894	8002	39738	31714	11219	127480	0	0	0.0744	0.1154	0.1030	0.0000	0.0000	0.0000	15590	1894	82	25	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	142	
1863275																																																																																																																																																																																	1883	0	0	0	0	0	4357	72965	0	0	932	0	6307	71806	0	0	0	0	7021	0	0	2550	0	0	0	0	820	820	1163	4648	11638	3010	56286	0	0	0.0864	0.1072	0.0947	0.0000	0.0000	0.0000	6201	820	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	
1864197																																																																																																																																																																																	5508	0	0	0	0	0	26195	138647	0	0	1309	0	14409	135931	0	0	0	0	15154	0	0	0	738	0	0	0	1172	1172	13793	33646	10339	3619	81473	0	0	0.1029	0.1619	0.1494				13982	1172	427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137	
1864227																																																																																																																																																																																	4110	4620	0	0	0	2369	5577	76975	0	0	514	0	5471	72985	0	0	0	0	5944	0	0	0	145	2263	0	0	514	514	6109	13036	4302	3506	53973	0	0	0.0744	0.0992	0.0906	0.0000	0.0000	0.0000	5430	514	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1864375																																																																																																																																																																																	3968	15464	0	0	0	0	29010	139714	0	0	789	0	11711	135138	0	0	0	0	12206	0	0	298	1798	0	0	0	789	789	2487	42404	21449	6191	73689	0	0	0.0845	0.1297	0.1213	0.0000	0.0000	0.0000	11417	789	294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1864601																																																																																																																																																																																	2670	35921	0	0	0	0	4131	124847	0	0	1332	0	9024	126453	0	0	0	0	10156	0	0	29	0	1964	0	0	1154	1154	2535	38101	3662	1556	81843	0	0	0.0712	0.1102	0.0977	0.0000	0.0000	0.0000	9002	1154	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	
1864610																																																																																																																																																																																	3943	15758	0	0	0	0	34813	148623	0	0	884	0	11215	142229	960	0	0	0	11686	0	0	0	0	15465	0	0	884	884	3019	42646	52521	3688	50688	0	0	0.0759	0.1251	0.1156				10802	884	413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1864629																																																																																																																																																																																	6689	0	0	0	0	4159	0	270930	0	0	2945	0	29726	269297	0	0	0	0	32483	0	0	107	4968	58162	0	0	2945	2945	1641	9466	23603	18658	238977	0	0	0.1098	0.1197	0.1089	0.0000	0.0000	0.0000	29538	2945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1864683																																																																																																																																																																																	8658	3200	0	0	0	7370	112407	379856	0	0	2348	0	26019	359250	0	0	0	0	27445	0	0	0	3371	22957	0	0	2349	2349	62009	69896	21915	12289	226880	1174	0	0.0699	0.1036	0.0947				25096	2349	884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	
1865091																																																																																																																																																																																	14297	0	0	0	0	0	0	16789	0	0	0	0	13366	15498	0	0	0	0	12804	0	0	0	0	0	0	0	0	0	57	14294	0	1876	1876	0	0	0.8573	2.7041	2.7041	0.0000	0.0000	0.0000	12804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1865680																																																																																																																																																																																	14341	11550	0	0	0	0	31305	221775	0	0	3008	0	15008	213600	5498	0	0	0	16444	0	0	1075	63	1470	0	0	2254	2254	5081	50308	2170	4241	166213	0	0	0.0666	0.0916	0.0790	0.0000	0.0000	0.0000	14190	2254	268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	754	
1865961																																																																																																																																																																																	253	0	0	0	0	204	15597	25901	0	0	0	0	13117	25304	0	0	0	0	13117	0	0	0	0	0	0	0	0	0	15845	332	0	7270	9724	0	0	0.5184	1.3398	1.3398	0.0000	0.0000	0.0000	13117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1866726	64737	0	0	0	0	6586	4083	290313	0	0	3047	371	25475	282882		0	0	0	27331	0	0	4167	0	2979	0	0	1671	1671	5442	168908	54616	11460	64256	0	0	0.0907	0.2071	0.1945	0.0000	0.0000	0.0000	25660	1671	-185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1376	131941	282882	0	0	0	0	198891	0	0	0	0	0	0	0	0	0	2666	62071	0	0	0	2117	4459	10	138	0	3945	0	0	0	0	0	0	0	0	0	0	0	2454	93494	50157	52786	0	0	0	0	0	19063	0	322	7281	0	-2909	4167	0	122	0	4045	0	0	0	0	0	2808	0	0	0	2808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1490	0	0	51	1439	0	0	0	5442	169030	54667	72548	0	33806	27334	72548	133688	57178	0						276403																																																									
1866762																																																																																																																																																																																	11762	5000	0	0	0	0	17902	280149	0	0	3080	0	20533	274528	0	0	0	0	28661	0	0	1556	0	17102	0	5380	2793	8173	3687	37410	72440	4705	169624	0	0	0.0746	0.1284	0.0918	0.0000	0.0000	0.0000	20488	8173	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	287	
1867983																																																																																																																																																																																	7952	23611	0	0	0	0	68366	231618	15	0	1846	0	15891	213477	0	0	0	0	16669	0	0	40	0	8388	0	0	1608	1623	6320	82022	71451	10751	72308	348	0	0.0705	0.1298	0.1171	0.0000	0.0000	0.0000	15046	1623	845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	238	
1871122																																																																																																																																																																																	2247	485	0	0	0	6428	3731	56801	0	0	355	0	5258	57531	0	0	0	0	5557	0	0	432	0	0	0	0	355	355	3030	5189	17875	4049	30972	0	0	0.0904	0.1343	0.1257	0.0000	0.0000	0.0000	5202	355	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1872941																																																																																																																																																																																	1052	4200	0	0	0	0	18264	66167	0	0	676	0	6109	63211	194	0	0	0	6512	0	0	0	0	0	0	0	528	528	918	22600	9534	2123	33601	131	0	0.0947	0.1522	0.1399	0.0000	0.0000	0.0000	5984	528	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	
1872996																																																																																																																																																																																	4571	354	0	0	0	5995	19263	174123	0	0	1586	0	15550	166368	0	0	0	0	16951	0	0	169	6038	0	0	0	1586	1586	1185	26299	40143	4514	107802	0	0	0.0924	0.1243	0.1127	0.0000	0.0000	0.0000	15365	1586	177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1874936																																																																																																																																																																																	602	0	0	0	0	0	19329	22029	0	0	0	0	21899	18702	0	0	0	0	21899	0	0	0	0	0	0	0	0	0	90	19931	0	2008	2008	0	0	1.1709	3.6535	3.6535	0.0000	0.0000	0.0000	21899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1877665																																																																																																																																																																																	4831	6300	0	0	0	0	11086	49540	0	0	280	0	3312	47855	0	0	0	0	3447	0	0	0	0	0	0	0	280	280	4086	23248	432	2256	21860	0	0	0.0663	0.1290	0.1185	0.0000	0.0000	0.0000	3167	280	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1879016																																																																																																																																																																																	1977	0	0	0	0	0	15820	66376	0	0	511	0	5243	65332	0	0	0	0	5646	0	0	35	0	0	0	0	511	511	505	14053	23130	3140	29046	0	0	0.0786	0.1299	0.1182	0.0000	0.0000	0.0000	5135	511	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
