"IDRSSD"	RCFD0010	RCFD1395	RCFD1651	RCFD1754	RCFD1773	RCFD2170	RCFD2221	RCFD3123	RCFD3128	RCFD3210	RCFD3368	RCFD3411	RCFD3429	RCFD3433	RCFD3545	RCFD3792	RCFD3809	RCFD3812	RCFD3821	RCFD3833	RCFD4336	RCFD5306	RCFD5310	RCFD5311	RCFD5320	RCFD5327	RCFD5334	RCFD5339	RCFD5340	RCFD5369	RCFD5610	RCFD7204	RCFD7205	RCFD7206	RCFD7273	RCFD7274	RCFD7275	RCFD8274	RCFD8275	RCFD8434	RCFD8764	RCFD8766	RCFD8767	RCFD8769	RCFD8770	RCFD8771	RCFD8772	RCFD8773	RCFD8774	RCFD8775	RCFD8776	RCFD8777	RCFD8778	RCFD8779	RCFDA000	RCFDA001	RCFDA002	RCFDA167	RCFDA221	RCFDA222	RCFDA223	RCFDA224	RCFDA250	RCFDB503	RCFDB504	RCFDB505	RCFDB520	RCFDB528	RCFDB541	RCFDB542	RCFDB543	RCFDB546	RCFDB547	RCFDB548	RCFDB581	RCFDB582	RCFDB583	RCFDB588	RCFDB589	RCFDB590	RCFDB591	RCFDB592	RCFDB593	RCFDB594	RCFDB595	RCFDB596	RCFDB600	RCFDB601	RCFDB602	RCFDB603	RCFDB604	RCFDB605	RCFDB606	RCFDB607	RCFDB608	RCFDB609	RCFDB610	RCFDB611	RCFDB612	RCFDB617	RCFDB618	RCFDB619	RCFDB620	RCFDB621	RCFDB622	RCFDB623	RCFDB624	RCFDB625	RCFDB626	RCFDB627	RCFDB628	RCFDB629	RCFDB630	RCFDB631	RCFDB639	RCFDB640	RCFDB641	RCFDB642	RCFDB643	RCFDB644	RCFDB650	RCFDB651	RCFDB652	RCFDB653	RCFDB654	RCFDB655	RCFDB656	RCFDB657	RCFDB658	RCFDB659	RCFDB660	RCFDB661	RCFDB662	RCFDB663	RCFDB664	RCFDB665	RCFDB666	RCFDB667	RCFDB668	RCFDB669	RCFDB670	RCFDB671	RCFDB672	RCFDB673	RCFDB675	RCFDB676	RCFDB677	RCFDB678	RCFDB679	RCFDB680	RCFDB681	RCFDB682	RCFDB683	RCFDB684	RCFDB685	RCFDB686	RCFDB687	RCFDB688	RCFDB689	RCFDB690	RCFDB691	RCFDB693	RCFDB694	RCFDB695	RCFDB696	RCFDB697	RCFDB698	RCFDB699	RCFDB700	RCFDB701	RCFDB702	RCFDB703	RCFDB704	RCFDC063	RCFDC064	RCFDC225	RCFDC227	RCFDC228	RCFDC869	RCFDC980	RCFDC981	RCFDC982	RCFDC983	RCFDC984	RCFDC985	RCON0010	RCON1395	RCON1651	RCON1754	RCON1773	RCON2170	RCON2221	RCON3123	RCON3128	RCON3210	RCON3368	RCON3411	RCON3429	RCON3433	RCON3545	RCON3792	RCON3809	RCON3812	RCON3821	RCON3833	RCON4336	RCON5306	RCON5310	RCON5311	RCON5320	RCON5327	RCON5334	RCON5339	RCON5340	RCON5369	RCON5610	RCON7204	RCON7205	RCON7206	RCON7273	RCON7274	RCON7275	RCON8274	RCON8275	RCON8434	RCON8764	RCON8766	RCON8767	RCON8769	RCON8770	RCON8771	RCON8772	RCON8773	RCON8774	RCON8775	RCON8776	RCON8777	RCON8778	RCON8779	RCONA000	
1004368																																																																																																																																																																																										136073	0	0	18499	246474	4555780	0	40623	0	322714	4379897	0	0	0	0	420016	0	0	43559	241767	-10413	110000	41893	151893	135802	308748	635536	143927	3452786	7667	0	0.0622	0.1052	0.0672	0	0	0	268123	151893	-2212	426	485000	24024	0	0	0	0	0	0	0	0	0	0	0	0	
1004470																																																																																																																																																																																										5725	0	0	0	16491	161935	0	1077	0	13950	157478	0	0	0	0	15360	0	0	342	0	0	0	1077	1077	5917	19173	47993	3991	90504	0	0	0.090698	0.129675	0.120583	0	0	0	14283	1077	-342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1005440																																																																																																																																																																																										6262	0	0	62	19495	49651	0	102	0	4113	47938	0	0	0	0	4409	0	0	0	0	0	0	102	102	3746	15997	15160	1172	15161	0	0	0.0898	0.17	0.166	0	0	0	4307	102	-194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1005459																																																																																																																																																																																										1410	0	0	0	10419	46959	0	274	0	2906	47419	0	0	0	0	3616	0	0	461	11	0	0	274	274	805	16073	8541	3211	22251	0	0	0.0705	0.1202	0.1111	0	0	0	3342	274	-436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1005552																																																																																																																																																																																										2106	0	0	0	25724	85880	0	872	0	9769	87705	212	0	0	0	10865	0	0	0	1456	0	0	677	677	12836	16884	15320	2826	42398	0	0	0.116162	0.201196	0.18866	0	0	0	10188	677	-419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1005655																																																																																																																																																																																										360	0	0	0	2026	32543	0	376	0	3739	34103	0	0	0	0	4136	0	0	0	1898	0	0	376	376	0	2624	1455	987	28861	0	0	0.1103	0.1331	0.121	0	0	0	3760	376	-21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1005758																																																																																																																																																																																										14374	0	0	13304	20757	72928	0	390	0	6191	75996	0	0	0	489	6631	0	0	0	760	0	0	390	390	8968	33318	6229	1050	24853	0	0	0.0821	0.1894	0.1783	0	0	0	6241	390	-261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1005851																																																																																																																																																																																										1047	0	0	4426	0	32692	0	563	0	2616	32742	0	0	0	0	2955	0	0	0	272	0	0	339	339	72	7172	765	1230	25245	0	0	0.0799	0.1099	0.0972	0	0	0	2616	339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1005860																																																																																																																																																																																										7021	0	0	83621	94342	273443	0	762	0	16321	272685	65	0	0	0	17394	0	0	340	16493	0	0	794	794	1465	169026	50908	7201	53284	0	0	0.0609	0.1446	0.138	0	0	0	16600	794	-279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1006148																																																																																																																																																																																										17221	0	0	135	108094	473602	0	2692	0	55785	474750	0	0	0	0	60830	0	0	953	3650	0	0	2692	2692	16401	65507	96716	19395	300165	222	0	0.1226	0.167	0.1596	0	0	0	58138	2692	-2703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1006157																																																																																																																																																																																										4142	0	0	22983	0	66460	0	741	0	9491	63792	0	0	0	0	10094	0	0	530	0	0	0	603	603	664	21171	3040	3970	42326	0	0	0.1488	0.2099	0.1974	0	0	0	9491	603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1006344																																																																																																																																																																																										2160	0	0	0	7885	39255	0	254	0	4181	39122	0	0	0	0	4475	0	0	0	0	0	0	254	254	0	8353	15343	1429	15879	131	0	0.1079	0.1763	0.1663	0	0	0	4221	254	-40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1006513																																																																																																																																																																																										2902	0	0	0	23430	239131	0	1788	0	22862	237114	0	0	0	0	25080	0	0	170	0	0	0	1788	1788	2304	31595	94098	3451	113574	957	0	0.0982	0.1495	0.1389	0	0	0	23292	1788	-430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1006559																																																																																																																																																																																										2377	0	0	2273	6333	71861	0	631	0	6610	72028	0	0	0	0	6770	0	0	0	0	0	0	631	631	550	11222	17389	1192	42932	2646	0	0.085961	0.12558	0.113875	0	0	0	6139	631	-141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1006577																																																																																																																																																																																										3936	0	0	0	29467	124507	0	1012	0	8823	123661	0	0	0	0	10442	0	0	0	6501	0	0	1012	1012	539	30072	35134	5588	60803	0	0	0.0763	0.1192	0.1076	0	0	0	9430	1012	-642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1006652																																																																																																																																																																																										4253	0	0	1177	37957	108941	0	555	0	9433	106551	0	0	0	0	10184	0	0	0	0	0	0	471	471	2171	48979	23120	4554	35651	0	0	0.091158	0.178145	0.169906	0	0	0	9713	471	-280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1006670																																																																																																																																																																																										15336	0	0	400	2500	146670	0	836	0	17419	143536	0	0	0	0	18227	0	0	0	9007	0	0	836	836	567	18273	88835	5569	39784	0	0	0.121161	0.197345	0.188294	0	0	0	17391	836	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1006858																																																																																																																																																																																										791	0	0	2548	0	25008	0	267	0	2165	25262	0	0	0	0	2424	0	0	0	0	0	0	264	264	408	4032	1076	973	19754	0	0	0.0855	0.1149	0.1024	0	0	0	2160	264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1006951																																																																																																																																																																																										4786	0	0	10000	0	71533	0	710	0	6165	70630	0	0	0	0	6545	0	0	0	1050	0	0	663	663	2421	13640	11675	3740	44507	0	0	0.0836	0.1228	0.1104	0	0	0	5882	663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1007015																																																																																																																																																																																										46568	0	0	109161	28800	1277036	0	12526	0	117415	1274988	497	0	0	0	118420	0	0	2637	142314	0	0	12526	12526	16085	181890	178616	58397	901556	1979	0	0.083825	0.106565	0.095293	0	0	0	105894	12526	-198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1007051																																																																																																																																																																																										833	0	0	5081	13752	63931	0	664	0	7092	64374	0	0	0	0	7788	0	0	144	1797	0	0	556	556	2940	17232	9100	1838	35536	0	0	0.112343	0.175425	0.162901	0	0	0	7232	556	-140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1007145																																																																																																																																																																																										1623	0	0	0	12684	44319	0	318	0	3131	44595	0	0	0	0	3767	0	0	0	55	0	0	318	318	551	11672	12598	1744	20134	0	0	0.0773	0.1286	0.1178	0	0	0	3449	318	-318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1007154																																																																																																																																																																																										11343	0	0	3538	15955	306798	0	3555	0	26833	308133	0	0	0	0	30758	1293	0	0	12665	0	0	3517	3517	1865	31801	37894	17196	239401	1241	0	0.0884	0.1093	0.0968	0	0	0	27241	3517	-408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1007417																																																																																																																																																																																										24775	0	0	33287	201839	623188	0	4488	0	73394	623378	0	0	0	0	83114	0	0	1557	6692	0	0	4488	4488	15320	258972	105501	35901	255220	0	0	0.1261	0.2268	0.2145	0	0	0	78626	4488	-5232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1007659																																																																																																																																																																																										3079	0	0	0	15056	103308	0	781	0	8376	101464	184	0	0	0	9182	1185	0	0	676	0	0	781	781	415	23366	17202	5205	63095	513	0	0.083	0.1196	0.1095	0	0	0	8401	781	-332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1007734																																																																																																																																																																																										840	0	0	4387	0	11766	0	82	0	1159	11985	0	0	0	0	1227	0	0	0	0	0	0	68	68	1157	6056	877	174	3758	0	0	0.0967	0.2275	0.2149	0	0	0	1159	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1007752																																																																																																																																																																																										1209	0	0	0	4328	64103	0	485	0	5285	64142	0	0	0	0	5375	0	0	0	0	0	0	485	485	510	10557	5497	2807	47629	0	0	0.0767	0.1024	0.0932	0	0	0	4890	485	-35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1007819																																																																																																																																																																																										12122	0	0	1785	111326	574739	6	5738	0	48690	570999	0	0	0	0	56467	0	0	0	12257	0	0	5347	5353	11905	129078	154221	24885	287735	195	0	0.0895	0.1321	0.1196	0	0	0	51114	5353	-2455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1007846																																																																																																																																																																																										242694	0	0	116707	2533396	8648933	0	62359	0	881889	8566756	1823	0	0	0	689173	50000	0	94631	879026	-43	0	62359	62359	115452	2571815	990894	272077	4799085	3000	0	0.0757	0.108	0.0982	0	0	0	626814	62359	-33150	334	10200	1055	0	0	0	0	0	0	0	0	0	0	0	0	
1007930																																																																																																																																																																																										1800	0	0	0	6654	33042	0	162	0	4764	32807	0	0	0	0	5088	0	0	0	772	0	0	162	162	1114	8529	4925	2115	18798	0	0	0.150151	0.217874	0.210936	0	0	0	4926	162	-162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1007958																																																																																																																																																																																										522	0	0	0	14653	35588	0	857	0	4053	35189	99	0	0	0	4548	0	0	0	1264	0	0	304	304	302	15380	711	845	20241	0	0	0.1206	0.1913	0.1785	0	0	0	4244	304	-191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1008076																																																																																																																																																																																										5178	0	0	133337	25628	256349	0	447	0	28337	255758	0	0	0	0	28945	0	0	0	0	0	0	447	447	10062	153888	67940	7221	25152	0	0	0.1114	0.322	0.317	0	0	0	28498	447	-161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1008133																																																																																																																																																																																										8293	0	0	41	49458	174682	0	1004	0	11981	173725	0	0	0	0	13424	0	0	0	0	0	0	1004	1004	33457	30410	41331	3895	70959	0	32	0.0715	0.1366	0.1264	0	0	0	12420	1004	-471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1008151																																																																																																																																																																																										765	0	0	0	2902	17413	0	153	0	1601	17343	90	0	0	0	1831	0	0	0	0	0	0	153	153	266	5026	2058	487	10297	0	0	0.0968	0.1483	0.1359	0	0	0	1678	153	-77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1008209																																																																																																																																																																																										3364	0	0	18787	27131	95375	0	582	0	6327	95580	0	0	0	0	7573	0	0	25	0	0	0	577	577	3138	44681	23234	1779	25594	0	0	0.0732	0.1641	0.1516	0	0	0	6996	577	-976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1008432																																																																																																																																																																																										4923	0	0	0	18464	109415	0	1035	0	7457	107789	0	0	0	0	9769	0	0	80	7620	0	1000	1035	2035	1232	24057	4801	4965	80780	0	0	0.071751	0.106405	0.084239	0	0	0	7734	2035	-277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1008450																																																																																																																																																																																										791	0	0	0	3029	12731	0	123	0	1556	13863	0	0	0	0	1766	0	0	0	0	0	0	110	110	43	4473	1101	297	7337	0	0	0.1195	0.2014	0.1888	0	0	0	1656	110	-100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1008553																																																																																																																																																																																										1533	0	0	0	10219	45735	0	424	0	3854	44458	0	0	0	0	4488	0	0	0	2559	0	0	424	424	120	12292	1753	2987	32364	0	0	0.0915	0.1207	0.1093	0	0	0	4064	424	-269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1008674																																																																																																																																																																																										5099	0	0	0	53774	229836	114	974	0	20133	221534	0	0	0	0	21843	0	0	0	9585	0	0	974	1088	1056	49893	106975	13439	73948	0	0	0.093688	0.152733	0.145126	0	0	0	20755	1088	-622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1008731																																																																																																																																																																																										8561	0	0	0	2106	245115	0	1860	0	29598	235250	0	0	0	0	31501	0	0	0	0	0	0	1860	1860	5066	17640	29437	16804	194901	1752	0	0.125998	0.136986	0.128898	0	0	0	29641	1860	-43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1008955																																																																																																																																																																																										2457	0	0	0	14319	66059	0	501	0	4220	65816	0	0	0	0	5232	0	0	0	0	0	0	501	501	626	14657	13376	2109	38413	0	0	0.0719	0.108	0.0976	0	0	0	4731	501	-511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1009055																																																																																																																																																																																										2995	0	0	0	8091	35922	0	275	0	4012	36602	0	0	0	0	4380	0	0	0	0	0	0	275	275	1246	9477	1642	872	23943	0	0	0.1126	0.1643	0.154	0	0	0	4105	275	-236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1009242																																																																																																																																																																																										3364	0	0	0	23655	166687	0	913	0	21068	163410	0	0	0	0	20808	0	0	0	247	0	0	913	913	3203	19635	43535	6384	100110	0	0	0.1227	0.165	0.1578	0	0	0	19895	913	-109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1009354																																																																																																																																																																																										14504	0	0	136771	0	528934	0	6324	0	72557	539308	0	0	0	0	72028	0	0	0	23520	0	0	5228	5228	9311	133299	22633	16665	364258	0	0	0.1252	0.1727	0.1601	0	0	0	66800	5228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1009420																																																																																																																																																																																										36091	0	0	2340	184027	1520387	0	14421	0	173241	1492166	0	0	0	0	142921	0	0	33826	171180	0	0	14421	14421	24151	199994	375115	52427	892592	15569	0	0.088979	0.116493	0.104738	0	0	0	128500	14421	-3314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1009541																																																																																																																																																																																										7469	0	0	575	12136	291160	0	2449	0	25179	283560	0	0	0	0	27820	0	0	907	4409	0	0	2449	2449	2085	19078	66787	9215	205961	745	0	0.0895	0.1132	0.1032	0	0	0	25371	2449	-209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1009756																																																																																																																																																																																										4156	0	0	0	11242	119801	0	1006	0	10877	118371	0	0	0	0	12054	0	0	0	0	0	0	1006	1006	0	13349	12777	7553	94944	0	0	0.0933	0.1152	0.1056	0	0	0	11048	1006	-180	131	0	0	0	0	0	0	0	0	0	0	0	0	0	2207	
1009804																																																																																																																																																																																										28613	0	0	178	225821	867921	0	8665	0	73894	852399	6169	0	0	0	88221	0	0	0	56430	0	0	7076	7076	3951	265580	266231	32375	350397	0	0	0.095214	0.156331	0.143792	0	0	0	81145	7076	-7495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1009813																																																																																																																																																																																										2865	0	0	1717	0	26871	0	198	0	4054	26580	0	0	0	0	4252	0	0	0	0	0	0	198	198	1717	10499	3029	392	11824	0	0	0.1525	0.2655	0.2531	0	0	0	4054	198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1009831																																																																																																																																																																																										2198	0	0	0	11532	123342	0	2000	0	10808	119963	0	0	0	0	12406	0	0	0	8218	0	0	1326	1326	1349	17654	16695	5435	90056	0	0	0.0924	0.1177	0.1051	0	0	0	11080	1326	-272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1009840																																																																																																																																																																																										1238	0	0	630	19426	41913	0	290	0	4747	42095	0	0	0	0	5258	0	0	0	243	0	0	290	290	0	14320	12088	1200	16028	0	0	0.118	0.2098	0.1983	0	0	0	4968	290	-221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1009952																																																																																																																																																																																										1325	0	0	0	4108	23215	0	215	0	1960	23163	0	0	0	0	2212	0	0	5	0	0	0	179	179	375	8029	4744	1302	10355	0	0	0.0878	0.1547	0.1422	0	0	0	2033	179	-73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1010015																																																																																																																																																																																										2239	0	0	0	25950	71775	0	526	0	7389	70779	0	0	0	0	8012	0	0	159	0	0	0	521	521	5025	19856	19893	2592	27680	0	0	0.105836	0.192208	0.179709	0	0	0	7491	521	-102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1010051																																																																																																																																																																																										818	0	0	168	7363	27508	0	366	0	2080	23104	0	0	0	0	2411	0	0	50	0	0	0	171	171	162	16339	1911	1021	9462	0	0	0.097	0.1784	0.1657	0	0	0	2240	171	-160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1010930																																																																																																																																																																																										106519	0	0	109550	498418	3781419	0	27608	0	264209	3767614	25	0	0	0	334720	0	0	15611	376584	0	0	32055	32055	121478	487884	1016349	133073	2185000	5914	0	0.080522	0.111852	0.10114	0	0	0	302665	32055	-7560	229	100000	4341	0	0	0	0	0	0	0	0	0	0	0	0	
1011432																																																																																																																																																																																										3916	0	0	4410	12273	89557	0	902	0	13340	89957	0	0	0	0	14207	0	0	96	0	0	0	723	723	3396	19462	28015	2806	39826	0	0	0.149894	0.246256	0.233724	0	0	0	13484	723	-144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1011526																																																																																																																																																																																										94670	0	0	54372	494833	2514304	0	15268	0	274401	2540146	525	0	0	0	234992	0	0	2494	144671	-1012	0	15268	15268	46537	483373	757089	149478	1192767	12828	5312	0.088755	0.134347	0.125619	0	0	0	219724	15268	-8893	2935	600000	0	0	0	0	0	0	0	0	0	0	0	0	0	
1011553																																																																																																																																																																																										1511	0	0	0	15310	49801	0	428	0	5896	50216	0	0	0	0	6560	0	0	0	0	0	0	411	411	1060	17058	6322	2321	26211	0	0	0.1225	0.1998	0.1873	0	0	0	6149	411	-253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1011638																																																																																																																																																																																										9492	0	0	0	31855	323140	0	6132	0	25271	315871	0	0	0	0	29009	0	0	1051	13951	0	0	3231	3231	1386	62688	52896	5642	213070	0	0	0.081609	0.113486	0.100846	0	0	0	25778	3231	-507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1011656																																																																																																																																																																																										757	0	0	0	3508	67363	0	1261	0	7850	64878	0	0	0	0	8579	0	0	0	6088	0	0	709	709	256	16818	2550	414	49020	0	0	0.121305	0.152784	0.140158	0	0	0	7870	709	-20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1011740																																																																																																																																																																																										1295	0	0	161	4602	19921	0	147	0	2278	19804	50	0	0	0	2139	0	0	0	0	0	0	147	147	0	3162	10109	412	6548	0	0	0.1024	0.1747	0.1627	0	0	0	1992	147	-71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1011852																																																																																																																																																																																										316	0	0	8343	0	15705	0	242	0	2626	15657	0	0	0	0	2734	0	0	0	0	0	0	108	108	1801	6582	412	323	7152	0	0	0.1677	0.3201	0.3075	0	0	0	2626	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1011955																																																																																																																																																																																										2340	0	0	3806	10021	101535	0	1264	0	7694	97411	0	0	0	0	8937	0	0	0	1500	0	0	1067	1067	1971	16148	7295	4392	77574	52	0	0.0808	0.105	0.0924	0	0	0	7870	1067	-176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1012055																																																																																																																																																																																										2113	0	0	2553	11288	53443	0	493	0	5197	52311	0	0	0	0	5431	0	0	0	1682	0	0	486	486	318	16196	6087	2934	31088	0	0	0.0953	0.1397	0.1272	0	0	0	4945	486	-185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1012251																																																																																																																																																																																										28994	0	0	0	179484	294741	0	397	0	47467	298765	0	0	0	0	49774	0	0	0	0	0	0	397	397	45718	140680	34395	6716	77238	0	0	0.1653	0.4058	0.4026	0	0	0	49377	397	-4743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1012354																																																																																																																																																																																										346	0	0	0	4169	21575	0	347	0	1999	22121	0	0	0	0	2445	0	0	0	0	0	0	230	230	0	3956	1276	907	16906	0	0	0.1001	0.1338	0.1213	0	0	0	2215	230	-216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1012457																																																																																																																																																																																										1191	0	0	2059	8287	32109	0	275	0	2922	30216	0	0	0	0	3344	0	0	0	24	0	0	275	275	1054	11383	945	2069	19161	0	0	0.101569	0.151855	0.139367	0	0	0	3069	275	-147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1012671																																																																																																																																																																																										30689	0	0	157527	79514	567046	1229	2660	0	72252	561450	0	0	0	0	75739	0	0	0	0	0	0	2660	3889	8557	252911	148620	40515	160179	419	0	0.127972	0.265685	0.252042	0	0	0	71850	3889	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1012859																																																																																																																																																																																										1854	0	0	0	13675	89421	0	723	0	7145	87853	1994	0	0	0	8003	0	0	0	6051	0	0	723	723	699	14372	16897	6148	58311	0	0	0.0829	0.1095	0.0996	0	0	0	7280	723	-135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1013070																																																																																																																																																																																										6095	0	0	0	50712	430069	0	3888	0	52375	415071	0	0	0	0	57101	0	0	0	0	0	0	3888	3888	9271	60761	117288	22615	248055	0	0	0.128202	0.179084	0.16689	0	0	0	53213	3888	-838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1013650																																																																																																																																																																																										841	0	0	0	17598	43348	0	444	0	5730	44066	0	0	0	0	6529	0	0	0	0	0	0	358	358	327	17133	4482	893	22291	0	0	0.14	0.2342	0.2214	0	0	0	6171	358	-441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1013735																																																																																																																																																																																										2793	0	0	0	5336	65227	0	910	0	8830	64182	0	0	0	0	9578	0	0	204	1790	0	0	700	700	386	10554	4764	2413	50509	0	0	0.138325	0.171683	0.159135	0	0	0	8878	700	-48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1013744																																																																																																																																																																																										1153	0	0	7882	4862	30261	0	199	0	3411	31149	0	0	0	0	3862	0	0	0	0	0	0	199	199	0	11116	5814	607	13796	0	0	0.1176	0.2032	0.1927	0	0	0	3663	199	-252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1013856																																																																																																																																																																																										21928	0	0	127	9843	85589	0	342	0	9399	87002	0	0	0	0	9842	0	0	0	133	0	0	342	342	3080	20069	14792	2792	47990	0	0	0.109193	0.165259	0.159516	0	0	0	9500	342	-101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1014040																																																																																																																																																																																										5993	0	0	1869	19189	117361	126	758	0	10038	114629	0	0	0	0	10120	0	0	0	6685	0	0	758	884	1502	18000	24380	8479	73520	0	0	0.0811	0.1092	0.0997	0	0	0	9236	884	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1014059																																																																																																																																																																																										4478	0	0	0	19382	48252	0	679	0	4951	47771	1183	0	0	0	5601	0	0	0	1479	0	0	358	358	928	20103	9329	1970	19012	30	0	0.1098	0.1975	0.1849	0	0	0	5243	358	-292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1014125																																																																																																																																																																																										6452	0	0	0	50447	292171	0	2221	0	26007	287127	0	0	0	0	28663	0	0	5606	6856	0	0	2221	2221	5982	51867	80872	14074	156329	689	0	0.092092	0.134335	0.123926	0	0	0	26442	2221	-435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1014246																																																																																																																																																																																										1024	0	0	300	7052	34587	0	314	0	2954	33859	0	0	0	0	3417	0	0	0	0	0	0	310	310	310	8554	6375	1475	19823	0	0	0.091763	0.137949	0.125434	0	0	0	3107	310	-153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1014255																																																																																																																																																																																										786	0	0	3751	0	15264	0	112	0	2524	15845	0	0	0	0	2636	0	0	0	0	0	0	112	112	3748	274	796	381	10558	0	0	0.1593	0.2394	0.2292	0	0	0	2524	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1014376																																																																																																																																																																																										23826	0	0	2542	25936	180370	0	1533	0	14423	179805	0	0	0	0	16266	0	0	652	0	0	0	1356	1356	5061	51156	57058	7735	69373	0	0	0.082923	0.150219	0.137696	0	0	0	14910	1356	-601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1014451																																																																																																																																																																																										1207	0	0	0	7508	31050	0	307	0	3566	29303	0	0	0	0	4110	0	0	0	462	0	0	285	285	6676	2520	1646	732	20774	0	0	0.1305	0.1802	0.1677	0	0	0	3825	285	-259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1014554																																																																																																																																																																																										1141	0	0	5253	991	45109	0	542	0	3918	45018	0	0	0	0	4021	0	0	0	0	0	0	465	465	3156	3713	4018	3165	34403	0	0	0.0797	0.1083	0.0958	0	0	0	3556	465	-29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
