"IDRSSD"	RCFD0010	RCFD1395	RCFD1651	RCFD1754	RCFD1773	RCFD2170	RCFD2221	RCFD3123	RCFD3128	RCFD3210	RCFD3368	RCFD3411	RCFD3429	RCFD3433	RCFD3545	RCFD3792	RCFD3809	RCFD3812	RCFD3821	RCFD3833	RCFD4336	RCFD5306	RCFD5310	RCFD5311	RCFD5320	RCFD5327	RCFD5334	RCFD5339	RCFD5340	RCFD5369	RCFD5610	RCFD7204	RCFD7205	RCFD7206	RCFD7273	RCFD7274	RCFD7275	RCFD8274	RCFD8275	RCFD8434	RCFD8764	RCFD8766	RCFD8767	RCFD8769	RCFD8770	RCFD8771	RCFD8772	RCFD8773	RCFD8774	RCFD8775	RCFD8776	RCFD8777	RCFD8778	RCFD8779	RCFDA000	RCFDA001	RCFDA002	RCFDA167	RCFDA221	RCFDA222	RCFDA223	RCFDA224	RCFDA250	RCFDB503	RCFDB504	RCFDB505	RCFDB520	RCFDB528	RCFDB541	RCFDB542	RCFDB543	RCFDB546	RCFDB547	RCFDB548	RCFDB581	RCFDB582	RCFDB583	RCFDB588	RCFDB589	RCFDB590	RCFDB591	RCFDB592	RCFDB593	RCFDB594	RCFDB595	RCFDB596	RCFDB600	RCFDB601	RCFDB602	RCFDB603	RCFDB604	RCFDB605	RCFDB606	RCFDB607	RCFDB608	RCFDB609	RCFDB610	RCFDB611	RCFDB612	RCFDB617	RCFDB618	RCFDB619	RCFDB620	RCFDB621	RCFDB622	RCFDB623	RCFDB624	RCFDB625	RCFDB626	RCFDB627	RCFDB628	RCFDB629	RCFDB630	RCFDB631	RCFDB639	RCFDB640	RCFDB641	RCFDB642	RCFDB643	RCFDB644	RCFDB650	RCFDB651	RCFDB652	RCFDB653	RCFDB654	RCFDB655	RCFDB656	RCFDB657	RCFDB658	RCFDB659	RCFDB660	RCFDB661	RCFDB662	RCFDB663	RCFDB664	RCFDB665	RCFDB666	RCFDB667	RCFDB668	RCFDB669	RCFDB670	RCFDB671	RCFDB672	RCFDB673	RCFDB675	RCFDB676	RCFDB677	RCFDB678	RCFDB679	RCFDB680	RCFDB681	RCFDB682	RCFDB683	RCFDB684	RCFDB685	RCFDB686	RCFDB687	RCFDB688	RCFDB689	RCFDB690	RCFDB691	RCFDB693	RCFDB694	RCFDB695	RCFDB696	RCFDB697	RCFDB698	RCFDB699	RCFDB700	RCFDB701	RCFDB702	RCFDB703	RCFDB704	RCFDC063	RCFDC064	RCFDC225	RCFDC227	RCFDC228	RCFDC869	RCFDC980	RCFDC981	RCFDC982	RCFDC983	RCFDC984	RCFDC985	RCON0010	RCON1395	RCON1651	RCON1754	RCON1773	RCON2170	RCON2221	RCON3123	RCON3128	RCON3210	RCON3368	RCON3411	RCON3429	RCON3433	RCON3545	RCON3792	RCON3809	RCON3812	RCON3821	RCON3833	RCON4336	RCON5306	RCON5310	RCON5311	RCON5320	RCON5327	RCON5334	RCON5339	RCON5340	RCON5369	RCON5610	RCON7204	RCON7205	RCON7206	RCON7273	RCON7274	RCON7275	RCON8274	RCON8275	RCON8434	RCON8764	RCON8766	RCON8767	RCON8769	RCON8770	RCON8771	RCON8772	RCON8773	RCON8774	RCON8775	RCON8776	RCON8777	RCON8778	RCON8779	RCONA000	
2761912																																																																																																																																																																																										8079	0	0	6050	57084	341206	0	3703	0	30842	330264	0	0	0	0	34817	0	0	0	15377	0	0	3545	3545	977	76621	17043	15834	250961	0	0	0.0947	0.1228	0.1103	0	0	0	31272	3545	-430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2761930																																																																																																																																																																																										11078	0	0	6523	0	107297	0	663	0	11924	104441	0	0	0	0	9492	0	0	0	3834	0	0	663	663	278	16850	8417	8147	79320	0	0	0.0871	0.1028	0.0956	0	0	0	8829	663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2761967																																																																																																																																																																																										17402	0	0	0	19299	188520	0	2041	0	12962	184536	96	0	0	0	14963	0	0	0	6470	0	0	1833	1833	2887	33837	34439	11193	119663	0	0	0.071159	0.10216	0.089645	0	0	0	13130	1833	-187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2762638																																																																																																																																																																																										4130	0	0	0	19148	179818	0	1482	0	16063	177188	0	0	0	0	17540	0	0	3735	0	0	0	1482	1482	1058	24822	17660	6665	137755	0	0	0.090627	0.114329	0.104669	0	0	0	16058	1482	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2764212																																																																																																																																																																																										3500	0	0	2425	23624	345120	0	4345	0	39526	335658	6802	0	0	0	43523	0	0	0	0	0	0	3730	3730	3499	30213	50461	12826	265737	0	0	0.118552	0.14617	0.133643	0	0	0	39793	3730	-267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2764258																																																																																																																																																																																										9348	0	0	340783	0	1830675	0	16655	0	170614	1734296	0	0	0	0	187269	0	0	0	7410	0	0	16655	16655	9970	412679	35	30246	1424646	0	0	0.0984	0.1241	0.1131	0	0	0	170614	16655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2765602																																																																																																																																																																																										3185	0	0	2924	15925	203125	0	1861	0	19494	191556	0	0	0	0	21542	0	0	0	0	0	0	1861	1861	682	28366	22087	11190	153851	0	0	0.1027	0.1246	0.1139	0	0	0	19681	1861	-187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2765611																																																																																																																																																																																										18325	0	0	8801	71492	446256	0	4470	0	34983	448689	0	0	0	0	40030	0	0	0	73621	0	0	4470	4470	15997	75514	50588	20495	309551	494	0	0.0793	0.103	0.0915	0	0	0	35560	4470	-577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2767763																																																																																																																																																																																										7651	0	0	0	151850	548989	0	3330	0	47612	507982	0	0	0	0	53180	14331	0	1119	34069	0	0	3330	3330	11659	163703	111820	20676	268521	62508	0	0.098133	0.141902	0.133016	0	0	0	49850	3330	-2238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2769383																																																																																																																																																																																										10687	0	0	0	4400	308394	0	3997	0	29296	301091	0	0	0	0	33375	0	0	4457	72859	0	0	4044	4044	515	32886	1461	4295	277582	0	0	0.0974	0.1032	0.0907	0	0	0	29331	4044	-35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2769570																																																																																																																																																																																										2810	0	0	13140	0	104519	0	1407	0	11530	102998	0	0	0	0	12478	0	0	0	42	0	0	948	948	762	16428	32755	4766	55981	0	0	0.1119	0.1655	0.1529	0	0	0	11530	948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2769589																																																																																																																																																																																										9752	0	0	0	198551	803739	0	6230	0	71998	775759	0	0	0	0	77691	0	0	2619	47553	0	0	6230	6230	9734	181191	69765	32495	547941	0	0	0.0923	0.1211	0.1114	0	0	0	71461	6230	-802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2769954																																																																																																																																																																																										4406	0	0	0	28092	140569	0	1151	0	13678	138206	0	0	0	0	15226	0	0	0	8880	0	0	1151	1151	3731	36883	18361	7175	83142	0	0	0.1018	0.146	0.1349	0	0	0	14075	1151	-397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2769972																																																																																																																																																																																										1679	0	0	20945	0	57454	0	300	0	7876	56206	0	0	0	0	8176	0	0	0	0	0	0	300	300	21588	5708	11728	813	18730	0	0	0.1401	0.3177	0.3060	0.0000	0.0000	0.0000	7876	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2771694																																																																																																																																																																																										7048	0	0	420	3411	95291	0	1038	0	7818	95902	0	0	0	0	8750	0	0	758	1371	0	0	888	888	971	14620	27447	2843	53336	0	0	0.082	0.1234	0.1109	0	0	0	7862	888	-44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2771797																																																																																																																																																																																										4535	0	0	10555	37509	220366	0	1667	0	30087	220298	792	0	0	0	21638	0	0	0	21616	0	0	1876	1876	3185	55627	16466	9485	136430	0	0	0.094216	0.118948	0.108635	0	0	0	19762	1876	-221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2773867																																																																																																																																																																																										4547	0	0	3864	27785	222503	0	1792	0	20516	219285	0	0	0	0	22601	0	0	0	0	0	0	1792	1792	3218	43142	36855	12296	141541	0	0	0.0949	0.1328	0.1223	0	0	0	20809	1792	-293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2774707																																																																																																																																																																																										300	0	0	0	2116	2852	0	0	0	2306	2815	0	0	0	0	2305	0	0	0	0	0	0	0	0	0	2812	0	40	40	0	0	0.8188	3.8289	3.8289	0	0	0	2305	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2775151																																																																																																																																																																																										3632	0	0	0	27313	221192	0	2284	0	18007	232524	1020	0	0	0	20638	0	0	0	0	0	0	2028	2028	3706	31404	67009	14207	122269	0	0	0.080035	0.127393	0.114874	0	0	0	18610	2028	-603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2775179																																																																																																																																																																																										4418	0	0	0	18165	107276	0	1122	0	9163	104883	0	0	0	0	10251	0	0	0	0	0	0	951	951	2788	18911	30105	7358	56802	0	0	0.0887	0.1351	0.1226	0	0	0	9300	951	-137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2775692																																																																																																																																																																																										746	0	0	300	4939	38017	0	237	0	3559	37283	0	0	0	0	3868	0	0	0	991	0	0	237	237	261	6885	6064	2656	25161	0	0	0.0974	0.1286	0.1207	0	0	0	3631	237	-72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2777070																																																																																																																																																																																										2735	0	0	0	15118	111212	0	1087	0	12056	110134	0	0	0	0	13168	0	0	0	82	0	0	1087	1087	928	18192	11654	12235	81576	0	0	0.109694	0.138959	0.127488	0	0	0	12081	1087	-53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2777472																																																																																																																																																																																										3712	0	0	0	78927	463978	23	2870	0	37167	451490	0	0	0	0	40219	0	0	13438	25638	0	0	2870	2893	5984	82212	84478	14809	294329	6510	0	0.0827	0.1079	0.1001	0	0	0	37326	2893	-159	135	7313	5971	0	0	0	0	0	0	0	0	0	0	0	0	
2777650																																																																																																																																																																																										19134	0	0	0	4348943	7293905	0	22131	0	420427	7338236	0	0	1327525	0	460640	0	0	0	113172	0	0	22131	22131	194213	3592214	573932	66557	2987033	4836	0	0.059792	0.11375	0.108285	0	0	0	438509	22131	-22666	434	320000	10803	0	0	0	0	0	0	0	0	0	0	0	0	
2781152																																																																																																																																																																																										2619	0	0	0	2986	186656	0	1772	0	19516	187337	0	0	0	0	21217	0	0	789	16982	0	0	1693	1693	1846	21260	86070	3673	79252	410	0	0.1042	0.1567	0.1442	0	0	0	19524	1693	-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2782337																																																																																																																																																																																										4081	0	0	0	48	40379	0	358	0	5528	38752	0	0	0	0	5218	0	0	0	3039	0	0	358	358	264	5349	135	627	34321	0	0	0.1276	0.1411	0.1314	0	0	0	4860	358	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2783660																																																																																																																																																																																										4654	0	0	16121	0	252453	0	2798	0	33739	261839	0	0	0	0	36292	0	0	0	15964	0	0	2553	2553	760	47426	40726	13114	166339	0	0	0.1289	0.1779	0.1654	0	0	0	33739	2553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2783772																																																																																																																																																																																										4183	0	0	0	3191	39952	0	371	0	5733	42344	0	0	0	0	6104	0	0	0	2236	0	0	341	341	380	9337	12876	1470	17775	0	0	0.1361	0.2237	0.2112	0	0	0	5763	341	-30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2785477																																																																																																																																																																																										2710	0	0	3500	0	71531	0	748	0	6949	72310	0	0	0	0	6474	0	0	0	0	0	0	650	650	820	23505	0	1342	46829	0	1125	0.0818	0.1247	0.1121	0	0	0	5824	650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2785637																																																																																																																																																																																										12317	0	0	4919	18741	121562	0	1285	0	17182	117861	0	0	0	0	18563	0	0	842	24386	0	0	1213	1213	1245	43929	4602	2546	73358	0	0	0.1472	0.1915	0.179	0	0	0	17350	1213	-168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2785646																																																																																																																																																																																										1605	0	0	0	7344	82431	0	1007	0	7073	81089	0	0	0	0	7924	0	0	504	1588	0	0	826	826	678	12989	14726	2280	55087	0	0	0.0875	0.1202	0.1077	0	0	0	7098	826	-25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2787770																																																																																																																																																																																										5055	0	0	8495	17995	214307	0	2013	0	16090	211013	2686	0	0	0	18320	0	0	0	0	0	0	2013	2013	2280	30000	29500	7678	154211	0	0	0.0773	0.1044	0.0929	0	0	0	16307	2013	-217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2788656																																																																																																																																																																																										35744	0	0	0	16711	121337	0	742	0	15640	110877	0	0	0	0	8417	0	0	953	2026	0	0	742	742	1436	56583	4723	4258	51371	0	0	0.0747	0.1279	0.1167	0	0	0	7675	742	-207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2791003																																																																																																																																																																																										8310	0	0	0	8238	337580	0	3725	0	27670	318948	486	0	0	0	31536	0	0	0	23148	0	0	3822	3822	2495	20130	47919	8679	270827	5947	0	0.0869	0.1016	0.0893	0	0	0	27714	3822	-44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2791076																																																																																																																																																																																										4157	0	0	10760	37668	280166	0	2321	0	18185	274581	0	0	0	0	20541	0	0	1660	21654	0	0	2321	2321	3517	52025	68056	17697	159195	128	0	0.0664	0.096	0.0851	0	0	0	18220	2321	-191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2791085																																																																																																																																																																																										3438	0	0	0	30376	130143	0	760	0	21287	123654	0	0	0	0	22383	0	0	0	10068	0	0	760	760	7628	38900	16682	4236	68224	0	0	0.174867	0.248744	0.240298	0	0	0	21623	760	-336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2791281																																																																																																																																																																																										710	0	0	0	6727	112388	0	1827	0	24991	99101	0	0	0	0	25988	0	0	0	5794	0	0	1021	1021	451	34300	15851	7580	63902	0	0	0.251935	0.321478	0.308848	0	0	0	24967	1021	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2791517																																																																																																																																																																																										3305	0	0	0	21656	129516	0	1171	0	9794	127835	0	0	0	0	11152	0	0	4	5556	0	0	1171	1171	259	27486	8706	4152	94538	0	0	0.0781	0.1039	0.093	0	0	0	9981	1171	-187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2792064																																																																																																																																																																																										2669	0	0	0	26458	177574	0	1865	0	14363	171663	0	0	0	0	16407	0	0	0	13202	0	0	1865	1865	6392	19848	17208	5885	136180	0	0	0.0847	0.1056	0.0936	0	0	0	14542	1865	-179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2792466																																																																																																																																																																																										5051	0	0	0	50690	153175	0	1532	0	8411	154280	0	0	0	0	10605	0	0	1361	9654	0	0	1377	1377	2723	55502	5852	5305	90630	0	0	0.059813	0.096401	0.083884	0	0	0	9228	1377	-817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2793155																																																																																																																																																																																										3460	0	0	967	23966	191413	0	1608	0	28665	183876	221	0	0	0	14482	0	0	0	3433	0	0	1608	1608	1163	37551	36340	6769	102457	537	0	0.0768	0.1115	0.0991	0	0	0	12874	1608	-496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2793593																																																																																																																																																																																										3200	0	0	0	29834	81259	0	504	0	7066	80709	0	0	0	0	7620	0	0	36	1310	0	0	504	504	2455	23415	16455	2987	39519	0	0	0.0882	0.1427	0.1333	0	0	0	7116	504	-50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2793883																																																																																																																																																																																										3246	0	0	3161	21291	124930	0	1522	0	12050	125334	0	0	0	0	13496	0	0	0	5685	0	0	1249	1249	1216	21859	22843	3995	80879	0	0	0.0977	0.1354	0.1229	0	0	0	12247	1249	-197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2794732																																																																																																																																																																																										3458	0	0	2149	500	60729	0	670	0	4773	57071	0	0	0	0	4862	0	0	0	2856	0	0	670	670	1916	4485	6907	2891	47510	0	0	0.0742	0.0912	0.0787	0	0	0	4192	670	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2796017																																																																																																																																																																																										11923	0	0	6115	5002	191111	0	2148	0	18854	180736	0	0	0	0	21061	2232	0	0	26067	0	0	2148	2148	541	28123	14922	4366	149762	179	0	0.1046	0.1197	0.1075	0	0	0	18913	2148	-59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2796277																																																																																																																																																																																										6225	0	0	0	5330	27864	0	163	0	11680	28669	0	0	0	0	11737	0	0	0	2	0	0	163	163	574	11207	4889	2367	11303	0	0	0.4066	0.6336	0.6248	0	0	0	11574	163	-97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2796295																																																																																																																																																																																										6037	0	0	0	99805	226852	0	1242	0	27368	221886	0	0	0	0	15492	0	0	0	11220	0	0	1242	1242	4767	91935	15428	2711	102834	0	0	0.067	0.1143	0.1051	0	0	0	14250	1242	3943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2796615																																																																																																																																																																																										6033	0	0	0	16829	367417	0	3307	0	31355	375786	0	0	0	0	38716	0	0	0	114059	0	5000	3307	8307	1122	35014	46152	7998	287496	1379	955	0.081127	0.102583	0.080573	0	0	0	30409	8307	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2797153																																																																																																																																																																																										3860	0	0	1372	0	38772	0	463	0	2972	39696	0	0	0	0	3352	0	0	25	2674	0	0	380	380	561	5069	10225	1522	23380	78	0	0.074869	0.110296	0.097792	0	0	0	2972	380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2797162																																																																																																																																																																																										10002	0	0	1754	18163	192178	0	1759	0	13590	192541	0	0	0	0	16232	0	0	0	2956	0	700	1759	2459	7103	26495	20955	7078	139684	0	0	0.0715	0.1021	0.0866	0	0	0	13773	2459	-183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2797171																																																																																																																																																																																										628	0	0	0	4712	88696	0	776	0	8962	91031	1565	0	0	0	9843	0	0	0	4234	0	0	776	776	212	2398	28991	6181	57871	0	0	0.0996	0.1308	0.1204	0	0	0	9067	776	-105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2797210																																																																																																																																																																																										11	0	0	2600	824	4890	0	0	0	4762	4856	0	0	0	0	3561	0	0	0	0	0	0	0	0	85	3485	0	119	119	0	0	0.9743	4.364	4.364	0	0	0	3561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2797359																																																																																																																																																																																										47654	0	0	46877	0	491738	0	2086	0	28346	481855	0	0	0	0	30432	0	0	0	0	0	0	2086	2086	39800	55904	133095	11056	265024	67010	0	0.0588	0.0888	0.0827	0	0	0	28346	2086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2797724																																																																																																																																																																																										54453	0	0	55937	235990	2096935	0	19014	0	227822	2048180	0	0	0	0	233228	38734	0	0	0	0	42587	19014	61601	31021	293718	196380	107392	1539365	20769	0	0.086218	0.128918	0.094868	0	0	0	171627	61601	-1426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2798897																																																																																																																																																																																										5447	0	0	0	24534	205629	0	2220	0	20890	207267	0	0	0	0	23313	0	0	431	3322	0	0	2190	2190	1412	34082	13591	7931	159118	0	0	0.101912	0.131858	0.119471	0	0	0	21123	2190	-233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2799250																																																																																																																																																																																										9397	0	0	0	38413	290778	0	2118	0	22552	284497	0	0	0	0	25360	0	0	0	7915	0	0	2118	2118	4088	119508	20610	6476	149735	0	0	0.0817	0.1346	0.1233	0	0	0	23242	2118	-690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2799399																																																																																																																																																																																										2482	0	0	0	12226	63393	0	544	0	8349	64431	0	0	0	0	5903	0	0	0	0	0	0	544	544	1441	16162	559	4703	45775	0	0	0.087159	0.118962	0.107999	0	0	0	5359	544	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2799803																																																																																																																																																																																										2449	0	0	0	0	95525	0	850	0	8330	88110	0	0	0	0	9203	0	0	0	268	0	0	873	873	139	10119	9250	4757	76867	0	0	0.0945	0.11	0.0996	0	0	0	8330	873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2800491																																																																																																																																																																																										5479	0	0	12976	20892	218856	0	1607	0	16770	216246	687	0	0	0	18498	0	0	0	16053	0	0	1607	1607	3826	39849	27595	9105	149387	2860	0	0.0781	0.1032	0.0942	0	0	0	16891	1607	-121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2802664																																																																																																																																																																																										4295	0	0	0	34595	234701	0	2187	0	25289	230653	0	0	0	0	27518	0	0	0	34520	0	0	2187	2187	269	41428	367	8523	194897	0	0	0.1098	0.1247	0.1148	0	0	0	25331	2187	-42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2802945																																																																																																																																																																																										870	0	0	0	6753	149335	0	2094	0	12489	147586	0	0	0	0	14183	0	0	1631	19841	0	0	1632	1632	505	11304	44219	1903	95463	0	0	0.085	0.109	0.0965	0	0	0	12551	1632	-62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2803223																																																																																																																																																																																										4319	0	0	2510	7016	154040	0	1705	0	12456	145550	0	0	0	0	13969	0	0	122	17377	0	0	1460	1460	15800	26639	4071	7187	109319	0	0	0.085943	0.111563	0.099903	0	0	0	12509	1460	-53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2804284																																																																																																																																																																																										1586	0	0	0	16845	113782	0	800	0	8825	111823	0	0	0	0	9754	0	0	184	11048	0	0	800	800	463	21667	12993	2729	79655	0	0	0.0801	0.1015	0.0932	0	0	0	8954	800	-129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2804864																																																																																																																																																																																										3119	0	0	0	51336	188992	0	1655	0	21573	183614	0	0	0	0	20593	0	0	0	5902	0	0	1655	1655	959	32057	57467	8946	97514	0	0	0.1046	0.1514	0.1392	0	0	0	18938	1655	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2804882																																																																																																																																																																																										3804	0	0	37862	32809	119772	0	336	0	8677	118629	50	0	0	0	8760	0	0	28	1913	0	0	346	346	1221	70286	22810	8462	25367	0	0	0.0709	0.1677	0.1611	0	0	0	8414	346	263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2804891																																																																																																																																																																																										3498	0	0	46261	28810	122460	0	315	0	6891	119985	0	0	0	0	6987	0	0	0	753	0	0	322	322	1102	76408	24488	8722	20411	0	0	0.0555	0.1447	0.138	0	0	0	6665	322	226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2805441																																																																																																																																																																																										6761	0	0	12792	38954	305854	0	2390	0	25142	282183	693	0	0	0	27419	0	0	0	21945	0	0	2390	2390	968	93926	20412	16749	192829	0	1026	0.089	0.1177	0.1075	0	0	0	25029	2390	-913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2805535																																																																																																																																																																																										2553	0	0	0	21605	116481	0	996	0	8528	114103	0	0	0	0	9680	0	0	9	2365	0	0	996	996	402	29931	9318	2323	78082	0	0	0.0761	0.1077	0.0966	0	0	0	8684	996	-156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2805928																																																																																																																																																																																										7959	0	0	0	9334	55983	0	357	0	6249	52457	0	0	0	0	6790	0	0	79	3553	0	0	357	357	1779	11041	12958	2501	30284	0	0	0.1226	0.1665	0.1577	0	0	0	6433	357	-184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2806091																																																																																																																																																																																										5376	0	0	0	45324	203856	0	1629	0	14320	189226	0	0	0	0	16896	0	0	0	13379	0	0	1629	1629	1046	61921	11012	10291	133034	0	0	0.0807	0.1071	0.0967	0	0	0	15267	1629	-947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2806112																																																																																																																																																																																										2726	0	0	0	8267	175597	0	1949	0	14165	175706	0	0	0	0	16003	0	0	420	25147	0	0	1679	1679	819	6395	75465	5721	95123	0	0	0.081523	0.109125	0.097675	0	0	0	14324	1679	-159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2806626																																																																																																																																																																																										19748	0	0	0	86838	628578	0	6395	0	50703	577437	0	0	0	0	57683	0	0	0	53743	0	0	6534	6534	10277	105033	74591	22499	445956	0	0	0.0886	0.1078	0.0956	0	0	0	51149	6534	-446	574	50000	0	0	0	0	0	0	0	0	0	0	0	0	0	
2806635																																																																																																																																																																																										2991	0	0	0	18153	99278	0	1003	0	7217	92073	0	0	0	0	8375	0	0	0	9044	0	0	1003	1003	2464	25638	1065	5841	71311	0	0	0.0801	0.1019	0.0897	0	0	0	7372	1003	-155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2806840																																																																																																																																																																																										3395	0	0	0	5457	71821	0	746	0	5584	71802	0	0	0	0	6377	0	0	0	6277	0	0	746	746	4017	8505	5228	6263	54888	0	0	0.0784	0.1022	0.0902	0	0	0	5631	746	-47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2807173																																																																																																																																																																																										895	0	0	0	6501	17382	0	99	0	2209	16706	0	0	0	0	2344	0	0	0	0	0	0	99	99	979	7323	1512	1011	7836	0	74	0.135	0.2318	0.222	0	0	0	2245	99	-110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2808358																																																																																																																																																																																										3715	0	0	0	4229	414812	0	3826	0	98220	400247	0	0	0	0	46712	0	0	666	35509	0	0	3826	3826	2657	19361	2970	64243	393994	341	0	0.1243	0.1119	0.1027	0	0	0	42886	3826	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2808602																																																																																																																																																																																										13047	0	0	0	17264	142814	0	1208	0	11219	133684	0	0	0	0	12476	0	0	0	5483	0	0	1208	1208	5606	36507	8927	1947	93062	0	0	0.0843	0.1137	0.1027	0	0	0	11268	1208	-49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2808787																																																																																																																																																																																										1945	0	0	0	68	93073	0	820	0	8853	90334	0	0	0	0	8460	0	0	290	868	0	0	820	820	1021	11033	2824	827	77802	0	0	0.0857	0.1032	0.0932	0	0	0	7640	820	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2808808																																																																																																																																																																																										2953	0	0	0	0	83460	0	942	0	8591	84197	0	0	0	0	8305	0	0	0	7393	0	0	942	942	1266	3337	13587	1637	64984	0	0	0.0887	0.1085	0.0962	0	0	0	7363	942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2809935																																																																																																																																																																																										3648	0	0	0	23362	180927	0	1577	0	16822	176573	0	0	0	0	18945	0	0	415	10563	0	0	1577	1577	2414	27821	51535	9543	101280	0	0	0.0984	0.1371	0.1257	0	0	0	17368	1577	-546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2810007																																																																																																																																																																																										5966	0	0	0	33948	393257	0	4048	0	32967	374898	0	0	0	0	37129	0	0	3474	49995	0	0	4048	4048	2384	41456	66908	18924	286741	2737	0	0.08824	0.10427	0.092902	0	0	0	33081	4048	-114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
