"IDRSSD"	RCFD0010	RCFD1395	RCFD1651	RCFD1754	RCFD1773	RCFD2170	RCFD2221	RCFD3123	RCFD3128	RCFD3210	RCFD3368	RCFD3411	RCFD3429	RCFD3433	RCFD3545	RCFD3792	RCFD3809	RCFD3812	RCFD3821	RCFD3833	RCFD4336	RCFD5306	RCFD5310	RCFD5311	RCFD5320	RCFD5327	RCFD5334	RCFD5339	RCFD5340	RCFD5369	RCFD5610	RCFD7204	RCFD7205	RCFD7206	RCFD7273	RCFD7274	RCFD7275	RCFD8274	RCFD8275	RCFD8434	RCFD8764	RCFD8766	RCFD8767	RCFD8769	RCFD8770	RCFD8771	RCFD8772	RCFD8773	RCFD8774	RCFD8775	RCFD8776	RCFD8777	RCFD8778	RCFD8779	RCFDA000	RCFDA001	RCFDA002	RCFDA167	RCFDA221	RCFDA222	RCFDA223	RCFDA224	RCFDA250	RCFDB503	RCFDB504	RCFDB505	RCFDB520	RCFDB528	RCFDB541	RCFDB542	RCFDB543	RCFDB546	RCFDB547	RCFDB548	RCFDB581	RCFDB582	RCFDB583	RCFDB588	RCFDB589	RCFDB590	RCFDB591	RCFDB592	RCFDB593	RCFDB594	RCFDB595	RCFDB596	RCFDB600	RCFDB601	RCFDB602	RCFDB603	RCFDB604	RCFDB605	RCFDB606	RCFDB607	RCFDB608	RCFDB609	RCFDB610	RCFDB611	RCFDB612	RCFDB617	RCFDB618	RCFDB619	RCFDB620	RCFDB621	RCFDB622	RCFDB623	RCFDB624	RCFDB625	RCFDB626	RCFDB627	RCFDB628	RCFDB629	RCFDB630	RCFDB631	RCFDB639	RCFDB640	RCFDB641	RCFDB642	RCFDB643	RCFDB644	RCFDB650	RCFDB651	RCFDB652	RCFDB653	RCFDB654	RCFDB655	RCFDB656	RCFDB657	RCFDB658	RCFDB659	RCFDB660	RCFDB661	RCFDB662	RCFDB663	RCFDB664	RCFDB665	RCFDB666	RCFDB667	RCFDB668	RCFDB669	RCFDB670	RCFDB671	RCFDB672	RCFDB673	RCFDB675	RCFDB676	RCFDB677	RCFDB678	RCFDB679	RCFDB680	RCFDB681	RCFDB682	RCFDB683	RCFDB684	RCFDB685	RCFDB686	RCFDB687	RCFDB688	RCFDB689	RCFDB690	RCFDB691	RCFDB693	RCFDB694	RCFDB695	RCFDB696	RCFDB697	RCFDB698	RCFDB699	RCFDB700	RCFDB701	RCFDB702	RCFDB703	RCFDB704	RCFDC063	RCFDC064	RCFDC225	RCFDC227	RCFDC228	RCFDC869	RCFDC980	RCFDC981	RCFDC982	RCFDC983	RCFDC984	RCFDC985	RCON0010	RCON1395	RCON1651	RCON1754	RCON1773	RCON2170	RCON2221	RCON3123	RCON3128	RCON3210	RCON3368	RCON3411	RCON3429	RCON3433	RCON3545	RCON3792	RCON3809	RCON3812	RCON3821	RCON3833	RCON4336	RCON5306	RCON5310	RCON5311	RCON5320	RCON5327	RCON5334	RCON5339	RCON5340	RCON5369	RCON5610	RCON7204	RCON7205	RCON7206	RCON7273	RCON7274	RCON7275	RCON8274	RCON8275	RCON8434	RCON8764	RCON8766	RCON8767	RCON8769	RCON8770	RCON8771	RCON8772	RCON8773	RCON8774	RCON8775	RCON8776	RCON8777	RCON8778	RCON8779	RCONA000	
3227442																																																																																																																																																																																										10126	0	0	8847	14187	129682	0	966	0	24638	123106	0	0	0	0	25734	0	0	239	3500	0	0	1025	1025	1615	46627	86	1781	82436	0	0	0.2007	0.2747	0.2638	0	0	0	24709	1025	-185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3227871																																																																																																																																																																																										1215	0	0	0	349	34089	0	297	0	4891	34213	0	0	0	0	5190	0	0	474	0	0	0	297	297	1028	538	14546	3074	18276	0	0	0.143	0.2004	0.189	0	0	0	4893	297	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3228908																																																																																																																																																																																										121	0	0	0	18791	259295	0	5197	0	40666	254392	0	0	0	0	43880	0	0	0	0	0	0	3019	3019	3343	24807	0	3972	236537	0	0	0.160622	0.183353	0.170738	0	0	0	40861	3019	-195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3229875																																																																																																																																																																																										0	0	0	0	0	6165	0	0	0	4090	5240	0	0	0	0	4090	0	0	0	0	0	0	0	0	0	0	0	2568	6165	0	0	0.7805	0.6634	0.6634	0	0	0	4090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3230732																																																																																																																																																																																										3932	0	0	0	10953	93703	0	647	0	15598	73908	0	0	0	0	8091	0	0	0	4462	0	0	647	647	7435	21769	8832	3656	48161	0	0	0.1148	0.1364	0.1275	0	0	0	7564	647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3232204																																																																																																																																																																																										9369	0	0	0	988	146324	0	1169	0	15424	119502	21	0	0	0	16704	0	0	0	28215	0	0	1267	1267	337	39869	5146	2011	102153	0	0	0.1292	0.1317	0.1217	0	0	0	15437	1267	-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3232370																																																																																																																																																																																										1442	0	0	0	4849	54224	0	477	0	6074	51443	690	0	0	0	6613	0	0	0	2070	0	0	477	477	1278	10296	10417	3236	32805	0	0	0.1193	0.1622	0.1505	0	0	0	6136	477	-62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3233407																																																																																																																																																																																										1494	0	0	0	7490	47201	0	396	0	8998	48314	0	0	0	0	9043	0	0	0	5612	0	0	396	396	213	17184	4887	2794	25523	0	481	0.1808	0.2638	0.2523	0	0	0	8647	396	-130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3234598																																																																																																																																																																																										407	0	0	0	3588	32169	0	309	0	5323	31961	80	0	0	0	5630	0	0	0	0	0	0	309	309	3695	4381	788	570	23651	0	0	0.1665	0.2259	0.2135	0	0	0	5321	309	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3235410																																																																																																																																																																																										4134	0	0	1453	15939	105809	0	1025	0	15800	102296	0	0	0	0	17016	0	0	0	17639	0	0	1025	1025	1232	24562	0	5825	81231	0	0	0.1563	0.178	0.1673	0	0	0	15991	1025	-191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3235689																																																																																																																																																																																										2679	0	0	0	2718	66877	0	705	0	10439	64735	0	0	0	0	11101	0	0	264	0	0	0	630	630	4235	9312	11350	1350	42717	0	0	0.161752	0.220551	0.208034	0	0	0	10471	630	-32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3236396																																																																																																																																																																																										1525	0	0	0	7904	92188	0	765	0	7203	85509	0	0	0	0	8216	0	0	0	0	0	0	765	765	267	11462	6459	5123	75013	0	0	0.0871	0.102	0.0925	0	0	0	7451	765	-248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3237825																																																																																																																																																																																										1135	0	0	999	5587	28769	0	247	0	4740	29015	0	0	0	0	5025	0	0	1081	3248	0	0	247	247	366	7574	1602	2804	19512	0	0	0.1647	0.2094	0.1991	0	0	0	4778	247	-38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3239249																																																																																																																																																																																										2005	0	0	0	12640	86430	0	726	0	11975	90168	475	0	0	0	12948	0	0	0	19432	0	0	726	726	73	27986	19906	1235	39438	0	0	0.1355	0.1998	0.1886	0	0	0	12222	726	-247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3242575																																																																																																																																																																																										4375	0	0	0	2791	143986	0	1161	0	14277	134492	0	0	0	0	15487	0	0	0	22887	0	0	1161	1161	252	30880	23181	1895	90834	0	0	0.1065	0.1305	0.1207	0	0	0	14326	1161	-49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3243282																																																																																																																																																																																										5348	0	0	0	11217	64855	0	387	0	8496	62085	0	0	0	0	9050	0	0	0	1744	0	0	407	407	2423	22053	7891	748	33023	0	0	0.1392	0.2128	0.2032	0	0	0	8643	407	-147	0	0	3300	0	0	0	0	0	0	0	0	0	0	0	0	
3247589																																																																																																																																																																																										2973	0	0	0	13438	86011	0	732	0	8124	82710	0	0	0	0	9100	0	0	0	0	0	0	765	765	2573	19734	4255	3355	60392	0	0	0.1008	0.1369	0.1254	0	0	0	8335	765	-211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3247598																																																																																																																																																																																										8878	0	0	6981	48608	170742	0	1164	0	53208	165234	379	0	0	0	55709	0	0	0	23941	0	0	1404	1404	2352	85569	8518	1638	76562	0	0	0.3287	0.496	0.4835	0	0	0	54305	1404	-1097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3248849																																																																																																																																																																																										873	0	0	0	21937	95376	0	774	0	22204	86729	0	0	0	0	23234	0	0	0	12523	0	0	774	774	4190	24461	4600	2494	63286	0	0	0.258968	0.302046	0.291984	0	0	0	22460	774	-256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3249770																																																																																																																																																																																										1487	0	0	0	12555	122275	0	1395	0	38153	117905	0	0	0	0	27512	0	0	0	20952	0	0	1232	1232	625	23879	8748	5849	78764	0	0	0.248668	0.279699	0.267174	0	0	0	26280	1232	-349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3250114																																																																																																																																																																																										1211	0	0	0	9978	70682	0	546	0	12354	69380	174	0	0	0	13069	0	0	0	7680	0	0	546	546	231	17005	445	5240	53818	0	0	0.180499	0.213243	0.204334	0	0	0	12523	546	-169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3251081																																																																																																																																																																																										1760	0	0	0	22887	99016	0	958	0	24012	95661	0	0	0	0	25671	0	0	0	2233	0	0	958	958	5577	21121	2358	3327	71619	0	0	0.258474	0.32853	0.31627	0	0	0	24713	958	-751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3252510																																																																																																																																																																																										9990	0	0	0	3839	94300	0	1065	0	27147	85801	0	0	0	0	28115	0	0	75	4608	0	0	957	957	506	25457	666	1524	68793	0	0	0.3167	0.3679	0.3554	0	0	0	27158	957	-57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3253571																																																																																																																																																																																										2386	0	0	0	24279	123782	0	902	0	16192	111144	0	0	0	0	17261	0	0	0	9147	0	0	902	902	2250	40352	17207	2656	65468	270	0	0.1474	0.1938	0.1836	0	0	0	16359	902	-356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3253834																																																																																																																																																																																										858	0	0	0	1964	34026	0	239	0	5741	31716	0	0	0	0	5621	0	0	231	4829	0	0	239	239	343	6369	4488	3204	22721	597	380	0.171751	0.195377	0.18707	0	0	0	5382	239	-21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3254185																																																																																																																																																																																										2402	0	0	7065	0	96551	0	543	0	7949	86444	0	0	0	0	8492	0	0	0	6104	0	0	543	543	557	39680	6792	4071	50065	0	0	0.092	0.1318	0.1233	0	0	0	7949	543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3254297																																																																																																																																																																																										1257	0	0	0	10929	49843	0	341	0	8102	49919	0	0	0	0	8572	0	0	0	533	0	0	341	341	295	12757	8170	2758	28962	0	0	0.1649	0.2378	0.2283	0	0	0	8231	341	-129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3255098																																																																																																																																																																																										1955	0	0	1386	0	42167	0	609	0	6026	40181	86	0	0	0	6502	0	0	0	0	0	0	476	476	1965	2325	1577	623	36909	0	0	0.15	0.171	0.1585	0	0	0	6026	476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3257047																																																																																																																																																																																										1095	0	0	0	0	116243	0	1464	0	34079	96933	0	0	0	0	34862	0	0	0	88	0	0	1423	1423	868	4765	0	1614	112074	0	640	0.3473	0.3084	0.2958	0	0	0	33439	1423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3258286																																																																																																																																																																																										1206	0	0	0	3491	37489	0	423	0	9098	35758	0	0	0	0	9565	0	0	0	12126	0	0	437	437	148	7019	1751	565	28930	0	0	0.255272	0.253096	0.241533	0	0	0	9128	437	-30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3259171																																																																																																																																																																																										1822	0	0	0	2296	29544	0	296	0	4713	29071	0	0	0	0	3895	0	0	0	2540	0	0	296	296	613	4988	2926	2027	20204	0	0	0.1288	0.1567	0.1448	0	0	0	3599	296	-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3261549																																																																																																																																																																																										10738	0	0	0	69328	368261	0	4303	0	40559	338202	0	0	0	0	44607	0	0	0	32377	0	0	3709	3709	28653	53379	44231	7407	246814	5343	0	0.1209	0.1506	0.1381	0	0	0	40898	3709	-339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3262788																																																																																																																																																																																										572	0	0	0	5693	59979	0	637	0	6055	57314	0	0	0	0	6846	0	0	0	3818	0	0	641	641	473	6912	7626	2167	45756	0	0	0.1083	0.1284	0.1163	0	0	0	6205	641	-150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3263833																																																																																																																																																																																										14809	0	0	0	15115	176983	0	2260	0	29460	173828	0	0	0	0	31548	0	0	0	38384	0	0	1987	1987	15462	28258	4839	3585	130850	0	0	0.170059	0.198764	0.186245	0	0	0	29561	1987	-101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3264782																																																																																																																																																																																										552	0	0	0	597	22764	0	138	0	4166	20106	0	0	0	0	4304	0	0	0	0	0	0	138	138	684	3210	0	2692	19008	0	0	0.2072	0.219	0.212	0	0	0	4166	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3265257																																																																																																																																																																																										1697	0	0	1495	8045	84725	0	847	0	8501	81037	380	0	0	0	9546	0	0	0	154	0	0	847	847	210	11942	11016	2942	62404	0	0	0.1073	0.1355	0.1235	0	0	0	8699	847	-198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3266487																																																																																																																																																																																										709	0	0	0	3493	22121	0	202	0	3881	21423	5	0	0	0	4187	0	0	0	2911	0	0	202	202	327	4353	4318	1723	13429	0	0	0.186	0.2337	0.2224	0	0	0	3985	202	-104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3266825																																																																																																																																																																																										1137	0	0	0	3761	5663	0	0	0	5604	5754	0	0	0	0	5659	0	0	0	0	0	0	0	0	330	5027	0	393	393	0	0	0.98349	4.047926	4.047926	0	0	0	5659	0	-55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3267185																																																																																																																																																																																										3917	0	0	0	13521	66772	0	450	0	15745	63078	223	0	0	0	16432	0	0	0	0	0	0	450	450	835	19699	8027	1389	38661	0	0	0.2534	0.3522	0.3425	0	0	0	15982	450	-237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3267738																																																																																																																																																																																										1898	0	0	0	5965	65698	0	281	0	8698	55274	0	0	0	0	9079	0	0	1495	1789	0	0	281	281	1591	21247	4917	2659	38224	0	0	0.1592	0.1965	0.1904	0	0	0	8798	281	-100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3267934																																																																																																																																																																																										3130	0	0	0	0	39788	0	453	0	6847	38146	0	0	0	0	6709	0	0	0	4396	0	0	448	448	238	6778	1886	1228	31339	0	586	0.1667	0.1872	0.1747	0	0	0	6261	448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3268173																																																																																																																																																																																										3145	0	0	0	8271	11455	0	0	0	11392	57089	0	0	0	0	11428	0	0	0	0	0	0	0	0	8376	3111	0	7	7	0	0	0.200179	18.168521	18.168521	0	0	0	11428	0	-36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3268249																																																																																																																																																																																										232	0	0	0	21853	23506	0	0	0	2898	23539	0	0	0	0	2962	0	0	0	0	0	0	0	0	0	23190	0	421	421	0	0	0.1258	0.5855	0.5855	0	0	0	2962	0	-64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3269590																																																																																																																																																																																										4910	0	0	0	67934	352997	0	2532	0	31841	343181	0	0	0	0	35182	0	0	0	55076	0	0	2532	2532	2896	89107	21711	11684	243040	0	0	0.0951	0.1158	0.1074	0	0	0	32650	2532	-809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3269844																																																																																																																																																																																										423	0	0	0	0	12524	0	91	0	3581	10991	0	0	0	0	3572	0	0	0	0	0	0	91	91	53	2628	1259	1833	8675	0	100	0.3196	0.3633	0.3541	0	0	0	3481	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3269974																																																																																																																																																																																										467	0	0	0	0	24146	0	200	0	5721	22979	0	0	0	0	5921	0	0	0	2669	0	0	200	200	222	2753	12403	543	8968	0	0	0.249	0.3613	0.3491	0	0	0	5721	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3270046																																																																																																																																																																																										1359	0	0	0	0	63105	0	560	0	6248	62905	0	0	0	0	5893	1340	0	0	1044	0	0	560	560	243	10913	3291	4739	48303	0	0	0.086	0.1118	0.1012	0	0	0	5333	560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3271007																																																																																																																																																																																										4026	0	0	0	12256	90376	0	480	0	18331	85817	0	0	0	0	18074	0	0	31	4690	0	0	480	480	154	42605	6507	7486	41005	0	989	0.2074	0.3278	0.3191	0	0	0	17594	480	-252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3271799																																																																																																																																																																																										1261	0	0	0	6131	88790	0	868	0	8172	83600	0	0	0	0	9178	0	0	16	14769	0	0	868	868	66	10152	7023	1124	72555	0	0	0.099402	0.107358	0.097204	0	0	0	8310	868	-138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3271986																																																																																																																																																																																										1191	0	0	0	977	60675	0	235	0	5947	56366	0	0	0	0	6194	0	0	298	7264	0	0	235	235	252	5270	4667	2230	50721	0	0	0.1057	0.1073	0.1032	0	0	0	5959	235	-12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3272956																																																																																																																																																																																										3259	0	0	0	3662	42748	0	341	0	6535	38238	0	0	0	0	6951	0	0	0	0	0	0	341	341	1125	12296	6607	2358	23062	0	0	0.172865	0.239921	0.228151	0	0	0	6610	341	-75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3273823																																																																																																																																																																																										1702	0	0	0	4184	46028	0	412	0	7771	39465	0	0	0	0	8199	0	0	0	3220	0	0	412	412	101	12121	2072	1339	32174	0	0	0.197314	0.220143	0.209081	0	0	0	7787	412	-16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3274709																																																																																																																																																																																										5690	0	0	0	33529	212565	0	1799	0	19220	182506	0	0	0	0	21266	0	0	0	35637	0	0	1799	1799	494	63102	32637	3506	118640	7093	262	0.1068	0.1286	0.1177	0	0	0	19467	1799	-509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3274772																																																																																																																																																																																										7747	0	0	0	7387	76500	0	844	0	13777	76310	11	0	0	0	14605	0	0	0	4156	0	0	756	756	1695	20831	3425	1355	51465	0	0	0.181483	0.241833	0.229315	0	0	0	13849	756	-72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3275283																																																																																																																																																																																										1301	0	0	0	4161	65235	0	801	0	5738	56430	854	0	0	0	6549	0	0	0	6746	0	0	716	716	188	8198	11371	4753	46372	0	0	0.1034	0.1146	0.1021	0	0	0	5833	716	-95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3275939																																																																																																																																																																																										873	0	0	0	13789	132481	0	1331	0	13217	123869	0	0	0	0	14740	0	0	0	2721	0	0	1331	1331	2382	17664	27485	7214	86291	123	0	0.1083	0.138	0.1256	0	0	0	13409	1331	-192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3276543																																																																																																																																																																																										1006	0	0	0	2289	86432	0	922	0	10628	74718	0	0	0	0	11582	0	0	0	7280	0	0	922	922	113	11096	5166	2025	71031	0	0	0.1427	0.1457	0.1341	0	0	0	10660	922	-32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3277241																																																																																																																																																																																										4393	0	0	0	9072	63887	0	138	0	11940	60380	0	0	0	0	11646	0	0	0	4089	0	0	138	138	5337	17019	2372	1136	38865	387	0	0.1924	0.256	0.2529	0	0	0	11508	138	-149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3277876	256496	0	0	0	37354	1147941	0	13127	0	162516	855194	0	0	0	0	173575	0	0	1984	152390	0	0	11657	11657	30975	277605	111273	13511	741215	1635	814	0.189515	0.186425	0.173905	0	0	0	161918	11657	-216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1470	931072	854380	0	0	0	0	0	836576	0	0	0	2982	2982	0	0	0	2982	0	0	0	0	0	0	0	0	0	30975	225521	0	0	0	0	0	0	0	0	37354	0	0	0	0	0	1635	0	0	0	0	108872	727704	0	0	0	0	0	29007	0	0	14730	766	-13127	992	0	0	0	992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76195	0	0	0	76195	0	0	0	30975	277605	111273	821384	0	55521	55637	821384	932542	0	0	0	162732	0	0	0	0	0	0	0	0	256496					1144900																																																		
3277988																																																																																																																																																																																										4251	0	0	0	77806	208589	0	1400	0	33943	153326	0	0	0	0	35762	0	0	636	13623	0	0	1400	1400	67334	17606	23003	6140	102465	0	0	0.224111	0.28809	0.276812	0	0	0	34362	1400	-419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3278305																																																																																																																																																																																										2106	0	0	0	19265	21985	0	1	0	21088	22418	0	0	0	0	21140	0	0	0	0	0	0	0	0	0	19481	0	364	2589	0	0	0.942992	3.25983	3.25983	0	0	0	21140	0	-52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3278387																																																																																																																																																																																										8359	0	0	0	0	137093	0	665	0	19449	136872	0	0	0	0	20114	0	0	0	0	0	0	665	665	0	71389	2478	1601	63891	0	0	0.1421	0.2533	0.2449	0	0	0	19449	665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3278547																																																																																																																																																																																										4220	0	0	0	13759	57884	0	284	0	7332	40366	0	0	0	0	7967	0	0	0	4264	0	0	284	284	5404	27908	5066	1559	20141	0	0	0.1903	0.2622	0.2528	0	0	0	7683	284	-351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3279450																																																																																																																																																																																										2334	0	0	0	3618	92563	0	749	0	13286	85729	0	0	0	0	14075	0	0	0	11522	0	0	749	749	1253	12189	13588	7018	66346	0	0	0.1554	0.1729	0.1637	0	0	0	13326	749	-40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3279469																																																																																																																																																																																										1201	0	0	0	8152	94401	0	626	0	14611	83791	0	0	0	0	14508	0	0	0	6512	0	0	626	626	850	21069	6389	6417	66055	0	837	0.1673	0.189	0.1809	0	0	0	13882	626	-108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3280335																																																																																																																																																																																										2652	0	0	0	16284	41485	0	167	0	4880	38075	0	0	0	0	5320	0	0	84	3173	0	0	167	167	831	21790	2008	2850	17296	0	0	0.1353	0.219	0.2122	0	0	0	5153	167	-273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3280625																																																																																																																																																																																										2101	0	0	0	15924	83194	0	768	0	12014	80554	0	0	0	0	12959	0	0	1406	9156	0	0	768	768	304	22718	3792	5356	57325	870	0	0.1513	0.1877	0.1766	0	0	0	12191	768	-181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3281293																																																																																																																																																																																										2444	0	0	0	16560	75252	0	855	0	13836	67317	0	0	0	0	14612	0	0	0	0	0	0	664	664	128	20936	12683	2082	42542	0	0	0.2072	0.2759	0.2633	0	0	0	13948	664	-112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3281510																																																																																																																																																																																										1342	0	0	0	1194	46079	0	525	0	13419	44563	0	0	0	0	13979	0	0	791	2648	0	0	525	525	565	5572	0	434	40503	0	0	0.3019	0.3226	0.3105	0	0	0	13454	525	-35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3282012																																																																																																																																																																																										1728	0	0	0	6237	36881	0	321	0	6145	35889	0	0	0	0	5786	0	0	0	1330	0	0	321	321	365	10132	0	2225	26049	0	237	0.1554	0.2008	0.1897	0	0	0	5465	321	-47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3282021																																																																																																																																																																																										1321	0	0	0	492	38012	0	247	0	9398	34080	0	0	0	0	9645	0	0	0	0	0	0	247	247	433	11479	3309	1632	23038	0	0	0.2758	0.3516	0.3426	0	0	0	9398	247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3282692																																																																																																																																																																																										2051	0	0	0	4501	124158	0	856	0	16957	102604	142	0	0	0	17905	0	0	1626	31577	0	0	856	856	66	49653	0	1414	75436	0	0	0.1662	0.1748	0.1665	0	0	0	17049	856	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3282852																																																																																																																																																																																										3473	0	0	0	19348	105742	0	850	0	17696	98767	0	0	0	0	18586	0	0	0	0	0	0	850	850	2981	25703	5032	2061	72916	0	0	0.179574	0.224488	0.214221	0	0	0	17736	850	-40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3283372																																																																																																																																																																																										4833	0	0	0	3939	61355	0	334	0	8467	63032	292	0	0	0	8919	0	0	0	4628	0	0	388	388	4158	25263	2128	638	30204	0	0	0.1353	0.2305	0.2205	0	0	0	8531	388	-64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3283765																																																																																																																																																																																										911	0	0	0	2976	39653	0	456	0	10858	37688	0	0	0	0	11237	0	0	91	0	0	0	379	379	213	11420	883	608	27593	0	0	0.2881	0.3707	0.3582	0	0	0	10858	379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3284070																																																																																																																																																																																										948	0	0	0	43641	3060599	0	15368	0	315930	2705504	0	0	0	0	332030	0	0	0	1922	0	0	15368	15368	80	106465	9870	1442274	2960678	0	0	0.117	0.1111	0.106	0	0	0	316662	15368	-732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3284100																																																																																																																																																																																										224	0	0	0	6024	39754	0	284	0	5525	39412	0	0	0	0	5989	0	0	0	3680	0	0	280	280	25	17083	0	696	23114	0	0	0.1449	0.2111	0.2013	0	0	0	5709	280	-184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3284397																																																																																																																																																																																										9585	0	0	1515117	12822	2245565	0	6800	0	1537313	2299959	0	0	0	0	1544320	0	0	0	0	0	0	6800	6800	3	24878	4706	44466	2222985	0	0	0.668499	0.692423	0.689374	0	0	0	1537520	6800	-207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3284427																																																																																																																																																																																										2064	0	0	0	1009	38669	0	262	0	4227	34884	0	0	0	0	4480	0	0	0	0	0	0	262	262	2208	7415	0	1927	29307	0	0	0.1209	0.1453	0.1368	0	0	0	4218	262	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3284445																																																																																																																																																																																										2309	0	0	0	0	59795	0	550	0	11823	53285	0	0	0	0	12321	0	0	0	0	0	0	498	498	847	24482	187	1462	34829	0	0	0.2219	0.3098	0.2973	0	0	0	11823	498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3284490																																																																																																																																																																																										610	0	0	0	13760	70406	0	526	0	8891	66986	0	0	0	0	9534	0	0	1153	0	0	0	526	526	188	23099	10283	5521	37538	0	0	0.1345	0.1991	0.1881	0	0	0	9008	526	-117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
