"IDRSSD"	RIAD0497	RIAD4042	RIAD4136	RIAD4141	RIAD4146	RIAD4461	RIAD4462	RIAD4463	RIAD4464	RIAD4467	RIAD4468	RIAD4469	RIAD4486	RIAD4487	RIAD4488	RIAD4489	RIAD4491	RIAD4498	RIAD4499	RIAD4521	RIAD4522	RIAD4769	RIAD8403	RIADB527	RIADC013	RIADC014	RIADC015	RIADC016	RIADC017	RIADC018	RIADF229	RIADF555	RIADF556	RIADF557	RIADF558	RIADF559	RIADG894	TEXT4461	TEXT4462	TEXT4463	TEXT4464	TEXT4467	TEXT4468	TEXT4469	TEXT4487	TEXT4489	TEXT4498	TEXT4499	TEXT4521	TEXT4522	TEXT4769	TEXTB527	
950356	73	0	63	0	CONF	68	0	0	37	121	0	0	0	0	0	0	0	1840	0	0	0	false	30	0	0	70	0	0	129	30	0	103	56	0	79	0	0	Secondary Market Real Estate Loan Commissions			Purchased Computer Software Amortization	Other Real Estate Owned (OREO) Expenses					Capital Injection						
950758	31	0	37	29	CONF	0	0	0	26	26	27	0	0	0	0	0	0	0	0	0	0	true	37	0	0	0	0	27	0	47	0	0	0	0	0	0	0				Lease Payments	Donations	Insurance - Except Building								RI-E Additional information for Line Items 2l, 2m & 2n. - ORE Expense - $37,000		
950936	0	0	52	0	CONF	39	0	0	114	27	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	53	0	0	0	26	0	0	52	0	32	0	0	Misc. Income			Loan Collection Expense	Correspondent Charges											
951102	174	0	0	0	CONF	153	58	27	219	170	121	0	0	0	0	0	0	0	0	0	0	false	69	0	0	0	29	15	154	85	0	0	82	157	0	76	0	MC DEBIT CARD FEES	LATE CHARGES ON LOANS	MISCELLANEOUS INCOME	INTERNET EXPENSE 100 COMM LOAN ORIG FEES 119	SERVICE CONTRACTS 87 CONTRIBUTIONS 83	MC DEBIT CARD EXPENSE										
951456	131	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	85	0	28	0	50	0	366	53	0	0	0	0	140	63	0																
952172	38	0	64	25	CONF	0	0	0	58	37	0	0	0	0	0	0	0	0	0	0	0	false	46	0	2	0	29	119	288	66	0	0	84	66	49	0	0				Committee & Advisory Board Fees	Online Banking Fees											
952257	0	0	29	0	CONF	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	35	0	0	0	37	0	0	0	0	0	0	0				LIFE INSURANCE EXPENSE												
952453	35	0	0	0	CONF	0	0	0	551	80	0	0	0	0	0	0	0	1000	0	0	0	false	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0				Corporate assessment and fees	Lending expenses					Capital contribution from parent company						
952846	0	0	0	0	CONF	176	0	0	31	0	0	0	0	0	0	0	0	0	2000	0	0	false	0	0	0	0	0	0	0	51	0	0	0	0	0	31	0	SECONDARY MARKET FEE INC.			DONATIONS							CAPITAL CONTRIBUTION					
953357	22	2	7	3	CONF	4	0	0	11	29	20	0	0	0	0	0	0	0	0	0	0	false	17	0	0	0	7	2	0	31	0	0	0	0	0	0	0	TELLER OVERAGES			INVESTMENT CONSULTING FEE	ONLINE BANKING	CORRESPONDENT BANK FEES										
953535	76	0	0	0	CONF	156	35	48	329	0	0	0	0	0	0	0	0	1180	0	0	0	false	53	0	29	0	0	0	92	132	0	39	74	0	31	83	0	debit card fee income	FNMA service fee	FNMA loans doc prep	OREO expense						Capital injection from holding company						
953843	29	30	39	31	CONF	78	0	0	25	45	0	0	0	0	0	0	0	0	0	0	0	false	27	0	0	0	0	0	60	28	0	69	25	0	48	0	0	Mortgage Loan SRP			Dues & Subscriptions	Other Real Estate Expense											
953852	170	0	41	48	CONF	186	0	0	69	99	55	0	0	0	0	0	0	0	0	0	0	false	86	0	30	0	21	55	52	82	0	0	102	46	0	108	0	Service Release Premium			Service Charges Other Banks	Dues Fees and Subscriptions	OCC Examinations										
954158	10	0	0	16	CONF	5	0	0	8	45	0	0	0	0	0	0	0	0	0	0	0	false	26	0	0	0	0	0	19	10	0	9	0	0	0	14	0	other non int income			debit/credit cards	prop ins/ed/serv chgs/misc/meals/dues/donations/subs/loan proc fees											
954251	76	0	30	1	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	42	0	4	26	0	14	3	45	0	83	10	8	34	30	0																
954279	131	0	165	16	CONF	173	26	102	321	123	377	0	0	0	0	0	0	0	0	0	0	false	105	0	24	0	0	88	1067	142	0	0	136	122	0	0	0	Application Fees	Inspection Fees	Miscellaneous Income	Call Center (139) & Appraisals (182)	Charitable Contributions	Interest on Prepaid Borrowings										
954457	182	0	135	52	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	109	0	29	0	51	0	579	93	0	0	0	0	0	0	0																
954653	43	0	28	25	CONF	0	0	0	37	0	0	319	120	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	34	0	0	49	0	0	38	0				Software Licenses			Legal Settlement									
954671	115	3	153	20	CONF	636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	80	15	0	80	12	155	273	94	0	0	45	123	78	98	0	SECONDARY MARKET FEE INCOME														PRIOR PERIOD AUDIT ADJUSTMENT	
955548	53	0	46	0	CONF	0	0	0	49	48	0	0	0	0	0	0	0	0	0	0	0	false	48	0	0	43	0	81	354	0	0	105	64	66	73	50	0				Insurance	Trust expenses											
955753	79	0	50	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	17	0	0	110	10	10	20	33	0	0	35	0	0	0	0																
955940	94	0	45	109	CONF	61	0	0	112	114	84	0	0	0	0	0	0	0	0	0	0	false	69	0	0	0	0	0	0	72	0	53	36	0	0	44	0	Other Miscellaneous Income			Software Maintenance	ORE Expense	Furniture & Equipment Maintenance Contract Expense										
955959	127	4	55	30	CONF	0	0	0	37	0	0	0	0	0	0	0	0	5000	0	0	0	false	68	-80	17	83	7	25	86	117	0	195	76	0	26	63	0				STATE ASSESSMENT						TARP/CPP MONEY					PRIOR YEAR TAX ADJ	
956134	55	0	30	0	CONF	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	false	51	0	0	0	0	99	196	45	0	0	0	0	80	57	0				Bank Service Charges												
956152	26	0	0	0	CONF	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	false	37	0	0	0	0	0	0	35	0	0	0	0	0	32	0				PROFESSIONAL FEES												
956255	121	0	95	0	CONF	29	0	0	77	71	69	0	0	0	0	0	0	0	0	0	0	false	77	0	0	0	40	26	0	65	0	250	0	66	152	57	0	Wire/Collection fees			Contributions	Fixed Asset Software	Correspondent Bank service charges										
956358	0	30	48	0	CONF	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	33	0	0	0	0	0	28	0	0	0	0	0				Misc. Exp.												
956376	27	0	44	0	CONF	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	57	0	0	131	0	0	35	40	0	35	0	0				Correspondent bank service charges												
956527	0	0	37	0	CONF	0	0	0	45	33	135	0	0	0	0	0	0	150	0	0	0	false	0	0	0	0	0	0	162	0	0	0	105	0	0	0	0				Contributions	Dues and Subscriptions	state tax expense				Capital Input						
956554	0	0	32	0	CONF	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	98	0	0	0	0	0	0	0	0	Secondary Market Mortgage Broker Fee															
956750	146	0	76	60	CONF	27	37	0	104	56	40	0	0	0	0	0	0	0	0	0	0	false	41	0	0	0	0	174	43	126	0	42	154	0	0	117	0	Inc R/E Notes Purch Disc- Princ	Non-Deposit Investment Srvcs		Debit Card Expense	OREO Expense	Oreo Advalorem Taxes										
956938	337	0	0	0	CONF	0	0	0	200	0	0	0	0	0	0	0	0	0	0	0	0	false	190	0	46	138	38	113	610	210	0	663	137	0	310	256	0				property and liability insurance												
956956	51	0	48	71	CONF	13	3	2	59	25	21	0	0	0	0	0	0	0	0	0	0	false	48	0	9	49	14	14	74	53	0	42	40	0	7	59	0	Research and wire fees	Money order fees	Merchant credit card fees	Credit card expense	Community investment expense	Dues and membership expense										
957047	0	50	62	38	CONF	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	92	0	34	0	0	0	0	54	0	0	0	0	Service fees - Loans															
957159	40	0	0	135	CONF	0	0	0	138	0	0	0	0	0	0	0	0	0	0	0	0	false	35	0	18	0	16	0	321	55	0	0	0	0	0	0	0				Corporate Fees												
957551	8	0	7	11	CONF	0	0	0	12	104	10	0	0	0	0	0	0	0	0	0	0	false	7	0	1	6	3	26	16	7	0	0	19	0	19	12	0				OUTSIDE SERVICES	OTHER REALESTATE EXPENSE	BOND   INSURANCE EXP										
957757	115	0	0	53	CONF	157	53	39	413	283	87	0	0	0	0	0	0	0	0	0	0	false	160	0	39	0	58	412	443	160	0	0	0	0	0	142	0	secondary market income	Misc. Income	Printed check income	other outside services	HPC Expense	Loan and Collection										
958204	1127	0	0	439	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	599	0	0	1261	328	0	480	375	0	0	0	0																
958231	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
958558	37	0	0	0	CONF	55	27	0	54	47	46	0	0	0	0	0	0	0	0	0	0	false	40	0	0	114	0	0	388	54	0	0	0	0	0	36	0	LOAN FEE INCOME	EXCHANGE		MAINTENANCE CONTRACTS	EXAM FEES/ ST ASSESSMENT	CORRESPONDENT FEES										
958727	113	0	82	136	CONF	0	0	0	482	0	0	0	0	0	0	0	0	0	0	0	0	false	169	0	96	104	70	104	425	255	0	455	252	51	179	382	0				Bank franchise tax												
958763	54	0	21	27	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	28	0	0	0	8	0	135	83	0	0	0	0	0	13	0																
959443	34	0	70	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	14	0	0	0	0	0	187	11	0	0	0	0	0	0	0																
959630	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0																
959715	54	32	0	91	CONF	3413	1928	222	1773	309	280	0	0	0	0	0	0	0	0	0	0	true	7	0	0	282	0	0	408	89	0	0	74	240	0	100	0	Service Income from Consolidated Nonfinancial Subsidiary	Miscellaneous Service Charges	Agency Federal Funds Sold Income	Clearing Balance & FRB Charges	Pennsylvania Shares Tax	Coin and Currency Charges								Item 2 Continued  Loan Workout Expenses      252 OREO Expense                      189		
959779	74	0	64	11	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	22	0	0	0	2	41	214	37	0	0	0	0	0	0	0																
960047	0	0	27	63	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	21	0	0	48	8	3	0	34	0	0	0	0	0	0	0																
960159	16	0	25	3	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	9	0	0	0	3	7	0	20	0	0	37	0	1	8	0																
960430	52	0	115	0	CONF	33	51	0	75	65	51	0	0	0	0	0	0	0	0	0	0	false	84	0	0	43	26	26	353	94	0	60	48	0	65	49	0	Agent Fees	Other Income (Money orders, check cashing fees, wire transfer fees)		Miscellaneous Expense (Bank analysis charges & other miscellaneous expense)	NBN Club Account	Examination Fees										
960533	2	0	23	36	CONF	7	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	false	10	0	4	0	8	0	121	22	0	13	36	0	6	5	0	WINDOW EXCHANGE			INS OTHER												
960551	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
960560	1	132	0	7	CONF	5	0	0	8	4	3	0	0	0	0	0	0	0	0	0	0	false	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	Money Orders & Check Cashing Fees			Miscellaneous	Insurance & Bonds	FRB Charges										
960841	637	0	0	0	CONF	67	84	0	1691	0	0	0	0	0	0	0	0	4300	0	0	0	false	0	0	0	0	34	64	0	0	0	250	0	0	173	0	0	INTERCOMPANY INCOME	MISCELLANEOUS INCOME		INTERCOMPANY EXPENSE						CAPITAL INFUSION						
960935	594	0	116	178	CONF	2532	0	0	1025	929	346	0	0	0	0	0	0	10000	0	0	0	false	237	0	0	0	0	0	1160	385	0	0	0	0	0	0	0	Mortgage Fee Income			Loan Expense	Bank Building	Employee Expense, Training				TARP Funds downstreamed from Holding Company						
961259	300	0	237	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	false	217	0	126	420	0	65	258	156	0	824	280	186	671	479	0												Off balance sheet credit exposures				
961343	95	0	60	96	CONF	55	0	0	144	0	0	0	0	0	0	0	0	0	0	0	0	false	80	0	38	0	30	236	426	81	0	0	114	0	75	137	0	Miscellaneous Income			Miscellaneous expense												
961400	128	0	326	0	CONF	0	0	0	605	252	200	0	0	0	0	0	0	0	0	0	0	false	0	-56	0	131	53	0	226	154	0	98	152	0	0	0	0				Brokerage/Clearing Expense	Charitable Contributions	Insurance Expense									FAS 158 adj of AOCI & Retained Earning Opening Balances	
961446	0	0	31	0	CONF	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	116	35	0	0	64	0	0	43	0				BUSINESS DEVELOPMENT												
961811	154	198	94	0	CONF	144	59	44	261	417	0	0	0	0	0	0	0	1000	0	0	0	false	0	0	36	0	0	0	145	101	0	0	143	74	150	200	0	DEBIT CARD INCOME	MISC CUST FEES	BANKERS TITLE COMMISSION	Collection Expense	Bancshares Tax					Capital Injection						
962256	46	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	2000	0	0	0	false	0	0	0	38	0	0	235	63	0	0	71	0	0	0	0										Capital injection from HC						
962265	72	0	118	0	CONF	0	0	0	696	106	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	120	0	0	377	72	0	0	108	0	0	106	0				Loan Costs	Cash Vault											
962313	0	0	61	87	CONF	7	6	0	74	61	93	0	0	0	0	0	0	0	0	0	0	false	49	0	0	0	20	0	160	0	0	0	45	0	0	87	0	Other Income/wire fees	Visa		Federal Reserve Services Purchased	Service Contracts	Bank Shares Deposit Tax & Bank Franchise Tax										
962854	61	0	77	309	CONF	0	0	0	114	92	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	108	0	80	198	82	75	0	0				Insurance	OREO Expense											
962966	59	0	0	0	CONF	62	0	0	223	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	25	430	66	0	0	116	0	0	60	0	Other Loan Fees			OREO Expenses												
963002	164	0	125	39	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	64	0	25	96	24	25	335	64	0	192	150	38	152	56	0																
963730	4	0	8	11	CONF	0	0	0	0	0	0	0	0	0	0	0	0	4000	0	0	0	false	45	0	0	0	8	0	277	59	0	0	0	0	0	18	0										Increase In Bank Surplus						
963945	37	0	0	65	CONF	99	1034	0	470	0	0	2690	0	0	0	0	0	0	0	-2	0	false	0	0	0	0	0	0	255	47	0	0	186	0	35	0	0	Mortgage Warehouse Fees	Placement fees mtg banking		Other Expenses			Extraordinary Gain					Consolidation for allowance at merger				
963954	0	0	0	27	CONF	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	false	28	0	0	0	0	60	0	36	0	0	0	0	35	72	0				E Banking												
964157	137	0	60	0	CONF	41	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	70	0	42	116	35	94	0	106	0	412	90	0	139	135	0	CREDIT CARD MERCHANT FEES	UNDISTRIBUTED EARNINGS IN SUBSIDIARY														
964250	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0																
964344	0	0	63	116	CONF	63	0	0	105	138	128	0	0	0	0	0	0	0	0	0	0	false	75	0	25	84	0	33	0	83	0	168	65	0	63	165	0	Mortgage Broker Fees			Depreciation-Computer Software	OREO Expenses	Loan & Collection Expense										
964353	20	0	25	1	CONF	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	false	16	0	0	0	6	0	98	13	0	8	16	0	0	0	0				Other Outside Service Fees												
964643	71	3	73	114	CONF	0	0	0	34	36	0	0	0	0	0	0	0	0	0	0	0	false	29	0	9	0	21	24	99	57	0	0	36	41	13	34	0				Courier	Item Processing											
964700	744	0	532	0	CONF	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	739	0	0	718	0	408	0	422	0	0	0	0				Technology Service Agreements												
965051	27	0	16	2	CONF	0	0	0	26	25	54	0	0	0	0	0	0	0	0	0	0	false	19	0	0	0	0	0	125	30	0	0	0	0	0	0	0				EXAM & ASSESSMENTS	SC ON CORR BANK ACCTS	RESREVE FOR LOSSES										
965220	0	0	0	0	CONF	0	0	0	133	38	0	0	0	0	0	0	0	0	0	0	0	false	45	0	33	0	0	47	336	37	0	0	0	100	0	37	0				Miscellaneous Expenses	Other Losses (forged checks, bank robberies, etc.)											
965800	47	0	91	71	CONF	0	0	0	114	352	40	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	107	0	0	0	72	0	0	0	0				OTHER REAL ESTATE OWNED EXPENSE	OTHER REAL ESTATE OWNED WRITEDOWN EXPENSE	BUSINESS DEVELOPMENT EXPENSE										
966348	86	0	0	0	CONF	262	0	0	234	33	0	0	0	0	0	0	0	0	0	0	0	false	46	0	0	51	0	39	68	75	0	216	0	0	0	60	0	R/E Origination Fees			Management Fees	State Bank Assessment											
966722	77	0	85	0	CONF	26	0	0	179	150	51	0	0	0	0	0	0	0	0	0	0	false	0	0	0	48	0	0	136	66	0	0	58	0	0	63	0	MISCELLANEOUS S/C, COMM AND FEES			CORPORATE FRANCHISE TAX	DEBIT CARD EXPENSE	COMPTROLLER ASSESSMENT										
966731	35	0	79	118	CONF	0	0	0	43	43	78	0	0	0	0	0	0	0	0	0	0	false	52	0	0	166	0	0	0	70	0	135	56	0	0	78	0				Travel	Reward Checking	Donations										
967046	59	0	170	201	CONF	36	26	0	127	280	0	0	0	0	0	0	0	3700	0	0	0	false	105	0	0	202	26	209	0	146	0	275	103	95	0	0	0	Other Commissions	Wire Transfer Fees		Loan and Collection Expense	Credit Card Expenses					Additional surplus received from parent holding company						
967877	129	0	0	237	CONF	62	107	25	128	86	74	0	0	0	0	0	0	3000	0	0	0	false	0	0	0	206	0	0	209	0	0	0	0	318	0	0	0	Extension fees & release fee	Miscellaneous income	Inspection fee	REO expense	Insurance	Bank service charges				Capital contribution - holding company						
967943	0	0	0	0	CONF	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	false	27	0	0	0	0	0	0	31	0	46	60	0	0	0	0				Debit Card Expense												
967952	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	8	0	73	0	29	159	0	0	0	0	0	0	0	0															2008 tax adj	
968155	66	0	37	0	CONF	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	false	30	0	0	0	0	74	0	34	0	0	57	32	49	26	0				Correspondent Bank Charges												
968249	123	4	39	16	CONF	164	18	0	200	88	112	0	0	0	0	0	0	2700	0	0	0	false	60	0	10	0	19	5	330	78	0	21	65	0	2	133	0	SECONDARY MARKET FEE INCOME	EXCHANGE		PROVISION FOR INVESTMENT LOSSES	OREO & OTHER ASSET EXPENSE	GAIN/LOSS SALE OF ASSETS				CAPITAL INJECTION FROM HOLDING COMPANY						
968351	0	0	0	0	CONF	3169	0	0	176	80	79	0	0	0	0	0	0	0	0	0	0	false	89	0	0	45	40	420	480	126	0	0	95	0	0	112	0	Gain on Bank Owned Life Insurance			VISA Ck Card	Bank Charges	Internet Banking										
968436	1215	0	0	2622	CONF	196	271	0	1753	1977	1787	0	0	0	0	0	0	732	67500	0	0	false	753	0	0	1332	159	172	0	0	0	808	0	1613	0	0	0	Other bank service charges	Other partnership income		Provision for unfunded commitments	Holding fompany fees	Other operating expenses				Accrued Stock Based Compensation	Capital Contribution					
968557	51	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	55	30	31	0	97	0	0	109	0	0																
968605	0	0	0	0	CONF	8345	15677	6246	28192	39207	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	2048	0	0	0	0	Import/Export fees	Service fees from affiliates	Commitment, loan amendment fees	Service Contracts	Provision for Off Balance Sheet Items	Loss on CDS sold MTM				Capital contribution other than those for stock that has been issued.					Position 13-2 Accounting for a Change or proposed Change in the Timing of Cash Flows Related to Income Taxes Generated by a Leverage Lease Transaction	
968744	0	0	0	0	CONF	12	18	0	66	55	137	0	0	0	0	0	0	0	0	0	0	false	76	0	0	0	25	0	0	54	0	0	0	52	0	0	0	Miscellaneous Income	Check Order Income		Insurance Liability, bonds	Assessments -OCC	Computer Software Ser. & Maintenance										
969059	25	15	10	22	CONF	0	0	0	91	98	0	0	0	0	0	0	0	0	0	0	0	false	24	0	6	2	12	34	96	24	0	0	31	43	20	11	0				Other Real Estate Expenses	Supplemental											
969255	0	0	72	0	CONF	35	0	0	41	29	27	0	0	0	0	0	0	0	0	0	0	false	42	0	0	0	0	46	0	50	0	0	0	0	0	28	0	exchange collected			dues and subscription	insurance	assessment - state										
969424	172	16	120	119	CONF	94	656	0	335	306	442	0	0	0	0	0	0	2529	0	0	0	false	246	0	67	343	43	0	8	212	0	652	108	0	35	344	0	Merchant credit card income	Life insurance proceeds		Bank franchise tax	Software maintenance	Other contracted services				Downstream of property and cash dividend						
969639	35	8	94	74	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	55	0	18	86	17	16	286	50	0	98	64	3	0	72	0																
969741	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	37	0	12	78	9	98	40	63	0	0	53	0	82	41	0																
969844	51	0	0	38	CONF	46	386	0	55	30	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	33	197	42	0	0	25	38	0	0	0	BOLI Income	RE Comm/Investment Center		Expense on OREO	Bank fees & service charges											
969956	0	0	26	0	CONF	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	false	30	0	0	0	0	0	66	45	0	57	55	0	57	0	0				Correspondent Bank Fees												
970055	123	0	111	128	CONF	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	146	0	29	266	45	63	102	107	0	0	127	195	100	86	0	Mortgage Division Fees															
971379	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0																
971959	246	0	27	719	CONF	0	0	0	920	0	0	0	0	0	0	0	0	0	0	2218	0	false	188	0	6	32	28	335	14	218	0	272	12	203	306	0	-6				Holding Company Management Fees								Merger with sister bank			Non-accrual interest adjustment	
972143	29	1	16	16	CONF	2	1	0	38	8	7	0	0	0	0	0	0	0	0	0	0	false	18	0	8	0	5	1	21	24	0	0	0	0	10	22	0	Misc Income	Exchange		Misc Expense	Auto and Traveling	Meals and Entertainment										
972237	0	0	179	441	CONF	196	57	135	945	0	0	0	0	0	0	0	0	0	0	-100	0	false	0	200	61	203	0	0	680	0	0	0	335	0	0	275	0	WIRE TRANSFERS FEES	LATE CHARGES COMMERCIAL LOANS	NON-RECURRING INCOME $110, S/B LETTERS OF CREDIT $25	IMPAIRMENT ON OREO								ALLOWANCE FOR UNFUNDED COMMITMENTS AND & LOAN LOSSES			ADJUSTMENTS  TO AUDITED FINANCIAL STATEMENTS FYS 2006-2008	
972406	0	0	0	0	CONF	0	0	0	62	72	150	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	477	0	0	0	153	63	0	0	0				Business Continuity	Errors and Ommissions Insurance	Other expense (dues and memberships, charitable contributions, banking fees)										
972648	219	0	0	0	CONF	29	0	0	2249	0	0	0	0	0	0	0	0	0	0	0	0	false	240	0	0	268	35	0	491	244	0	345	0	0	219	242	0	Wire Transfer Fees			Fraud Losses												
972732	313	0	311	0	CONF	359	78	57	214	0	0	0	0	0	0	0	0	0	0	0	0	false	150	0	0	302	49	0	328	130	0	204	130	0	0	180	0	Mortgage banking income	Exchange	Rental income on other real estate owned	Foreclosed asset expenses												
972750	75	48	32	25	CONF	51	0	0	54	44	38	0	0	0	0	0	0	1100	0	0	0	false	0	0	0	0	0	0	237	34	0	63	57	55	0	0	0	Norcon Resources			OCC Fees	OREO Exp	OD & Operating Chg off				Capital Infusion from Bank Holding Company						
972769	0	0	81	0	CONF	174	225	102	57	149	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	62	0	184	83	0	0	99	0	0	80	0	Funds transfer fees	L/C processing fees	Miscellaneous Income	Insurance premiums	Miscellaneous expenses											
972862	23	0	24	54	CONF	687	0	0	50	311	0	0	0	0	0	0	0	0	0	0	0	false	9	0	3	0	3	19	185	26	0	0	99	1	1	0	0	PREMIUM ON SALE OF SBA & USDA LOANS			FORGERY LOSSES	SBA COMMISSION EXPENSE											
973056	0	0	20	21	CONF	0	0	0	-43	0	0	0	0	0	0	0	0	0	0	0	0	false	18	0	0	0	9	41	146	22	0	0	0	0	0	0	0				Def Tax Exp with credit balance												
973140	64	0	0	68	CONF	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	false	119	0	0	45	0	138	314	68	0	0	0	0	110	166	0				Travel												
973252	0	0	30	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0																
973364	336	0	123	47	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	82	0	1	168	28	139	364	116	0	0	35	195	0	74	0																
974213	50	35	144	0	CONF	123	0	0	135	0	0	0	0	0	0	0	0	0	0	-10	0	false	77	0	0	0	0	117	322	0	0	0	0	125	82	0	0	BOLI Income			Franchise Tax								Negative adjustment ALLL off balance sheet items				
974558	0	0	52	29	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	34	0	0	0	0	0	119	49	0	0	0	0	0	0	0																
974754	56	0	81	48	CONF	77	41	0	195	24	30	0	0	0	0	0	0	0	0	0	0	false	79	0	26	31	0	324	203	268	0	0	0	65	0	123	0	EARNINGS FROM MON BANK SUBS	MANAGEMENT FEES/NON BANK SUBS		NSF CHECK AND OTHER LOSSES	CUSTOMER SERVICE EXPENSE	TRAVEL										
974866	0	0	0	1173	CONF	774	277	0	1265	1573	1941	0	0	0	0	0	0	17000	0	0	0	false	0	0	0	259	0	0	1504	0	0	544	1068	0	0	0	0	ACH - Check 21 transaction fees	Other fees & commissions		OREO expenses	Provision for loss on OREO	Loan out of pocket fees waived				capital contribution from parent company						
975153	93	0	13	6	CONF	26	0	0	112	0	0	0	0	0	0	0	0	0	0	0	0	false	69	0	20	0	12	53	59	85	0	68	28	0	2	144	0	Check Cashing Fees			Foreclosure/Repo Fees												
975256	123	0	49	29	CONF	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	false	60	0	9	0	17	184	295	86	0	0	41	0	84	69	0				Taxes - Capital												
975452	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	-21	0	0	0	0	31	0	0	0	0	0	0	0	-1															2008 IRS Tax Adjustment	
975555	94	0	73	0	CONF	0	0	0	63	54	0	0	0	0	0	0	0	0	0	0	0	false	101	0	0	0	0	0	336	131	0	0	0	93	0	0	0				'Examination Fees	Benefit Plan Expense											
