"IDRSSD"	RCFD0211	RCFD0213	RCFD0416	RCFD1286	RCFD1287	RCFD1289	RCFD1290	RCFD1291	RCFD1293	RCFD1294	RCFD1295	RCFD1297	RCFD1298	RCFD1737	RCFD1738	RCFD1739	RCFD1741	RCFD1742	RCFD1743	RCFD1744	RCFD1746	RCFD1754	RCFD1771	RCFD1772	RCFD1773	RCFD1778	RCFD8496	RCFD8497	RCFD8498	RCFD8499	RCFD8782	RCFD8783	RCFDA248	RCFDA510	RCFDA511	RCFDA549	RCFDA550	RCFDA551	RCFDA552	RCFDA553	RCFDA554	RCFDA555	RCFDA556	RCFDA557	RCFDA558	RCFDA559	RCFDA560	RCFDA561	RCFDA562	RCFDB838	RCFDB839	RCFDB840	RCFDB841	RCFDB842	RCFDB843	RCFDB844	RCFDB845	RCFDB846	RCFDB847	RCFDB848	RCFDB849	RCFDB850	RCFDB851	RCFDB852	RCFDB853	RCFDB854	RCFDB855	RCFDB856	RCFDB857	RCFDB858	RCFDB859	RCFDB860	RCFDB861	RCFDC026	RCFDC027	RCFDC988	RCFDC989	RCFDG300	RCFDG301	RCFDG302	RCFDG303	RCFDG304	RCFDG305	RCFDG306	RCFDG307	RCFDG308	RCFDG309	RCFDG310	RCFDG311	RCFDG312	RCFDG313	RCFDG314	RCFDG315	RCFDG316	RCFDG317	RCFDG318	RCFDG319	RCFDG320	RCFDG321	RCFDG322	RCFDG323	RCFDG324	RCFDG325	RCFDG326	RCFDG327	RCFDG328	RCFDG329	RCFDG330	RCFDG331	RCFDG336	RCFDG337	RCFDG338	RCFDG339	RCFDG340	RCFDG341	RCFDG342	RCFDG343	RCFDG344	RCFDG345	RCFDG346	RCFDG347	RCFDG348	RCFDG349	RCFDG350	RCFDG351	RCFDG352	RCFDG353	RCFDG354	RCFDG355	RCFDG356	RCFDG357	RCFDG358	RCFDG359	RCFDG360	RCFDG361	RCFDG362	RCFDG363	RCFDG364	RCFDG365	RCFDG366	RCFDG367	RCFDG368	RCFDG369	RCFDG370	RCFDG371	RCFDG372	RCFDG373	RCFDG374	RCFDG375	RCON0211	RCON0213	RCON0416	RCON1286	RCON1287	RCON1289	RCON1290	RCON1291	RCON1293	RCON1294	RCON1295	RCON1297	RCON1298	RCON1737	RCON1738	RCON1739	RCON1741	RCON1742	RCON1743	RCON1744	RCON1746	RCON1754	RCON1771	RCON1772	RCON1773	RCON1778	RCON8496	RCON8497	RCON8498	RCON8499	RCON8782	RCON8783	RCONA248	RCONA510	RCONA511	RCONA549	RCONA550	RCONA551	RCONA552	RCONA553	RCONA554	RCONA555	RCONA556	RCONA557	RCONA558	RCONA559	RCONA560	RCONA561	RCONA562	RCONB838	RCONB839	RCONB840	RCONB841	RCONB842	RCONB843	RCONB844	RCONB845	RCONB846	RCONB847	RCONB848	RCONB849	RCONB850	RCONB851	RCONB852	RCONB853	RCONB854	RCONB855	RCONB856	RCONB857	RCONB858	RCONB859	RCONB860	RCONB861	RCONC026	RCONC027	RCONC988	RCONC989	RCONG300	RCONG301	RCONG302	RCONG303	RCONG304	RCONG305	RCONG306	RCONG307	RCONG308	RCONG309	RCONG310	RCONG311	RCONG312	RCONG313	
3212149																																																																																																																																																						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	275784	281512	0	0	0	24380	22300	0	0	0	0	0	0	0	0	0	6830	15470	0	0	0	2837	1939	254436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31569	31568	0	0	219835	227644	0	0	0	0	0	0	
3212402																																																																																																																																																						0	0	1871	0	0	0	0	0	0	0	0	6005	6005	0	0	0	0	0	0	0	0	0	0	9718	9832	0	0	0	225	245	2000	1987	2002	0	0	2002	0	0	0	4248	0	0	0	1711	1871	0	0	0	0																									0	0	0	0	0	0	1801	1871	0	0	1687	1711	0	0	0	0	0	0	
3213333																																																																																																																																																						0	0	3070	0	0	0	0	0	0	0	0	3043	3070	0	0	0	0	0	0	0	0	0	0	3043	3070	0	0	0	0	0	0	0	0	0	0	0	0	2319	752	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3213735																																																																																																																																																						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2200	2200	0	0	0	0	0	0	0	0	2200	2200	0	0	0	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3214059																																																																																																																																																						0	0	4995	0	0	0	0	0	0	0	0	15000	14992	0	0	6008	6239	0	0	0	0	0	0	21008	21231	0	0	0	0	0	0	0	0	0	0	0	0	3504	7163	10565	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3216017																																																																																																																																																						0	0	9364	0	0	0	0	0	0	0	0	8887	8804	0	0	964	984	0	0	0	0	0	0	16397	16570	0	0	0	0	0	0	0	984	0	0	984	0	0	0	8804	0	0	0	0	0	0	4776	0	2006																									0	0	0	0	0	0	1989	2067	0	0	2588	2709	0	0	0	0	0	0	
3216316																																																																																																																																																						0	0	4542	0	0	0	0	0	0	0	0	3500	3519	0	0	0	0	0	0	0	0	0	0	11843	11960	0	0	0	0	0	3000	3016	1456	0	0	0	0	503	3016	0	0	2103	3666	751	112	1809	0	0	0																									0	0	0	0	0	0	1975	1983	0	0	6368	6458	0	0	0	0	0	0	
3217331																																																																																																																																																						0	0	21682	0	0	0	0	0	0	0	0	18734	18857	0	0	0	0	0	0	0	0	0	0	58947	59148	0	0	0	15257	14787	8493	8506	0	0	0	0	0	0	0	22193	11452	0	4013	0	0	11208	10282	0	0																									0	0	0	0	0	0	0	0	0	0	24956	25504	0	0	0	0	0	0	
3217957																																																																																																																																																						0	0	0	0	0	0	0	0	0	0	0	10396	10454	0	0	250	254	0	0	0	0	0	0	13169	13292	0	0	0	2012	2058	0	0	0	0	0	0	0	3823	6908	2035	0	0	0	0	526	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	511	526	0	0	0	0	0	0	
3219175																																																																																																																																																						0	0	12159	0	0	0	0	0	0	0	0	17656	17794	0	0	8084	8300	0	0	0	0	0	0	43797	44859	0	0	0	2545	2654	3000	3021	0	0	0	0	0	1039	4259	19372	4077	0	0	165	0	2704	13243	0	0																									0	0	0	0	0	0	8304	8648	0	0	7208	7463	0	0	0	0	0	0	
3219214																																																																																																																																																						0	0	5416	0	0	0	0	3670	3720	0	0	19500	19570	0	0	9916	10517	0	0	0	0	0	0	40314	41303	0	0	0	0	0	2000	1986	4000	0	0	4000	0	0	6550	19538	3720	0	0	0	0	5485	2010	0	0																									0	0	0	0	0	0	7228	7496	0	0	0	0	0	0	0	0	0	0	
3219335																																																																																																																																																						0	0	7026	0	0	0	0	0	0	0	0	11343	11403	0	0	2543	2376	0	0	0	0	0	0	48392	48955	0	0	0	12848	13124	1850	1836	0	0	0	0	0	0	305	16698	9900	0	0	0	0	0	22052	0	0																									0	0	0	0	0	0	14623	14789	0	0	7035	7263	0	0	0	0	0	0	
3220500																																																																																																																																																						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8489	8768	0	0	0	2685	2796	0	0	0	0	0	0	0	0	0	2796	0	0	0	1297	0	4675	0	0	0																									0	0	0	0	0	0	0	0	0	0	5804	5972	0	0	0	0	0	0	
3220818																																																																																																																																																						0	0	3391	0	0	0	0	1110	1115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19459	19767	0	0	0	2092	2149	0	0	152	0	0	0	0	0	0	1115	2149	0	1109	0	0	2454	11980	960	0																									0	0	0	0	0	0	14431	14588	0	0	914	955	0	0	0	0	0	0	
3220863																																																																																																																																																						0	0	6758	0	0	0	0	0	0	0	0	0	0	5816	6048	0	0	0	0	0	0	6758	7017	0	0	0	0	0	0	0	416	460	495	0	0	1276	494	2543	514	988	0	0	0	0	0	0	0	0	942																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3221468																																																																																																																																																						0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29979	30186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	330	1987	19737	5291	477	2364																									0	0	0	0	0	0	860	871	0	0	26417	26474	0	0	0	0	0	0	
3223305																																																																																																																																																						0	0	3167	0	0	0	0	0	0	0	0	2059	2072	0	0	1773	1826	0	0	0	0	0	0	7993	8152	0	0	0	2438	2485	0	0	3314	0	0	606	2027	3567	0	184	0	132	549	0	312	775	0	0	0																									0	0	0	0	0	0	0	0	0	0	1723	1769	0	0	0	0	0	0	
3223408																																																																																																																																																						0	0	14992	0	0	0	0	0	0	0	0	3104	3208	0	0	0	0	0	0	0	0	0	0	20539	21354	0	0	0	4746	5013	0	0	0	0	0	0	0	0	0	6409	1812	0	0	0	0	1349	11784	0	0																									0	0	0	0	0	0	10457	10749	0	0	2232	2384	0	0	0	0	0	0	
3223417																																																																																																																																																						0	0	0	0	0	0	0	0	0	0	0	4936	4959	0	0	0	0	0	0	0	0	0	0	4936	4959	0	0	0	0	0	0	0	4073	0	0	755	3318	886	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3223444																																																																																																																																																						0	0	0	0	0	0	0	0	0	0	0	2764	2895	0	0	0	0	0	0	0	0	0	0	2855	2993	0	0	0	0	0	0	0	0	0	0	0	0	0	1621	1274	0	0	0	0	0	0	98	0	0																									0	0	0	0	0	0	91	98	0	0	0	0	0	0	0	0	0	0	
3223695																																																																																																																																																						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3224302																																																																																																																																																						11971	11987	15841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15841	15827	0	0	0	0	0	0	0	0	0	11971	0	0	0	11971	0	0	0	0	870	3000	0	0	0	0	0	0																									0	0	0	0	3870	3840	0	0	0	0	0	0	0	0	0	0	0	0	
3224375																																																																																																																																																						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3224478																																																																																																																																																						0	0	1515	0	0	0	0	0	0	0	0	2500	2500	0	0	0	0	0	0	0	0	0	0	2500	2500	0	0	0	0	0	0	0	0	0	0	0	500	1000	1000	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3224580																																																																																																																																																						0	0	0	0	0	0	0	1000	1000	0	0	0	0	0	0	18141	18141	0	0	0	0	0	0	52883	45828	0	0	0	0	0	0	0	43985	500	582	18141	25844	0	0	0	1000	0	0	0	0	0	261	0	0																									0	25844	0	33000	0	0	0	0	0	0	242	261	0	0	0	0	0	0	
3227442																																																																																																																																																						0	0	31329	0	0	0	0	0	0	0	0	31957	32031	0	0	0	0	0	0	0	0	2131	2172	50140	49551	0	0	0	0	0	1000	1001	4795	6739	5982	0	0	29961	0	0	2070	0	8139	3309	271	0	0	0	1949																									0	0	0	0	0	0	0	0	2131	2172	9520	9589	0	0	0	0	0	0	
3228908																																																																																																																																																						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18811	19032	0	0	0	2895	2879	0	0	0	0	0	0	0	0	0	553	2326	1647	6439	700	700	1963	4704	0	0																									0	0	0	0	0	0	1943	1936	0	0	13973	14217	0	0	0	0	0	0	
3229875																																																																																																																																																						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3232204																																																																																																																																																						0	0	3037	0	0	0	0	0	0	1033	1028	9625	9651	0	0	0	0	0	0	0	0	1033	1028	9625	9651	0	0	0	0	0	0	0	0	0	0	0	505	2037	3004	5138	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3232370																																																																																																																																																						0	0	8541	0	0	0	0	0	0	0	0	1000	1006	0	0	756	714	0	0	0	0	0	0	10675	10944	0	0	0	1946	1995	0	0	0	0	0	0	0	0	408	3060	246	0	0	198	0	837	4335	1352	509																									0	0	0	0	0	0	0	0	0	0	5147	5369	0	0	0	0	0	0	
3233407																																																																																																																																																						0	0	2239	0	0	0	0	0	0	0	0	995	1020	0	0	0	0	0	0	0	0	0	0	6001	6219	0	0	0	0	0	0	0	0	0	0	0	0	0	1020	0	0	0	0	699	546	2331	1622	0	0																									0	0	0	0	0	0	2552	2634	0	0	2454	2565	0	0	0	0	0	0	
3234598																																																																																																																																																						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3235410																																																																																																																																																						0	0	33021	0	0	0	0	0	0	0	0	2001	2019	0	0	1833	1626	0	0	0	0	686	715	32219	32916	0	0	0	5115	5274	0	0	0	0	0	580	0	2019	3781	4131	467	0	0	385	791	10410	3482	7556	0																									0	0	0	0	0	0	3344	3509	686	715	10354	10873	0	0	0	0	0	0	
3235689																																																																																																																																																						0	0	11991	0	0	0	0	0	0	0	0	6178	6174	0	0	0	0	0	0	0	0	0	0	22218	22250	0	0	0	0	0	2096	2081	0	0	0	0	0	1086	2604	2485	0	0	0	0	0	0	16075	0	0																									0	0	0	0	0	0	16040	16076	0	0	0	0	0	0	0	0	0	0	
3236396																																																																																																																																																						0	0	6471	0	0	0	0	0	0	0	0	500	519	0	0	0	0	0	0	0	0	0	0	14134	14309	0	0	0	547	557	0	0	0	0	0	0	0	324	752	0	0	159	0	615	0	2203	3965	5250	1041																									0	0	0	0	0	0	5223	5288	0	0	1626	1654	0	0	0	0	0	0	
3242575																																																																																																																																																						0	0	8942	0	0	0	0	7357	7388	0	0	4033	4036	0	0	0	0	0	0	0	0	0	0	14482	14489	0	0	0	0	0	0	0	4605	0	0	1034	4036	0	0	992	5362	0	568	0	0	1554	0	0	943																									0	0	0	0	0	0	0	0	0	0	2139	2122	0	0	0	0	0	0	
3243282																																																																																																																																																						0	0	7168	0	0	0	0	0	0	0	0	2650	2697	0	0	0	0	0	0	0	0	0	0	6990	7171	0	0	0	0	0	2250	2267	0	0	0	0	0	500	430	1767	0	0	0	330	112	391	0	3139	501																									0	0	0	0	0	0	0	0	0	0	802	833	0	0	0	0	0	0	
3247589																																																																																																																																																						0	0	0	0	0	0	0	0	0	0	0	6159	6229	0	0	0	0	0	0	0	0	0	0	15015	15374	0	0	0	0	0	0	0	0	0	0	0	0	0	1513	4716	0	0	0	752	0	1654	1354	1819	3566																									0	0	0	0	0	0	0	0	0	0	3581	3760	0	0	0	0	0	0	
3247598																																																																																																																																																						0	0	43238	3500	3500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41379	43238	3861	0	0	0	0	0	0	4037	0	0	3500	0	0	0	0	0	0	537	120	587	36205	1984	0	305																									0	0	0	0	0	0	0	0	0	0	37584	39433	0	0	0	0	0	0	
3248849																																																																																																																																																						0	0	13849	0	0	0	0	0	0	0	0	2489	2497	0	0	0	0	0	0	0	0	0	0	29769	29433	0	0	0	1016	1055	0	0	0	0	0	0	0	0	0	3552	0	178	1233	141	0	0	11987	8825	3517																									0	0	0	0	0	0	1297	1281	0	0	11861	12258	0	0	0	0	0	0	
3249770																																																																																																																																																						0	0	185727	0	0	0	0	41	40	0	0	153806	154192	0	0	0	0	0	0	0	0	0	0	215475	217036	0	0	0	0	0	0	0	109067	0	0	49138	59969	0	0	45125	0	249	0	0	0	11260	47728	3567	0																									0	0	0	0	0	0	25184	25398	0	0	33005	33839	0	0	0	0	0	0	
3250114																																																																																																																																																						0	0	10001	0	0	0	0	0	0	0	0	12135	12106	0	0	0	0	0	0	0	0	0	0	14688	14745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10745	1361	0	0	472	0	1128	1039	0	0																									0	0	0	0	0	0	1034	1039	0	0	1519	1600	0	0	0	0	0	0	
3251081																																																																																																																																																						0	0	18867	0	0	0	0	0	0	0	0	993	1006	0	0	999	686	0	0	0	0	0	0	28785	29017	0	0	0	0	0	0	0	0	0	0	686	0	0	0	1006	0	0	0	0	1769	17128	6737	0	1691																									0	0	0	0	0	0	9275	9598	0	0	15876	16036	0	0	0	0	0	0	
3252510																																																																																																																																																						0	0	1762	0	0	0	0	0	0	0	0	2754	2815	0	0	0	0	0	0	0	0	0	0	6204	6265	0	0	0	3450	3450	0	0	0	0	0	0	0	2059	755	3450	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3253571																																																																																																																																																						0	0	5666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28807	27172	0	0	0	1606	1675	0	0	0	0	0	181	0	0	0	914	1304	0	392	993	458	2294	16908	1618	2110																									0	0	0	0	0	0	10537	10696	0	0	10055	10349	0	0	0	0	0	0	
3253834																																																																																																																																																						0	0	0	0	0	0	0	0	0	0	0	3472	3543	0	0	0	0	0	0	0	0	0	0	6451	6656	0	0	0	201	211	896	885	178	0	0	0	0	0	551	3203	0	0	178	404	335	1607	378	0	0																									0	0	0	0	0	0	785	812	0	0	1993	2090	0	0	0	0	0	0	
3254297																																																																																																																																																						0	0	10615	0	0	0	0	0	0	0	0	2981	2965	0	0	0	0	0	0	0	0	0	0	11056	11316	0	0	0	2683	2717	2482	2470	113	0	0	0	0	0	180	3600	1902	0	113	278	262	2190	2379	37	376																									0	0	0	0	0	0	0	0	0	0	4993	5221	0	0	0	0	0	0	
3255098																																																																																																																																																						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6871	6707	0	0	0	1873	1831	0	0	2	2	2	0	0	0	254	1577	0	206	561	1811	0	1191	0	254	852																									0	0	0	0	0	0	561	570	0	0	3046	3198	0	0	0	0	0	0	
3257047																																																																																																																																																						0	0	10000	0	0	0	0	0	0	0	0	10026	10217	0	0	0	0	0	0	0	0	0	0	10026	10217	0	0	0	0	0	0	0	6063	0	0	4009	2054	3154	0	1001	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3258286																																																																																																																																																						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	220	230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	230	0	0	0																									0	0	0	0	0	0	0	0	0	0	220	230	0	0	0	0	0	0	
3259171																																																																																																																																																						0	0	296	0	0	0	0	0	0	0	0	2262	2285	0	0	0	0	0	0	0	0	0	0	6363	6409	0	0	0	0	0	500	499	0	0	0	0	0	0	1549	736	0	0	0	0	896	1878	0	0	1350																									0	0	0	0	0	0	2765	2774	0	0	0	0	0	0	0	0	0	0	
3261549																																																																																																																																																						0	0	6411	0	0	0	0	18269	17976	0	0	3109	3123	0	0	0	0	0	0	0	0	805	839	72189	72731	0	805	839	0	0	0	0	50	0	0	15686	3007	2943	203	3022	0	17803	28360	1368	1144	0	0	0	0																									0	0	0	0	0	0	709	721	0	0	47265	47954	0	0	0	0	0	0	
3262788																																																																																																																																																						0	0	14856	0	0	0	0	1057	1052	0	0	0	0	0	0	250	250	0	0	0	0	0	0	26729	27633	0	0	0	0	0	0	0	0	0	0	1302	0	0	0	0	0	0	398	1130	3659	4037	16588	519	0																									0	0	0	0	0	0	13799	14144	0	0	11123	11668	0	0	0	0	0	0	
3263833																																																																																																																																																						0	0	33946	0	0	0	0	0	0	0	0	33534	33946	0	0	0	0	0	0	0	0	0	0	39070	39555	0	0	0	5536	5609	0	0	13502	0	0	4202	9300	20444	1689	3920	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3264782																																																																																																																																																						0	0	6114	256	267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6119	6173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	267	235	1725	0	933	2620	399	0	0																									0	0	0	0	0	0	236	235	0	0	5627	5671	0	0	0	0	0	0	
3265257																																																																																																																																																						0	0	10559	0	0	0	0	0	0	0	0	18406	18731	0	0	0	0	0	0	0	0	0	0	23367	23859	0	0	0	240	244	500	498	189	0	0	0	0	1019	7954	10002	0	189	0	148	0	499	4048	0	0																									0	0	0	0	0	0	0	0	0	0	4721	4884	0	0	0	0	0	0	
3266487																																																																																																																																																						0	0	731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1925	2017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	565	309	1143	0	0	0																									0	0	0	0	0	0	0	0	0	0	1925	2017	0	0	0	0	0	0	
3266825																																																																																																																																																						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4620	4713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	876	3837	0	0																									0	0	0	0	0	0	4620	4713	0	0	0	0	0	0	0	0	0	0	
3267738																																																																																																																																																						0	0	2121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7729	8011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1860	6151	0	0																									0	0	0	0	0	0	4739	4868	0	0	2990	3143	0	0	0	0	0	0	
3267934																																																																																																																																																						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3268173																																																																																																																																																						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3268249																																																																																																																																																						0	0	102252	0	0	0	0	0	0	6016	6042	9908	10051	0	0	0	0	0	0	0	0	34019	34728	65872	68233	0	873	880	403	413	0	0	4138	0	0	2522	4446	15258	15654	8125	0	1038	2248	3382	858	3344	0	0	45375																									0	0	0	0	0	0	519	529	775	787	9251	9566	0	0	0	0	0	0	
3269590																																																																																																																																																						0	0	10447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153631	155075	0	0	0	22507	23325	0	0	0	0	0	0	0	0	0	19560	3765	0	0	0	0	0	116355	602	14792																									0	0	0	0	0	0	0	0	0	0	115777	116355	0	0	0	0	0	0	
3269844																																																																																																																																																						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3269974																																																																																																																																																						0	0	596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3289	3430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1216	0	1441	773																									0	0	0	0	0	0	0	0	0	0	1150	1217	0	0	0	0	0	0	
3270046																																																																																																																																																						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3271007																																																																																																																																																						0	0	1508	0	0	0	0	0	0	0	0	22897	22811	0	0	0	0	0	0	0	0	0	0	22897	22811	0	0	0	0	0	2000	1959	0	0	0	0	0	0	0	17731	5080	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3271799																																																																																																																																																						0	0	8010	0	0	0	0	0	0	3994	4005	3500	3510	0	0	0	0	0	0	0	0	6832	6923	3500	3510	0	2838	2918	0	0	3500	3510	0	0	0	0	1503	2007	0	5637	1195	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3271986																																																																																																																																																						0	0	3833	0	0	0	0	0	0	0	0	1750	1776	0	0	0	0	0	0	0	0	0	0	9384	9502	0	0	0	0	0	0	0	0	0	0	1004	255	517	0	2002	0	669	1669	0	0	3386	0	0	0																									0	0	0	0	0	0	2309	2338	0	0	5325	5388	0	0	0	0	0	0	
3272956																																																																																																																																																						0	0	3235	0	0	0	0	0	0	0	0	499	510	0	0	0	0	0	0	0	0	0	0	3725	3894	0	0	0	0	0	0	0	510	0	0	0	510	0	0	0	0	0	354	0	0	1279	1751	0	0																									0	0	0	0	0	0	587	591	0	0	2639	2793	0	0	0	0	0	0	
3274709																																																																																																																																																						0	0	25793	0	0	0	0	0	0	0	0	4168	4164	0	0	1602	1600	0	0	0	0	0	0	44504	45149	0	0	0	4280	4379	0	0	0	0	0	1500	0	0	0	8003	640	0	0	375	0	19491	15021	119	0																									0	0	0	0	0	0	20878	21037	0	0	13461	13850	0	0	0	0	0	0	
3274772																																																																																																																																																						0	0	11120	0	0	0	0	0	0	0	0	9604	9597	0	0	0	0	0	0	0	0	0	0	16726	16893	0	0	0	0	0	0	0	6097	0	0	1485	1024	2533	3014	1542	0	0	3588	0	263	3444	0	0	0																									0	0	0	0	0	0	0	0	0	0	7122	7296	0	0	0	0	0	0	
3275283																																																																																																																																																						0	0	4024	0	0	0	0	0	0	0	0	675	723	0	0	0	0	0	0	0	0	0	0	15036	15753	0	0	0	0	0	675	723	0	0	0	0	0	0	0	723	0	0	0	0	0	12206	1680	1144	0																									0	0	0	0	0	0	0	0	0	0	13267	13886	0	0	0	0	0	0	
3275939																																																																																																																																																						0	0	9940	0	0	0	0	0	0	0	0	1997	2002	0	0	2576	2084	0	0	0	0	0	0	24454	24627	0	0	0	5099	5252	0	0	0	0	0	0	0	0	0	5399	3939	0	0	0	311	2140	12838	0	0																									0	0	0	0	0	0	11710	12119	0	0	3072	3170	0	0	0	0	0	0	
3276543																																																																																																																																																						0	0	1469	0	0	0	0	0	0	0	0	1043	1050	0	0	0	0	0	0	0	0	0	0	5096	5269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1050	0	0	0	0	1150	695	1085	0	1289																									0	0	0	0	0	0	0	0	0	0	2765	2930	0	0	0	0	0	0	
3277241																																																																																																																																																						0	0	12104	0	0	0	0	0	0	600	626	1000	1006	0	0	1300	1288	0	0	0	0	31972	32915	3770	3760	0	0	0	0	0	0	0	0	0	0	0	0	600	0	1006	1287	0	1049	417	0	8781	22591	0	0																									0	0	0	0	1564	1576	1060	1050	29808	30713	410	416	0	0	0	0	0	0	
