"IDRSSD"	RIAD0497	RIAD4042	RIAD4136	RIAD4141	RIAD4146	RIAD4461	RIAD4462	RIAD4463	RIAD4464	RIAD4467	RIAD4468	RIAD4469	RIAD4486	RIAD4487	RIAD4488	RIAD4489	RIAD4491	RIAD4498	RIAD4499	RIAD4521	RIAD4522	RIAD4769	RIAD8403	RIADB527	RIADC013	RIADC014	RIADC015	RIADC016	RIADC017	RIADC018	RIADF229	RIADF465	RIADF555	RIADF556	RIADF557	RIADF558	RIADF559	TEXT4461	TEXT4462	TEXT4463	TEXT4464	TEXT4467	TEXT4468	TEXT4469	TEXT4487	TEXT4489	TEXT4498	TEXT4499	TEXT4521	TEXT4522	TEXT4769	TEXTB527	
1162017	0	78	0	91	71	110	0	0	130	108	0	0	0	0	0	0	0	0	0	0	0	false	67	0	0	200	0	207	101	67	0	0	0	143	0	77	64	Shared Appreciaton Income			Service Charges	Loss on Investment in CA Low Income Housing Tax Credit Partnership											
1162530	174	0	30	33	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	66	0	18	14	1	9	0	83	0	0	22	21	6	57	63																
1164329	143	0	60	0	0	264	0	0	170	70	0	0	0	0	0	0	0	0	0	0	0	false	48	-260	0	0	0	0	435	0	0	0	0	0	0	0	0	Mortgage Origination Fees			Management Fees	Mastermoney Fees										Split Dollar Life Liability	
1164347	0	0	0	0	0	0	0	0	286	270	45	0	0	0	0	0	0	200	0	0	0	false	0	-307	0	28	0	0	8	0	0	0	0	0	0	0	0				OREO EXPENSE	LOSS ON SALE OF ORE	OPERATING LOSSES AND CHARGEOFFS				CAPITAL INFUSION					SPLIT DOLLAR LIFE LIABILITY	
1164730	367	0	0	178	414	288	32	58	293	599	488	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	25	0	271	0	0	0	29	212	0	0	0	Merchant & Other Income Visa	Letter of Credit & Guaranty Fee	Commissions in Wire Transfers	Professional Fees	Leases Expenses	Municipal Tax								Additional Explanations Item RI-E 1.: K.  Commissions License Auto Leasing $179K  Additional Explanations Item RI-E 2.: O.  Commissions Paid by Merchants for Credit Cards Processing $187K		
1165531	21	0	23	14	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	10	0	2	4	2	4	101	13	0	0	8	14	17	0	20																
1165540	27	0	31	14	59	33	7	0	29	38	31	0	0	0	0	0	0	-213	0	0	0	false	26	0	4	34	23	12	411	13	0	0	85	22	1	0	21	Customer swap dealer fees	Travelers Express rebate		Business development	Other state taxes	Miscellaneous expense				Cumulative affect of adoption of new accounting method (EITF 06-4)						
1166060	60	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	-37	12	0	0	0	0																
1166435	2	0	4	1	1	38	2	0	6	4	2	0	0	0	0	0	0	0	0	0	0	false	4	0	0	0	0	0	3	11	0	0	1	0	0	1	3	Recovery FDIC TAPA Loans - Principle	Recovery FDIC TAPA Loans - Interest		Service Charges	Bonds & Insurance	Bank Exam Fees										
1169650	30	0	19	0	5	13	0	0	19	28	0	0	0	0	0	0	0	0	0	0	0	false	6	0	0	0	16	4	40	12	0	0	0	37	17	6	7	WIRE TRNASFER FEE			BOARD MEETING FEE	OUTSIDE SERVICE											
1176920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
1186956	0	0	0	33	0	0	0	0	180	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	16	0	0	32	0	0	0	0	0	0	0	0				Management fees												
1186965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	49	0	0	0	45	0	38	0	41																
1187001	36	0	0	0	69	0	0	0	48	48	68	0	0	0	0	0	0	0	0	0	0	false	47	0	0	0	0	141	219	96	0	0	0	0	0	85	50				Airplane expense	Public Relations	Travel & Meals										
1187029	64	0	54	0	44	50	0	0	36	30	37	0	0	0	0	0	0	0	0	0	0	false	32	0	0	0	0	0	423	0	0	0	77	0	0	0	0	Other Service Charges			Business Development	Profit & Loss	Miscellaneous										
1187391	236	0	63	0	140	51	0	0	163	50	75	0	0	0	0	0	0	7000	0	0	0	false	0	0	0	0	0	0	194	0	0	0	0	90	0	0	100	Airplane usage fee - prior year			OREO expenses	Donations and contributions	Travel and lodging				Capital contribution made by bank's holding company						
1187494	92	0	0	0	45	0	0	0	54	38	145	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	0	74	344	40	0	0	308	0	0	114	0				Donations	Insurance - Supervisory Fees	Loan Processing								RI-E (2) Other non-interest expense explaination - Management Services 63		
1187551	0	0	0	0	0	27	175	111	499	21	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	Mortgage processing income	Agent fed fund fees	Trade income	Fed cash letter charges	Safekeeping expense											
1188772	29	0	28	0	0	544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	44	0	0	33	0	0	0	0	44	0	0	0	Broker Income															
1188987	34	0	16	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	63	0	0	0	0	21	53	0	0	0	0	22	0	0	0																
1189041	0	0	0	0	33	401	0	0	43	26	34	0	0	0	0	0	0	0	0	0	0	false	26	0	0	0	53	39	116	25	0	0	62	0	85	43	30	Real Estate Secondary Market Fees			Computer Software	Fed & Correspondence	Repo & Collection										
1189993	244	21	0	205	0	29	13	75	102	123	0	0	0	0	0	0	0	0	0	-150	0	false	140	0	13	93	39	49	490	101	0	0	14	0	0	0	0	Investment in Unconsolidated Subs	Forfeited interest	Rabbi Trust Income	Civic Contributions	Loan Processing							Adjustment to Allowance for Loan Loss				
1190001	0	0	0	0	28	31	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	151	0	0	0	0	0	0	0	0	SBA Fees			Management Fees												
1190074	0	0	0	112	296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	134	0	0	90	38	0	538	0	0	0	0	0	0	87	220																
1190476	3	0	47	140	242	0	0	0	0	0	0	0	0	0	0	0	0	2250	0	0	0	false	68	0	1	0	8	45	125	81	0	-365	0	0	0	0	0										Capital Infusion						
1191352	14	0	43	1	3	15	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	13	0	0	15	10	10	31	20	0	0	1	20	0	14	3	Data Processing Fees	Wire Fees														
1191446	50	0	48	0	36	0	0	0	52	63	0	0	0	0	0	0	0	0	0	0	0	false	33	0	0	106	0	0	70	32	0	0	37	0	31	0	0				Network Support	Item Processing											
1191482	36	0	131	51	60	0	0	0	29	28	31	0	0	0	0	0	0	0	0	0	0	false	29	0	0	0	0	27	108	40	0	0	0	69	83	0	36				Outside Services	Charitable contributions	Insurance										
1198605	134	0	0	0	45	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	34	0	0	0	0	0	162	42	0	0	194	0	94	192	0	Third Party Administration Fees															
1198614	10	0	33	34	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	14	0	0	22	0	0	124	20	0	0	0	43	0	0	0																
1198641	121	0	0	0	128	63	61	41	209	180	57	0	0	0	0	0	0	0	0	0	0	false	0	0	0	72	0	0	88	0	0	0	138	0	0	0	0	Foreign Activity Fees	Letter of Credit Fees	Rate Swap Referral Fees	State/Local Taxes	Intercompany Allocations	Bancard Expenses										
1211371	53	0	0	26	0	0	0	0	132	30	0	0	0	0	0	0	0	0	0	0	0	false	48	0	0	0	0	0	30	28	0	0	45	0	0	0	0				Holding Company Fees	Trust Servicing											
1213777	0	0	25	31	76	0	0	0	28	31	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	66	0	0	165	39	0	0	0	50	0	31	69				Loan Expense	Courier Expense											
1215726	26	0	0	0	0	0	0	0	66	39	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	26	32	0	0	0				Loan Collection and Repo	Ohio Franchise Tax											
1216059	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	-88	0	0	0	38	0	0	0	0	0	0	0	0	0															FAS106 DEFERRED COMP POST RETIREMENT SPLIT DOLLAR LIFE INS	
1216321	129	0	45	198	30	108	0	0	201	0	0	0	0	0	0	0	0	0	0	0	0	false	8	0	0	0	0	0	203	57	0	0	0	82	17	24	78	Insurance income			PA Shares Tax												
1216808	11	5	11	1	3	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	false	10	30	4	0	6	2	18	11	0	0	0	5	0	5	10				courier exp cl											RESTATEMENT OF CAPITAL (CBO RE DEV) PER ACCOUNTANTS	
1216826	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	73	0	0	0	0	45	0	0	0																
1216974	68	0	0	0	0	0	0	0	53	32	45	0	0	0	0	0	0	0	0	0	0	true	0	0	29	0	0	0	342	31	0	0	305	0	0	100	0				Management Services	Insurance - Supervisory Fee	Loan Processing								RI-E (2)  Other Non-Interest Expense Explanations:   Donations  $26		
1216992	15	0	20	6	3	8	6	0	9	11	9	0	0	0	0	0	0	0	0	0	0	false	9	0	0	0	1	9	39	10	0	0	15	24	9	13	4	Wire Transfers	Bank Checks and Money Orders		Courier	Payroll Services	Online Banking and Bill Pmt										
1218165	54	0	40	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	25	0	0	0	0	0	168	26	0	0	40	25	0	0	28																
1218446	0	0	0	0	0	231	130	230	200	0	0	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	0	0	918	0	0	0	315	0	0	0	0	FED FUND AGENCY FEES	OTHER CREDIT CARD FEES	LEASING FEE INCOME	TOTAL CREDIT CARD EXPENSE										ADDITION TO ITEM 1: OTHER INCOME $176,000		
1219591	0	0	0	0	60	0	0	0	30	52	0	0	0	0	0	0	0	31	0	0	0	false	0	0	0	0	0	0	151	0	0	0	0	51	0	0	0				COMPUTER SERVICE FEES	MISC LOAN EXPENSE					STOCK OPTION EXPENSE						
1221558	152	0	113	66	205	832	76	0	0	0	0	0	0	0	0	0	0	16650	0	0	0	true	89	0	28	61	24	279	360	101	0	0	0	185	0	0	0	Mortgage Origination and SRP Fees	Underwriting Fees								Capital Infusion				The Stock Option Expense previously reported at the Holding Company level is nowing being pushed down to the bank Level. This is being reported in RI-A Line 5.		
1222519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0																
1222948	59	0	13	10	11	0	0	0	37	105	0	0	0	0	0	0	0	0	0	0	0	false	59	36	16	0	19	18	225	28	0	0	68	0	35	58	33				Correspondent Service Charges	Management fees										Prior Qtr Adj-Merger expense to Capitalization/depreciation	
1224812	0	0	0	0	1051	0	0	0	1250	2308	306	0	0	0	0	0	0	0	0	0	0	false	0	0	55	140	65	116	0	0	0	0	0	0	0	0	0				Intercompany management fee	Loan costs	OCC Assessment										
1225033	16	0	14	7	25	0	0	0	0	0	0	0	0	0	0	0	0	-333	0	0	0	false	10	0	1	20	4	2	55	8	-41	0	0	7	0	2	2										Adjust with Holding Company						
1225752	0	0	34	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	-12	0	30	0	0	76	0	0	0	0	0	0	0	0	Martgage referral income														4 correcting entries made in 1st qtr '08 affecting Y-E 2007 Capital	
1225761	195	0	0	0	0	425	133	0	1526	551	1070	0	0	0	0	0	0	0	0	0	0	false	1713	0	0	0	0	0	259	0	0	0	0	0	0	0	0	termination fee	interchange fee		dealer incentive	dealer risk loss	escrow and collections fees										
1225798	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				Equity in unconsolidated subsidiary loss												
1225800	0	0	0	0	6504	76416	26197	229941	12683	156436	35075	7829	3101	0	0	0	0	0	0	79	0	true	0	0	0	0	0	0	0	0	11689	0	0	0	0	0	15285	Loan referral fees	Earnings from unconsolidated sub	Gain on non hedging derivatives	Brokerage, Clearing, and Exchange fee	Provision for liabilty reserve	Deposit Admin Fee	Discontinued ops related to ML Capital middle market lending business					Fx Revaluation		During Q4 2007, MLBUSA decided to sell its middle market lending business. Under SFAS 144, this asset group was accounted for as discontinued operations at year end.  All income and expense items related to this asset group were removed from individual income statement lines and the net after tax operating results are reported on Schedule RI, Line 11. Other noninterest income Loan Account Fees 12,367 Other noninterest income FAS 133 38,069; Other noninterest expense Other Professional Fees 12,571		
1228034	92	0	32	0	0	0	0	0	51	30	0	0	0	0	0	0	0	0	0	0	0	false	54	0	0	0	0	0	46	61	0	0	233	0	0	161	27				Other loan expense	Trust expense											
1229198	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				COMPTER SOFTWARE EXPENSE												
1229424	104	0	89	182	134	29	77	0	353	133	68	0	0	0	0	0	0	0	0	0	0	false	62	0	0	0	0	0	210	97	0	0	0	0	0	0	67	Merchant Disc-Income	CSU Life Insurance		Auto Expense, Courier Expenses, Other Insurance	Other Outside Services	Security Expense										
1293078	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	33	0	0	0	0	49	124	0	0	0	69	0	0	118	27	Other Income															
1349890	311	0	0	396	415	49	0	0	1111	428	157	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	532	0	0	0	0	0	333	0	173	Deposit fees			Intercompany allocation	Other real estate owned expense	Appraisal costs										
1356115	0	0	43	0	0	0	0	0	0	0	39	0	0	0	0	0	0	188	0	0	0	false	0	0	0	0	0	0	56	40	0	0	0	0	0	0	0						Item Processing Fees				Transfer of land						
1356526	0	0	0	0	53	153	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	false	0	-75	0	70	0	0	0	0	0	0	0	0	0	0	0	Gain on sale of Interest Rate Floor			Maintenance Agreements											Rec cummulative effect of adopting EITF 06-04 & 06-10	
1356535	71	0	80	91	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	-529	0	171	26	89	370	82	0	0	49	0	0	0	91															EITF 06-04	
1356768	367	48	56	32	48	71	42	30	114	0	0	0	0	0	0	0	0	0	0	0	0	false	67	-1010	35	154	37	159	65	168	0	0	0	122	253	65	63	FEDERATED SWEEP INCOME	TAX CREDIT INCOME	WIRE TRANSFER FEES	TRUST, PROFESSIONAL & CUSTODIAL EXPENSES											Upon adoption of EITF No. 06-4, the company recorded a cumulative-effect adjustment to retained earnings.	
1356852	72	0	55	38	78	81	40	0	34	92	59	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	195	45	0	0	0	53	0	0	34	BOLI	DEBIT CARD		City/County Taxes	Outside Services	Software License Fees										
1357466	19	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	10	18	32	54	24	0	0	0	0	0	0	0																
1362246	0	0	42	0	0	43	84	0	37	86	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	58	304	65	0	0	0	0	0	82	63	Letter of Credit Fees	Wire Transfer Fees		Miscellaneous Expenses	Bank Security and Armored Services											
1366909	0	0	0	0	0	122	0	0	43	34	38	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	397	0	0	0	69	0	0	0	0	Other Service Charges			Business Development	Other State Taxes	Loan Expenses										
1367858	81	0	41	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	-176	0	50	0	49	80	0	0	0	0	0	0	0	0															Cumulative adj. for BOLI split dollar life benefit expense per EITF 06-4 & 06-10	
1369870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	47	0	0	0	0	0	50	0	0																
1377521	60	0	6	69	11	724	69	0	98	48	111	0	0	0	0	0	0	0	0	0	0	false	4	0	0	0	0	0	83	32	0	0	0	13	23	0	72	Foreign Remittance Revenue-Unigram	Money Order Fees		Armored car services	Messenage & Courier	Correspondent Bank Charges										
1386251	1263	0	0	0	0	0	0	0	489	170	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	544	243	0	721	0	0	0	0	0	0	0	0				PROFESSIONAL FEES	ATM CARDHOLDER PROCESSING FEES											
1390324	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	84	0	0	0	25	0	0	29	0																
1391170	105	0	74	149	156	111	0	0	186	346	73	0	0	0	0	0	0	0	0	0	0	false	60	0	0	127	33	26	0	74	0	0	0	99	0	180	106	PURCHASE, LOCK AND RUSH FEES			OTHER OUTSIDE SERVICE FEES	OTHER REAL ESTATE OWNED EXPENSE	CHARITABLE CONTRIBUTIONS										
1391778	14163	0	0	0	0	10408	6747	6390	4465	65613	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	878	0	0	0	0	Payment Processing Fees	Merchant & Private Label Fees	Loan Product Revenue	Collection Agency Fees	Servicing Fees											
1393624	102	0	69	0	97	0	0	0	83	43	38	0	0	0	0	0	0	0	0	0	0	false	0	0	0	98	0	26	210	70	0	0	0	40	0	55	39				repo & foreclosure	business development	oreo expenses										
1394621	0	0	42	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	41	0	0	0	0	0	0	71	0	0	76	0	0	45	0																
1394676	165674	0	0	0	0	238080	64473	0	200659	250085	33647	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	833967	0	0	0	0	Annual Fees	Delinquency Fees on Sold Charge Cards		Service Fees to Affiliates	Cardholder Benefits	Other Professional Services										
1396483	51	0	0	0	0	117	0	0	100	77	30	0	0	0	0	0	0	0	0	0	0	false	34	181	0	0	0	0	215	38	0	0	0	0	0	51	0	Debit Card Fee Income			Administrative Expenses	Other Taxes	Amortization of Mortgage Servicing Rights									2007 Income Tax Overpayment	
1396700	35	0	0	0	0	0	0	0	88	30	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	90	0	0	0	32	0	0	0	0				CDI Expense	Operational Charge Offs											
1396764	95	0	17	45	106	65	28	0	23	35	0	0	0	0	0	0	0	0	0	0	0	false	26	0	0	0	26	105	111	34	0	0	4	97	75	0	36	Fee and Commision	other miscellaneous		banking services	misc. expenses											
1397190	1008	0	0	0	0	4648	746	369	19333	2789	2245	0	0	0	0	0	0	31958	0	0	0	false	0	0	0	0	0	0	1097	0	0	0	0	0	0	0	0	Intercompany servicing income	Homeowner certification income	Interest rate swap fees	Repurchase reserve provision	Oreo expense	Unfunded commitment provision				Capital infusion						
1397471	41	25	11	12	19	203	0	0	26	61	0	0	0	0	0	0	0	0	0	0	0	false	7	0	4	0	0	14	80	17	0	0	1	8	0	2	17	Income from subsidiary - Bank of LIttle Rock Mortgage Corp.			Writedown of underwriting expenses for brokered deposits	Lender paid fees											
1398580	527	0	134	124	309	445	364	54	148	147	129	0	0	0	0	0	0	0	0	0	0	false	0	0	0	265	0	0	591	0	0	0	0	178	191	0	214	International banking service charge	Wire transfer fees	Miscellaneous fee income	Surety insurance	CRA Investment	Credit related expenses										
1401387	0	0	28	0	33	0	0	0	0	0	0	0	0	0	0	0	0	-243	0	0	0	false	0	0	0	92	0	0	61	0	0	0	0	0	0	0	0										Distribution to Bank for Stock Repurchase						
1401547	0	0	91	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	false	0	-735	0	58	0	0	139	0	0	0	0	0	0	25	35				Management fees											Split dollar life liability	
1401686	104	0	31	30	0	53	0	0	92	50	81	0	0	0	0	0	0	0	0	0	0	false	47	0	0	0	0	75	49	45	0	0	0	53	56	0	60	BOLI			Electronic Banking	Data Processing	Item Processing										
1401891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
1401903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
1402384	11	9	15	23	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	15	0	1	0	3	2	105	17	0	0	15	9	0	0	12																
1402405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	61	0	0	0	0	28	0	0	0																
1402610	277	0	0	0	81	443	0	0	422	376	0	0	0	0	0	0	0	0	0	0	0	false	115	0	43	164	0	0	219	140	0	0	0	422	376	0	0	Mortgage Origination			Accounting and audit fees	Professional fees											
1402629	0	0	36	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0																
1402638	25	0	0	68	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	131	35	0	0	44	0	0	43	0	Broker Commission															
1404463	78	0	18	3	88	0	0	0	50	149	38	0	0	0	0	0	0	3500	0	0	0	false	18	0	0	49	0	0	114	34	0	0	0	19	0	0	31				Other professional fees	Investment manager fees	Charitable contributions				Capital contribution						
1404481	0	0	0	0	0	30	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	Branch Processing Fees			Bookkeeping Expense												
1404883	13	0	0	0	2	11	0	0	5	0	0	0	0	0	0	0	0	0	0	13	0	false	9	0	0	0	0	0	69	8	0	0	0	31	26	0	6	FEE INCOME ON MORTGAGE LOANS SOLD			LOAN EXPENSE (APPRAISAL, CREDIT , UNDERWRITING ECT)								QUARTERLY ADJUSTMENT ALLOWANCE FOR UNUSED COMMITMENTS				
1404940	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				Miscellaneous bank fees												
1406980	0	0	8	0	1	4	2	0	3	22	2	0	0	0	0	0	0	0	0	0	0	false	4	0	0	0	1	5	14	5	0	0	0	0	0	0	0	OTHER INCOME AND EXCHANGE	RECOVERY ON LOANS ACQUIRED FROM FAILED BANKS		STATE ASSESSMENT	REPAIRS AND MAINTENANCE	TELEPHONE										
1407512	51	0	0	20	0	27	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	29	0	0	229	49	0	0	0	30	0	0	0	Debit Card Interchange Fees			Internet Banking Expenses												
1407521	0	0	0	80	131	158	130	0	80	123	681	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	25	28	522	0	0	0	48	0	0	0	70	Customer swap dealer fee	Reverse prior-year overaccruals		Tennessee franchise taxes	Loan related expenses	Insurance premiums on high-loan-to-value HELOCs										
1407530	0	0	101	0	0	36	0	0	170	98	131	0	0	0	0	0	0	0	0	0	0	false	0	0	0	32	0	0	121	0	0	0	0	0	45	37	0	Fee Income secondary market mortgage loans - not assets of the bank.			Director's Index Benefit	OREO Expenses	Software Amortization/Software Manintenance										
1407932	552	0	0	0	193	243	173	0	1959	394	0	0	0	0	0	0	0	0	0	5	0	false	186	0	67	0	43	119	405	164	0	0	705	0	0	0	343	invest mgmt and trust	special serv		Affiliate Service Fees	other expenses - FFA							reclas prov for off B/S credit losses to other liab.				
1408069	583	0	0	0	0	1108	122	406	880	4301	4533	0	0	0	0	0	0	0	0	0	0	true	0	0	122	0	0	480	1075	791	0	0	889	0	0	0	0	International LOC / FX fees	Rental fees applicable to operating leases	See Line 7	Travel, Meetings & Entertainment	Professional Services	See Line 7								Refund of escrow funds previously expensed - 115 Loan fees - 291  Loan & Lease Expense - 647 Softwar e expense - 3886		
1411032	44	0	61	22	54	0	0	0	68	0	0	0	0	0	0	0	0	0	0	56	0	false	28	0	20	32	5	12	10	60	0	0	76	30	31	42	44				B&O								OBS adjustment				
1412619	0	0	27	75	0	27	0	0	38	39	0	0	0	0	0	0	0	0	0	0	0	false	0	-637	0	92	0	0	212	67	0	0	0	0	32	0	56	Wire Transfer Fees			Insurance Premiums	Dues/Memberships/Publications										Errors acctg for curr tax liab & def tax assets in 2006 & prior	
1412712	107	0	41	34	81	0	170	49	31	0	0	0	0	0	0	0	0	1000	0	0	0	false	27	0	0	0	0	0	112	51	0	0	0	86	50	37	33	OTHER LOAN FEES	DOC PROCESSING FEES	LATE FEES	LOAN SERVICE EXPENSE						Downstream of capital from parent						
1414819	25	0	3	6	88	334	0	0	31	52	69	0	0	0	0	0	0	0	0	0	0	true	2	0	0	0	0	0	250	33	0	0	0	30	117	0	23	Wire Transfer			Public Relations Expense	Foreclosure Expenses	Loan Servicing Fees										
1416327	118	0	0	77	114	35	0	0	375	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	85	0	0	139	0	0	0	87	101	131	0	66	Wire Transfer Fees			Allowance for credit losses om off-balance credit exposures												
1418255	0	0	16	20	0	11	0	0	12	40	18	0	0	0	0	0	0	0	0	0	0	false	11	0	0	0	0	0	57	0	0	0	0	16	0	0	0	Misc. Income			ALL-Off Balance Sheet	Collection & Repossession	Insurance & Bond Premiums										
1421040	0	0	0	0	25	284	45	0	237	111	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	107	0	0	0	0	26	0	0	0	Gain due to Hedge Ineffectiveness	Debit card fee income		Proc fees - Ops - Interco	Mgt fees - Ops - Interco											
1421095	0	0	30	0	80	524	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	Wire Fees			Brokers Fees												
1421161	144	0	0	58	110	48	63	0	164	68	0	0	0	0	0	0	0	14500	0	0	0	false	0	0	0	0	0	0	210	0	0	0	121	0	0	106	106	Miscellaneous Income	FHLB/FRB Dividend Income		Other Real Estate Owned Expense	Repossessed Asset Expense					Capital Injection by Parent Holding Company						
1422980	0	0	0	0	0	0	0	0	2375	19358	1134	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	249	0	0				Technical Services	Intercompany services net of expense recovery	CoAdministration Expenses										
1427770	2	1	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	4	0	2	0	0	0	16	3	0	0	3	4	0	4	2																
1429028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
1434826	97	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	203	40	0	-143	71	39	31	28	45					PURCHASED SERVICES										adjustment due to eitf issue 06-4	
1435092	0	0	0	0	0	29	26	0	30	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Service charges/Texas Club Income	Debit Card Income		Machine & Software Maintenance												
1435412	0	0	0	0	0	0	0	0	33	38	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	88	0	0	0	0	0	0	0	0				OREO EXPENSE	MANAGEMENT FEES											
1436071	36	5	15	20	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	18	0	7	0	6	56	65	52	0	0	0	31	9	30	39																
1436204	230	0	101	0	123	115	457	93	107	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	147	0	0	445	84	0	0	0	63	258	0	0	Miscellaneous Income	Visa Redemption	Visa Fees	Info Tech Cost										In schedule RI-E 1, reverse mortgage fees of $38 thousand exceeded the 3% other non-interest income. In schedule RI-E1,merchant interchange of $69 thousand exceeded the 3% of other non-interest income.		
