"IDRSSD"	RCFD0010	RCFD1350	RCFD1395	RCFD1651	RCFD1727	RCFD1754	RCFD1773	RCFD2170	RCFD2221	RCFD2243	RCFD3123	RCFD3128	RCFD3210	RCFD3368	RCFD3411	RCFD3429	RCFD3433	RCFD3545	RCFD3792	RCFD3809	RCFD3812	RCFD3819	RCFD3821	RCFD3833	RCFD4336	RCFD5306	RCFD5310	RCFD5311	RCFD5320	RCFD5327	RCFD5334	RCFD5339	RCFD5340	RCFD5369	RCFD5610	RCFD7204	RCFD7205	RCFD7206	RCFD7273	RCFD7274	RCFD7275	RCFD8274	RCFD8275	RCFD8434	RCFD8764	RCFD8766	RCFD8767	RCFD8769	RCFD8770	RCFD8771	RCFD8772	RCFD8773	RCFD8774	RCFD8775	RCFD8776	RCFD8777	RCFD8778	RCFD8779	RCFDA000	RCFDA001	RCFDA002	RCFDA167	RCFDA221	RCFDA222	RCFDA223	RCFDA224	RCFDA250	RCFDB503	RCFDB504	RCFDB505	RCFDB528	RCFDB588	RCFDB589	RCFDB590	RCFDB591	RCFDB592	RCFDB593	RCFDB594	RCFDB595	RCFDB596	RCFDB600	RCFDB601	RCFDB602	RCFDB603	RCFDB604	RCFDB605	RCFDB606	RCFDB607	RCFDB608	RCFDB609	RCFDB610	RCFDB611	RCFDB612	RCFDB613	RCFDB614	RCFDB616	RCFDB617	RCFDB618	RCFDB619	RCFDB620	RCFDB621	RCFDB622	RCFDB623	RCFDB624	RCFDB625	RCFDB626	RCFDB627	RCFDB628	RCFDB629	RCFDB630	RCFDB631	RCFDB639	RCFDB640	RCFDB641	RCFDB642	RCFDB643	RCFDB644	RCFDB645	RCFDB646	RCFDB647	RCFDB648	RCFDB649	RCFDB650	RCFDB651	RCFDB652	RCFDB653	RCFDB654	RCFDB655	RCFDB656	RCFDB657	RCFDB658	RCFDB659	RCFDB660	RCFDB661	RCFDB662	RCFDB663	RCFDB664	RCFDB665	RCFDB666	RCFDB667	RCFDB668	RCFDB669	RCFDB670	RCFDB671	RCFDB672	RCFDB673	RCFDB674	RCFDB675	RCFDB676	RCFDB677	RCFDB678	RCFDB679	RCFDB680	RCFDB681	RCFDB682	RCFDB683	RCFDB684	RCFDB685	RCFDB686	RCFDB687	RCFDB688	RCFDB689	RCFDB690	RCFDB691	RCFDB693	RCFDB694	RCFDB695	RCFDB696	RCFDB697	RCFDB698	RCFDB699	RCFDB700	RCFDB701	RCFDB702	RCFDB703	RCFDB704	RCON0010	RCON1350	RCON1395	RCON1651	RCON1727	RCON1754	RCON1773	RCON2170	RCON2221	RCON2243	RCON3123	RCON3128	RCON3210	RCON3368	RCON3411	RCON3429	RCON3433	RCON3545	RCON3792	RCON3809	RCON3812	RCON3819	RCON3821	RCON3833	RCON4336	RCON5306	RCON5310	RCON5311	RCON5320	RCON5327	RCON5334	RCON5339	RCON5340	RCON5369	RCON5610	RCON7204	RCON7205	RCON7206	RCON7273	RCON7274	RCON7275	RCON8274	RCON8275	RCON8434	RCON8764	RCON8766	RCON8767	RCON8769	RCON8770	RCON8771	RCON8772	RCON8773	RCON8774	RCON8775	RCON8776	RCON8777	RCON8778	RCON8779	RCONA000	RCONA001	RCONA002	RCONA167	RCONA221	RCONA222	
877967																																																																																																																																																																																	23246	3500	0	0	0	0	31984	240447	0	0	2305	0	18253	238682	0	0	0	0	19731	0	0	0	219	19813	0	0	2305	2305	15817	41786	27244	8740	157078	474	0	0.0732	0.1044	0.0922	0.0000	0.0000	0.0000	17426	2305	333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
878142																																																																																																																																																																																	3876	9075	0	0	0	0	8655	91517	0	0	686	0	6797	88988	0	0	0	0	7449	0	0	0	391	0	0	0	686	686	529	21468	7189	8006	62965	0	0	0.0760	0.1048	0.0952	0.0000	0.0000	0.0000	6763	686	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
878254																																																																																																																																																																																	1830	1650	0	0	0	645	13642	47538	0	0	486	0	4900	48087	0	0	0	0	5140	0	0	0	0	386	0	0	319	319	327	17670	16222	1133	13717	0	0	0.1003	0.2025	0.1899	0.0000	0.0000	0.0000	4821	319	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	167	
878834																																																																																																																																																																																	878	2029	0	0	0	5141	1066	26005	0	0	161	0	3098	26080	0	0	0	0	3235	0	0	0	0	0	0	0	161	161	348	5661	11721	392	8412	0	0	0.1179	0.2101	0.1997	0.0000	0.0000	0.0000	3074	161	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
879000																																																																																																																																																																																	8949	5600	0	0	0	0	62673	209942	0	0	1762	0	15326	198891	0	0	0	0	16603	0	0	22	50	9109	0	0	1665	1665	35869	29719	41013	5934	104476	0	0	0.0751	0.1247	0.1122	0.0000	0.0000	0.0000	14938	1665	388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	
879336																																																																																																																																																																																	1222	1425	0	0	0	7862	9004	83546	0	0	719	0	9694	84122	206	0	0	0	10332	0	0	0	0	0	0	0	719	719	1331	15342	18451	3141	49074	0	0	0.1143	0.1682	0.1565	0.0000	0.0000	0.0000	9613	719	-22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	
879439																																																																																																																																																																																	1688	1925	0	0	0	8100	7927	52597	0	0	606	0	8072	52341	0	0	0	0	8414	0	0	0	0	0	0	0	397	397	2022	12695	18286	1928	20115	0	0	0.1532	0.2664	0.2538	0.0000	0.0000	0.0000	8017	397	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	209	
879457																																																																																																																																																																																	2463	3700	0	0	0	2354	14139	44220	0	0	299	0	6296	44843	0	0	0	0	6379	0	0	43	0	0	0	0	299	299	936	18038	1302	1390	24011	0	0	0.1356	0.2253	0.2147	0.0000	0.0000	0.0000	6080	299	216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
879532																																																																																																																																																																																	11570	1913	0	0	0	1420	50076	305995	0	0	1975	0	19821	301260	0	0	0	0	20090	0	0	239	0	0	0	0	1975	1975	28824	36509	105136	14352	135795	3247	0	0.0604	0.1026	0.0925	0.0000	0.0000	0.0000	18115	1975	489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
879550																																																																																																																																																																																	1015	2642	0	0	0	0	10825	25333	0	0	120	0	2658	25408	0	0	0	0	2689	0	0	0	0	0	0	0	120	120	183	12050	3129	801	9957	0	0	0.1011	0.1930	0.1844	0.0000	0.0000	0.0000	2569	120	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
879644																																																																																																																																																																																	6533	5330	0	0	0	4307	28803	124066	0	0	1304	0	15466	120088	0	0	0	0	16013	0	0	1075	0	1036	0	0	1066	1066	2836	23034	38068	6314	60654	0	0	0.1245	0.1870	0.1745	0.0000	0.0000	0.0000	14947	1066	519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	238	
879747																																																																																																																																																																																	2241	1331	0	0	0	0	30293	135630	0	0	957	0	17075	132990	39	0	0	0	17346	0	0	0	0	0	0	0	957	957	3764	10640	59938	4961	61559	0	0	0.1232	0.1852	0.1750	0.0000	0.0000	0.0000	16389	957	686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
880051																																																																																																																																																																																	748	1667	0	0	0	3026	1768	21079	0	0	150	0	2885	20896	0	0	0	0	3007	0	0	0	0	0	0	0	150	150	245	5825	2887	887	12244	0	0	0.1367	0.2025	0.1924	0.0000	0.0000	0.0000	2857	150	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	
880332																																																																																																																																																																																	8009	3950	0	0	0	10498	17796	132177	0	0	1189	0	12563	130161	0	0	0	0	13434	0	0	843	0	2217	0	0	1033	1033	2608	47214	24689	8197	58594	0	0	0.0953	0.1635	0.1509	0.0000	0.0000	0.0000	12401	1033	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	156	
880556																																																																																																																																																																																	1869	650	0	0	0	0	15205	38851	0	0	167	0	3911	38388	0	0	0	0	4007	0	0	0	0	418	0	0	167	167	4644	11339	6884	1089	16044	0	0	0.1000	0.1824	0.1748	0.0000	0.0000	0.0000	3840	167	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
880659																																																																																																																																																																																	1041	925	0	0	0	0	3476	18307	0	0	171	0	1625	18343	0	0	0	0	1701	0	0	0	0	0	0	0	122	122	551	4926	8332	739	4622	0	0	0.0861	0.1749	0.1624	0.0000	0.0000	0.0000	1579	122	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	
880855																																																																																																																																																																																	6956	6340	0	0	0	15851	13052	91087	0	0	1250	0	11606	90929	0	0	0	0	12296	0	0	485	0	0	0	0	804	804	2209	32700	0	4973	57255	63	0	0.1264	0.1926	0.1799	0.0000	0.0000	0.0000	11492	804	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	446	
881012																																																																																																																																																																																	4967	0	0	0	0	9680	37253	193198	0	0	1554	0	16838	191324	0	0	0	0	18215	0	0	2334	0	6457	0	0	1538	1538	3637	47857	70241	7971	72772	110	0	0.0872	0.1482	0.1357	0.0000	0.0000	0.0000	16677	1538	161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	
881133	9693	38775	0	0	0	43693	148895	1209842	0	0	12878	0	117505	1195972		0	0	0	117317	0	0	37731	16785	101432	0	0	12878	12878	30618	202483	18622	27599	956590	0	0	0.0882	0.1063	0.0946	0.0000	0.0000	0.0000	104439	12878	1838	2552	0	35000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	525	0	0	1103561	1184611	0	0	0	0	935938	0	133	11361	0	0	0	0	0	0	8480	1213	0	0	7	37590	5846	250	3046	21901	118698	0	5250	0	38775	0	0	0	0	0	0	0	0	2438	10009	923491	0	0	0	0	0	45726	11361	230	3769	2767	1529	37731	0	0	0	37731	8393	0	0	0	8393	60	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50716	0	0	0	50716	0	0	525	30618	202483	19147	1053490	0	40497	9574	1053490	1103561	9693	38775						1209842																																																									
881254																																																																																																																																																																																	842	600	0	0	0	1838	0	7674	0	0	108	0	581	7243	0	0	0	0	645	0	0	0	0	0	0	0	64	64	241	3029	43	304	4469	0	0	0.0802	0.1277	0.1150	0.0000	0.0000	0.0000	581	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	
881339																																																																																																																																																																																	1420	4322	0	0	0	0	18646	94875	0	0	750	0	6837	92057	0	0	0	0	7597	0	0	0	601	14582	0	0	750	750	875	23886	19944	5326	50935	2223	0	0.0744	0.1061	0.0956	0.0000	0.0000	0.0000	6847	750	-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
881441																																																																																																																																																																																	980	999	0	0	0	12380	277	33777	0	0	144	0	5586	33807	0	0	0	0	5724	0	0	7	0	0	0	0	144	144	522	7076	5227	889	21089	0	6	0.1651	0.2278	0.2221	0.0000	0.0000	0.0000	5580	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
881478																																																																																																																																																																																	20927	0	0	0	0	3771	13661	514721	0	0	4790	0	73277	504823	0	0	0	0	70991	0	0	123	871	0	0	0	4790	4790	5621	32951	94462	21992	379404	8136	0	0.1330	0.1637	0.1527	0.0000	0.0000	0.0000	66201	4790	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
881544																																																																																																																																																																																	1683	4011	0	0	0	0	12529	77496	0	0	493	0	8558	78336	0	0	0	0	8923	0	0	155	0	0	0	0	493	493	1343	15493	22825	779	38117	0	0	0.1076	0.1690	0.1597	0.0000	0.0000	0.0000	8430	493	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
881656																																																																																																																																																																																	2448	1900	0	0	0	0	17502	46995	0	0	488	0	5986	45948	0	0	0	0	6168	0	0	0	5	0	0	0	307	307	3061	18772	9252	518	16188	0	0	0.1276	0.2529	0.2403	0.0000	0.0000	0.0000	5861	307	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181	
881777																																																																																																																																																																																	4036	0	0	0	0	0	5745	68902	0	0	618	0	4858	72339	0	0	0	0	5477	0	0	0	0	2379	0	0	618	618	3050	7231	21628	5451	37613	0	0	0.0672	0.1093	0.0970	0.0000	0.0000	0.0000	4859	618	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
881852																																																																																																																																																																																	1088	1601	0	0	0	0	3142	51755	0	0	295	0	2960	51228	0	0	0	0	3227	0	0	10	93	0	0	0	295	295	1589	9364	5921	3362	35148	0	0	0.0572	0.0806	0.0732	0.0000	0.0000	0.0000	2932	295	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
881900																																																																																																																																																																																	2973	2700	0	0	0	1147	11347	50091	0	0	373	0	5086	48899	45	0	0	0	5368	0	0	0	0	0	0	0	373	373	11756	6411	6178	1432	26119	0	0	0.1021	0.1760	0.1638	0.0000	0.0000	0.0000	4995	373	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
882130																																																																																																																																																																																	2399	4715	0	0	0	0	3713	66021	0	0	910	0	6294	66370	0	0	0	0	5106	0	0	10	0	429	0	0	678	678	731	10264	4188	3721	49877	0	0	0.0686	0.0945	0.0820	0.0000	0.0000	0.0000	4428	678	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	232	
882242																																																																																																																																																																																	2237	2495	0	0	0	0	3622	43668	0	0	460	0	5489	44960	106	0	0	0	5886	0	0	0	0	7950	0	0	460	460	2803	5839	6656	1921	28767	0	0	0.1207	0.1580	0.1456				5426	460	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
882354																																																																																																																																																																																	1216	3580	0	0	0	590	3922	23543	0	0	232	0	1881	22765	0	0	0	0	2009	0	0	0	0	0	0	0	171	171	274	9160	4804	679	9469	0	0	0.0807	0.1473	0.1347	0.0000	0.0000	0.0000	1838	171	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	
882541																																																																																																																																																																																	1126	2174	0	0	0	0	7585	36314	0	0	282	0	3338	36709	0	0	0	0	3584	0	0	0	0	0	0	0	282	282	401	10248	7101	1695	18810	0	0	0.0900	0.1468	0.1353	0.0000	0.0000	0.0000	3302	282	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
882644																																																																																																																																																																																	11078	13350	0	0	0	0	112817	438616	0	0	3656	0	37097	431062	0	0	0	0	39688	0	0	3877	2310	17042	0	0	3656	3656	26358	86308	60036	11959	267802	0	0	0.0836	0.1208	0.1097	0.0000	0.0000	0.0000	36032	3656	1065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
882671																																																																																																																																																																																	74842	38150	0	0	0	0	793987	2842950	0	0	18303	0	214525	2833091	17468	0	0	0	232933	0	0	22456	17668	196799	0	0	18303	18303	23652	607685	884263	93097	1346600	19686	0	0.0758	0.1135	0.1046	0.0000	0.0000	0.0000	214630	18303	-1567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
882701																																																																																																																																																																																	18622	5000	0	0	0	0	42405	498616	0	0	4616	0	46262	497338	0	0	0	0	47190	0	0	780	0	64721	0	0	4616	4616	2673	33127	148607	21156	316178	8359	94	0.0859	0.1097	0.0990	0.0000	0.0000	0.0000	42574	4616	1002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1041	0	
882952																																																																																																																																																																																	4265	5500	0	0	0	0	52299	164351	0	0	1072	0	17957	162008	28	0	0	0	18220	0	0	0	0	0	0	0	1072	1072	8335	52920	34586	4997	68773	662	0	0.1058	0.1885	0.1774	0.0000	0.0000	0.0000	17148	1072	809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
883137																																																																																																																																																																																	2893	9587	0	0	0	0	5972	40752	0	0	235	0	3326	39884	0	0	0	0	3495	0	0	53	50	336	0	0	235	235	2722	15815	4990	2079	17394	0	0	0.0817	0.1500	0.1400	0.0000	0.0000	0.0000	3260	235	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
883351																																																																																																																																																																																	460	750	0	0	0	726	6595	21978	0	0	276	0	4095	22030	0	0	0	0	4221	0	0	0	0	0	0	0	180	180	2499	5158	2251	639	12259	0	0	0.1834	0.2949	0.2823	0.0000	0.0000	0.0000	4041	180	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	
883753																																																																																																																																																																																	3057	0	0	0	0	0	8739	20662	0	0	247	0	2538	21757	0	0	0	0	2584	0	0	157	0	0	0	0	131	131	267	11435	2133	599	6980	0	0	0.1127	0.2491	0.2364	0.0000	0.0000	0.0000	2453	131	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	
883810																																																																																																																																																																																	55766	594400	0	0	0	182156	402014	1792052	0	0	6262	0	99346	1614088	0	0	0	0	104382	0	0	2685	13592	34812	0	0	6262	6262	67367	1033514	245538	97776	450008	0	0	0.0608	0.1294	0.1217	0.0000	0.0000	0.0000	98120	6262	1226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
883874																																																																																																																																																																																	36684	0	0	0	0	0	122955	551823	0	0	5778	0	47693	551820	0	0	0	0	45437	0	0	0	536	0	0	0	4604	4604	14790	143818	103260	15777	287382	23079	0	0.0746	0.1239	0.1113	0.0000	0.0000	0.0000	40833	4604	2253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1174	
883959																																																																																																																																																																																	3370	6650	0	0	0	0	9538	111331	0	0	1518	0	9587	107558	0	0	0	0	10360	0	0	130	0	266	0	0	992	992	9451	24470	9128	2452	69580	0	0	0.0872	0.1316	0.1190	0.0000	0.0000	0.0000	9368	992	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	526	
884059																																																																																																																																																																																	4316	13800	0	0	0	0	35043	176093	0	0	1392	0	11395	172814	0	0	0	0	12617	0	0	346	0	11696	0	0	1392	1392	15469	44462	28025	5298	89529	1659	0	0.0650	0.1069	0.0951				11225	1392	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
884303																																																																																																																																																																																	48493	15000	0	0	0	6187	226846	731974	0	0	4758	0	70788	682884	0	0	0	0	65397	0	0	2527	0	0	0	0	4758	4758	58941	226358	93082	21608	344765	0	0	0.0894	0.1489	0.1381				60639	4758	5242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
884358																																																																																																																																																																																	7932	1900	0	0	0	0	67465	190187	0	0	741	0	19098	190926	0	0	0	0	18830	0	0	146	0	0	0	0	741	741	16112	106996	22119	0	44173	0	0	0.0947	0.2453	0.2356				18089	741	1009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
884442																																																																																																																																																																																	13154	6625	0	0	0	21444	20261	282594	0	0	2583	0	24205	275324	0	0	0	0	26518	0	0	2379	0	0	0	0	2481	2481	3838	50751	86482	9246	143827	2001	0	0.0873	0.1337	0.1212	0.0000	0.0000	0.0000	24037	2481	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	
884554																																																																																																																																																																																	3508	1995	0	0	0	0	27676	83677	0	0	648	0	8416	86297	0	0	0	0	8644	0	0	456	73	1398	0	0	648	648	930	34589	4897	1331	43489	0	0	0.0927	0.1610	0.1490	0.0000	0.0000	0.0000	7996	648	420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
884639																																																																																																																																																																																	7643	0	0	0	0	0	40589	201737	0	0	2051	0	15050	203211	0	0	0	0	16649	0	0	4298	1062	0	0	0	1950	1950	2706	45617	25116	4188	129777	0	0	0.0723	0.1068	0.0943	0.0000	0.0000	0.0000	14699	1950	351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	
884648																																																																																																																																																																																	2234	1675	0	0	0	0	6186	139107	0	0	1185	0	11131	140119	0	0	0	0	11742	0	0	42	0	361	0	0	1185	1185	3484	8486	36892	5992	90783	0	0	0.0756	0.1056	0.0950	0.0000	0.0000	0.0000	10557	1185	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
884657																																																																																																																																																																																	1709	109	0	0	0	1371	4377	29803	0	0	180	0	2694	30462	0	0	0	0	2841	0	0	0	0	0	0	0	180	180	1066	6912	4304	1361	17640	0	0	0.0874	0.1342	0.1257	0.0000	0.0000	0.0000	2661	180	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
885001																																																																																																																																																																																	12666	2000	0	0	0	11480	8826	387749	26	0	4611	0	68238	386697	0	0	0	0	32940	0	0	817	0	0	0	0	2700	2726	12058	26494	212288	8518	103714	20662	0	0.0866	0.1539	0.1411	0.0000	0.0000	0.0000	30214	2726	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1911	
885225																																																																																																																																																																																	8793	274	0	0	0	18280	24499	170173	0	0	1256	0	15284	170418	0	0	0	0	14703	0	0	0	1090	0	0	0	1256	1256	9779	42332	32889	6389	84565	0	0	0.0797	0.1336	0.1222	0.0000	0.0000	0.0000	13447	1256	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
885252																																																																																																																																																																																	1380	4390	0	0	0	0	4288	26353	0	0	366	0	2798	26194	10	0	0	0	2983	0	0	0	0	394	0	0	205	205	4406	6284	2040	849	13959	0	0	0.1061	0.1833	0.1707	0.0000	0.0000	0.0000	2778	205	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161	
885337																																																																																																																																																																																	52657	43800	0	0	0	151526	212334	1067427	0	0	6280	0	97718	1040969	0	0	0	0	98318	0	0	1720	14205	0	0	0	6280	6280	29519	399817	94101	28435	544096	1947	0	0.0888	0.1446	0.1354	0.0000	0.0000	0.0000	92038	6280	753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
885430																																																																																																																																																																																	6831	21375	0	0	0	35135	51484	217757	0	0	1480	0	32878	213640	0	0	0	0	34188	0	0	328	0	10440	0	0	1480	1480	39268	74238	1060	6331	104412	0	0	0.1531	0.2728	0.2610	0.0000	0.0000	0.0000	32708	1480	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
885458																																																																																																																																																																																	1891	4625	0	0	0	1800	28635	61329	0	0	351	0	6909	62027	0	0	0	0	4987	0	0	106	0	584	0	0	351	351	2604	33943	4236	1961	18479	0	0	0.0772	0.1795	0.1669				4636	351	284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
885515																																																																																																																																																																																	15957	1905	0	0	0	0	48707	293113	0	0	3260	0	24348	289732	0	0	0	0	26079	0	0	214	598	11944	0	0	2551	2551	15662	44522	93084	16301	142114	84	0	0.0813	0.1283	0.1157	0.0000	0.0000	0.0000	23528	2551	319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	709	
885579																																																																																																																																																																																	3628	0	0	0	0	415	127	14485	0	0	103	0	2279	14194	0	0	0	0	2363	0	0	0	0	0	0	0	84	84	0	4027	9342	155	1219	0	0	0.1606	0.3540	0.3414	0.0000	0.0000	0.0000	2279	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	
885869																																																																																																																																																																																	20920	8150	0	0	0	1478	80121	262784	0	0	1606	0	23595	262845	0	0	0	0	20200	0	0	50	0	0	0	0	1491	1491	26159	110943	50531	8223	71776	15610	0	0.0725	0.1696	0.1571	0.0000	0.0000	0.0000	18709	1491	186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	
886044																																																																																																																																																																																	516	875	0	0	0	6301	0	17932	0	0	193	0	1773	17870	0	0	0	0	1935	0	0	0	0	0	0	0	162	162	1304	4174	987	433	11660	0	0	0.0992	0.1493	0.1368	0.0000	0.0000	0.0000	1773	162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	
886053																																																																																																																																																																																	1506	12725	0	0	0	0	10266	72448	0	0	501	0	7089	75788	0	0	0	0	7287	0	0	0	0	0	0	0	501	501	1999	22186	0	2727	48348	0	104	0.0897	0.1381	0.1286	0.0000	0.0000	0.0000	6786	501	199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
886204																																																																																																																																																																																	12720	435	0	0	0	43454	320136	736410	0	0	1854	0	59238	721941	0	0	0	0	59822	0	0	471	0	919	0	0	1854	1854	68141	303769	267085	24360	97227	0	0	0.0803	0.2046	0.1982	0.0000	0.0000	0.0000	57968	1854	1270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
886343																																																																																																																																																																																	16261	23650	0	0	0	30228	56138	432288	0	0	4741	0	42434	435203	5	0	0	0	43770	0	0	36	156	7124	0	0	3221	3221	36258	82804	156689	9276	159393	0	0	0.0934	0.1707	0.1581	0.0000	0.0000	0.0000	40549	3221	822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1520	
886624																																																																																																																																																																																	3568	4930	0	0	0	2414	29797	151105	0	0	1506	0	12328	150801	0	0	0	0	13516	0	0	167	179	0	0	0	1168	1168	4882	32462	57157	4654	58140	0	0	0.0819	0.1451	0.1326				12346	1168	-18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	338	
887247																																																																																																																																																																																	877	0	0	0	0	457	21818	62382	0	0	415	0	6133	61472	0	0	0	0	6262	0	0	110	0	0	0	0	415	415	235	25782	8989	3047	27490	0	0	0.0951	0.1681	0.1570	0.0000	0.0000	0.0000	5847	415	286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
887340																																																																																																																																																																																	4078	0	0	0	0	2610	43940	196330	0	0	1149	0	18441	200823	0	0	0	0	14843	0	0	69	0	6311	0	0	1149	1149	5041	45032	41980	7123	100442	0	0	0.0697	0.1112	0.1026	0.0000	0.0000	0.0000	13694	1149	368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
887555																																																																																																																																																																																	765	5300	0	0	0	148	10898	32227	0	0	527	0	3824	32312	0	0	0	0	4101	0	0	0	0	0	0	0	241	241	1578	13809	1864	685	15561	0	0	0.1195	0.2162	0.2035	0.0000	0.0000	0.0000	3860	241	-36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	286	
887827																																																																																																																																																																																	901	2205	0	0	0	13047	1145	43703	0	0	211	0	7578	43186	0	0	0	0	7789	0	0	0	0	196	0	0	211	211	353	17698	9671	419	16192	0	0	0.1755	0.3158	0.3072	0.0000	0.0000	0.0000	7578	211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
887854																																																																																																																																																																																	716	2526	0	0	0	3286	3621	23018	0	0	151	0	2976	21605	0	0	0	0	3070	0	0	0	0	0	0	0	151	151	6	8106	0	361	14999	0	0	0.1351	0.1847	0.1756	0.0000	0.0000	0.0000	2919	151	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
