"IDRSSD"	RIAD0497	RIAD4042	RIAD4136	RIAD4141	RIAD4146	RIAD4461	RIAD4462	RIAD4463	RIAD4464	RIAD4467	RIAD4468	RIAD4469	RIAD4486	RIAD4487	RIAD4488	RIAD4489	RIAD4491	RIAD4498	RIAD4499	RIAD4521	RIAD4522	RIAD4769	RIAD8403	RIADB527	RIADC013	RIADC014	RIADC015	RIADC016	RIADC017	RIADC018	RIADF229	RIADF465	RIADF555	RIADF556	RIADF557	RIADF558	RIADF559	TEXT4461	TEXT4462	TEXT4463	TEXT4464	TEXT4467	TEXT4468	TEXT4469	TEXT4487	TEXT4489	TEXT4498	TEXT4499	TEXT4521	TEXT4522	TEXT4769	TEXTB527	
3290231	0	0	0	0	53	27	26	0	57	0	0	0	0	0	0	0	0	4	0	0	0	false	0	0	0	0	0	0	126	17	0	0	0	30	0	0	15	SBA Servicing Income	Mortgage Fee Income		Other Real Estate Owned expense						Taxes paid from bank to holding company						
3290240	62	0	0	0	39	51	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	188	32	0	0	0	39	65	0	30	Mortgage Origination Commission			187												
3290745	0	0	0	40	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	156	0	0	0	0	0	121	0	0				STATE TAXES												
3293540	60	0	0	23	66	1	8	0	44	0	0	0	0	0	0	0	0	0	0	0	0	false	9	0	3	0	0	9	284	63	0	0	2	59	0	13	48	WIRE FEES	MISC FEE INCOME		CORRESPONDENT BANK SERVICE CHARGES												
3293700	0	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	11	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				Management Fee to Holding Company								Purchase Accounting Adjustment				
3293746	33	0	0	0	34	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	87	0	0	0	0	34	0	28	0				Loan Expense												
3294583	48	0	31	21	52	293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	23	0	0	0	0	0	307	51	0	0	0	30	36	0	0	MORTGAGE ORIGINATION FEES															
3295320	89	0	0	49	127	0	0	0	47	32	42	0	0	0	0	0	0	0	0	0	0	false	28	0	0	90	0	0	167	0	0	0	0	114	45	0	38				DEPT OF FINANCIAL INSTITUIONS	COPORATE INSURANCE	EMPLOYMENT REPLACEMENT FEES										
3296149	0	0	53	0	0	462	281	0	145	37	57	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Merchant Fees	Consulting Fees		Administrative Services Fee	Credit Bureau	Community Grants								Additional Items to Report on Schedule RI-E, Item 2: Travel $41		
3296859	25	0	26	0	37	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	62	0	0	0	0	25	0	0	0				OD Charge Offs & Recovery												
3297490	20	0	7	11	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	7	0	0	0	2	13	110	9	0	0	0	24	2	1	0																
3298769	26	0	45	10	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	13	0	1	0	0	0	57	12	0	0	0	45	0	20	10																
3299159	39	0	58	0	107	335	54	41	526	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	100	0	0	367	47	0	0	56	105	0	0	70	Loan Orig Fees	Loan Late Charges	Other	Other												
3299168	13	0	12	0	17	52	8	0	44	47	22	0	0	0	0	0	0	0	0	0	0	false	4	0	0	0	1	1	112	16	0	0	3	25	6	2	17	loan fees	mtg loan sec agent fees		publ, ins, memberships, exp reimb	cust ent, char contr	EE training, conf, travel										
3299793	81	0	0	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	96	0	0	0	0	70	0	0	0	Mortgage income															
3299814	269	0	0	83	132	66	0	0	90	183	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	293	0	0	0	0	61	117	0	93	Gain/Loss on Derivatives			Software Amortization	Travel & Entertainment											
3301641	51	0	0	43	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	11	0	2	0	3	10	111	29	0	0	6	13	22	1	46																
3301865	0	0	0	0	0	53	0	0	117	0	0	0	0	0	0	0	0	20	0	0	0	false	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	Mortgage Broker Fees			Management Fees						Capital Infusion from Parent						
3302312	68	0	0	38	40	0	0	0	35	35	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	120	0	0	0	0	28	101	0	0				Loan related costs	Bank Insurance											
3302451	59	0	0	152	0	0	0	0	111	1073	39	0	0	0	0	0	0	0	0	0	0	false	51	0	0	0	0	0	92	0	0	0	0	60	88	0	43				Credit Bureau Fees	Loan Referral Fees & Loan Leads	Meals & Entertainment										
3303298	38213	0	0	15110	0	61973	17857	0	16192	0	0	0	0	0	0	0	0	0	0	0	0	false	17677	-367	0	17257	0	28409	48562	15429	0	0	117687	0	0	21896	15366	Corporate Support	Letters of Credit Fees		Collection Expense											FAS - EITF 06-10/06-04	
3303476	133	0	27	5	80	49	11	0	68	0	0	0	0	0	0	0	0	600	0	0	0	false	6	0	3	0	1	0	78	28	0	0	3	51	26	2	26	Intermediary/Origination fees	Letter of Credit fees		Data Processing - Other						Capital Contribution from Holding Company						
3303917	80	0	0	44	57	0	0	0	60	33	56	0	0	0	0	0	0	2500	0	0	0	false	0	0	0	63	0	0	77	38	0	0	0	0	0	0	0				Staff Related Expenses	Insurance	Loan Expenses				Capital Injection from QCR Holdings						
3303944	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0																
3303953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
3304428	36	0	0	1	7	0	0	0	12	16	0	0	0	0	0	0	0	0	0	0	0	false	3	0	3	0	0	0	174	18	0	0	2	15	30	0	10				Other Insurance	Security											
3306280	92	0	19	71	86	107	20	0	243	0	0	0	0	0	0	0	0	0	0	0	0	false	26	0	2	0	1	2	189	39	0	0	48	111	0	23	50	SECONDARY MARKET FEES	ALL OTHER FEE INCOME		ALL OTHER OPERATING EXPENSE												
3306299	0	0	0	0	48	76	0	0	56	0	0	0	0	0	0	0	0	2000	0	0	0	false	0	0	0	0	0	0	117	0	0	0	0	0	34	0	0	Mortgage origination income			Other Real Estate expense						Capital contribution in cash from parent holding company						
3306598	84	0	42	0	30	0	0	0	21	58	25	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	160	50	0	0	0	28	0	0	23				Correspondent Fees	Bank Share Taxes	City/County Taxes										
3307371	0	0	0	0	35	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0				bank security												
3307410	276	0	0	0	56	132	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	143	72	0	0	0	123	0	0	78	Mortgage/Commercial Loan Brokerage Fees			Information Technology Fees												
3308145	60	0	15	17	34	0	0	0	33	0	0	0	0	0	0	0	0	0	0	-13	0	false	2	0	2	34	0	0	126	10	0	0	0	42	45	0	6				B&O Taxes								Reclassification of allowance for credit losses on off-balance sheet credit exposure				
3308314	75	0	0	25	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	71	0	0	0	0	27	94	0	0				software expense												
3308471	40	0	45	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	45	104	45	0	0	0	37	0	39	0				Other Professional Fees												
3308529	74	0	23	51	34	0	0	0	0	0	0	0	0	0	0	0	0	800	0	0	0	false	5	0	0	0	0	15	87	23	0	0	0	51	0	7	0										Holding Company Paid-in Capital						
3308574	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0																
3309393	8	0	0	1	23	2	2	0	36	0	0	0	0	0	0	0	0	0	0	0	0	false	6	0	3	0	1	5	93	5	0	0	17	34	13	26	19	Wire Transfer Fees	Cashier's Check and Government Check Cashing Fees		BANK FRANCHISE TAX												
3309571	0	0	58	55	45	0	0	0	109	0	0	0	0	0	0	0	0	0	0	0	0	false	0	8	0	0	0	0	68	0	0	0	0	37	0	0	0				Other Real Estate Owned Expense											2007 correction of paid in surplus for FAS 123R	
3309768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	59	0	0	0	0	33	0	0	0																
3310287	79	0	30	0	0	0	0	0	620	73	35	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29				Investment Advisory and other service fees	Recruitment Agency Fees	Travel & Entertainment										
3311145	64	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	51	0	0	179	43	0	0	0	0	0	0	0																
3311181	31	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0																
3311789	0	0	0	72	0	1703	63	0	73	1413	131	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Intercompany loan administration fees	Interest rate swap fees		Business meals & entertainment	Intercompany servicing expenses	Provision for unfunded commitments										
3312124	23	11	28	5	14	0	0	0	0	0	0	0	0	0	0	0	0	350	0	0	0	false	8	0	1	0	0	11	76	18	0	0	0	14	0	0	0										Capital Injection						
3313943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
3314043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
3314119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
3316739	30	0	0	0	16	0	0	0	12	8	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2	90	22	0	0	16	24	0	0	0				Other Real Estate Expenses	Meals and Entertainment											
3317192	31	0	36	5	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	2	0	0	0	0	5	54	16	0	0	0	0	0	0	0																
3317932	135	0	50	55	71	59	10	0	52	44	0	0	0	0	0	0	0	0	0	0	0	false	14	0	0	0	6	0	314	55	0	0	0	54	43	0	0	Greenbrook Title Insurance	Merchnat Service		Check Charges	Insurance											
3320576	187	0	132	203	36	424	83	0	136	893	0	0	0	0	0	0	0	0	0	0	0	false	80	0	0	0	0	0	91	109	0	0	0	66	32	4	109	Loan Referral Fees	Fund Control Fees		Conferences & Seminars	Loan Referral Fees											
3320781	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	2331	0	0	0	false	0	0	0	0	0	0	77	0	0	0	0	0	0	0	35										Capital Injection						
3322347	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	6	0	0	0	false	0	0	0	0	0	0	51	0	0	0	0	29	0	0	0				LOAN FORECLOSURE EXPENSE						write off stock grants issued by bank holding company						
3322468	0	0	0	0	0	49	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	SBA Fees			Management Fees												
3322561	41	0	0	0	33	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	0	0	117	0	0	0	0	72	0	0	0	Commissions on Loan Originations													Other components of non- interest expense that contain balances just below the threshold include: business development, dues & subscriptions, conferences, software, education & training and insurance costs.		
3324994	106	0	0	32	33	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	157	29	0	0	0	63	0	0	0				OCC assessments												
3325759	0	0	0	0	99	0	0	0	274	51	35	0	0	0	0	0	0	0	0	0	0	false	0	0	0	290	0	38	131	45	0	0	0	80	0	55	123				VIRGINIA FRANCHISE TAX EXPENSE	EXAMINATION ASSESSMENT EXPENSE	OTHER OPERATING EXPENSE										
3327164	0	0	53	26	75	0	0	0	101	55	122	0	0	0	0	0	0	0	0	0	0	false	5	0	0	83	2	0	129	52	0	0	0	96	0	0	52				ORE Expenses	Due From Service Charges	Security Guards										
3328376	20	0	18	17	25	0	0	0	71	34	0	0	0	0	0	0	0	11	0	0	0	false	5	0	0	0	0	5	102	14	0	0	2	22	12	0	11				Oreo Expense	Depreciation Exp					HC portion of TN franchise tax						
3329663	65	0	55	15	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	4	0	1	0	1	0	148	12	0	0	2	46	0	5	28																
3329702	104	0	0	8	41	39	14	6	25	0	0	0	0	0	0	0	0	0	0	0	0	false	7	0	0	0	3	26	209	28	0	0	34	85	104	10	32	Miscellaneous Loan Fees and Charges	Other Miscellaneous Loan Fees	Other Miscellaneous Fees	Insurance Expense												
3333594	0	0	0	0	0	45	0	0	110	30	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	Referral Loan Fees			Management Fees	Software Depreciation											
3333848	60	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	3000	0	0	0	false	27	0	0	0	0	0	146	79	0	0	36	0	103	37	57										Capital injection						
3335301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0																
3335598	0	0	0	0	0	0	0	0	110	26	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0				Management Fees	Software Depreciation											
3336607	73	0	0	0	39	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	129	25	0	0	0	51	0	0	0				Other Insurance												
3337097	182	0	128	39	72	76	43	39	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	162	43	0	0	0	146	0	0	0	Letter of credit fees	Late charge fees	Wire transfer fees													
3338357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	88	0	0	0	0	0	0	0	0																
3338704	0	0	0	0	0	21	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	88	0	0	0	0	28	0	0	0	Secondary Mortgage Fee Income	FHLB Dividends														
3338843	184	0	0	0	74	90	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	282	0	0	0	0	66	0	0	0	Referral Fees - Loans			Loan referral fees paid												
3339046	0	0	51	149	59	271	27	0	39	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	118	0	0	135	35	0	0	0	84	37	0	71	Net SWAP Gain	FHLB Dividends		Courier and overnight shipping												
3339925	13	0	7	36	44	2	8	0	9	8	6	0	0	0	0	0	0	900	0	0	0	false	4	0	0	0	0	0	82	9	0	0	0	33	56	0	0	Misc inc incl int on tax refund	loan referral fees		courier messager	correspondent charges	Misc exp				capital injection						
3340903	46	0	0	0	31	162	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	102	31	0	0	0	0	0	0	0	Walton O & C - foreclosure of previously charged off commercial land			3rd party expenses												
3341393	11	13	0	6	25	0	0	0	199	0	0	0	0	0	0	0	0	0	0	0	0	false	6	0	0	0	1	0	111	14	0	0	15	27	0	21	6				FASB 123												
3342671	0	0	0	0	52	0	0	0	47	35	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	47	0	0	0	0	34	0	0	0				Other Professional Fees	Software and Software Maintenance expenses											
3343146	51	0	0	0	25	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	142	33	0	0	0	50	0	0	0	Secondary market fees															
3344321	37	0	0	0	39	0	0	0	64	69	36	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	79	0	0	0	0	32	39	0	29				OTHER: TRAVEL,MEALS,ENT,DUES,E&T,GIFTS	OTHER:VENDOR CHARGES	OTHER: LOAN RELATED FEES										
3344536	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Brokered Mortgage Fee Income															
3344611	0	0	0	0	0	0	0	0	4935	1796	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Mortgage Late Fee			Mortgage Service Fee	Regulatory Examination											
3345065	0	0	0	0	45	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	118	0	0	0	0	0	28	0	28	Loan commitment and Letters of Credit fees															
3345168	213	0	0	0	70	48	27	0	35	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	161	0	0	0	0	0	0	0	0	COMMERCIAL FEE INCOME	FRB STOCK DIVIDEND		OCC ASSESSMENT												
3345449	578	0	190	104	315	146	1229	633	169	915	1169	0	0	0	0	0	0	0	0	0	0	false	69	0	39	0	0	0	824	71	3	0	0	237	668	0	472	Letter of Credit Fees	Foreign Exchange and International Fees	Other Misc Income	Dues and Subscriptions	Professional Services	All Other Noninterest Expense										
3345944	35	0	45	0	33	0	0	0	54	34	0	0	0	0	0	0	0	0	0	-5	0	false	0	0	0	0	0	0	112	0	0	0	0	52	76	0	0				WA State taxes	Software and depreciation							Off-balance sheet portion of ALLL				
3346268	39	0	32	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	13	0	false	0	0	0	0	0	0	69	32	0	0	0	45	0	0	0				B&O Taxes								2008 Allowance fro credit losses on off-balance sheet credit exposure adjustment				
3346286	0	0	0	0	0	63	0	0	44	30	65	0	0	0	0	0	0	600	0	0	0	false	0	0	0	0	0	0	65	0	0	0	0	35	0	0	0	Table-Funded Mortgage Loan Origination Fees			Recruiting Fees	Foreclosed Property Expenses	Provision for OREO Valuation Allowance				Capital Infusion from Holding Company						
3346295	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1561	0	0	0	false	0	0	0	0	0	6	96	0	0	0	0	0	0	8	0										Capital Infusion						
3346633	20	0	0	0	0	0	0	0	10	11	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	44	36	10	0	0	0	21	0	13	0				Courier and Transportation	Software Expense											
3347603	37	0	0	29	28	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	118	51	0	0	0	0	46	0	0				KY Franchise tax												
3347911	27	0	0	30	0	186	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	175	23	0	0	0	45	0	0	0	Mortgage Fee Income			Recruiting												
3348057	50	0	0	12	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	0	1	0	1	10	112	26	0	0	0	28	13	15	6																
3348468	58	0	34	0	40	116	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	73	31	0	0	0	29	0	0	0	Mortgage Origination Fees			Outside service fees												
3348888	144	0	130	0	0	516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	611	124	0	0	210	0	0	0	0	Mortgage fees															
3349241	43	0	0	0	26	0	0	0	66	39	41	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	99	0	0	0	0	44	0	0	0				Professional Fees (including legal)	Loan expenses (appraisals, title searches, recording fees, ORE expense)	PA Shares Tax										
3349429	35	0	0	39	24	0	0	0	0	0	0	0	0	0	0	0	0	500	0	0	0	false	5	0	0	0	0	0	105	12	0	0	0	16	16	25	0										capital infusion						
3349643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0																
3350546	37	0	0	0	0	57	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	104	0	0	0	0	51	0	0	0	Mortgage referral fees			Software fees												
3350658	43	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	113	38	0	0	0	57	0	0	0																
3350724	502	0	50	92	172	0	0	0	0	0	0	0	0	0	0	0	0	250	0	-388	0	false	78	-49	0	0	0	87	131	111	0	0	270	52	0	310	135										Buyout agreement between RKR and Signature Bank		Reclassify bad loans at acquisition from LLR to goodwill per FDIC			Cum effect for recognizing postretirement cost (-196)/adj def tax on bond portfolio (147)	
3350779	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	118	0	0	0	0	30	0	0	0	Mortage Loan Fees															
3351440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0																
3351598	18	0	0	64	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	2	0	0	0	3	1	70	27	0	0	0	0	0	0	0																
3352577	0	0	0	32	143	79	0	0	124	31	53	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	141	60	0	0	0	41	88	0	62	Commissions on table funded loans			Expenses on other real estate owned	Internet expense	Insurance expense										
3353154	0	0	0	0	0	0	0	0	51	5	-115	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				Corporate Overhead, Corporate Support and Risk Management expenses	Charges from the office of Comptroller of Currency and FDIC expenses	Riembursement for disbursement processing										
3353172	63	0	0	40	62	40	0	0	79	80	50	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	239	46	0	0	0	292	25	0	59	Dividend Income			Customer Service	Bank Fees	Charitable Contributions										
3353266	13	0	0	0	19	35	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	false	7	0	0	0	4	0	50	16	0	0	18	36	20	19	6	Mortgage Loan Income			Internet Banking Expenses												
3354599	0	0	56	109	211	56	0	0	265	108	0	0	0	0	0	0	0	5500	0	0	0	false	0	0	0	0	0	0	49	0	0	-106	0	49	0	0	0	Mortgage origination income			Other Real Estate Owned expense	correspondent banking fees					capital injection from parent company						
3354704	7	0	5	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	6	0	0	0	0	0	38	0	0	0	0	0	36	0	0																
3355587	57	0	0	24	53	16	14	0	72	62	44	0	0	0	0	0	0	0	0	150	0	false	11	0	0	0	0	0	102	20	0	0	9	66	19	0	17	Referral Fee Income	Miscellaneous Loan Fees		Merger Integration Costs	Professional Fees	PA Bank Shares tax						Acquisition of Prestige Community Bank				
3356191	227	0	0	31	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	false	51	0	-42	0	15	0	275	176	0	0	0	236	0	0	187																
3357077	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	550	0	0	0	false	0	0	0	0	0	0	60	0	0	0	0	26	0	0	0				Problem Ln Expenses (RE Taxes on collateral)						Capital Injection 6/3/2008						
3357219	75	0	66	235	192	27	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	104	0	0	0	0	65	216	0	0	LETTER OF CREDIT OPENING & AMENDMENT FEES			OTHER CREDIT RELATED EXPENSES												
3357385	0	0	0	0	0	0	0	0	110	27	38	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0				Management Fees	EDP Software Depreciation	Loan Expense										
3357620	0	0	0	0	0	188	0	0	690	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Service Fee Income			Operating Expenses Paid to Affilate												
3357705	176	0	0	83	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	168	0	0	0	0	90	0	0	0																
3357871	10	26	13	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	9	0	1	0	0	6	70	33	0	0	14	18	1	1	40																
3357899	19	0	39	13	58	0	0	0	61	34	0	0	0	0	0	0	0	0	0	0	0	false	9	0	0	0	2	1	171	30	0	0	0	37	19	26	0				Credit and Deposit Expenses (credit report, appraisals, closings, ORE, etc.)	Bank Physical Security											
3357910	139	0	0	24	39	41	33	0	28	33	76	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	129	61	0	0	0	0	0	0	33	Origination Fees - Non Portfolio Mtg Loans	Gain on Sale of Interest Rate Swap		Insurance expense	Software expense	Bank Franchise Taxes										
3357947	13	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	2	0	1	0	0	1	58	6	0	0	0	14	0	0	0																
3358252	0	0	0	0	44	0	0	0	31	0	0	0	0	0	0	0	0	1481	0	0	0	false	0	0	0	0	0	0	78	0	0	0	0	0	33	0	43				Business Development Expense						Capital Contributions						
3358270	55	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	65	0	0	0	0	46	0	0	0				Outsourced Operations Expense												
3358289	109	0	0	33	71	624	0	0	71	34	37	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	234	46	0	0	0	51	45	0	0	Fee income on referred loans			Correspondent Bank Charges	Training & Education	Computer Software Amort.										
3359062	117	0	19	0	49	47	34	17	28	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	75	0	0	0	33	27	25	30	0	Referral Fee on Secondary Market Mortgages	Merchant Credit Card Activities	Busines Center Fees	Other Professional Fees												
3363920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	61	0	462	0	0	0	0	0	0	0	0																
3363939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	false	0	0	0	0	102	0	705	0	0	0	0	0	0	0	0										Capital contribution						
3363957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	149	992	0	0	0	0	0	0	0	0																
3363966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	232	97	1068	0	0	0	0	0	0	0	0																
3363975	0	0	0	0	37	60	0	0	60	32	45	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	95	28	0	0	0	60	0	0	0	wire transfer and payment instructions fees			Personal Deposit Expenses	Mortgage Loan servicing	Furniture & Equipment Maintenance & Leasing Expenses										
3366239	15	0	32	14	68	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	11	0	0	0	0	0	63	11	0	0	0	41	29	0	0	origination fees on loans sold															
3366453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	3	61	0	0	0	0	61	32	0	0																
3367067	0	0	28	25	31	0	0	0	192	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	172	0	0	0	0	38	0	0	0				Other												
3367085	45	0	0	1	38	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	10	0	1	0	0	4	117	36	0	0	0	26	0	4	26	Mortgage Origination Agent Fee															
3367964	69	0	0	0	0	44	0	0	105	28	0	0	0	0	0	0	0	100	0	0	0	false	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	Mortgage Broker Fees			Management Fees	Software Depreciation					Capital Infusion from parent						
3368635	130	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	156	0	0	0	0	64	0	0	0																
