"IDRSSD"	RIAD0497	RIAD4042	RIAD4136	RIAD4141	RIAD4146	RIAD4461	RIAD4462	RIAD4463	RIAD4464	RIAD4467	RIAD4468	RIAD4469	RIAD4486	RIAD4487	RIAD4488	RIAD4489	RIAD4491	RIAD4498	RIAD4499	RIAD4521	RIAD4522	RIAD4769	RIAD5523	RIAD8403	RIADB526	RIADB527	RIADC013	RIADC014	RIADC015	RIADC016	RIADC017	RIADC018	TEXT4461	TEXT4462	TEXT4463	TEXT4464	TEXT4467	TEXT4468	TEXT4469	TEXT4487	TEXT4489	TEXT4498	TEXT4499	TEXT4521	TEXT4522	TEXT4769	TEXTB526	TEXTB527	
1842065	640	0	0	0	0	1482	0	0	1664	0	0	0	0	0	0	0	0	3500	0	0	0	false	0	0	0	0	0	0	0	0	647	0	Income from Subsidiary                                                                                                                                                                           			Professional Fees                                                                                                                                                                                						Capital Contribution                                                                                                                                                                             							
1852381	0	0	0	0	0	161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	2	0	0	0	0	0	0	0	Mortgage Fees - Brokered Loans                                                                                                                                                                   														Adj to Market Value of AFS Securities                                                                                                                                                            		
1852569	0	0	0	46	0	253	0	0	58	92	0	0	0	0	0	0	0	298	1000	0	0	false	0	0	0	0	0	0	0	0	140	41	merchant discount                                                                                                                                                                                			oreo expense                                                                                                                                                                                     	merchant interchange expense                                                                                                                                                                     					Common Stock of Parent held by the Subsidiary (15,175 sh                                                                                                                                         	Additional Paid in Capital by Holding Company (Trust Pre                                                                                                                                         						
1853856	0	0	0	1063	0	2310	-292	0	1486	8528	0	0	0	0	0	0	0	-129	0	998	0	true	0	0	0	0	0	0	0	0	1127	0	Loan Origination Fees                                                                                                                                                                            	Intercompany Fee                                                                                                                                                                                 		Travel and Entertainment                                                                                                                                                                         	TSSI Service Charges                                                                                                                                                                             					Tax  effect on the exercise of restricted stock                                                                                                                                                  		Transfer of the loan loss reserve due to merger                                                                                                                                                  					
1857087	106	0	42	50	22								0		0		0					false	0	84			6	0	0	0	325	52																	
1857377	17	0	0	0	0	0	0	0	50	20	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	20	0	0	18	0				Item processing                                                                                                                                                                                  	Correspondent bank charges                                                                                                                                                                       												
1861347	6	0	7	6	0	4	17	0	17	6	17	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	35	5	Other fees                                                                                                                                                                                       	Recovery of write down of ORE                                                                                                                                                                    		Accounting and Auditing                                                                                                                                                                          	Insurance and bond premium                                                                                                                                                                       	Commercial ckng exp   13   Real owned expenses   4                                                                                                                                               											
1861927	0	0	0	0	0	0	0	0	208	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0				Loss on Sale of Repossession                                                                                                                                                                     													
1862719	333	15	77	50	33	294	1133	132	343	276	247	0	0	0	0	0	0	0	0	0	0	true	0	134	0	0	15	0	6	0	412	146	Strap Fee                                                                                                                                                                                        	Mortgage Origination fees                                                                                                                                                                        	ATM cash income                                                                                                                                                                                  	Shareholders Tax                                                                                                                                                                                 	Software                                                                                                                                                                                         	Telephone and Communications                                                                                                                                                                     											
1863097	162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	121	0	0	0	0	0	0	0	118																	
1863275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0																	
1864197	0	0	0	0	0	306			103				0		0		0			-129		false	0	0			0	106	0	0	175	0	Third Party Mortgage Fee Income                                                                                                                                                                  			Telephone & Data Transmission                                                                                                                                                                    								Allowance for off-balance sheet losses                                                                                                                                                           					
1864227	38	0	37	39	9	2	161	0	89	0	0	0	0	0	0	0	0	0	0	0	0	false	0	31	0	0	2	45	2	19	21	61	MONEY ORDER FEES                                                                                                                                                                                 	LOAN BROKERAGE FEES                                                                                                                                                                              		OUTSIDE PROFESSIONAL SERVICES                                                                                                                                                                    													
1864375	17	0	25	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	429	0	false	0	30	0	0	6	0	6	20	0	112				Regulatory                                                                                                                                                                                       								ALL adjustments prior to pushdown accounting                                                                                                                                                     					
1864601	0	0	65	0	0	0	0	0	53	40	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	114	0				Professional fees                                                                                                                                                                                	Item Processing - Fiserv                                                                                                                                                                         												
1864610	43	0	62	23	11	31	16	0	34	27	22		0		0		0					false	0	29			12	0	10	26	220	45	VISA debit card fees                                                                                                                                                                             	Other sales and services                                                                                                                                                                         		Correspondent Bank charges                                                                                                                                                                       	Travel and entertainment                                                                                                                                                                         	Telephone                                                                                                                                                                                        											
1864629	136	0	0	0	0	0	0	0	341	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	248	0				OREO Expenses                                                                                                                                                                                    													
1865091	0	0	0	0	0	0	0	0	1604	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0				Subsidiary fees                                                                                                                                                                                  													
1865680	202	0	172	0	207	148	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	228	0	L/C OPEN & AMENDMENT FEES                                                                                                                                                                        	L/C NEGOTIATION FEES                                                                                                                                                                             															
1865961	2648	0	0	220	0	11955	1705	377	1987	838	930	0	0	0	0	0	0	0	0	0	0	false	0	5587	0	0	0	0	0	0	4254	714	Merchant fee income                                                                                                                                                                              	Debt cancellation fees                                                                                                                                                                           	Other income                                                                                                                                                                                     	Services purchased                                                                                                                                                                               	Telephone                                                                                                                                                                                        	Provision for debt cancellation losses                                                                                                                                                           											
1866726	0	0	0	0	0	222	367	112	522	200	117	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	Commission & Fees L/C                                                                                                                                                                            	Commission & Fees W/T                                                                                                                                                                            	Commission & Fees F/X                                                                                                                                                                            	Foreign Representative Expense                                                                                                                                                                   	Consulting Fees                                                                                                                                                                                  	Professional Fees                                                                                                                                                                                											
1866762	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0	1000	0	-49	0	false	0	0	0	0	0	0	0	0	0	0				Franchise Tax Expense                                                                                                                                                                            						Additional investment by parent co.                                                                                                                                                              		Change in allowance pre merger                                                                                                                                                                   					
1867983	153	0	0	0	0	298	227	0	186	152	0	0	0	0	0	0	0	8400	0	0	0	false	0	0	0	0	0	0	0	137	133	186	Mortgage Loan Fees                                                                                                                                                                               	Credit Card Fees                                                                                                                                                                                 		Other Outside Services                                                                                                                                                                           	Credit Card Expenses                                                                                                                                                                             					Investment From Bank Holding Company                                                                                                                                                             							
1871122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	80	0																	
1872941	0	0	20	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	105	22				Donations/Contributions                                                                                                                                                                          													
1872996	74	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	206	0				Merchant Interchange                                                                                                                                                                             													
1874936	0	0	0	0	0	0	0	0	14722	0	0	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0				Services Purchased                                                                                                                                                                               													
1877665	0	0	29	0	0	0	0	0	25	22	35	0	0	0	0	0	0	0	0	0	0	true	0	35	0	0	0	18	0	19	144	26				Correspondent bank fees                                                                                                                                                                          	Data phone line expense                                                                                                                                                                          	Insurance expense                                                                                                                                                                                											
1879016	0	0	0	38	0	0	0	0	28	25	0	0	0	0	0	0	0	2174	0	0	0	false	0	0	0	0	0	0	0	0	0	29				EDUCATION EXPENSE                                                                                                                                                                                	RETIREMENT PLAN EXPENSE                                                                                                                                                                          					CASH INJECTIONS                                                                                                                                                                                  							
1879043	13	5	5	1	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	19	0	0	3	0	3	7	5	21																	
1882070	0	0	0	0	0	0	0	0	70	597	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0				Professional Fees and Services                                                                                                                                                                   	Affiliated Expenses                                                                                                                                                                              												
1884140	11	0	54	64	12	3	6		119	77	47		0		0		0					false	0	13			2	0	0	3	196	43	Travel expense o/c income                                                                                                                                                                        	Merchant credit card referral income                                                                                                                                                             		Customer service expenses                                                                                                                                                                        	Audit & examination expenses                                                                                                                                                                     	Professional service expenses                                                                                                                                                                    											
1885848	0	0	0	0	0	3048	0	0	227	170	90	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	Origination fee                                                                                                                                                                                  			Debt Cancellation Program Expenses                                                                                                                                                               	Management Fee                                                                                                                                                                                   	Professional Fee                                                                                                                                                                                 											
1885932	72	0	15	80	38	1447	479	0	719	161	295	0	0	0	0	0	0	0	0	0	0	false	0	320	0	0	0	0	2	12	142	192	Income on Non Performing Loans                                                                                                                                                                   	Other Misc Income- reversal of prior year accrual and re                                                                                                                                         		Repo and Collection Expense                                                                                                                                                                      	Credit Investigations                                                                                                                                                                            	Telephone                                                                                                                                                                                        											
1887486	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	false	0	0	0	0	0	0	0	0	102	0										capital contribution                                                                                                                                                                             							
1887495	45	0	0	0	0	446	87	44	76	61	0	0	0	0	0	0	0	0	0	0	0	false	0	43	-70	0	0	0	0	0	205	77	Mortgage production fees                                                                                                                                                                         	Insurance settlement                                                                                                                                                                             	Visa merchant fees                                                                                                                                                                               	Professional fees                                                                                                                                                                                	Telephone & communications                                                                                                                                                                       										Underaccrued prior years federal income tax                                                                                                                                                      		
1887516	72	0	159	56	30	17			96	247	72		0		0		0					false	0	24			6	0	6	0	105	37	miscellaneous income                                                                                                                                                                             			other professional                                                                                                                                                                               	prepaid expenses                                                                                                                                                                                 	business development                                                                                                                                                                             											
1890374	143	0	0	0	0	0	0	0	137	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	135	0				Depreciation Furniture and Fixtures                                                                                                                                                              													
1890413	12	0	15	79	72	0	0	0	0	0	0	0	0	0	0	0	0	450	0	-98	0	false	0	21	-1197	0	2	0	4	2	8	46										INJECTION OF CAPITAL                                                                                                                                                                             		BACKOUT SPECIFIC RESERVE-ARBITRARILY INCREASES CAPITAL P                                                                                                                                         			UNABLE TO INCLUDE DEFERRED TAX ASSET IN CAPITAL PER FDIC                                                                                                                                         		
1890525	275	0	69	0	31	188	73	0	447	286	0	0	0	0	0	0	0	-2000	0	0	0	false	0	0	0	0	0	0	0	0	762	188	Loan Fees                                                                                                                                                                                        	Loan Referral Fees                                                                                                                                                                               		Professional Services                                                                                                                                                                            	Loan collection expesne                                                                                                                                                                          					BANK DIVIDEND TO PARENT COMPANY(RETURN OF CAPITAL)                                                                                                                                               							
1890598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0																	
1892154	31	0	19	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	24	0	0	8	0	7	6	37	37																	
1893263	0	0	0	0	0	0	0	0	66	429	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	65	0	0	0	0	0				FRB Bank Fees                                                                                                                                                                                    	Operations Center Expense                                                                                                                                                                        												
1893272	0	0	0	0	0	0	0	0	243	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0				Operations Center Expense                                                                                                                                                                        													
1897168	47	0	0	25	0	50	0	0	24	48	36	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	32	113	34	Credit card fees                                                                                                                                                                                 			Write down of other real estate                                                                                                                                                                  	Insurance(Blanket Bond, D & O, etc.                                                                                                                                                              	Auditing expense                                                                                                                                                                                 											
1897270	15	0	83	2	19	356	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	false	0	58	0	0	0	0	8	8	266	42	Mortgage Loan Fees                                                                                                                                                                               			Telephone                                                                                                                                                                                        													
1898419	22	2	2	33	4	8	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	false	0	18	0	0	6	0	9	15	59	24	Visa/MC Commission                                                                                                                                                                               			Dues & Memberships                                                                                                                                                                               	Schooling                                                                                                                                                                                        												
1899902	0	0	72	0	0	102	0	0	124	0	0	0	0	0	0	0	0	850	0	0	0	false	0	0	0	0	0	0	0	0	0	84	Collection & Exchange fee income                                                                                                                                                                 			Telephone Expense                                                                                                                                                                                						Capital Injection from parent holding company                                                                                                                                                    							
1900675	10	0	7	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	12	0	0	5	0	4	4	9	23																	
1901243	82	0	66	24	19	36	14	0	129	82	40	0	0	0	0	0	0	0	0	0	0	false	0	96	0	0	21	134	41	106	64	96	TITLE COMPANY REFERRAL INCOME                                                                                                                                                                    	NET FEE INCOME FROM CREDIT CARDS                                                                                                                                                                 		MAC FEE EXPENSES                                                                                                                                                                                 	PA BANK SHARES TAX                                                                                                                                                                               	ACCOUNTING AND INTERNAL AUDIT EXPENSES                                                                                                                                                           											
1904020	0	0	0	0	0	2099	0	0	27	322	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	Safekeeping of Securities and Cudtodial Services                                                                                                                                                 			Telephone Expense                                                                                                                                                                                	Management Fees                                                                                                                                                                                  												
1904673	138	0	0	0	0	89	0	0	144	330	0	0	0	0	0	0	0	0	0	0	0	false	0	96	0	0	0	0	0	0	325	127	Merchant Discount                                                                                                                                                                                			Telephone Expense                                                                                                                                                                                	Management Fee                                                                                                                                                                                   												
1906172	282	0	0	0	0	0	0	0	2195	677	284	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	929	0				Profit Distribution                                                                                                                                                                              	Intercompany Allocations                                                                                                                                                                         	Professional Fees                                                                                                                                                                                											
1907599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	147	17																	
1908082	162	0	41	3	55	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	false	0	94	43	0	0	0	4	5	163	195										Trust Preferred Securities                                                                                                                                                                       					tax benefit assocw/non qual options                                                                                                                                                              		
1914421	61	0	25	0	0	55	0	0	36	38	31	0	0	0	0	0	0	0	0	-2	0	false	0	37	0	0	0	0	0	0	101	40	Fees on Mortgage Loans                                                                                                                                                                           			Conventions, seminars, and travel                                                                                                                                                                	Audit/Exam/FDIC Exp                                                                                                                                                                              	Internet Banking                                                                                                                                                                                 						2002 Ln Pymnts entered as Recoveries                                                                                                                                                             					
1916612	167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	243	122																	
1916751	5898	0	0	0	0	0	11503	2216	20341	6776	4890	0	0	0	0	0	0	0	0	0	0	false	0	1831	0	0	0	0	0	0	9478	0		Small Business Card Interchange                                                                                                                                                                  	Balance Transfer Fees                                                                                                                                                                            	Servicing Fees                                                                                                                                                                                   	Cash Back Rewards                                                                                                                                                                                	Bonus Air Miles                                                                                                                                                                                  											
1917301	0	0	0	0	0	830	403	0	1081	0	0	0	0	0	0	0	0	4000	0	0	0	false	0	0	0	0	0	0	0	0	560	0	derivative income                                                                                                                                                                                	rental income                                                                                                                                                                                    		loan & loan servicing expense                                                                                                                                                                    						capital infusion                                                                                                                                                                                 							
1918344	0	221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-15	0	false	0	0	0	0	0	0	0	0	0	0												Adjustment on Off Balance Sheet Reserve                                                                                                                                                          					
1928754	29	0	0	440	157	117	0	0	639	70	347	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	87	35	Mortgage Origination Fees                                                                                                                                                                        			ALLOWANCE FOR CREDIT LOSSSES ON OFF-BALANCE SHEET                                                                                                                                                	Bank Shares Tax Assessment Accrual                                                                                                                                                               	Independent Contractor and Consultant Fees                                                                                                                                                       											
1929247	34	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	196	53	COMMISSIONS - MORTGAGE ORIGINATION                                                                                                                                                               																
1931941	0	0	0	282	0	0	0	0	3000	-1667	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	679	0				Litigation Expense                                                                                                                                                                               	Provision for credit losses on off-balance sheet credit                                                                                                                                          												
1933927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	false	0	0	0	0	0	0	0	0	185	0										Capital injection from BHC                                                                                                                                                                       							
1936320	0	0	0	0	0				143	100			0		0		0	300				false	0	0			0	101	0	0	204	0				Deferred Director Fees                                                                                                                                                                           	Appraisal Fees                                                                                                                                                                                   					Capital Injection                                                                                                                                                                                							
1945247	44	0	0	37	0								0		0		0					false	0	0			0	0	0	357	330	53																	
1948921	0	0	0	15	36	0	0	0	34	45	20	0	0	0	0	0	0	0	0	0	0	false	0	8	0	0	2	0	3	10	39	13				Consulting Fees                                                                                                                                                                                  	Insurance                                                                                                                                                                                        	ATM                                                                                                                                                                                              											
1954294	133	0	89	59	38	459	0	0	539	0	0	0	0	0	0	0	0	0	0	0	0	false	0	84	0	0	10	0	17	20	527	114	MARK TO MARKET WRITTEN IPCD OPTION                                                                                                                                                               			MARK TO MARKET PURCHASED IPCD OPTION                                                                                                                                                             													
1962888	33	0	24	33	0	0	0	0	43	16	33	0	0	0	0	0	0	1000	0	0	0	true	0	10	0	0	0	0	0	0	116	22				Consulting Fee                                                                                                                                                                                   	Audit and Tax Prep                                                                                                                                                                               	Insurance                                                                                                                                                                                        				Capital Contribution                                                                                                                                                                             							
1972298	19	0	40	12	7	3	20	85	30	66	19	0	0	0	0	0	0	0	0	0	0	false	0	45	0	0	10	38	11	11	50	63	Credit Life Insurance                                                                                                                                                                            	Service fee Income & Miscell Income                                                                                                                                                              	Debit Card Income & Merchant Income                                                                                                                                                              	Exam Fees & Audit Fees                                                                                                                                                                           	Telephone & Communications                                                                                                                                                                       	Contibutions & Sponsorship                                                                                                                                                                       											
1973129	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	176	0	Life insurance (BOLI) income                                                                                                                                                                     																
1977248	680	0	0	348	0	14	0	0	56	195	0	0	0	0	0	0	0	0	0	0	0	false	0	159	0	0	0	0	0	0	0	129	Escrow                                                                                                                                                                                           			Outside Services                                                                                                                                                                                 	Communications Expense                                                                                                                                                                           												
1978535	12	0	19	57	11	28	19	4	12	16	76	0	0	0	0	0	0	0	0	0	0	false	0	11	0	0	0	0	7	44	131	36	overdraft charges                                                                                                                                                                                	r/e orginination fees                                                                                                                                                                            	miscellaneous fee                                                                                                                                                                                	State of Illinois Assessment                                                                                                                                                                     	ATM expense                                                                                                                                                                                      	Insurance                                                                                                                                                                                        											
