"IDRSSD"	RCFD0010	RCFD1395	RCFD1651	RCFD1754	RCFD1773	RCFD2170	RCFD2221	RCFD3123	RCFD3128	RCFD3210	RCFD3368	RCFD3411	RCFD3429	RCFD3433	RCFD3545	RCFD3792	RCFD3809	RCFD3812	RCFD3821	RCFD3833	RCFD4336	RCFD5306	RCFD5310	RCFD5311	RCFD5320	RCFD5327	RCFD5334	RCFD5339	RCFD5340	RCFD5369	RCFD5610	RCFD7204	RCFD7205	RCFD7206	RCFD7273	RCFD7274	RCFD7275	RCFD8274	RCFD8275	RCFD8434	RCFD8764	RCFD8766	RCFD8767	RCFD8769	RCFD8770	RCFD8771	RCFD8772	RCFD8773	RCFD8774	RCFD8775	RCFD8776	RCFD8777	RCFD8778	RCFD8779	RCFDA000	RCFDA001	RCFDA002	RCFDA167	RCFDA221	RCFDA222	RCFDA223	RCFDA224	RCFDA250	RCFDB503	RCFDB504	RCFDB505	RCFDB520	RCFDB528	RCFDB541	RCFDB542	RCFDB543	RCFDB546	RCFDB547	RCFDB548	RCFDB581	RCFDB582	RCFDB583	RCFDB588	RCFDB589	RCFDB590	RCFDB591	RCFDB592	RCFDB593	RCFDB594	RCFDB595	RCFDB596	RCFDB600	RCFDB601	RCFDB602	RCFDB603	RCFDB604	RCFDB605	RCFDB606	RCFDB607	RCFDB608	RCFDB609	RCFDB610	RCFDB611	RCFDB612	RCFDB617	RCFDB618	RCFDB619	RCFDB620	RCFDB621	RCFDB622	RCFDB623	RCFDB624	RCFDB625	RCFDB626	RCFDB627	RCFDB628	RCFDB629	RCFDB630	RCFDB631	RCFDB639	RCFDB640	RCFDB641	RCFDB642	RCFDB643	RCFDB644	RCFDB650	RCFDB651	RCFDB652	RCFDB653	RCFDB654	RCFDB655	RCFDB656	RCFDB657	RCFDB658	RCFDB659	RCFDB660	RCFDB661	RCFDB662	RCFDB663	RCFDB664	RCFDB665	RCFDB666	RCFDB667	RCFDB668	RCFDB669	RCFDB670	RCFDB671	RCFDB672	RCFDB673	RCFDB675	RCFDB676	RCFDB677	RCFDB678	RCFDB679	RCFDB680	RCFDB681	RCFDB682	RCFDB683	RCFDB684	RCFDB685	RCFDB686	RCFDB687	RCFDB688	RCFDB689	RCFDB690	RCFDB691	RCFDB693	RCFDB694	RCFDB695	RCFDB696	RCFDB697	RCFDB698	RCFDB699	RCFDB700	RCFDB701	RCFDB702	RCFDB703	RCFDB704	RCFDC063	RCFDC064	RCFDC225	RCFDC227	RCFDC228	RCFDC869	RCFDC980	RCFDC981	RCFDC982	RCFDC983	RCFDC984	RCFDC985	RCON0010	RCON1395	RCON1651	RCON1754	RCON1773	RCON2170	RCON2221	RCON3123	RCON3128	RCON3210	RCON3368	RCON3411	RCON3429	RCON3433	RCON3545	RCON3792	RCON3809	RCON3812	RCON3821	RCON3833	RCON4336	RCON5306	RCON5310	RCON5311	RCON5320	RCON5327	RCON5334	RCON5339	RCON5340	RCON5369	RCON5610	RCON7204	RCON7205	RCON7206	RCON7273	RCON7274	RCON7275	RCON8274	RCON8275	RCON8434	RCON8764	RCON8766	RCON8767	RCON8769	RCON8770	RCON8771	RCON8772	RCON8773	RCON8774	RCON8775	RCON8776	RCON8777	RCON8778	RCON8779	RCONA000	
980951																																																																																																																																																																																										4799	0	0	0	15345	119648	0	1472	0	15550	119338	0	0	0	0	14453	0	0	474	4799	0	0	1204	1204	2770	11030	28317	4526	76692	0	0	0.1132	0.1505	0.138	0	0	0	13249	1204	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
980960																																																																																																																																																																																										7816	0	0	0	0	172348	0	1005	0	15886	171638	0	0	0	0	16812	0	0	0	0	0	0	1005	1005	613	7689	19683	7533	145368	1503	0	0.092137	0.106904	0.100514	0	0	0	15807	1005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
981350																																																																																																																																																																																										597	0	0	0	3385	10161	0	202	0	1091	10611	0	0	0	0	1209	0	0	0	0	0	0	62	62	73	5225	2419	120	2705	0	0	0.1081	0.2508	0.238	0	0	0	1147	62	-56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
981453																																																																																																																																																																																										529	0	0	0	8715	21477	0	91	0	2725	21218	0	0	0	0	2813	0	0	0	0	0	0	91	91	58	7166	1270	656	13074	0	0	0.1283	0.1858	0.1798	0	0	0	2722	91	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
981855																																																																																																																																																																																										2601	0	0	0	9788	56384	0	475	0	6968	57328	0	0	0	0	5567	0	0	0	1472	0	0	475	475	385	12694	4200	1645	37750	0	0	0.0919	0.1288	0.1178	0	0	0	5092	475	-69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
982142																																																																																																																																																																																										8202	0	0	0	62313	309888	0	2970	0	33333	317742	0	0	0	0	36452	0	0	0	17911	0	0	2751	2751	2483	44796	130413	13939	135724	0	0	0.1061	0.1658	0.1533	0	0	0	33701	2751	-368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
982263																																																																																																																																																																																										10140	0	0	0	42778	240298	0	1654	0	21995	244418	0	0	0	0	25575	0	0	2603	4806	0	1600	1709	3309	3962	51763	11804	15942	174886	0	0	0.0911	0.1313	0.1143	0	0	0	22266	3309	-271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
982348																																																																																																																																																																																										12479	0	0	0	38469	278262	0	1488	0	24815	273172	0	0	0	0	23721	0	0	0	12750	0	0	1488	1488	2299	46675	20678	8799	208107	398	0	0.0838	0.1008	0.0964	0	0	0	22688	1488	-229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
982553																																																																																																																																																																																										590	0	0	3292	0	22895	0	491	0	2591	21968	0	0	0	0	2729	0	0	0	0	0	0	138	138	3100	1836	4835	1366	13615	0	0	0.117944	0.170063	0.161463	0	0	0	2591	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
982731																																																																																																																																																																																										5528	0	0	0	16863	208794	0	2045	0	17129	206199	0	0	0	0	19046	0	0	0	0	0	0	1962	1962	1249	47003	31373	11713	131183	0	0	0.0829	0.1214	0.1089	0	0	0	17084	1962	-28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
982937																																																																																																																																																																																										7491	0	0	117218	0	374736	0	2681	0	42298	376977	0	0	0	0	44979	0	0	0	7474	0	0	2681	2681	5107	136527	23797	21813	211986	505	0	0.1122	0.172	0.1618	0	0	0	42298	2681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
983055																																																																																																																																																																																										1597	0	0	0	1422	16253	0	187	0	2852	16305	94	0	0	0	3010	0	0	0	434	0	0	150	150	94	4972	1176	548	10210	0	0	0.1754	0.251	0.2385	0	0	0	2860	150	-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
983130																																																																																																																																																																																										1825	0	0	0	51021	79332	0	304	0	7411	79622	0	0	0	0	6777	0	0	0	0	0	0	304	304	3752	50143	9463	3130	15340	0	0	0.0813	0.2249	0.2148	0	0	0	6473	304	938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
983158																																																																																																																																																																																										1600	0	0	25	499	23642	0	206	0	2767	23926	0	0	0	0	2961	0	0	0	1187	0	0	194	194	604	10324	238	1121	12682	0	0	0.1156	0.1906	0.1781	0	0	0	2767	194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
983215																																																																																																																																																																																										3928	0	0	0	14611	46097	0	345	0	5804	47483	0	0	0	0	6091	0	0	360	0	0	0	314	314	2236	11379	20170	1296	12616	0	0	0.1217	0.2424	0.2299	0	0	0	5777	314	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
983448	1164327	0	0	484178	5829190	48017386	0	360101	0	4131590	47198902	63709	0	0	34143	4719498	2331151	798263	251624	7374690	2906	1165878	360334	1526212	353181	7865854	6594157	1472613	32498768	166131	0	0.0691	0.1089	0.0737	0.0691	0.0737	0.1089	3193286	1526212	-22034	62947	4014635	2039465	42737	0	0	0	0	0	0	0	0	0	0	0	0	0	123731	0	0	43323151	46183740	0	2326	1301	4818	0	37584147	35033	321590	321590	2072334	2072334	0	107270	0	1965064	0	57730	1015162	0	0	0	0	0	0	178163	986143	21	0	0	354090	128588	1500	-34728	92878	5657274	109720	4047	0	0	36626	46071	83434	0	0	338617	6308376	30937153	24922	0	7819	1402	0	2904473	1075331	82140	274387	0	705424	125812	0	40	0	125772	12742	0	0	0	12742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5148	5148	0	0	0	5148	0	0	0	0	0	0	3687345	0	286651	0	3400694	0	58449	65282	353181	8318264	6659439	38329778	0	1663653	3329720	38329778	43323151	0	210898	210898	3193286	1163	0	0	0	0	0	0	0	1164327					48017386																																																		
983457																																																																																																																																																																																										36801	0	0	15938	100431	746222	0	9404	0	92788	730284	0	0	0	0	87686	0	0	1150	38167	0	0	6596	6596	31264	238355	34035	24699	440307	0	0	0.11281	0.167084	0.154515	0	0	0	81090	6596	198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
983550																																																																																																																																																																																										5819	0	0	0	18380	122361	0	1064	0	11279	120291	0	0	0	0	12287	0	0	0	0	0	0	1064	1064	1251	23206	11224	8348	87548	0	0	0.0935	0.1254	0.1146	0	0	0	11223	1064	-140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
984258																																																																																																																																																																																										8689	0	0	4455	123459	293959	0	2305	0	25655	289589	0	0	0	0	26319	0	0	1842	1925	0	0	2154	2154	11030	122448	31808	16194	129488	0	0	0.0842	0.1529	0.1404	0	0	0	24165	2154	-1203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
984351																																																																																																																																																																																										1822	0	0	0	25743	52014	0	473	0	4050	47926	0	0	0	0	4461	0	0	100	1262	0	0	315	315	407	33305	2010	1646	16868	0	0	0.0866	0.178	0.1655	0	0	0	4146	315	-165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
984379																																																																																																																																																																																										25206	0	0	1475	104147	801390	0	9138	0	98850	788422	0	0	0	0	108085	0	0	52544	45797	0	0	9138	9138	10604	103854	42063	28162	654217	0	0	0.1255	0.1449	0.1326	0	0	0	98947	9138	-97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
984454																																																																																																																																																																																										2120	0	0	0	4820	61487	0	692	0	6132	61011	0	0	0	0	6844	0	0	0	4527	0	0	682	682	0	9317	4442	4499	48450	352	0	0.101	0.1248	0.1124	0	0	0	6162	682	-30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
984650																																																																																																																																																																																										212	0	0	1799	0	4523	0	37	37	619	4630	0	0	0	0	619	0	0	0	0	0	0	0	0	155	1856	228	169	2321	0	0	0.133693	0.223546	0.223546	0	0	0	619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
984856																																																																																																																																																																																										1477	0	0	0	11671	75411	0	600	0	7352	74769	0	0	0	0	8057	0	0	0	0	0	0	600	600	0	17475	16377	4918	42238	0	0	0.0997	0.1492	0.1381	0	0	0	7457	600	-105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
985451																																																																																																																																																																																										10880	0	0	10916	19665	98499	0	948	0	14330	96625	0	0	0	0	11379	0	0	0	3280	0	0	614	614	3939	36783	29413	2334	25435	0	0	0.115854	0.232809	0.220247	0	0	0	10765	614	-141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
985554																																																																																																																																																																																										3197	0	0	0	7726	75267	0	728	0	8351	73702	0	0	0	0	8278	0	0	355	2698	0	0	728	728	445	9382	8063	3020	57301	0	0	0.103562	0.127873	0.116628	0	0	0	7550	728	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
985620																																																																																																																																																																																										32013	0	0	3328	82934	884558	0	8818	0	96747	858727	0	0	0	0	88171	5295	0	8758	163226	0	0	8818	8818	39132	107474	178364	29480	551213	4095	0	0.0944	0.115	0.1035	0	0	0	79353	8818	-373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
985657																																																																																																																																																																																										3360	0	0	475	2802	21151	0	188	0	1603	21016	0	0	0	0	1772	0	0	0	160	0	0	188	188	133	6384	1502	204	13303	0	0	0.0754	0.115	0.1028	0	0	0	1584	188	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
986159																																																																																																																																																																																										1919	0	0	0	12751	65671	0	442	0	5865	67160	259	0	0	0	6368	0	0	0	0	0	0	442	442	0	14087	12986	3541	39101	0	0	0.0882	0.1314	0.1223	0	0	0	5926	442	-61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
986551																																																																																																																																																																																										2838	0	0	6720	4287	70109	0	589	0	7851	66525	260	0	0	0	8443	0	0	0	0	0	0	589	589	254	15998	14565	3953	39884	0	0	0.1181	0.1675	0.1558	0	0	0	7854	589	-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
986739																																																																																																																																																																																										1509	0	0	0	15710	43984	0	150	0	4888	42943	0	0	0	0	5227	0	0	0	296	0	0	150	150	872	17421	9334	2983	16794	0	0	0.118226	0.208255	0.202279	0	0	0	5077	150	-189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
986757																																																																																																																																																																																										893	0	0	3	6027	25193	0	193	0	2378	26135	5	0	0	0	2577	0	0	0	1844	0	0	193	193	260	7673	2357	366	15111	0	0	0.0912	0.1375	0.1272	0	0	0	2384	193	-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
986935																																																																																																																																																																																										6123	0	0	6033	13470	92757	0	963	0	10575	90164	0	0	0	0	11692	0	0	0	0	0	0	962	962	604	13747	5110	3148	74493	0	0	0.119	0.1449	0.133	0	0	0	10730	962	-155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
987053																																																																																																																																																																																										6221	0	0	4162	12798	256218	0	1866	0	23764	252734	0	0	0	0	25676	0	0	0	0	0	0	1866	1866	6291	32417	28576	8259	190846	0	0	0.094221	0.119933	0.111216	0	0	0	23810	1866	-75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
987231																																																																																																																																																																																										3363	0	0	6242	11155	74288	0	515	0	6158	72162	0	0	0	0	6079	0	0	0	1056	0	0	515	515	795	23481	9059	3199	40873	0	0	0.0779	0.1201	0.1099	0	0	0	5564	515	-128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
987259																																																																																																																																																																																										1142	0	0	15324	0	55674	0	559	0	5300	55233	0	0	0	0	5834	0	0	0	0	0	0	534	534	92	16374	641	1533	39126	0	0	0.096	0.1366	0.1241	0	0	0	5300	534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
987352																																																																																																																																																																																										7636	0	0	140	18467	174753	0	1809	0	19700	177210	145	0	0	0	20383	0	0	0	0	0	0	1764	1764	972	27961	22327	7635	124248	130	0	0.105741	0.144573	0.132061	0	0	0	18619	1764	-47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
987651																																																																																																																																																																																										2504	0	0	0	6448	46285	0	348	0	5552	45720	0	0	0	0	5181	0	0	0	1492	0	0	348	348	715	9417	7105	3231	28626	66	0	0.1072	0.141	0.1315	0	0	0	4833	348	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
987848																																																																																																																																																																																										2880	0	0	0	15703	71020	0	454	0	6227	69086	0	0	0	0	6100	0	0	0	2129	0	0	454	454	3311	21409	13161	2768	33111	0	0	0.082597	0.135001	0.124953	0	0	0	5646	454	-149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
988144																																																																																																																																																																																										5084	0	0	0	61977	184557	0	824	0	13865	183457	0	0	0	0	16049	0	0	0	0	0	0	824	824	4628	68322	72263	4140	38458	0	0	0.0831	0.1816	0.1723	0	0	0	15225	824	-1535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
988153																																																																																																																																																																																										20017	0	0	0	39888	313392	0	5512	0	35780	301960	0	0	0	0	37270	0	0	0	5484	0	0	3121	3121	8416	57997	33909	12947	217012	0	0	0.1137	0.1507	0.1381	0	0	0	34149	3121	-90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
988256																																																																																																																																																																																										1133	0	0	0	13926	24651	0	268	0	6765	24163	0	0	0	0	6917	0	0	0	0	0	0	138	138	183	16274	2064	276	6420	0	0	0.2806	0.6325	0.6199	0	0	0	6779	138	-14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
988452																																																																																																																																																																																										3660	0	0	0	39619	123111	0	644	0	9887	121540	0	0	0	0	11570	0	0	0	3532	0	0	644	644	1339	44611	14314	7056	64530	0	0	0.0899	0.14	0.1322	0	0	0	10926	644	-1039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
988658																																																																																																																																																																																										2565	0	0	4772	290	57199	0	646	0	5691	55002	212	0	0	0	5936	0	0	0	1792	0	0	534	534	693	12195	10632	1967	34035	0	0	0.0987	0.1393	0.1268	0	0	0	5402	534	-50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
988845																																																																																																																																																																																										14696	0	0	0	68172	247396	0	3267	0	30071	238651	3995	0	0	0	25215	0	0	0	7184	0	0	1941	1941	6730	91951	28277	12548	119171	0	0	0.1005	0.1629	0.1504	0	0	0	23274	1941	-163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
989141																																																																																																																																																																																										8149	0	0	0	26054	93649	0	335	0	9042	89839	0	0	0	0	9716	0	0	0	0	0	0	335	335	1529	30815	12524	1581	49491	149	0	0.1044	0.1569	0.1515	0	0	0	9381	335	-339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
989347																																																																																																																																																																																										8036	0	0	16272	14022	177474	0	2451	0	19244	178098	0	0	0	0	21074	0	0	0	4702	0	0	1622	1622	7537	40673	25581	9258	106457	0	0	0.1092	0.1634	0.1508	0	0	0	19452	1622	-208	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	
989356																																																																																																																																																																																										1195	0	0	0	9604	41097	0	417	0	6806	39704	0	0	0	0	7319	0	0	1030	1147	0	0	416	416	120	11072	2338	836	28081	0	0	0.1739	0.2248	0.2121	0	0	0	6903	416	-97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
989534																																																																																																																																																																																										14655	0	0	100	8483	88496	0	809	0	8920	85831	0	0	0	0	9710	0	0	18	0	0	0	739	739	4710	22153	15587	1472	46906	0	0	0.1045	0.1644	0.1519	0	0	0	8971	739	-51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
989655																																																																																																																																																																																										4991	0	0	0	18969	36953	0	530	0	8358	37887	0	0	0	0	8588	0	0	0	132	0	0	169	169	1491	25488	4442	829	6156	0	0	0.2222	0.6509	0.6381	0	0	0	8419	169	-61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
989730																																																																																																																																																																																										2947	0	0	2036	9164	64119	0	425	0	5019	63595	0	0	0	0	5572	0	0	0	0	0	0	425	425	0	15279	19365	4246	30037	0	0	0.0809	0.13	0.1201	0	0	0	5147	425	-128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
989758																																																																																																																																																																																										2058	0	0	0	13604	87168	0	564	0	11300	87329	0	0	0	0	11131	0	0	24	1300	0	0	564	564	884	16264	3427	3271	66411	0	0	0.121649	0.154511	0.146682	0	0	0	10567	564	269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
989851																																																																																																																																																																																										3841	0	0	1915	8980	54084	0	433	0	7245	53789	0	0	0	0	7741	0	0	53	0	0	0	433	433	2768	11640	9560	3125	30612	0	0	0.1359	0.2037	0.1923	0	0	0	7308	433	-63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
990053																																																																																																																																																																																										5249	0	0	2890	4067	89434	0	919	0	10305	87931	0	0	0	0	11181	0	0	0	7343	0	0	856	856	684	11210	32477	1376	46013	0	0	0.1174	0.1633	0.1508	0	0	0	10325	856	-20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
990352																																																																																																																																																																																										6792	0	0	0	85302	388071	0	2824	0	43666	389633	0	0	0	0	35512	0	0	0	5389	0	0	2824	2824	7224	99444	55248	17120	218323	0	0	0.0865	0.1331	0.1225	0	0	0	32688	2824	-625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
990642																																																																																																																																																																																										3742	0	0	0	25712	104384	0	650	0	12407	99815	10	0	0	0	13040	0	0	91	4484	0	0	700	700	5711	24544	19203	4572	55561	138	142	0.1238	0.1802	0.1705	0	0	0	12340	700	-75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
991041																																																																																																																																																																																										4066	0	0	0	38504	117064	0	1275	0	15269	116955	344	0	0	0	15110	0	0	0	5216	0	0	926	926	5072	29894	33913	7432	48474	0	0	0.1226	0.2049	0.1924	0	0	0	14184	926	-144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
991135																																																																																																																																																																																										3538	0	0	30	27285	83592	0	579	0	6996	83689	0	0	0	0	8009	0	0	0	0	0	0	579	579	2904	30603	31	5326	51067	0	0	0.088781	0.13897	0.128924	0	0	0	7430	579	-434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
991340																																																																																																																																																																																										124302	0	0	0	676941	3749510	609	58802	0	403853	3683242	2622	0	0	0	426858	0	0	27132	172404	0	0	39104	39713	130507	703664	255187	179796	2704081	39397	0	0.105647	0.137313	0.124538	0	0	0	387145	39713	-2011	122	0	14546	0	0	0	0	0	0	0	0	0	0	0	0	
991359																																																																																																																																																																																										3711	0	0	0	17041	123500	0	1073	0	11922	126644	0	0	0	0	13019	0	0	0	2302	0	0	1039	1039	3908	27393	34213	5544	59152	0	0	0.094596	0.156735	0.144226	0	0	0	11980	1039	-58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
991555																																																																																																																																																																																										4533	0	0	0	68057	144397	0	1013	0	10723	140870	0	0	0	0	12008	0	0	0	0	0	0	1013	1013	6205	51492	20485	3941	67767	69	0	0.078121	0.135768	0.124315	0	0	0	10995	1013	-399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
991621																																																																																																																																																																																										8818	0	0	0	45184	274924	0	1935	0	27539	274025	0	0	0	0	30287	0	0	0	0	-335	0	1935	1935	7505	43054	107030	17626	119994	498	0	0.1035	0.1654	0.1548	0	0	0	28352	1935	-478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
991854																																																																																																																																																																																										1169	0	0	0	2490	13294	0	132	0	1547	13657	0	0	0	0	1702	0	0	0	1217	0	0	131	131	475	3028	1319	444	8627	0	0	0.115	0.1621	0.1496	0	0	0	1571	131	-24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
992057																																																																																																																																																																																										596	0	0	258	2566	48595	0	587	0	11654	49057	0	0	0	0	10318	0	0	0	3921	0	0	521	521	1177	4161	2254	2836	39733	0	0	0.2076	0.2367	0.2248	0	0	0	9797	521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
992851																																																																																																																																																																																										4854	0	0	0	24552	68642	0	411	0	11362	66827	0	0	0	0	11910	0	0	0	77	0	0	411	411	1922	13918	14657	1132	38704	0	0	0.1721	0.2437	0.2353	0	0	0	11499	411	-137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
993250																																																																																																																																																																																										4545	0	0	0	16512	94758	0	1064	0	7371	89021	0	0	0	0	7545	0	0	0	0	0	0	858	858	2798	27417	5131	5537	59805	0	0	0.075721	0.110215	0.097682	0	0	0	6687	858	-26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
993335																																																																																																																																																																																										1611	0	0	1576	9995	37041	0	515	0	4563	35023	0	0	0	0	4857	0	0	0	80	0	0	232	232	98	18358	8708	1161	10453	0	0	0.1321	0.2654	0.2527	0	0	0	4625	232	-62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
993353																																																																																																																																																																																										1987	0	0	0	3269	31940	0	181	0	3794	32708	104	0	0	0	3981	0	0	0	0	0	0	181	181	151	6215	1316	1193	24445	0	0	0.1162	0.151	0.1441	0	0	0	3800	181	-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
993652																																																																																																																																																																																										865	0	0	0	6508	32289	0	198	0	3126	32488	0	0	0	0	3407	0	0	0	636	0	0	198	198	257	11090	2258	2595	19008	0	0	0.0988	0.1498	0.1411	0	0	0	3209	198	-84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
994435																																																																																																																																																																																										51216	0	0	0	108411	426572	0	3012	0	39980	400985	0	0	0	0	42550	35000	0	0	0	0	0	3012	3012	18681	129040	44757	22187	236954	0	0	0.0988	0.1476	0.1371	0	0	0	39538	3012	-475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
994565																																																																																																																																																																																										14058	0	0	0	86018	509408	0	3527	0	58781	492405	0	0	0	0	45938	0	0	91	46334	0	0	3802	3802	8965	91161	70032	26288	325982	8419	0	0.088702	0.113779	0.104363	0	0	0	42136	3802	-582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
994716																																																																																																																																																																																										4898	0	0	0	53549	222571	0	1446	0	23138	221406	0	0	0	0	23791	0	0	0	2152	0	0	1446	1446	1784	51602	28906	11302	141127	0	0	0.1014	0.141	0.1324	0	0	0	22345	1446	-353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
995076																																																																																																																																																																																										7397	0	0	251	33078	178941	0	1917	0	17966	177301	0	0	0	0	19498	0	0	0	751	0	0	1667	1667	2929	53355	11656	7501	112755	1843	56	0.1006	0.1465	0.134	0	0	0	17831	1667	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
995450																																																																																																																																																																																										19449	0	0	26596	106975	693481	0	6569	0	55575	694113	1904	0	5264	0	58962	2755	0	0	35531	0	0	6078	6078	50859	204066	34516	23898	408341	1713	0	0.0766	0.1215	0.109	0	0	0	52884	6078	-634	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
995517																																																																																																																																																																																										5607	0	0	500	21911	179001	0	1992	0	20941	177955	0	0	0	0	22690	0	0	0	0	0	0	1691	1691	4698	21653	48157	7028	106573	124	0	0.118	0.1681	0.1556	0	0	0	20999	1691	-58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
995571																																																																																																																																																																																										10985	0	0	3940	6018	110898	0	882	0	8520	106340	884	0	0	0	9514	0	0	0	5424	0	0	882	882	436	20833	12815	5294	77808	0	0	0.0812	0.106	0.0962	0	0	0	8632	882	-112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
995674																																																																																																																																																																																										2224	0	0	0	0	42654	0	313	0	6190	42300	0	0	0	0	6503	0	0	121	0	0	0	313	313	355	2259	27755	756	12598	0	0	0.146336	0.24095	0.229353	0	0	0	6190	313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
995955																																																																																																																																																																																										3039	0	0	0	12509	29168	0	155	0	2901	29128	0	0	0	0	3295	0	0	0	544	0	0	155	155	3892	11895	0	857	13775	0	0	0.1078	0.2006	0.1912	0	0	0	3140	155	-239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
996251																																																																																																																																																																																										501	0	0	0	4770	10940	0	141	0	1800	11963	0	0	0	0	1849	0	0	0	0	0	0	57	57	117	7638	623	284	2696	0	0	0.1498	0.4153	0.4025	0	0	0	1792	57	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
996260																																																																																																																																																																																										30239	0	0	0	723491	2441850	0	15570	0	249384	2512803	4371	0	0	0	262576	0	0	31553	524980	0	0	18782	18782	173056	555270	106293	100341	1620732	0	950	0.0974	0.1272	0.1181	0	0	0	243794	18782	-3259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
