"IDRSSD"	RCFD0211	RCFD0213	RCFD0416	RCFD1286	RCFD1287	RCFD1289	RCFD1290	RCFD1291	RCFD1293	RCFD1294	RCFD1295	RCFD1297	RCFD1298	RCFD1737	RCFD1738	RCFD1739	RCFD1741	RCFD1742	RCFD1743	RCFD1744	RCFD1746	RCFD1754	RCFD1771	RCFD1772	RCFD1773	RCFD1778	RCFD8496	RCFD8497	RCFD8498	RCFD8499	RCFD8782	RCFD8783	RCFDA248	RCFDA510	RCFDA511	RCFDA549	RCFDA550	RCFDA551	RCFDA552	RCFDA553	RCFDA554	RCFDA555	RCFDA556	RCFDA557	RCFDA558	RCFDA559	RCFDA560	RCFDA561	RCFDA562	RCFDB838	RCFDB839	RCFDB840	RCFDB841	RCFDB842	RCFDB843	RCFDB844	RCFDB845	RCFDB846	RCFDB847	RCFDB848	RCFDB849	RCFDB850	RCFDB851	RCFDB852	RCFDB853	RCFDB854	RCFDB855	RCFDB856	RCFDB857	RCFDB858	RCFDB859	RCFDB860	RCFDB861	RCFDC026	RCFDC027	RCFDC988	RCFDC989	RCFDG300	RCFDG301	RCFDG302	RCFDG303	RCFDG304	RCFDG305	RCFDG306	RCFDG307	RCFDG308	RCFDG309	RCFDG310	RCFDG311	RCFDG312	RCFDG313	RCFDG314	RCFDG315	RCFDG316	RCFDG317	RCFDG318	RCFDG319	RCFDG320	RCFDG321	RCFDG322	RCFDG323	RCFDG324	RCFDG325	RCFDG326	RCFDG327	RCFDG328	RCFDG329	RCFDG330	RCFDG331	RCFDG336	RCFDG337	RCFDG338	RCFDG339	RCFDG340	RCFDG341	RCFDG342	RCFDG343	RCFDG344	RCFDG345	RCFDG346	RCFDG347	RCFDG348	RCFDG349	RCFDG350	RCFDG351	RCFDG352	RCFDG353	RCFDG354	RCFDG355	RCFDG356	RCFDG357	RCFDG358	RCFDG359	RCFDG360	RCFDG361	RCFDG362	RCFDG363	RCFDG364	RCFDG365	RCFDG366	RCFDG367	RCFDG368	RCFDG369	RCFDG370	RCFDG371	RCFDG372	RCFDG373	RCFDG374	RCFDG375	RCON0211	RCON0213	RCON0416	RCON1286	RCON1287	RCON1289	RCON1290	RCON1291	RCON1293	RCON1294	RCON1295	RCON1297	RCON1298	RCON1737	RCON1738	RCON1739	RCON1741	RCON1742	RCON1743	RCON1744	RCON1746	RCON1754	RCON1771	RCON1772	RCON1773	RCON1778	RCON8496	RCON8497	RCON8498	RCON8499	RCON8782	RCON8783	RCONA248	RCONA510	RCONA511	RCONA549	RCONA550	RCONA551	RCONA552	RCONA553	RCONA554	RCONA555	RCONA556	RCONA557	RCONA558	RCONA559	RCONA560	RCONA561	RCONA562	RCONB838	RCONB839	RCONB840	RCONB841	RCONB842	RCONB843	RCONB844	RCONB845	RCONB846	RCONB847	RCONB848	RCONB849	RCONB850	RCONB851	RCONB852	RCONB853	RCONB854	RCONB855	RCONB856	RCONB857	RCONB858	RCONB859	RCONB860	RCONB861	RCONC026	RCONC027	RCONC988	RCONC989	RCONG300	RCONG301	RCONG302	RCONG303	RCONG304	RCONG305	RCONG306	RCONG307	RCONG308	RCONG309	RCONG310	RCONG311	RCONG312	RCONG313	
2085177																																																																																																																																																						0	0	124218	12997	12997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146424	147236	18820	0	0	17385	17822	0	0	13568	0	0	8210	5366	2507	731	10243	3769	0	0	0	0	5643	35862	30502	44403																									0	0	0	0	0	0	30832	30793	0	0	10858	10712	0	0	0	0	0	0	
2087845																																																																																																																																																						0	0	53697	0	0	0	0	0	0	0	0	41690	41354	0	0	0	0	0	0	0	0	0	0	68114	68377	0	0	0	10978	11378	23906	23581	10477	0	0	8900	685	3954	11889	27303	0	39	891	1915	2787	4902	0	540	4572																									0	0	0	0	0	0	0	0	0	0	10297	10533	0	0	0	0	0	0	
2107341																																																																																																																																																						0	0	17387	0	0	0	0	0	0	0	0	18335	17294	0	0	0	0	0	0	0	0	0	0	18420	17387	0	0	0	0	0	7497	7120	0	0	0	0	2777	0	0	14517	0	32	8	0	0	11	42	0	0																									0	0	0	0	0	0	11	11	0	0	74	82	0	0	0	0	0	0	
2108348																																																																																																																																																						0	0	19580	0	0	0	0	0	0	0	0	3783	3854	0	0	0	0	0	0	0	0	0	0	25379	25734	0	0	0	20694	20908	500	497	2107	0	0	650	1457	4687	2229	14795	944	0	0	0	0	635	27	310	0																									0	0	0	0	0	0	14	16	0	0	596	646	0	0	0	0	0	0	
2110640																																																																																																																																																						0	0	0	8000	7999	0	0	0	0	0	0	20514	20416	0	0	0	0	0	0	0	0	0	0	29373	29274	0	0	0	359	360	0	0	14076	500	499	4988	9088	12721	1978	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2111553																																																																																																																																																						0	0	27686	0	0	0	0	0	0	0	0	13021	12784	0	0	0	0	0	0	0	0	0	0	41165	41876	0	0	0	8738	8714	7522	7368	0	0	0	0	0	996	967	19535	0	0	0	0	0	963	19415	0	0																									0	0	0	0	0	0	10956	11951	0	0	8450	8427	0	0	0	0	0	0	
2114282																																																																																																																																																						0	0	111324	0	0	0	0	4	4	0	0	7856	8010	0	0	0	0	0	0	0	0	0	0	247255	245225	0	0	0	90119	88944	7856	8010	0	0	0	4	0	140	8456	8346	83310	0	0	0	0	667	2168	142134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2715	2835	0	0	0	0	0	0	
2119773																																																																																																																																																						0	0	97396	10240	9409	0	0	0	0	0	0	76935	76988	0	0	19202	18772	0	0	0	0	0	0	145331	146250	0	0	0	11573	11889	19252	19241	47729	620	627	23147	30911	22463	11650	16029	12857	0	5	0	0	0	28132	0	429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2888	3054	0	0	23444	25082	0	0	0	0	0	0	
2121196																																																																																																																																																						0	0	0	0	0	33446	32810	0	0	0	0	0	0	0	0	0	0	0	0	6581896	7255761	33446	32810	6738019	7412015	0	0	0	22699	22768	0	0	1756256	0	0	855580	1702619	1068727	3668987	11442	8406	0	0	0	0	1061	128639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36685	35982	0	0	92895	93718	0	0	0	0	0	0	
2122997																																																																																																																																																						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2123930																																																																																																																																																						0	0	1977	0	0	0	0	0	0	1498	1470	9498	9257	0	0	0	0	0	0	0	0	2207	2219	18865	18609	0	0	0	5449	5245	10497	10216	506	0	0	0	498	0	0	14510	992	0	8	108	311	2104	2270	15	0																									0	0	0	0	709	749	287	300	0	0	3616	3792	0	0	0	0	0	0	
2129008																																																																																																																																																						0	0	0	329141	336929	0	0	0	0	0	0	204921	204575	0	0	224084	233205	0	0	78249	80836	0	0	1167641	1180228	0	0	0	480	322	0	0	213105	288663	288814	73549	171612	324583	280895	4937	291	0	364	0	0	3161	0	2025	29997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3361	3525	0	0	0	0	0	0	
2132594																																																																																																																																																						0	0	92427	0	0	0	0	8075	8596	0	0	35015	34755	0	0	0	0	0	0	0	0	8281	8211	128422	128070	0	8281	8211	31955	31094	16012	15463	2328	0	0	617	1712	1152	2220	45185	31840	0	0	0	916	3714	4291	19330	25374																									0	0	0	0	0	0	880	916	0	0	8028	8005	0	0	0	0	0	0	
2132941	0	0	190203	8700	8700	0	0	0	0	0	0	66444	66977	0	0	0	0	150	150	0	0	114676	117302	75144	75677	0	55429	57435	0	0	0	0	31484	0	0	12218	19265	48925	5280	45567	0	0	0	0	1528	0	0	26540	31029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1528	1573	0	0	0	0	0	0	57569	58144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				8700																	114676			75677		55429			0					0																																																									
2140348																																																																																																																																																						0	0	20266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20987	20311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20311	0	0																									0	0	0	0	0	0	10067	10573	0	0	10920	9738	0	0	0	0	0	0	
2142016																																																																																																																																																						0	0	0	0	0	0	0	0	0	45999	45999	0	0	0	0	0	0	0	0	0	0	46300	46300	0	0	0	301	301	0	0	0	0	45999	0	0	45999	0	101	100	100	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2142155																																																																																																																																																						0	0	258949	0	0	0	0	0	0	0	0	257222	257393	0	0	86	78	300	300	0	0	300	300	274136	274555	0	0	0	11349	11600	137034	135938	12542	5414	5414	3462	9080	9889	33661	213201	78	0	0	70	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	65	70	0	0	0	0	0	0	
2145389																																																																																																																																																						0	0	6919	0	0	0	0	0	0	0	0	10296	10436	0	0	0	0	0	0	0	0	0	0	10296	10436	0	0	0	0	0	0	0	4084	0	0	501	3583	3113	2103	1136	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2146023																																																																																																																																																						0	0	58852	0	0	0	0	0	0	0	0	21132	21282	0	0	0	0	0	0	0	0	1162	1251	118778	120109	0	0	0	43523	43662	8296	8350	0	0	0	126	1013	4886	14701	42889	1330	0	1886	924	748	24630	13410	6950	7779																									0	0	0	0	0	0	4121	4115	0	0	36734	37483	0	0	0	0	0	0	
2163477																																																																																																																																																						1042	1042	1042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1042	1042	0	0	0	0	0	0	0	0	0	0	0	0	100	942	0	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2164111																																																																																																																																																						0	0	3536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10664	10838	0	0	0	4114	4126	0	0	666	103	103	466	200	740	251	2272	197	0	0	0	0	303	0	5176	1129																									0	0	0	0	0	0	0	0	0	0	305	303	0	0	0	0	0	0	
2171100																																																																																																																																																						0	0	44620	0	0	0	0	0	0	0	0	0	0	250	250	0	0	0	0	0	0	250	250	55586	54561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250	0	10	25	0	7450	5821	0	41255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13484	13306	0	0	0	0	0	0	0	0	0	0	
2182786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0																	0			0		0			0					0																																																									
2197098																																																																																																																																																						0	0	210700	0	0	0	0	0	0	0	0	88931	88009	16500	16307	30051	21681	5000	4900	0	0	23063	23088	455908	445488	0	1375	1393	0	0	78879	78170	0	34071	34559	21869	0	15000	999	94884	0	7287	539	2767	0	10020	1042	190210	89374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1058	1118	0	0	20409	20537	0	0	0	0	0	0	
2209553																																																																																																																																																						0	0	42531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	235099	232165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	165046	67119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16937	17123	0	0	218162	215042	0	0	0	0	0	0	
2216663																																																																																																																																																						0	0	0	0	0	0	0	4995	5094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4995	5094	0	0	0	0	0	0	0	0	0	0	0	0	5094	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2232757																																																																																																																																																						0	0	0	0	0	0	0	0	0	0	0	5655	5678	0	0	0	0	0	0	0	0	0	0	12485	12588	0	0	0	6830	6910	0	0	1132	0	0	952	686	4541	5068	1341	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2233875																																																																																																																																																						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	980	996	0	0	0	0	0	0	1252	1271	0	0	0	0	0	0	0	1243	0	0	0	996	0	0	0	0	47	200	28	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	272	275	0	0	0	0	0	0	
2235244																																																																																																																																																						0	0	0	0	0	0	0	0	0	0	0	7702	7728	0	0	0	0	0	0	0	0	0	0	13120	13152	0	0	0	5414	5419	2000	2002	2114	0	0	452	1663	2014	0	9019	0	0	5	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	4	5	0	0	0	0	0	0	
2236821																																																																																																																																																						0	0	14172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42426	44518	0	0	0	0	0	0	0	119	5853	7046	0	0	0	0	0	0	4119	7460	0	21856	0	4037	0	0																									0	0	0	0	0	0	25594	26165	0	0	10979	11307	0	0	0	0	0	0	
2239288																																																																																																																																																						0	0	122509	10240	9409	0	0	0	0	0	0	104031	104261	0	0	27497	27664	0	0	0	0	0	0	171781	173037	0	0	0	2300	2291	21007	20890	74989	1400	1400	18590	66405	26536	3179	19937	8978	0	0	0	0	73	27510	0	429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2662	2816	0	0	21570	23115	0	0	1652	1652	0	0	
2239372																																																																																																																																																						0	0	1076	0	0	0	0	911	910	0	0	1075	1076	0	0	0	0	0	0	0	0	0	0	1986	1986	0	0	0	0	0	0	0	0	0	0	0	0	1986	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2243977																																																																																																																																																						0	0	18791	0	0	0	0	582	584	0	0	0	0	0	0	525	525	0	0	0	0	0	0	37293	36860	0	0	0	2353	2208	0	0	728	0	0	584	0	0	0	2733	0	145	0	5462	5332	0	0	0	22605																									0	0	0	0	0	0	10912	10801	0	0	133	137	0	0	0	0	0	0	
2253725																																																																																																																																																						0	0	22524	0	0	0	0	299	297	0	0	12004	11801	0	0	0	0	0	0	0	0	0	0	43587	43175	0	0	0	13164	12868	12004	11801	69	15	11	330	36	421	214	14984	8981	309	519	76	0	588	4801	3952	7953																									0	0	0	0	0	0	5226	5413	0	0	848	880	0	0	0	0	0	0	
2253891	0	0	1197843	110275	117357	0	0	0	0	0	0	100320	103776	0	0	0	0	0	0	155027	155005	0	0	11750842	11867353	0	0	0	0	0	0	0	637015	21293	53124	4048824	237859	452636	183426	44417	0	346773	115399	15251	2986	1049225	1577954	405641	3333838	0	0	3223992	3228406	0	0	16215	14792	0	0	385094	385667	0	0	444798	445863	0	0	514611	516296	0	0	0	0	0	4591024	0	4584710	0	0	213537	224158	0	0	2609257	2643681	0	0	256693	239749	0	0	3260939	3328271	0	0	0	0	0	0	438791	411208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				117357																	0			11712348		0			0					53124																																																									
2262718																																																																																																																																																						0	0	1395	1395	1395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1395	1395	0	0	0	0	0	0	0	0	0	0	0	1045	350	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2263313																																																																																																																																																						0	0	44793	20399	20399	0	0	0	0	0	0	9034	8885	0	0	0	0	0	0	0	0	0	0	44312	44793	0	0	0	3833	3979	7450	7344	20320	0	0	19998	0	765	1787	10713	0	247	322	0	163	3009	3271	3931	587																									0	0	0	0	0	0	0	0	0	0	6628	7012	0	0	0	0	0	0	
2265335																																																																																																																																																						0	0	3024	0	0	0	0	0	0	0	0	11815	11795	0	0	2207	2233	0	0	0	0	0	0	14124	14131	0	0	0	102	103	3355	3332	3351	0	0	4047	6808	2816	461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2265456																																																																																																																																																						0	0	7449	0	0	0	0	0	0	0	0	0	0	0	0	13686	12582	0	0	0	0	0	0	89624	44096	0	0	0	0	0	0	0	0	0	0	3116	0	0	0	0	9466	0	0	0	0	0	0	2104	29410																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2267012																																																																																																																																																						0	0	0	3405	3470	0	0	0	0	0	0	8856	8768	0	0	0	0	0	0	0	0	0	0	14444	14413	0	0	0	498	506	5750	5667	503	0	0	0	503	1505	3470	7266	0	0	0	0	0	0	0	1374	295																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2267683																																																																																																																																																						0	0	4227	0	0	0	0	0	0	0	0	1120	1144	0	0	0	0	0	0	0	0	0	0	45088	46000	0	0	0	22992	23509	1017	1042	2213	0	0	320	1893	5939	3927	12574	0	0	91	0	0	8876	0	11377	1004																									0	0	0	0	0	0	87	88	0	0	8728	8879	0	0	0	0	0	0	
2269847																																																																																																																																																						0	0	5542	0	0	0	0	0	0	0	0	1023	1035	0	0	1900	1879	0	0	0	0	0	0	10192	10123	0	0	0	0	0	0	0	1035	0	0	1879	1035	0	0	0	0	0	0	4208	3001	0	0	0	0																									0	0	0	0	0	0	7269	7209	0	0	0	0	0	0	0	0	0	0	
2281371																																																																																																																																																						0	0	16538	0	0	0	0	0	0	0	0	46419	46631	0	0	0	0	0	0	0	0	0	0	46460	46675	0	0	0	0	0	0	0	0	0	0	0	0	0	10106	36525	0	0	0	12	0	32	0	0	0																									0	0	0	0	0	0	0	0	0	0	41	44	0	0	0	0	0	0	
2286554																																																																																																																																																						0	0	25111	0	0	0	0	0	0	0	0	18196	18195	0	0	0	0	0	0	0	0	0	0	25824	26023	0	0	0	930	875	2256	2243	0	32	18	0	0	0	8255	10357	458	1294	4588	0	1053	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	6666	6935	0	0	0	0	0	0	
2290122																																																																																																																																																						0	0	750	0	0	0	0	0	0	750	752	0	0	0	0	0	0	0	0	0	0	3498	3462	0	0	0	2748	2710	0	0	0	0	0	0	0	0	0	1115	225	845	1305	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2290887																																																																																																																																																						0	0	16587	0	0	0	0	1459	1568	0	0	10750	10791	0	0	1003	1022	0	0	0	0	0	0	54205	54632	0	0	0	11607	11566	0	0	0	8360	8378	868	497	7008	5019	9682	1873	0	38	726	138	8927	856	4448	6174																									0	0	0	0	0	0	53	58	0	0	10379	10627	0	0	0	0	0	0	
2292368																																																																																																																																																						0	0	7017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6875	7017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7017	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2297998																																																																																																																																																						0	0	9881	4998	4851	0	0	0	0	0	0	27980	27786	0	0	13233	13626	0	0	0	0	0	0	74144	74335	0	0	0	605	607	0	0	0	0	0	0	0	13088	25035	7075	607	0	0	629	0	16537	978	0	9321																									0	0	0	0	0	0	0	0	0	0	18214	18144	0	0	0	0	0	0	
2298995																																																																																																																																																						0	0	76404	7133	6715	0	0	0	0	0	0	50124	50272	0	0	22090	22066	0	0	0	0	0	0	100319	101482	0	0	0	2546	2653	12994	12897	49733	0	0	16175	40531	14670	1412	7922	997	152	256	0	0	0	18414	110	843																									0	0	0	0	0	0	1212	1281	0	0	16271	17542	0	0	0	0	0	0	
2303086																																																																																																																																																						0	0	66184	200	202	0	0	6692	6618	0	0	34695	33497	0	0	0	0	0	0	0	0	7634	7868	147590	145894	0	3354	3406	15680	15235	29695	28795	139	0	0	73	139	1189	0	47694	10498	0	0	118	0	49180	26799	12152	5686																									0	0	0	0	103	110	12782	12517	470	493	63279	63007	0	0	0	0	326	343	
2304234																																																																																																																																																						0	0	17247	0	0	0	0	0	0	0	0	9995	9760	0	0	0	0	0	0	0	0	0	0	29288	29043	0	0	0	0	0	2000	2011	0	0	0	0	0	0	3873	5887	0	0	0	0	0	4394	0	1833	13056																									0	0	0	0	0	0	851	901	0	0	3328	3493	0	0	0	0	0	0	
2304382																																																																																																																																																						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11257	11245	926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1617	9627																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2304636																																																																																																																																																						0	0	4189	0	0	0	0	0	0	0	0	4978	5102	0	0	0	0	0	0	0	0	0	0	6486	6635	0	0	0	1063	1082	800	814	2155	0	0	503	1652	1718	1588	722	0	0	0	0	0	451	0	0	0																									0	0	0	0	0	0	445	451	0	0	0	0	0	0	0	0	0	0	
2305969																																																																																																																																																						0	0	17207	0	0	0	0	3972	4125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29067	29236	0	0	0	8508	7847	0	0	60	0	0	540	0	0	297	5110	6025	1211	1117	4439	1447	1542	7327	181	0																									0	0	0	0	0	0	6183	6398	0	0	10229	10685	0	0	0	0	0	0	
2308326																																																																																																																																																						0	0	10977	0	0	0	0	0	0	0	0	300	310	0	0	776	646	0	0	0	0	0	0	47985	48281	0	0	0	30081	30476	300	310	1652	0	0	104	1652	4690	5024	15741	4324	297	978	0	0	1879	1338	7227	5022																									0	68	0	101	0	0	837	858	0	0	3483	3637	0	0	0	0	0	0	
2316714																																																																																																																																																						0	0	10470	0	0	0	0	0	0	0	0	7057	7073	0	0	0	0	0	0	0	0	0	0	38139	38421	0	0	0	19732	19761	0	0	10271	0	0	2022	5256	16059	2883	614	0	264	2729	269	0	3794	1864	0	2667																									0	0	0	0	0	0	0	0	0	0	8887	8920	0	0	0	0	0	0	
2317672																																																																																																																																																						0	0	34892	0	0	0	0	36702	36799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36702	36799	0	0	0	0	0	0	0	0	0	0	36799	0	0	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2325882																																																																																																																																																						0	0	0	58023	58065	0	0	0	0	0	0	56998	57011	0	0	0	0	0	0	0	0	0	0	115148	115203	0	0	0	0	0	0	0	69076	127	127	22013	47063	46000	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2328137																																																																																																																																																						0	0	47502	0	0	0	0	31451	31496	0	0	12543	12477	0	0	2500	2638	0	0	60	59	0	0	191534	188036	47857	0	0	19128	19055	5042	5014	12150	872	883	23607	616	2042	6327	24939	8194	1936	0	0	2123	8379	1994	51586	55228																									0	0	0	0	0	0	6326	6332	0	0	8105	8100	0	0	0	0	0	0	
2328249																																																																																																																																																						0	0	15492	0	0	0	0	0	0	0	0	9973	9667	0	0	0	0	0	0	0	0	0	0	35417	34553	0	0	0	0	0	6991	6912	566	0	0	0	0	0	0	7853	1814	39	0	0	0	3895	9760	4199	6993																									0	0	0	0	0	0	4006	3988	0	0	10080	9706	0	0	0	0	0	0	
2328285																																																																																																																																																						9563	9632	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9563	9632	2754	2754	0	0	0	0	0	0	0	6049	2754	2754	650	5399	3514	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2329200																																																																																																																																																						0	0	24398	0	0	0	0	0	0	0	0	2000	2039	0	0	0	0	0	0	0	0	0	0	24653	25320	2099	0	0	11697	11989	0	0	2180	1082	1082	593	1587	973	3921	6954	0	0	0	0	0	347	1226	6708	1929																									0	0	0	0	0	0	1189	1226	0	0	327	347	0	0	0	0	0	0	
2330895																																																																																																																																																						501	503	2312	0	0	0	0	0	0	3071	3152	0	0	0	0	0	0	0	0	0	0	9101	9214	0	0	0	5529	5559	0	0	0	0	809	0	0	501	308	1921	2899	3472	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2332666																																																																																																																																																						0	0	10531	0	0	0	0	0	0	0	0	626	649	0	0	0	0	0	0	0	0	0	0	15450	15821	0	0	0	0	0	626	649	0	0	0	0	0	1133	0	0	0	23	356	297	330	236	0	13444	0																									0	0	0	0	0	0	367	374	0	0	1299	1354	0	0	0	0	0	0	
2332910																																																																																																																																																						0	0	15217	0	0	0	0	0	0	0	0	11782	11692	0	0	5479	5939	0	0	0	0	1921	2021	19795	20209	0	0	0	0	0	0	0	0	0	0	4829	0	2798	6890	2004	0	463	688	533	0	338	1454	1024	0																									0	0	0	0	398	401	744	752	1454	1550	840	871	0	0	0	0	69	70	
2333140																																																																																																																																																						0	0	2071	0	0	0	0	0	0	0	0	1000	1005	0	0	0	0	0	0	0	0	0	0	2065	2071	0	0	0	0	0	0	0	0	0	0	0	0	1005	0	0	0	66	0	0	0	0	1000	0	0																									0	0	0	0	0	0	1002	1000	0	0	63	66	0	0	0	0	0	0	
2333298																																																																																																																																																						0	0	48319	6269	6308	0	0	0	0	0	0	58116	58268	0	0	0	0	0	0	0	0	0	0	97451	97971	0	0	0	32194	32523	1000	1001	20271	872	872	3651	16620	54281	21912	635	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2337335																																																																																																																																																						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2339535																																																																																																																																																						0	0	32554	80738	80718	0	0	46	46	0	0	1500	1510	0	0	0	0	0	0	0	0	0	0	85147	85108	0	0	0	390	406	0	0	1510	0	0	1049	507	80907	0	0	216	0	0	0	0	0	0	0	2428																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
