"IDRSSD"	RCFD0426	RCFD2150	RCFD2651	RCFD3164	RCFD3190	RCFD4088	RCFD5507	RCFD6164	RCFD6165	RCFDA590	RCFDB026	RCFDB569	RCFDB570	RCFDB571	RCFDF055	RCFDF056	RCFDF057	RCFDF058	RCFDF059	RCFDF060	RCFDF061	RCFDF062	RCFDF063	RCFDF065	RCFDJ452	RCFDJ453	RCFDJ461	RCFDJ462	RCFN5513	RCON0426	RCON2150	RCON2651	RCON3164	RCON3190	RCON4088	RCON5507	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB026	RCONB569	RCONB570	RCONB571	RCONC979	RCONF055	RCONF056	RCONF057	RCONF058	RCONF059	RCONF060	RCONF061	RCONF062	RCONF063	RCONF064	RCONF065	RCONG463	RCONG464	RCONJ452	RCONJ453	RCONJ461	RCONJ462	TEXT4087	
3297490																														0	2425	0	0	0	true	0	2198	0	227	0	0	1425	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	www.texbb.com	
3299159																														0	11275	0	0	0	true	0	6360	0	1130	0	3785	10809	7	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://communitysouthbankandtrust.com	
3299168																														0	1760	1000	0	14000	true	0	1570	0	0	0	190	8351	6	0	0	false	0	0	0	1000	8500	2500	2000	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.palmettoheritagebank.com	
3299814																														0	16266	5000	0	28500	true	0	12356	0	1714	972	1224	16735	7	0	0	false	0	0	0	5000	13500	0	10000	23000	0	0	0	0	0	0	false	false	0	0	0	0	http://www.newdominionbank.com	
3301641																														0	2199	0	0	6900	true	0	0	0	845	0	1354	5226	1	0	0	true	0	0	0	0	0	0	0	0	6900	0	0	0	0	0	false	false	0	0	0	0	http://www.patriotbankfl.com	
3301865																														0	266	0	0	0	true	0	266	0	0	0	0	1987	2	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.bankofmi.com	
3302312																														0	0	18250	0	35750	true	0	0	0	0	0	0	2432	2	0	0	false	0	0	0	18250	12500	5000	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.bankofsantaclarita.com	
3303298	212774	109925	3112013	193460	12919170	true	7576	8443	1	195187	11738	true	0	499991	5362013	185	3334	24412	110000	499991	7005314	18717	5204	78	0	0	0	0	0					12919170			0	0	50850	0	59075								0										0		true	true					www.citizensbank.com	
3303476																														0	19865	11000	0	14500	true	0	14286	0	417	0	5162	28	0	0	0	false	0	0	0	11000	3500	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://LegacyBankAZ.com	
3303917																														0	3478	1000	0	34311	true	0	1719	0	768	0	991	697	0	0	0	true	0	1311	0	1000	18000	6000	8000	10000	1311	0	0	0	0	1311	true	true	0	0	0	0	www.rkfdbank.com	
3303944																														0	2670	0	0	5500	true	0	0	210	2460	0	0	3432	4	0	0	false	0	0	0	0	4500	1000	0	2000	0	0	0	0	0	0	false	false	0	0	0	0	WWW.BANKPACIFICWEST.COM	
3303953																														0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	www.pioneersb.com	
3304428																														0	633	0	0	0	true	0	633	0	0	0	0	73	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	www.goldcanyonbank.com	
3306280																														0	13614	17300	0	27000	true	0	11060	630	664	1260	0	311	0	0	0	true	1	0	0	17300	9700	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	LEGACYAR.COM	
3306299																														0	8429	0	0	0	true	0	1022	0	5472	0	1935	5634	4	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.georgiatrustbank.com	
3306598																														0	765	0	0	8019	true	0	0	0	0	0	765	3220	2	0	0	false	0	0	0	0	3000	5000	0	0	0	19	0	0	0	19	true	false	0	0	0	0	www.ucbsky.com	
3307410																														37	7032	20500	37	24000	true	0	1235	0	0	0	5797	3013	2	37	0	false	0	0	0	20500	3500	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.wnbank.com	
3308145																														0	0	0	0	8956	true	0	0	0	0	0	0	1394	1	0	0	false	0	0	0	0	0	0	8956	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.thurstonfirstbank.com	
3308314																														0	2522	0	0	0	true	0	1562	0	960	0	0	3535	3	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.bankofoswego.com	
3308471																														0	1947	0	0	0	true	0	827	92	704	0	324	1566	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.fcub.net	
3308529																														0	2706	0	0	0	true	0	2706	0	0	0	0	612	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	www.bankofbozeman.com	
3308574																														0	2605	4000	0	4500	true	0	1165	0	1225	215	0	2296	4	0	0	false	0	0	0	4000	500	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://mysuperiorbank.com	
3309393																														0	0	0	0	412	true	0	0	0	0	0	0	7988	4	0	0	false	0	0	0	0	0	0	412	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.1sttrustbankinc.com	
3309571																														0	4153	0	0	0	true	0	3675	0	0	0	478	2877	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.primealliancebank.com	
3310287																														0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	http://www.bessemer.com	
3311145																														0	0	13500	0	14328	true	0	0	0	0	0	0	5431	3	0	0	false	0	0	0	13500	0	0	0	0	828	0	0	0	0	828	false	false	0	0	0	0	http://charteroakbank.com	
3312124																														0	1998	0	0	4500	true	0	0	0	1998	0	0	1427	2	0	0	false	0	0	0	0	4500	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	www.visionbanking.com	
3313943																														0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	www.recontrustco.com	
3314043																														0	1470	1500	0	1500	true	0	984	0	217	0	269	0	0	0	0	false	0	0	0	1500	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	www.firstresourceonline.com	
3314119																														0	1629	0	0	0	true	0	393	0	1236	0	0	1306	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.FreedomBankMT.com	
3316739																														0	363	0	0	0	true	0	0	0	243	0	120	1416	3	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	www.southerntrustbank.com	
3317192																														0	4408	5000	0	8000	true	0	2415	0	1742	0	251	1859	1	0	0	false	0	0	0	5000	3000	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.1stadvantagebank.com	
3317932																														19	0	0	0	49848	true	19	0	0	0	0	0	28544	8	0	0	false	0	0	0	5000	2000	19524	15000	0	5000	0	0	3324	0	0	false	false	0	0	0	0	http://www.njcb.com	
3320576																														4962	670	0	4962	5956	false	0	0	0	0	0	670	0	0	8165	0	false	0	5956	0	0	0	0	0	0	5956	0	0	0	0	0	false	false	0	0	0	0	http://www.bankexcel.com	
3320781																														134	6018	15000	0	40000	true	134	3596	832	10	0	1580	3938	1	0	0	true	0	0	0	15000	25000	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	www.tworiversbank.com	
3322468																														0	2218	1079	0	5342	true	0	872	0	287	0	1059	1515	1	0	0	false	0	0	0	1079	3763	500	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://fortcollinscommercebank.com	
3324994																														0	2467	0	0	7000	true	0	2350	0	0	0	117	6910	5	0	0	false	0	0	0	0	7000	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.independencenb.com	
3325759																														3012	4577	5000	53	35000	true	2914	2797	0	526	0	1254	0	0	53	45	false	0	0	0	5000	30000	0	0	25000	0	0	0	0	0	0	true	false	92171	676	0	0	http://www.sonabank.com	
3327164																														0	3682	0	0	20000	true	0	336	0	0	0	3346	11546	3	0	0	false	0	0	0	10000	10000	0	0	20000	0	0	0	0	0	0	false	false	0	0	0	0	www.bankhouston.com	
3328376																														0	1233	1401	0	7237	true	0	760	0	473	0	0	4493	3	0	0	true	0	0	0	1401	3604	2123	109	394	0	0	0	0	0	0	false	false	0	0	0	0	www.civicbanktn.com	
3329702																														0	343	0	0	15353	false	0	343	0	0	0	0	6135	3	0	0	false	0	353	0	0	0	5000	10000	15000	353	0	0	0	0	0	false	false	0	0	0	0	http://www.bankofgeorgetown.com	
3333848																														0	5689	6000	0	21000	true	0	3091	0	89	0	2509	9520	4	0	0	false	0	0	0	6000	2000	0	13000	13000	0	0	0	0	0	0	true	false	0	0	0	0	http://www.alarionbank.com	
3335301																														0	24	0	0	0	true	0	0	0	24	0	0	204	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://peoplesbankalbany.com	
3336607																														35	403	6000	0	20000	true	0	122	0	281	0	0	12739	4	0	35	false	0	0	0	6000	14000	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://WWW.MONUMENTBANK.COM	
3337097																														456	0	9000	0	17433	true	0	0	0	0	0	0	0	0	0	456	false	0	8433	0	9000	0	0	0	0	8433	0	0	0	0	8433	false	false	0	0	0	0	http://www.cwbbank.com	
3338357																														1412	0	0	0	0	true	1412	0	0	0	0	0	3752	3	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.ojaicommunitybank.com	
3338704																														0	1189	800	0	800	true	0	55	0	0	0	1134	1111	2	0	0	false	0	0	0	800	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.naturecoastbank.com	
3339046																														752	5486	0	0	20000	true	752	4072	0	404	0	1010	4577	3	0	0	false	0	0	0	20000	0	0	0	20000	0	0	0	0	0	0	true	false	0	0	0	0	www.stonegatebank.com	
3339925																														0	962	0	0	0	true	0	512	0	450	0	0	2214	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://edgebrookbank.com	
3340903																														0	9478	8000	0	17800	true	0	9478	0	0	0	0	353	0	0	0	false	0	0	0	13000	0	0	4800	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.legacystatebank.com	
3341393																														0	36	0	0	0	true	0	0	0	36	0	0	5390	3	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.flintcommunitybank.com	
3342671																														0	979	0	0	0	true	0	277	0	268	0	434	80	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.anchorcommercialbank.com	
3343146																														0	1073	1313	0	12025	true	0	436	0	637	0	0	4000	2	0	0	false	0	0	0	1313	5000	5212	500	3100	0	0	0	0	0	0	true	false	0	0	0	0	http://www.sumnerbankandtrust.com	
3344321																														0	1700	17500	0	23000	true	0	265	1435	0	0	0	8655	4	0	0	true	0	0	0	17500	3000	2500	0	0	0	0	0	0	0	0	false	false	0	0	0	0	WWW.TRADITIONCAPITALBANK.COM	
3344536																														0	610	6989	0	19489	true	0	448	0	162	0	0	0	0	0	0	false	0	0	0	6989	0	0	12500	12500	0	0	0	0	0	0	true	false	0	0	0	0	http://www.ibankaustin.com	
3344611																														147200	53197	2500554	0	2586906	false	147200	0	0	53197	0	0	0	0	0	0	false	0	0	0	2500554	9681	1190	75481	0	0	0	0	0	0	0	false	false	0	0	0	0		
3345065																														0	3729	0	0	0	true	0	2360	0	105	655	609	2392	3	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.freedombank.com	
3345168																														278	0	15000	278	49501	true	0	0	0	0	0	0	8026	4	278	0	false	0	6570	0	15000	20000	7931	0	0	6570	0	0	0	0	6570	true	false	0	0	0	0	WWW.CNBNY.COM	
3345449																														0	0	0	0	10	true	0	0	0	0	0	0	6339	1	0	0	true	0	10	0	0	0	0	0	0	10	0	0	0	0	0	false	false	0	0	0	0	www.square1financial.com/bank/	
3345944																														0	0	0	0	0	true	0	0	0	0	0	0	4741	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	www.pugetsoundbank.com	
3346268																														0	4292	0	0	9000	true	0	2626	0	1065	0	601	2741	3	0	0	false	0	0	0	0	4000	0	5000	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.businessbankwa.com	
3346633																														0	0	0	0	0	true	0	0	0	0	0	0	574	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	www.eaglebankmt.com	
3347603																														0	1152	5100	0	5400	true	0	235	0	0	0	917	6265	5	0	0	false	0	0	0	5100	0	0	0	0	0	0	0	300	0	300	true	false	0	0	0	0	www.eclipsebank.com	
3347911																														0	283	0	0	2708	true	0	0	0	283	0	0	169	0	0	0	false	0	0	0	437	1814	457	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://libertadbank.com	
3348057																														0	7156	0	0	0	true	0	1668	0	2082	3406	0	2571	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	www.c1bank.com	
3348468																														0	4764	0	0	5000	true	0	2480	0	2142	0	142	4830	4	0	0	false	0	0	0	0	5000	0	0	5000	0	0	0	0	0	0	false	false	0	0	0	0	http://peachstatebank.com	
3348888																														0	6966	0	0	20000	false	0	5938	0	605	0	423	11938	4	0	0	false	0	0	0	0	20000	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://WWW.SERVISFIRSTBANK.COM	
3349241																														0	1834	1928	0	1928	true	0	294	0	1540	0	0	4576	4	0	0	false	0	0	0	1928	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.firstresourcebank.com	
3349643																														0	0	0	0	915	true	0	0	0	0	0	0	35	0	0	0	false	0	0	0	0	350	0	565	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.relianzbank.com	
3350546																														0	1745	0	0	0	true	0	1107	0	0	0	638	3652	3	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.founderscommunitybank.com	
3350658																														0	1064	4000	0	5500	true	0	759	0	44	0	261	8275	3	0	0	false	0	0	0	4000	500	1000	0	1500	0	0	0	0	0	0	false	false	0	0	0	0	http://www.firstvisionbank.com	
3350724																														1094	15061	0	0	52836	true	1094	10425	1091	1986	0	1559	2699	2	0	0	false	0	0	0	0	20000	20000	12836	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.sbofa.com	
3350779																														0	3435	850	0	4850	true	0	413	0	1277	0	1745	2332	7	0	0	false	0	0	0	850	4000	0	0	4000	0	0	0	0	0	0	false	false	0	0	0	0	http://www.communitybankofrockmart.com	
3351440																														0	124	0	0	0	true	0	124	0	0	0	0	2757	4	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	www.mainstreetbankmi.com	
3353154																														0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www4.harrisbank.com	
3353172																														1098	1167	5545	0	5545	true	1098	0	0	1167	0	0	0	0	0	0	true	0	0	0	5545	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	www.californiaunitedbank.com	
3353266																														0	764	3000	0	3000	true	0	428	336	0	0	0	1517	1	0	0	false	0	0	0	3000	0	0	0	2000	0	0	0	0	0	0	false	false	0	0	0	0	www.sbandt.com	
3354599																														0	21321	0	0	0	true	0	11442	0	5623	0	4256	945	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.stlouisbank.com	
3355587																														0	2223	1250	0	9250	true	0	337	0	1886	0	0	7821	3	0	0	true	0	0	0	1250	8000	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.fpbk.com	
3356191																														0	10429	0	0	0	true	0	5323	0	2241	0	2865	390	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	www.bryantbank.com	
3357077																														0	2846	0	0	0	true	0	1526	0	0	0	1320	642	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.bankwithvision.com	
3357219																														295	400	0	0	7852	true	0	0	0	0	0	400	0	0	0	295	false	0	0	0	0	0	0	0	0	7852	0	0	0	0	0	false	false	0	0	0	0	http://www.myopenbank.com	
3357385																														0	0	0	0	0	true	0	0	0	0	0	0	1650	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://bankofsf.com	
3357620																														0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.hsbc.com	
3357705																														0	2209	0	0	0	true	0	2209	0	0	0	0	89	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.desertbanking.com	
3357871																														748	3196	0	0	0	true	748	2060	0	575	0	561	12565	5	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://orangebankfl.com	
3357899																														0	21916	0	0	0	true	0	18290	0	3626	0	0	2287	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	www.eastcommbank.com	
3357910																														0	2976	0	0	21350	true	0	201	0	1393	0	1382	10614	4	0	0	false	0	0	0	2350	15000	0	4000	0	0	0	0	0	0	0	false	false	0	0	0	0	www.hometownbankva.com	
3357947																														0	0	500	0	4500	true	0	0	0	0	0	0	1069	1	0	0	true	0	0	0	500	4000	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://atrustbank.com	
3358252																														0	2594	0	0	0	true	0	0	0	1712	854	28	423	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	www.aztecamerica.com	
3358270																														0	0	0	0	0	true	0	0	0	0	0	0	4123	3	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	www.HVSB.com	
3358289																														270	0	0	0	0	true	0	0	0	0	0	0	4971	4	0	270	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.securitybankca.com	
3359062																														0	6338	3600	0	8396	true	0	75	0	0	0	6263	14586	6	0	0	false	0	1596	0	3600	3200	0	0	0	1596	0	0	0	0	1596	false	false	0	0	0	0	http://www.foundationsbank.com	
3363920																														0	410	0	0	4805	true	0	0	0	410	0	0	0	0	0	0	true	0	4805	0	0	0	0	0	0	4805	0	0	0	0	0	false	false	0	0	0	0	www.emigrant.com	
3363939																														0	2451	0	0	5230	true	0	0	0	2451	0	0	0	0	0	0	true	0	5230	0	0	0	0	0	0	5230	0	0	0	0	0	false	false	0	0	0	0	www.emigrant.com	
3363957																														0	2281	0	0	14372	true	0	0	0	2281	0	0	0	0	0	0	true	0	14372	0	0	0	0	0	0	14372	0	0	0	0	0	false	false	0	0	0	0	www.emigrant.com	
3363966																														0	1005	0	0	767	true	0	0	0	1005	0	0	0	0	0	0	true	0	767	0	0	0	0	0	0	767	0	0	0	0	0	false	false	0	0	0	0	www.emigrant.com	
3363975																														1	4135	19000	0	34000	true	1	3769	0	0	0	366	1785	2	0	0	false	0	0	0	19000	15000	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://biscaynebank.com	
3366239																														0	3553	3000	0	17000	true	0	739	0	394	1193	1227	6659	3	0	0	false	0	0	0	3000	14000	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.commercestatebank.com	
3366453																														0	1294	0	0	0	true	0	0	0	1294	0	0	1308	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.texascountrybank.com	
3367067																														39	0	0	0	0	true	0	0	0	0	0	0	0	0	0	39	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://panpacificbank.com	
3367085																														0	742	18000	0	29000	true	0	742	0	0	0	0	11302	8	0	0	false	0	0	0	18000	11000	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	WWW.GATEWAYBANKFL.COM	
3367964																														0	0	0	0	2000	true	0	0	0	0	0	0	1261	1	0	0	false	0	0	0	2000	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://bankofsantabarbara.com	
3368635																														0	1357	0	0	10500	true	0	545	0	0	0	812	3294	3	0	0	false	0	0	0	0	10500	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.ParadiseBank.com	
3368831																														0	2847	0	0	0	true	0	860	0	0	0	1987	2316	3	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://northwest-bank.com	
3368925																														77	0	0	0	59	true	77	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	59	0	0	0	true	false	0	0	0	0	www.checkspring.com	
3368989																														0	52	2000	0	4000	true	0	0	0	52	0	0	2069	1	0	0	false	0	0	0	2000	2000	0	0	2000	0	0	0	0	0	0	true	false	0	0	0	0	www.CSBANK.COM	
3369007																														0	5141	0	0	5000	true	0	320	0	4821	0	0	269	0	0	0	false	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	true	false	0	0	0	0	www.benchmark-bank.com	
3369959																														258	0	0	0	39500	true	0	0	0	0	0	0	121	0	0	258	false	0	2617	0	0	7000	9883	20000	20000	2617	0	0	0	0	0	false	false	0	0	0	0	http://INDUSAMERICANBANK.COM	
3370133																														0	3700	6000	0	9000	true	0	2444	0	0	0	1256	5697	5	0	0	false	0	0	0	6000	3000	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	www.sunrisebank.com	
3370357																														0	11256	0	0	0	true	0	11053	0	0	0	203	262	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	www.bankofnlv.com	
3370384																														0	8508	3000	0	8000	true	0	5317	0	407	0	2784	1443	3	0	0	false	0	0	0	3000	3000	0	2000	8000	0	0	0	0	0	0	true	false	0	0	0	0	http://www.northsidebankga.com	
3371309																														0	3577	0	0	0	true	0	606	0	0	0	2971	8194	4	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://stccapitalbank.com	
3373947																														0	338	0	0	0	true	0	100	0	238	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	www.aabnk.com	
3374186																														0	0	0	0	0	true	0	0	0	0	0	0	1182	1	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.tcboregon.com	
3374234																														0	3714	0	0	0	true	0	2950	0	0	764	0	78	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.riverlandbank.com	
3374298																														0	889	12000	0	25000	true	0	0	0	0	0	889	7915	3	0	0	false	0	0	0	12000	13000	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.vhbank.com	
3374382																														0	690	13034	0	25434	true	0	690	0	0	0	0	8225	5	0	0	false	0	0	0	13034	9400	3000	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.triadbanking.com	
3374403																														0	1230	0	0	300	true	0	0	0	126	0	1104	3598	3	0	0	true	0	0	0	0	0	300	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://bankofbelleville.com	
3374412																														0	1672	2500	0	5200	true	0	0	0	475	0	1197	7307	4	0	0	false	0	0	0	2500	0	0	2700	0	0	0	0	0	0	0	false	false	0	0	0	0	WWW.OAKSTARBANK.COM	
3374878																														29	0	7000	0	7048	true	29	0	0	0	0	0	590	0	0	0	false	0	48	0	7000	0	0	0	0	48	0	0	0	0	48	false	false	0	0	0	0	http://www.firstchoicebankca.com	
3375080																														0	0	0	0	0	true	0	0	0	0	0	0	2875	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	www.umb.com	
3376461																														0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0		
3376733																														0	2561	0	0	0	true	0	394	0	1667	0	500	6131	6	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.lwcbank.com	
3377084																														4060	1023	0	4060	20000	false	0	0	0	0	0	1023	582	1	4060	0	false	0	0	0	20000	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.greystonebank.com	
3377235																														0	7890	0	0	0	true	0	1533	0	1287	573	4497	2809	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.centrustbank.com	
3377374																														0	2971	0	0	17000	true	0	2090	0	731	0	150	6714	5	0	0	false	0	0	0	0	17000	0	0	17000	0	0	0	0	0	0	false	false	0	0	0	0	http://www.bankofcommercenc.com	
3377954																														0	2486	0	0	2243	true	0	220	0	1904	0	362	526	0	0	0	false	0	0	0	300	460	0	0	0	1483	0	0	0	0	1483	true	false	0	0	0	0	http://www.hsbanking.com	
3378773																														0	9204	0	0	0	true	0	2311	0	4586	1202	1105	8979	5	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.bridgewaterbankmn.com	
3379426																														0	4190	0	0	0	true	0	252	0	212	0	3726	2050	3	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.southshorecommunitybank.com	
3379471																														8798	4647	0	1305	106387	true	7493	3651	0	996	0	0	120083	26	1305	0	true	0	0	0	55000	5000	0	43701	103701	39	120	181	2346	0	0	true	false	0	0	0	0	http://www.graystonebank.com	
3382547																														4572	0	0	0	0	false	0	0	0	0	0	0	128	0	0	4572	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0		
3382967																														0	708	0	0	9364	true	0	0	0	0	0	708	1948	3	0	0	false	0	0	0	0	9364	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	WWW.INTEGRITYFIRSTBANK.COM	
3383076																														0	795	0	0	9500	true	0	795	0	0	0	0	1363	1	0	0	false	0	0	0	7000	2500	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.trivalleybank.com	
3383366																														0	85	0	0	10090	true	0	85	0	0	0	0	9876	7	0	0	false	0	0	0	1000	5090	4000	0	0	0	0	0	0	0	0	true	false	0	0	0	0	www.vacompanybank.com	
3383599																														0	243	0	0	0	true	0	243	0	0	0	0	2087	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.pinnaclebankaz.com	
3383601																														0	668	0	0	0	true	0	136	0	217	0	315	4686	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	WWW.FLORIDIANBANK.COM	
3383665																														0	0	0	0	5000	true	0	0	0	0	0	0	75	0	0	0	false	0	0	0	0	2500	0	2500	5000	0	0	0	0	0	0	true	false	0	0	0	0	www.wherefirstmeansmore.com	
3384318																														2631	156056	0	0	0	true	2631	75669	0	65098	71	15218	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	969164	155981	0	0	www.statebt.com	
