"IDRSSD"	RCFDF236	RCFDF237	RCFDF238	RCFDF239	RCFNF234	RCFNF235	RCON5597	RCONA545	RCONF045	RCONF046	RCONF047	RCONF048	RCONF049	RCONF050	RCONF051	RCONF052	RCONF236	RCONF237	RCONF238	RCONF239	RCONG167	RCONG168	TEXTA545	
2045694								0	13404		591	2	64657		69753	165	148405	0			0	0		
2047504								0	4825		434	1	99232		136308	569	240799	0			64725	105		
2051127								0	3124		0	0	152796		42415	115	198335	0			1694	5		
2059758								0	7342		782	2	81973		56031	259	146128	0			1373	3		
2068107								0	1490		0	0	40602		70711	241	112803	0			6927	14		
2068134								0	2356		0	0	110413		128492	514	241574	313			26422	32		
2078290							1335499	0	45656		1195	2	1023760		1393788	3332	2464399	0	2338036	0	268189	282		
2085177								0	13068		654	2	340249		189658	901	543629	0			31838	22		
2087845								0	2587		252	1	64833		48291	192	115963	0			5669	12		
2107341								0	4521		807	3	38984		23797	127	68109	0			638	2		
2108348								0	4038		0	0	52405		77796	220	134239	0			6292	10		
2110640								0	9116		0	0	168769		243820	941	421706	0			35560	41		
2111553								0	15791		260	1	119027		55689	265	190767	0			5730	11		
2114282								0	17671		1183	4	352724		309570	1283	681148	0	665543	0	44012	64		
2119773							402649	0	38982		3023	9	463780		515227	1807	1021012	0	964289	0	73782	72		
2121196							1138082	0	6452499		1081619	2329	7471715		4026075	17321	19031908	0	18144405	0	0	0		
2122997								0	0		0	0	0		502	1	502	0						
2123930								0	4798		0	0	33892		11031	69	49721	0			0	0		
2129008							400	0	0		0	0	55		538	1	593	0	591	0	0	0		
2132594								0	5611		0	0	93817		105677	379	205105	0			394	1		
2132941	970299	30896	973304	30000	30665	29951	550933	0	16940		1710	5	271815		648938	2227					84439	123		
2140348								0	7106		718	1	59132		39798	275	106754	0			429	1		
2142016								0	0		0	0	0		33115	2	33115	0						
2142155								0	15014		292	1	174783		384460	725	574549	0			57856	87		
2145389								0	894		0	0	40533		28319	110	69746	0			2290	6		
2146023								0	7633		587	2	119125		91920	396	219265	0			5441	12		
2158389								0	1265		0	0	79717		117333	218	198315	0			20630	19		
2160654								0	0		0	0	33		3480	1	3513	0			0	0		
2163477								0	0		0	0	0		0	0	0	0						
2164111								0	2019		0	0	28941		24143	127	55103	0			936	3		
2171100							306698	0	28536		583	2	439636		471382	1737	940137	0	826435	0	22161	52		
2182786							31757000	0	70000		275000	349	12198000		32585000	13835	45128000	0	23728000	0	92000	4		
2197098							881441	0	7109		505	2	554689		1188532	3237	1750835	0	1788663	0	216221	298		
2209553							580787	0	6853		3828	2	438238		731800	1804	1180719	0	1199000	0	128796	201		
2216663								7414	0		0	0	0		0	0	0	0					National Penn Bancshares, Inc.	
2232757								0	4968		420	1	56296		54199	165	115883	0			4285	7		
2233875								0	0		0	0	41880		12628	53	54508	0			2089	3		
2235244								0	3129		0	0	99674		42827	197	145630	0			259	1		
2236821								0	51583		2823	9	456441		274473	1749	785320	0			11934	16		
2239288								0	30382		1431	5	394477		429700	1553	855990	0			34107	34		
2239372								4214	0		0	0	0		0	0	0	0			0	0	Bank of Oklahoma, N.A.	
2243977								0	9194	369	0	0	197015	14932	65833	284	272042	0			5397	10		
2253725								0	11362		0	0	151052		91981	480	254395	0			5477	17		
2253891	30567862	1510544	28229124	1633734	1510544	1633734	1423468	0	0		0	0	25051749		4005569	25821					0	0		
2262718								873	0		0	0	0		0	0	0	0					COLUMBUS BANK & TRUST COMPANY	
2263313								0	8498		353	1	73641		52625	246	135117	0			8728	13		
2265335							0	0	2490	201	0	0	26255	3144	42793	169	71538	0			3456	9		
2265456								0	79925		1392	3	454010		358371	1058	893698	0			0	0		
2267012								0	1052		0	0	22719		16379	90	40150	0			2316	3		
2267683								0	8728		0	0	48106		112461	284	169295	0			4820	11		
2269847								0	4557		260	1	171935		124941	610	301694	0			9718	34		
2280552								0	53819		5694	17	451055		430175	2329	940743	0			8223	19		
2281371								0	0		0	0	32713		56506	152	89219	0			24796	40		
2285708								0	14316		0	0	121975		92758	365	229050	0			896	3		
2286554								0	8838		796	3	184958		154972	641	349564	0			9684	18		
2290122								0	7112		0	0	91261		55005	274	153378	0			744	2		
2290887								0	9721		252	1	132523		78923	285	221420	0			4115	6		
2292368								0	415		0	0	31135		103205	384	134755	0			19028	38		
2297073								0	4593		606	2	70285		33965	187	109449	0	105791	0	1199	3		
2297998								0	0		0	0	132705		197327	690	330032	0			11100	17		
2298995								0	27128		930	3	253620		225227	1085	506905	0			25617	25		
2302379							131329	0	64527		2021	7	883801		290970	1583	1253488	12169	1275180	11578	8416	18		
2303086								0	19552		959	3	261189		206291	926	487991	0			21046	35		
2304234								0	3224		0	0	32896		29593	116	65713	0			13298	16		
2304382								0	4868		0	0	83005		78007	687	165880	0			885	2		
2304636								0	3974		313	1	42849		26950	148	74087	0			3715	6		
2305969								0	4811		253	1	94598		57677	376	157314	-25			3911	6		
2308326								0	5669		640	2	73658		29849	172	109816	0			435	1		
2316714								0	10235		4677	2	108954		73309	349	197175	0			0	0		
2317672								0	422		405	1	76124		125170	323	202122	0			4262	7		
2319676							353134	0	21426		257	1	1189072		370887	1538	1581642	0	1465027	0	69306	93		
2325882								0	0		0	0	0		0	0	0	0						
2328137								0	23762		1200	4	278250		125599	600	428811	0			14621	27		
2328249								0	1471		0	0	62348		41067	256	104886	0			531	2		
2328285								0	0		0	0	0		0	0	0	0						
2329200								0	3086		1214	2	24349		51471	165	80120	0			584	1		
2330895								0	1415		0	0	30396		7618	35	39429	0			0	0		
2331838								0	6237		0	0	181743		187013	632	374993	0	388139	0	17878	26		
2332666								0	2547		304	1	105110		59595	225	167556	0			0	0		
2332808							102095	0	0		0	0	484		102295	2	102779	0	73899	0	36625	1		
2332910								0	0		0	0	92479		265045	1080	357523	0			0	0		
2333140								0	1524		0	0	89125		20377	95	111027	0			3746	9		
2333298								0	8555		781	2	159829		245316	811	414481	0			27074	52		
2337335								0	0		0	0	0		0	0	0	0			0	0		
2339535								0	19198		524	2	176734		142147	622	338605	0			8224	11		
2339599								0	2949		827	1	65017		107896	337	176689	0			10051	15		
2339795								0	53464		3118	11	323285		464505	1609	844372	0			43707	47		
2339900								0	16164		0	0	116032		66633	381	198829	0			3940	8		
2339964								0	3279		0	0	51311		24593	109	79183	0						
2340205								0	4213		252	1	93206		67065	329	164736	0	162270	0	5132	12		
2342160								0	6270		269	1	118504		228589	402	353632	0	332970	0	8595	11		
2343167								0	2228		0	0	36686		39013	119	77927	0			3808	7		
2344753								0	8314		274	1	70239		199014	372	277841	0			1271	3		
2347044								0	7206		398	1	97224		45680	196	150508	0			2888	6		
2349301								0	3511		418	1	124364		170222	715	298515	0	299550	0	50781	64		
2349459								0	4719		1498	5	59629		46235	157	112082	0			0	0		
2352235								0	34675		1999	5	369565		269358	1248	675597	0			18478	38		
2352507								0	1265		0	0	149654		110097	553	261016	0			7853	8		
2353595							490209	0	95453		6290	16	1036318		370165	1927	1508226	0	1517164	0	0	0		
2354314								0	4240		0	0	132009		91045	386	227294	0			0	0		
2354323								0	5983		468	1	75092		57108	229	138652	0			2543	3		
2354387								0	11268		858	3	140419		157539	464	310911	827			3065	10		
2354985								0	11088		0	0	133500		93872	349	238460	0			4588	11		
2356091								0	7432		1219	3	84290		53150	168	146091	0			2140	6		
2358769								0	11970		0	0	409410		258299	819	679679	0			34777	55		
2360904								0	3226		0	0	94133		41644	121	139003	0			1197	2		
2361901								0	1283		0	0	42207		83682	259	127172	0			8693	17		
2362074								0	17692		546	2	127246		83844	494	229328	0			11551	33		
2362458							6479000	0	0		0	0	219000		6502000	223	6721000	0	7144000	0	458000	169		
2370994								0	10953		282	1	164074		62201	318	237510	0			5504	13		
2371508								0	3370		0	0	31779		15242	106	50391	0			704	1		
2371816								0	5508		257	1	112728		217018	741	335511	0			2598	6		
2372774							215106	0	33543		835	3	697332		241919	1177	973629	0	969339	0	28267	36		
2374901								0	2251		253	1	103424		82476	390	188404	0	183844	0	5997	13		
2376464								0	19028		1087	4	184137		142641	750	346893	0	362995	0	12459	20		
2380470								0	2538		0	0	45214		27781	151	75533	0			4113	7		
2382308								0	0		0	0	95993		34520	196	130513	0						
2383882								0	0		0	0	0		523	1	523	0			0	0		
2383903								0	0		0	0	5		523	1	528	0			0	0		
2385514								0	12500		606	2	170416		195998	638	379520	0			20343	27		
2388784								0	14871		2143	6	108576		93512	329	219102	0			0	0		
2389857								0	1050		0	0	99368		14749	77	115167	0			0	0		
2390929								0	4779		504	2	133691		276338	782	415312	0	416129	0	16951	31		
2391252								0	12779		251	1	316916		205527	1032	535473	0			11716	14		
2391494								0	5806		703	1	94383		108977	381	209869	0			9487	11		
2391588								0	1214		0	0	25043		15809	88	42066	0			890	3		
2392950								0	4056		293	1	110090		41819	174	156258	0			2203	5		
2396547								0	7242		0	0	100383		72761	340	180386	0			9453	17		
2396592								0	449		0	0	8722		47944	55	57115	0			16875	10		
2396604								0	6985		2329	6	47416		37027	137	93757	0						
2397713								0	5337		0	0	89536		47528	247	142401	0			2165	6		
2398596								0	12361		1162	4	206082		107951	480	327557	0			10235	24		
2398701	517100	4516			4516			0	1576		0	0	237791		273217	1014					11547	15		
2399119								0	9878		302	1	125861		108580	373	244621	0			5735	11		
2412072								0	12		0	0	55534		110420	391	165966	0	160219	0	30049	54		
2413510								0	3299		0	0	24192		11282	57	38773	0			277	1		
2434113							281936	0	50322		348	1	566948		426425	1770	1044043	0	1018947	0	64757	99		
2435615								0	4507		0	0	266488		58102	291	329097	0			4124	7		
2435660								0	10879		259	1	69852		60316	304	141306	0			7475	8		
2443535								0	6961		512	2	251915		102178	438	361566	0			11682	30		
2445052								0	7327		773	2	184378		120295	540	312773	0	299299	0	13024	15		
2446152								0	3497		0	0	76131		178031	590	257659	0			34339	51		
2451240								0	0		0	0	41581		171735	195	263535	50219			161100	114		
2453132								0	4077		371	1	89671		137557	474	231676	0	227659	0	26332	21		
2454607								0	11718		0	0	192474		126274	532	330466	0			26320	47		
2454867								0	1675		0	0	27693		27816	52	57184	0			1234	4		
2458119							439656	0	34682		2194	6	603684		523810	2243	1164370	0	1171057	0	61802	98		
2465881								0	16570		2516	4	135533		116279	476	270898	0			0	0		
2467670							117734	0	0		0	0	11787		121435	37	133222	0						
2468097								0	3391		311	1	60646		126509	429	190857	0			11306	24		
2471239								0	6428		256	1	64928		55645	105	127257	0			311	1		
2472508								0	9970		1379	3	144191		111092	423	266632	0	264156	0	8822	15		
2473354								0	4709		0	0	118147		63199	202	186056	0			3490	9		
2479477								4433	0		0	0	0		0	0	0	0			0	0	First Citizens National Bank	
2480790								0	4121		0	0	208658		72321	342	285104	3			10607	15		
2481210								0	1791		0	0	32155		52956	150	86902	0			427	1		
2482374								0	2640		0	0	54660		21665	94	78965	0	86009	0	3187	5		
2482824								0	5599		0	0	184416		112554	536	302569	0			17019	21		
2482851								0	675		0	0	3147		500	1	4322	0						
2483120								0	8496		0	0	91354		66274	353	166124	0			2208	5		
2483438								0	1477		0	0	24711		31378	130	57566	0			9109	10		
2485544								0	6797		288	1	96868		70941	393	174894	0			4934	7		
2488956								0	9819		1125	4	109836		99024	441	219804	0			4424	11		
2490285								0	2296		0	0	24141		18086	85	44523	0			2228	4		
2491291								0	2208		357	1	267788		110718	649	381071	0			9423	13		
2493110								0	8105		0	0	143608		86385	376	238098	0			3249	7		
2493697								0	140		0	0	15654		23792	108	39586	0			4496	10		
2496081								0	84		0	0	14982		11282	42	26348	0						
2497181								0	10175		556	2	158093		162298	427	331122	0			19394	40		
2498786								0	3971		527	2	40725		50958	172	96181	0	97088	0	1983	6		
2502656							147639	32188	0		0	0	73168		454804	1784	527972	0	473393	0			USAA Federal Savings Bank	
2502825								0	0		0	0	0		510	1	510	0						
2503345							0	4360	0		0	0	0		0	0	0	0					Horizon Bank, N.A.	
2505424								0	5007		531	2	43741		31547	125	80826	0			923	2		
2505451								0	7753		2314	7	78284		101067	466	189419	0			4406	12		
2505460								0	2843		382	1	58929		37584	189	99738	0			4052	9		
2505787								0	33306		3277	7	355356		332361	1119	744538	20237	734432	21651	16533	25		
2506056								0	2603		0	0	36915		11136	69	50654	0						
2506328								0	1437		0	0	34873		89239	206	125549	0						
2506757								0	8832		2025	3	136070		118890	442	265817	0	257062	0	2110	4		
2507802								0	9570		254	1	265404		105617	584	380845	0			4634	10		
2508751								0	27439		2638	6	331540		345813	1563	707430	0			0	0		
2512347								0	11480		528	2	99377		101510	531	212895	0			6838	10		
2514547							295991	0	30547		2082	7	699946		532244	2062	1280377	15557	1269627	19051	21614	47		
2514837								0	1852		0	0	35690		30133	103	67675	0			1403	3		
2515320								0	5656		0	0	37982		44443	200	88081	0			1680	3		
2516327							165721	0	33124		308	1	553594		310472	1184	897498	0	883915	0	51223	90		
2516626								0	15586		2584	5	270339		211435	967	499945	0			15617	26		
2517182								0	5700		0	0	99061		41895	190	146656	0			4444	8		
2518497								0	13321		1120	3	87015		61027	187	162483	0			3515	7		
2519001								0	2659		253	1	57783		99776	295	160471	0			8310	17		
2522681							445449	0	2665		1981	4	845607		450280	2595	1300533	0	1282131	0	46421	69		
2524797								0	16926		2396	3	408838		89027	291	517187	0			0	0		
2528656								0	4171		689	2	47551		24652	148	77063	0			1406	2		
2529176								0	1990		0	0	60062		45384	247	107436	0	97901	0	3920	5		
2531496								0	4634		269	1	79692		70696	374	155290	0	153343	0	1933	6		
2531562								0	4490		853	3	37622		50345	203	93310	0			597	2		
2531991								33869	0		0	0	0		0	0	0	0					Wachovia Bank, National Association	
2532082								0	8446		306	1	96123		36076	219	140951	0	141464	0	3370	8		
2532662							378000	0	66743		2742	9	728739		520404	2445	1318628	0	1135205	0	151451	243		
2533043								0	600	53	0	0	44978	2659	29267	211	74845	0	68385	0	0	0		
2533119								0	31303		3295	5	227752		180790	831	443139	0	436216	0	22758	27		
2534086								0	5491		0	0	125245		63998	330	194734	0			8313	14		
2535551								0	4383		1797	4	29360		32682	123	68224	0			456	1	NO	
2535560								0	5136		572	2	76915		74243	271	156902	36			1882	4		
2536633								0	725		0	0	20361		6516	34	27602	0			330	1		
2538842								0	2013		0	0	75438		83835	375	161286	0			0	0		
2539081								0	7619		1126	3	90142		73599	353	172485	0			7949	11		
2539960								0	7954		0	0	80842		56817	245	145613	0			6566	14		
2540537								0	4477		0	0	119009		77359	378	200908	63			0	0		
2550095								0	1915		259	1	95845		54431	304	152448	0			2666	7		
2552099								0	3770		0	0	67641		47647	163	119058	0			2147	4		
2558970							256870	0	32268		1074	4	390860		743391	2426	1167593	0	1108324	0	125494	103		
2560526								0	2869		0	0	148263		42544	300	193677	0			6946	4		
2562137								0	3799		306	1	39027		29318	126	72450	0			2758	4		
2562164								0	1624		291	1	116313		86460	212	204688	0			3290	7		
2562838								0	7306		290	1	124809		146965	570	279370	0	284542	0	32065	31		
2567123								0	0		0	0	0		0	0	0	0			0	0		
2568120								0	8509		516	2	153627		54447	271	217099	0			7119	2		
2571081								0	3849		562	2	65936		46625	188	116972	0			7573	10		
2574327								0	125		0	0	4933		25299	52	30357	0	25903	0	1560	3		
2575155								0	5410		0	0	25245		42314	191	72969	0			1519	4		
2575717								0	1900		0	0	49629		34205	107	85734	0			4997	6		
2576134								0	0		0	0	27666		3803	6	31469	0			0	0		
2576143								0	15480		529	1	203521		117923	530	337453	0			11301	15		
2576198								0	745		461	1	74205		30483	186	105894	0						
2577243								0	8216		263	1	129067		65028	286	202574	0			8654	18		
2577739								0	2890		252	1	46934		54205	207	104281	0			1094	2		
2579069								0	2230		0	0	64455		80751	407	147436	0			7472	15		
2580243								0	27259		1363	4	217436		102474	516	348532	0			5775	12		
2580645								0	1410		0	0	52246		36909	160	90565	0			6209	14		
2582023							8347	0	0		0	0	35903		15947	76	51850	0	118053	0	0	0		
2582032								0	3739		0	0	46949		35163	145	85851	0			10179	16		
2583721								0	4590		1031	3	80213		50491	222	136325	0			8873	15		
2586281								0	3347		1400	2	73417		42571	156	120735	0			9830	5		
2587916								0	3094		0	0	62314		51718	212	117294	168			0	0		
2587998								0	524		0	0	41176		18927	72	60627	0	55687	0	4265	4		
2594240								0	3047		261	1	64906		79158	144	147373	0			2499	8		
2594400								0	4054		0	0	133589		102503	400	240146	0			38754	16		
2594419								0	2091		0	0	66780		81700	341	150571	0			9279	11		
2594428								0	2129		0	0	46050		32996	155	81175	0			8319	6		
2595461								0	1718		269	1	122865		525585	684	650437	0			28283	30		
2595975								0	21438		0	0	317002		117001	819	455441	0			1970	3		
2596262							338783	0	4861		252	1	491496		449883	1111	946492	0	958213	0	57999	93		
2596646								0	28148		869	3	209613		168189	798	406819	0			4539	11		
2596785								0	7182		885	2	89883		78639	229	176589	0			0	0		
2597223								0	0		0	0	0		0	0	0	0						
2597698								0	7910		1410	5	91466		91162	402	191948	0			5558	10		
2598396								0	4776		571	2	72807		32781	172	110935	0			1977	4		
2599478								0	277		345	1	36469		51604	63	88695	0			9453	16		
2600039								0	0		0	0	0		0	0	0	0						
2602220								0	8852		3369	3	141018		315279	735	468518	0			0	0		
2602828								0	2068		0	0	21663		16632	92	40436	71			0	0		
2603629								0	5090		275	1	79015		63691	318	148071	0	149924	0	2274	5		
2604514								0	2840		0	0	30120		96751	224	129711	0			9872	18		
2605566								0	0		0	0	528		250	1	778	0			0	0		
2606460								0	310		0	0	18207		18472	59	36989	0			7391	12		
2607412								0	1039		0	0	20521		19311	66	40871	0						
2607449								0	11622		1106	3	200008		207223	604	419958	0			0	0		
2608754							225627	0	8356		889	3	1177843		427097	1464	1614185	0	1603141	0	35141	66		
2608790								0	2		0	0	83839		35512	169	119353	0			675	2	no	
2610784								0	3433		0	0	29262		14106	94	46801	0			2881	7		
2614018								0	5170		584	2	57482		28037	195	91273	0			1229	4		
2614344								0	16577		542	2	102737		39819	237	159675	0			2144	6		
2615190							65102	0	1432		0	0	854671		95917	312	952020	0	1002665	0	0	0		
2615220								0	4812		605	2	52905		47084	183	105406	0			5529	9		
2616076								0	2678		0	0	201886		219553	485	424117	0			0	0		
2618276								0	1079		0	0	52669		20180	71	73928	0	72670	0	856	2		
2618780	3426937	500035	3478796	555573	500035	555573	1325385	0	14271		865	2	1134534		1777232	3314					481803	598		
2619714								0	2776		304	1	62192		34198	173	99470	0			3324	8		
2619732								0	17424		254	1	192411		197542	697	407631	0			5655	9		
2621285								0	3884		870	2	46618		38239	163	89611	0			0	0		
2621306								0	15272		2100	6	133595		65909	262	216876	0			0	0		
2621342								0	842		0	0	46924		21518	73	69284	0	70669	0	1946	5		
2621940								0	1357		0	0	28445		35513	162	65315	0	68462	0	0	0		
2623494								0	13678		406	1	258788		104633	540	377505	0			8081	14		
2624400								0	23594		1487	2	277490		200479	748	503050	0			41150	27		
2624651								0	0		0	0	37384		32102	171	69486	0			3700	4		
2625724								0	2155		0	0	121503		138961	576	265067	2448			10158	11		
2626794								0	1401		0	0	67455		47534	192	116390	0			7739	14		
2631172								0	7961		252	1	126577		131031	360	268818	2997	280211	4190	21495	28		
2631314								0	10776		523	2	155646		149594	564	316539	0			9039	17		
2631323								0	1255		1476	4	58212		128542	304	189485	0			22346	46		
2631408								0	19469		0	0	97962		50815	270	168246	0	173223	0	1705	5		
2631846								0	5084		0	0	80906		94643	333	180633	0			19822	51		
2632599								0	592		0	0	29057		12620	74	42269	0			0	0		
2634191							230408	0	11131		523	2	303137		289585	670	604376	0			32532	65		
2634351							565047	0	44231		1970	7	894438		739301	1984	1679940	0	1605072	0	120924	131		
2634735								0	3802		0	0	44565		30858	200	79225	0			1125	4		
2635077								0	4766		0	0	108891		58651	267	172308	0			5094	12		
2636083								0	6699		291	1	128016		81193	549	216199	0			1745	5		
2640530								0	1532		0	0	88756		56235	219	146524	0			5701	12		
2640594								0	31230		2018	4	489109		247360	1179	769717	0			10603	18		
2641827								0	0		0	0	0		0	0	0	0						
2642598								0	1119		0	0	39067		71097	205	111283	0			8116	14		
2643438							1299287	0	206973		6975	23	2341234		2106990	9838	4662172	0	4772347	0	126364	145		
2643595								0	5295		540	2	51347		50788	288	107970	0			0	0		
2645106								0	0		0	0	0		0	0	0	0			0	0		
2646327								0	10433		0	0	46183		55426	254	112042	0			953	2		
2646813								0	2694		411	1	52123		81788	332	137016	0			12770	25		
2648376								0	11658		335	1	139603		55067	316	206663	0	211941	0	1466	4		
2648460								0	512		0	0	130417		158571	309	289500	0			39619	50		
2649122								0	12673		1438	3	210805		283760	996	508676	0			63787	76		
2649177								0	0		0	0	356441		267855	683	624296	0						
2650333								0	2057		570	2	40187		30831	159	73645	0			1923	4		
2651899								0	0		0	0	0		2016	1	2016	0						
2652092							858968	0	10926		2310	7	256398		878128	1990	1147762	0			80437	147		
2654818								0	2405		0	0	68910		43608	127	114923	0			3020	5		
2655495								0	3949		291	1	177912		206177	886	388329	0			13799	28		
2657855								0	2236		0	0	41801		25762	96	69799	0			1389	3		
2661861								0	0		0	0	32076		42463	178	74539	0			2422	6		
2666400								0	8438		0	0	203526		320153	729	532116	0			0	0		
2667920								6548	0		0	0	0		0	0	0	0			0	0	U.S. Bank National Association	
2667939								0	2581		0	0	37569		27815	79	67965	0	66955	0	14120	8		
2667957								0	6835		846	3	113170		65308	275	186159	0			2103	6		
2668598								0	8040		0	0	129808		34098	145	171946	0			7870	12		
2671093								0	305		1218	1	39601		27567	109	68691	0	71708	0	7194	17		
2671105								0	7		0	0	31830		34679	172	66516	0	69247	0	2707	7		
2678449								0	7187		0	0	66391		47329	268	120907	0			4117	3		
2679839								0	3631		937	1	99114		116277	415	219959	0			26603	45		
2683014							305758	0	26657		1098	4	608046		551420	2455	1190382	3161	1180822	3635	57155	85		
2683555								0	15988		0	0	131894		102854	485	250736	0			2163	2		
2684552								0	5122		464	1	53858		28832	156	88276	0			1810	4		
2685241								0	0		0	0	0		0	0	0	0			0	0		
2685504								0	37637		5045	13	208780		249347	1181	500809	0						
2685764								0	2182		0	0	69146		29970	161	101298	0			0	0		
2686211								0	3829		0	0	140136		136635	538	280600	0			0	0		
2686529								0	0		0	0	0		0	0	0	0						
2686828								0	5659		0	0	86786		22174	156	114619	0			0	0		
2687133								0	4581		0	0	89284		93278	266	187143	0			2188	5		
2687487								0	0		0	0	69430		57760	152	127190	0			0	0		
2689128								0	1048		0	0	7722		30041	78	38811	0						
2689191								0	0		0	0	1175		314123	16	315298	0			0	0		
2692753								0	8108		0	0	88852		35772	157	132732	0			4964	12		
2692762								0	7459		251	1	65604		28069	152	101383	0			3641	9		
2693264								0	10849		0	0	265349		265050	1073	541249	1			32131	26		
2693693								0	2886		0	0	53915		86756	267	143557	0			2623	5		
2694430								0	23551		1244	4	139429		80101	441	244326	0			2475	3		
2694681								0	2949		0	0	226982		256098	1044	486031	0	442323	0	0	0		
2694935							231330	0	71482		3313	9	591671		1021027	1629	1687493	0	1735663	0	16297	21		
2694944								0	1805		0	0	33607		27657	168	63069	0			4305	10		
2696180								0	2701		268	1	39125		8163	50	50256	0			0	0		
2697963								0	0		0	0	56129		50477	148	106606	0			3164	5		
2700984	731008	0	888308	0	0	0	137613	0	0		0	0	40511		690496	164					0	0		
2701767								0	6210		322	1	69162		37155	223	112849	0			0	0		
2702764								0	1116		0	0	28695		14901	73	44712	0			0	0		
2705895								0	967		0	0	266416		176922	705	444305	0						
2706016								0	11103		1224	4	285961		103678	692	402020	54	402728	48	2200	5		
2708122								0	3924		252	1	144193		209993	708	358362	0			57059	111		
2710554								0	1113		927	2	26045		42865	200	70951	0			7615	9		
2710705								0	6659		385	1	39017		22743	106	68804	0			0	0		
2712978								0	6552		555	2	290018		135213	445	432338	0			50759	61		
2713461								0	1969		1336	3	286363		136718	507	426386	0			9598	14		
2713555								0	3414		0	0	258785		108790	411	370989	0			6009	13		
2713582								0	4732		1466	3	125936		117555	606	249689	0			0	0		
2713920								0	0		0	0	0		579	1	579	0			0	0		
2714217								0	601		0	0	81909		226601	573	309111	0	305567	0	40704	66		
2714570								0	2600		674	2	184519		189624	394	377417	0			17207	37		
2716088								0	1373		0	0	100201		170630	486	272204	0			16388	24		
2716163								0	402		0	0	30945		42209	202	73556	0			4043	7		
2716613								0	50		0	0	45127		42656	95	87833	0	84993	0	8668	9		
2716622								0	2056		0	0	130763		77412	333	210231	0	197294	0	6555	11		
2716828								0	2013		253	1	37229		42715	186	82210	0			4816	10		
2717012							316692	0	49714		1456	5	297522		484178	1957	832870	0	834579	0	94266	135		
2718297								0	9259		0	0	178422		231149	915	418830	0			12236	15		
2718345								0	5876		253	1	149223		340869	1044	497709	1488			32328	36		
2718596								0	5390		1139	3	82012		40564	218	129105	0			3094	8		
2719427								0	2194		856	2	117359		183432	659	303841	0	290250	0	20393	36		
2719810								0	0		0	0	0		0	0	0	0						
2721103								0	0		0	0	267095		182266	487	449361	0			11039	15		
2721765								0	12846		253	1	157083		107025	683	277207	0	271018	0	0	0		
2721877								0	0		0	0	12852		0	0	12852	0						
2722173								0	0		0	0	3277		123833	144	127110	0			113488	76		
2722922								0	1903		0	0	30530		26942	142	59375	0			0	0		
2723068								0	2547		341	1	73375		99946	329	176209	0			10565	24		
2723666								0	3258		0	0	34998		21972	153	60228	0			0	0		
2724757								0	10616		538	2	127815		234667	626	373636	0			1822	4		
2724766								0	1996		0	0	22767		6430	33	31193	0			1291	2		
2726050								0	2746		0	0	32199		21402	121	56346	0			275	1		
2726416								0	6193		0	0	55566		46420	205	108181	0			1522	4		
2726443								0	605594		170686	335	20662		31656	141	828598	0						
2727431								0	12000		1061	4	63106		67094	282	143261	0			2264	5		
2727673							240306	0	58198		1699	5	555895		478430	2292	1094222	0	1069941	0	58570	95		
2727990								0	935		0	0	73403		115944	155	190283	0			944	2		
2728661								0	14188		894	3	153677		144690	569	313449	0			0	0		
2729604								0	2643		0	0	24283		13943	77	40869	0			1000	1		
2730431								0	5646		0	0	119812		45859	157	171317	0			8943	14		
2730477								0	7958		0	0	79609		69386	300	156954	0	154200	0	4421	9	NO	
2731876								0	14835		1768	5	70644		71518	191	158765	0			8186	19		
2732565								0	3061		0	0	59127		29953	124	92141	0	99095	0	8560	12		
2733263								0	26678		0	0	303057		262144	1003	591879	0			10361	17		
2733348								0	4869		0	0	103497		136793	385	245159	0			17811	26		
2734729								0	253	13	0	0	59131	3230	588336	1026	647769	49			152357	227		
2735137								0	1361		932	2	76781		40839	162	119913	0			0	0		
2735173								0	4445		523	2	69841		43984	198	118793	0			4208	7		
2735191								0	518		0	0	19010		30774	151	50302	0			1248	4		
2735324								0	5810		345	1	78533		135728	244	220415	0			4216	10		
2735959								0	934		0	0	7773		9668	77	18375	0			603	1		
2736219	488156	0			0			0	52773		1948	7	351860		81576	440								
2736291	9765938	37523	9832464	37523	0	0	2154442	0	351052		7955	27	5425129		3944278	19869					578490	644		
2736451								0	38843		2454	6	422417		244625	1280	708339	0			23459	38		
2736714								0	912		0	0	40506		122026	385	163443	0			24395	50		
2736732								0	366		0	0	41107		51216	214	92689	0	95992	0	5283	10		
2737029								0	21792		2220	2	364290		210024	650	598327	0			10082	19		
2737775								0	5691		506	2	181074		163152	707	350423	0			19500	32		
2737980								0	9694		0	0	129219		44215	274	183128	0			0	0		
2738857								0	4195		0	0	89407		72815	278	166417	0			1815	3		
2742153								0	14489		662	2	169986		151206	729	336343	0			15937	28		
2743244								0	16500		931	3	289768		291812	1121	599011	0	597654	0	47500	94		
2744063								0	16439		802	3	193106		381124	948	591472	0			44757	52		
2744782								0	5353		266	1	108351		135899	331	249869	0			428	1		
2745426								0	5578		261	1	137519		87545	231	230903	0			6350	13		
2745743								0	32621		5809	18	191606		213749	966	443785	0			0	0		
2746245								0	8215		572	1	47027		19311	108	75125	0			3555	6		
2746263								0	3872		0	0	105093		175119	650	284084	0			40941	69		
2747242								0	0		0	0	66332		272306	279	338638	0			8419	13		
