"IDRSSD"	RCFD0010	RCFD1395	RCFD1651	RCFD1754	RCFD1773	RCFD2170	RCFD2221	RCFD3123	RCFD3128	RCFD3210	RCFD3368	RCFD3411	RCFD3429	RCFD3433	RCFD3545	RCFD3792	RCFD3809	RCFD3812	RCFD3821	RCFD3833	RCFD4336	RCFD5306	RCFD5310	RCFD5311	RCFD5320	RCFD5327	RCFD5334	RCFD5339	RCFD5340	RCFD5369	RCFD5610	RCFD7204	RCFD7205	RCFD7206	RCFD7273	RCFD7274	RCFD7275	RCFD8274	RCFD8275	RCFD8434	RCFD8764	RCFD8766	RCFD8767	RCFD8769	RCFD8770	RCFD8771	RCFD8772	RCFD8773	RCFD8774	RCFD8775	RCFD8776	RCFD8777	RCFD8778	RCFD8779	RCFDA000	RCFDA001	RCFDA002	RCFDA167	RCFDA221	RCFDA222	RCFDA223	RCFDA224	RCFDA250	RCFDB503	RCFDB504	RCFDB505	RCFDB520	RCFDB528	RCFDB541	RCFDB542	RCFDB543	RCFDB546	RCFDB547	RCFDB548	RCFDB581	RCFDB582	RCFDB583	RCFDB588	RCFDB589	RCFDB590	RCFDB591	RCFDB592	RCFDB593	RCFDB594	RCFDB595	RCFDB596	RCFDB600	RCFDB601	RCFDB602	RCFDB603	RCFDB604	RCFDB605	RCFDB606	RCFDB607	RCFDB608	RCFDB609	RCFDB610	RCFDB611	RCFDB612	RCFDB617	RCFDB618	RCFDB619	RCFDB620	RCFDB621	RCFDB622	RCFDB623	RCFDB624	RCFDB625	RCFDB626	RCFDB627	RCFDB628	RCFDB629	RCFDB630	RCFDB631	RCFDB639	RCFDB640	RCFDB641	RCFDB642	RCFDB643	RCFDB644	RCFDB650	RCFDB651	RCFDB652	RCFDB653	RCFDB654	RCFDB655	RCFDB656	RCFDB657	RCFDB658	RCFDB659	RCFDB660	RCFDB661	RCFDB662	RCFDB663	RCFDB664	RCFDB665	RCFDB666	RCFDB667	RCFDB668	RCFDB669	RCFDB670	RCFDB671	RCFDB672	RCFDB673	RCFDB675	RCFDB676	RCFDB677	RCFDB678	RCFDB679	RCFDB680	RCFDB681	RCFDB682	RCFDB683	RCFDB684	RCFDB685	RCFDB686	RCFDB687	RCFDB688	RCFDB689	RCFDB690	RCFDB691	RCFDB693	RCFDB694	RCFDB695	RCFDB696	RCFDB697	RCFDB698	RCFDB699	RCFDB700	RCFDB701	RCFDB702	RCFDB703	RCFDB704	RCFDC063	RCFDC064	RCFDC225	RCFDC227	RCFDC228	RCFDC869	RCON0010	RCON1395	RCON1651	RCON1754	RCON1773	RCON2170	RCON2221	RCON3123	RCON3128	RCON3210	RCON3368	RCON3411	RCON3429	RCON3433	RCON3545	RCON3792	RCON3809	RCON3812	RCON3821	RCON3833	RCON4336	RCON5306	RCON5310	RCON5311	RCON5320	RCON5327	RCON5334	RCON5339	RCON5340	RCON5369	RCON5610	RCON7204	RCON7205	RCON7206	RCON7273	RCON7274	RCON7275	RCON8274	RCON8275	RCON8434	RCON8764	RCON8766	RCON8767	RCON8769	RCON8770	RCON8771	RCON8772	RCON8773	RCON8774	RCON8775	RCON8776	RCON8777	RCON8778	RCON8779	RCONA000	RCONA001	RCONA002	RCONA167	RCONA221	RCONA222	RCONA223	
924254																																																																																																																																																																																				1471	0	0	0	8701	38043	0	306	0	4773	37594	0	0	0	0	5155	0	0	0	129	0	0	306	306	253	10314	6274	869	21657	0	0	0.1292	0.1917	0.1803	0	0	0	4849	306	-149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26889	
924348																																																																																																																																																																																				2123	0	0	0	16679	70274	0	395	0	5801	69302	0	0	0	0	5854	0	0	0	8100	0	0	395	395	610	17345	11139	4229	41303	0	0	0.0793	0.1076	0.1004	0	0	0	5459	395	-118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54392	
924357																																																																																																																																																																																				4647	0	0	6561	18764	134428	0	1085	0	14755	135800	0	0	0	0	16108	0	0	158	964	0	0	1085	1085	5791	25828	26550	3240	77612	0	0	0.110716	0.165978	0.154798	0	0	0	15023	1085	-378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97049	
924553																																																																																																																																																																																				1680	0	0	2836	30005	49529	0	228	0	8588	49302	0	0	0	0	8626	0	0	0	0	0	0	228	228	1863	25081	8923	1269	13682	0	0	0.1703	0.3725	0.3626	0	0	0	8398	228	190	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	23160	
924656																																																																																																																																																																																				1927	0	0	6419	18239	45204	0	405	0	8083	46335	0	0	0	0	8710	0	0	0	0	0	0	378	378	2784	13095	4182	763	25549	0	0	0.1798	0.2881	0.2756	0	0	0	8332	378	-249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	30232	
924759																																																																																																																																																																																				5621	0	0	0	38984	218395	0	1620	0	20377	219727	0	0	0	0	22590	0	0	0	3572	0	0	1620	1620	5862	47062	43831	7720	123853	0	0	0.095437	0.142961	0.132709	0	0	0	20970	1620	-593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158015	
924843																																																																																																																																																																																				4527	0	0	3527	54375	175433	0	1466	0	13920	173887	0	0	0	0	16188	0	0	0	0	0	0	1466	1466	4695	54260	22390	11508	96769	0	0	0.0847	0.1362	0.1239	0	0	0	14722	1466	-917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	0	118864	
924937																																																																																																																																																																																				1640	0	0	0	28163	63837	0	375	0	7965	64424	0	0	0	0	8668	0	0	0	0	0	0	375	375	0	0	0	2548	64212	0	0	0.1287	0.1347	0.1289	0	0	0	8293	375	-328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64356	
925037																																																																																																																																																																																				32578	0	0	0	32023	395639	0	3365	0	30791	391752	0	0	0	0	33924	0	0	2177	19805	0	0	3365	3365	8063	76941	30940	24719	282829	732	0	0.0782	0.1029	0.0927	0	0	0	30559	3365	-748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	329589	
925055																																																																																																																																																																																				1993	0	0	10030	7544	50129	0	465	0	7399	50674	0	0	0	0	7884	0	0	0	2504	0	0	435	435	2409	16394	3468	1247	28398	0	0	0.147	0.2269	0.2144	0	0	0	7449	435	-50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	34749	
925354																																																																																																																																																																																				3230	0	0	425	17288	76955	5	543	0	6514	76807	0	0	0	0	7103	0	0	0	0	0	0	543	548	6757	3928	17083	6539	49776	0	0	0.085344	0.116918	0.107898	0	0	0	6555	548	-41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60752	
925411	1786	0	0	75	20455	462929	0	0	0	97643	491581	0	0	517601	0	97051	0	0	0	0	0	0	0	0	21165	418286	0	23101	23176	0	1012	0.197834	0.904003	0.904003	0	0	0	97051	0	-420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107357	490569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1786	0	0	0	0	0	75	-710	21165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24113	1012	0	0	0	302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	517601	514981	2620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	536146	420906	0	23176	0	84181	0	23176	107357	0	416500	416500	98063	0	0	1786					462929																																																								
925439																																																																																																																																																																																				1426	0	0	17	4555	17692	0	92	0	1753	15389	0	0	0	0	1886	0	0	0	0	0	0	92	92	4770	3619	2577	451	6859	0	0	0.1166	0.2126	0.2022	0	0	0	1794	92	-41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8872	
925653																																																																																																																																																																																				2168	0	0	0	3657	27058	0	713	0	2055	28131	150	0	0	0	2119	0	0	0	92	0	0	206	206	3033	8774	2915	1729	13131	0	211	0.0685	0.1332	0.1202	0	0	0	1913	206	-69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	507	15913	
925710																																																																																																																																																																																				77095	0	0	32445	676630	3103953	0	22463	0	355684	3098074	1601	0	0	0	251410	620	0	66161	157103	0	0	23183	23183	102712	721321	88340	123308	2090603	1973	0	0.077	0.105	0.0953	0	0	0	228227	23183	-7425	2861	36146	315261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7771	0	0	2393740	
925859																																																																																																																																																																																				1318	0	0	3031	0	24997	0	202	0	2087	25374	0	0	0	0	2289	0	0	0	138	0	0	202	202	1371	4874	5208	663	13746	0	0	0.0822	0.1316	0.12	0	0	0	2087	202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17394	
926155																																																																																																																																																																																				4819	0	0	224	10732	79159	0	821	0	6971	78461	0	0	0	0	7107	0	0	0	216	0	0	609	609	951	28308	14946	3016	35302	0	0	0.083469	0.14653	0.133974	0	0	0	6498	609	-139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	212	48502	
926203																																																																																																																																																																																				12736	0	0	125843	113348	580932	0	3132	0	34903	581512	0	0	0	0	39579	0	0	0	0	0	0	3130	3130	17871	231005	75059	23777	257369	0	0	0.0627	0.1158	0.1066	0	0	0	36449	3130	-1822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	341801	
926342																																																																																																																																																																																				4795	0	0	4268	248	19488	0	164	0	4901	18492	45	0	0	0	4999	0	0	0	0	0	0	96	96	4413	7952	2481	141	4808	0	0	0.2651	0.6595	0.6468	0	0	0	4903	96	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	7580	
926360																																																																																																																																																																																				13547	0	0	233	19823	151428	0	1187	0	13460	146323	0	0	0	0	14604	0	0	0	3640	0	0	1260	1260	5031	41332	15683	6733	90495	0	0	0.0913	0.1347	0.1231	0	0	0	13344	1260	-63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108423	
926632																																																																																																																																																																																				4549	0	0	1063	35873	151289	0	1402	0	10853	152007	0	0	0	0	12508	0	0	0	21826	0	0	1369	1369	5107	41684	29014	5340	77172	1441	0	0.0733	0.1142	0.1017	0	0	0	11139	1369	-286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	109563	
926650																																																																																																																																																																																				776	0	0	5698	1730	22167	0	245	0	5205	23214	0	0	0	0	5394	0	0	0	0	0	0	194	194	1834	5684	946	614	13943	0	0	0.224	0.348	0.3354	0	0	0	5200	194	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	15502	
926959																																																																																																																																																																																				1960	0	0	575	42868	83403	0	347	0	6416	83201	0	0	0	0	7063	0	0	0	339	0	0	347	347	14821	29132	17320	3101	22777	0	0	0.0807	0.1886	0.1793	0	0	0	6716	347	-300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37452	
927134																																																																																																																																																																																				1781	0	0	0	29318	135979	0	511	0	12146	131764	0	0	0	0	13162	0	0	0	26901	0	0	511	511	2668	28449	9174	2336	96704	0	0	0.096013	0.109621	0.105365	0	0	0	12651	511	-505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120068	
927255																																																																																																																																																																																				2214	0	0	41	7117	38326	0	349	0	4219	39336	0	0	0	0	4486	0	0	14	2687	0	0	336	336	1686	12363	3032	3100	21530	0	0	0.105832	0.167033	0.154522	0	0	0	4150	336	-54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	26857	
927479																																																																																																																																																																																				6227	0	0	23509	0	231819	0	987	0	32023	232486	0	0	0	0	33010	0	0	0	7281	0	0	987	987	6212	24001	187314	3800	15279	0	0	0.1377	0.2812	0.2728	0	0	0	32023	987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117376	
928038																																																																																																																																																																																				615	0	0	559	6732	26971	0	198	0	2036	27883	0	0	0	0	2265	0	0	62	430	0	0	198	198	1823	6999	2302	1256	16097	0	0	0.074131	0.119841	0.109365	0	0	0	2067	198	-31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18900	
928056																																																																																																																																																																																				6749	0	0	0	45214	288905	0	3155	0	32485	288141	0	0	0	0	31554	0	0	97	4389	0	0	2989	2989	8263	39623	31143	12780	213509	798	0	0.1006	0.1321	0.1196	0	0	0	28565	2989	-316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	166	238902	
928421																																																																																																																																																																																				42878	0	0	0	61204	664144	0	13034	0	72000	661336	0	0	0	0	67144	43000	0	0	0	0	0	6681	6681	6371	94844	140197	46220	423791	36468	0	0.092932	0.127013	0.114375	0	0	0	60463	6681	814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6353	528638	
928618																																																																																																																																																																																				20861	0	0	30355	188049	871299	0	9143	0	88746	862513	0	0	0	0	88195	0	0	3183	31073	0	0	7614	7614	28896	217126	170301	71341	458152	98	0	0.094772	0.144789	0.132289	0	0	0	80581	7614	-4082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1776	609128	
928645																																																																																																																																																																																				2337	0	0	3554	0	41817	0	721	0	4034	42472	0	0	0	0	4338	0	0	0	107	0	0	304	304	2531	4302	24717	873	10988	0	0	0.095	0.1815	0.1688	0	0	0	4034	304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	417	23897	
929044																																																																																																																																																																																				5606	0	0	0	21221	101068	0	934	0	10235	98544	0	0	0	0	10097	0	0	0	2747	0	0	824	824	4037	22782	30288	4010	43996	0	0	0.09513	0.154774	0.142143	0	0	0	9273	824	-105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	65237	
929352																																																																																																																																																																																				41204	0	0	3205	75445	1453449	0	14190	0	124128	1428462	0	0	0	0	139050	3818	0	6478	147710	0	0	14190	14190	6830	135855	136808	31947	1188886	3032	0	0.0874	0.1023	0.0918	0	0	0	124860	14190	-740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1359748	
929802																																																																																																																																																																																				9785	0	0	0	89092	300472	0	2250	0	24998	300441	0	0	0	0	27937	0	0	95	0	0	0	2250	2250	9827	93421	57872	18712	142461	0	0	0.0856	0.1462	0.1344	0	0	0	25687	2250	-818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	191101	
929932																																																																																																																																																																																				7364	0	0	1510	41150	228931	0	2251	0	22265	221096	3414	0	0	0	22521	0	0	0	3300	0	0	2077	2077	5381	47636	47636	9370	130287	0	0	0.0931	0.1358	0.1233	0	0	0	20444	2077	227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	176	165789	
930358																																																																																																																																																																																				85342	0	0	0	48793	353064	0	2204	0	23539	356666	0	0	0	1101	26195	0	0	0	15513	0	0	2204	2204	15294	150853	11692	0	178181	0	0	0.0673	0.1175	0.1077	0	0	0	23991	2204	-452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	222852	
930442																																																																																																																																																																																				5291	0	0	221	64859	237537	0	3244	0	32985	236505	0	0	0	0	34786	0	0	0	0	0	0	1673	1673	31402	52072	70049	6743	87466	0	0	0.14	0.263	0.2503	0	0	0	33113	1673	-128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1571	132278	
930853																																																																																																																																																																																				6193	0	0	6552	21863	79563	0	623	0	9666	78941	0	0	0	0	10339	0	0	46	0	0	0	508	508	1737	43545	6250	3025	28819	0	0	0.1245	0.2549	0.2424	0	0	0	9831	508	-165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	40561	
930871																																																																																																																																																																																				2389	0	0	16277	2922	90801	0	159	0	9525	89227	0	0	0	0	9709	0	0	0	8115	0	0	159	159	2500	18955	55611	974	13936	0	0	0.107	0.1958	0.1926	0	0	0	9550	159	-25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49591	
930965																																																																																																																																																																																				53294	0	0	0	594373	1652763	0	21124	0	226810	1629116	8829	0	0	0	248342	0	487	0	265691	0	0	17485	17485	117203	368187	50030	28122	1144932	0	0	0.1417	0.1785	0.1659	0	0	0	230857	17485	-4202	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	155	7507	1391278	
931038																																																																																																																																																																																				8949	0	0	1062	54319	228647	0	1027	0	24087	224586	0	0	0	0	21615	0	0	0	76	0	0	1027	1027	3501	47400	62449	15947	112783	0	0	0.0931	0.1296	0.1234	0	0	0	20588	1027	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	166829	
931047																																																																																																																																																																																				1430	0	0	4929	8014	106839	0	1305	0	10281	107686	0	0	0	0	11408	0	0	0	0	0	0	992	992	1898	16935	27285	6212	62251	0	0	0.096726	0.144303	0.131755	0	0	0	10416	992	-135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	313	79056	
931159																																																																																																																																																																																				2346	0	0	0	10845	36444	0	82	0	3258	36218	0	0	0	0	3374	0	0	0	0	0	0	82	82	4217	13267	1906	489	17173	0	0	0.0909	0.1621	0.1581	0	0	0	3292	82	-34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20818	
931270																																																																																																																																																																																				3458	0	0	0	30865	85011	1077	582	0	16861	84379	0	0	0	0	16894	0	0	0	0	0	0	486	1563	19977	8143	37342	1364	18613	0	0	0.181692	0.435222	0.394956	0	0	0	15331	1563	1530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	38817	
931319																																																																																																																																																																																				21717	0	0	0	31781	757163	0	0	0	175959	600752	0	0	0	0	176068	0	0	0	0	0	0	0	0	21618	34686	9382	12854	691568	0	0	0.293079	0.249099	0.249099	0	0	0	176068	0	-109	6614	104345	21660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7244	0	0	706818	
931355																																																																																																																																																																																				1205	0	0	0	14377	49319	0	708	0	5930	49295	0	0	0	0	6476	0	0	0	0	0	0	351	351	588	20911	10511	654	18212	0	0	0.1243	0.2364	0.2236	0	0	0	6125	351	-195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	357	27390	
931458																																																																																																																																																																																				594	0	0	181	2416	9863	0	64	0	1143	10172	0	0	0	0	1229	0	0	0	358	0	0	64	64	1091	2714	2901	162	3254	0	0	0.1145	0.2265	0.2147	0	0	0	1165	64	-22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5427	
931654																																																																																																																																																																																				14432	0	0	0	40180	159639	0	1240	0	14674	156961	0	0	0	0	12236	0	0	683	2586	0	0	1240	1240	2123	57289	18922	9782	79498	0	0	0.072314	0.1199	0.107749	0	0	0	10996	1240	-1223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102052	
931766																																																																																																																																																																																				29021	0	0	0	64386	1140794	0	11670	0	273104	1176232	5488	0	0	0	134530	0	0	3053	203461	0	0	12354	12354	27825	116589	29659	33424	828005	0	0	0.119248	0.136412	0.123885	0	0	0	122176	12354	-747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2109	986204	
931944																																																																																																																																																																																				2659	0	0	0	12252	50854	0	352	0	3807	51838	0	0	0	0	4337	0	0	255	1708	0	0	352	352	362	16478	9171	2550	25383	0	0	0.0769	0.1266	0.1164	0	0	0	3985	352	-178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34247	
932062																																																																																																																																																																																				2016	0	0	0	13962	70967	0	576	0	9892	70321	0	0	0	0	10458	0	0	0	0	0	0	576	576	1238	10601	16100	1658	43588	0	0	0.1405	0.1943	0.1836	0	0	0	9882	576	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53814	
932277																																																																																																																																																																																				35159	0	0	0	196085	2489539	0	15723	0	236621	2465619	0	0	0	0	218943	9754	0	0	326935	0	0	15723	15723	24708	250086	791725	65489	1406585	29109	0	0.083633	0.108555	0.100759	0	0	0	203220	15723	-2309	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	2016885	
932633																																																																																																																																																																																				2284	0	0	150	28319	61347	0	470	0	6965	60612	0	0	0	0	7857	0	0	0	458	0	0	438	438	397	30690	5467	2434	25950	0	0	0.122402	0.224364	0.211856	0	0	0	7419	438	-454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	35019	
932642																																																																																																																																																																																				2259	0	0	18283	15232	56694	0	379	0	9255	57391	0	0	0	0	9817	0	0	0	0	0	0	379	379	1674	23111	9712	1182	22853	0	0	0.1645	0.3031	0.2914	0	0	0	9438	379	-183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32389	
932745																																																																																																																																																																																				5381	0	0	0	18586	179106	0	1842	0	16213	178740	0	0	0	0	18081	0	0	179	5618	0	0	1842	1842	2992	21976	28168	6151	127838	91	0	0.090853	0.121133	0.108792	0	0	0	16239	1842	-26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149266	
932978																																																																																																																																																																																				75551	0	0	0	250801	2155259	20822	42168	0	249677	2184546	1382	0	0	0	252187	75000	0	27204	335271	0	0	24586	45408	73102	298819	196336	37464	1602353	653	0	0.094655	0.129117	0.105869	0	0	0	206779	45408	42898	3757	118000	0	0	0	0	0	0	0	0	0	0	0	0	0	41908	0	7700	0	17582	1953159	
933023																																																																																																																																																																																				23883	0	0	14849	35359	294732	10	1611	0	28986	294127	0	0	0	0	29653	0	0	8172	17038	0	0	1655	1665	11553	69061	73722	11345	141302	0	0	0.0956	0.1449	0.1368	0	0	0	27988	1665	-450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	204580	
933041																																																																																																																																																																																				6466	0	0	0	104669	271995	0	2836	0	32858	267907	0	0	0	0	34823	0	0	0	9394	0	0	2142	2142	8625	113064	23638	5213	129235	0	0	0.121986	0.204085	0.191531	0	0	0	32681	2142	177	219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1517	0	340	0	694	170630	
933135																																																																																																																																																																																				2119	0	0	0	16879	45423	0	244	0	2161	45991	0	0	0	0	2909	0	0	0	770	0	0	257	257	1865	16892	3837	1712	23564	0	0	0.0577	0.0991	0.0903	0	0	0	2652	257	-491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29367	
933256																																																																																																																																																																																				21400	0	0	14232	90886	654128	20	5498	0	55127	614873	0	0	0	0	61005	19000	0	0	96857	-485	2500	5498	8018	7820	127028	96480	32400	426144	1463	0	0.0867	0.1099	0.0955	0.0865	0.0953	0.1095	52987	8018	-751	0	40000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	555085	
933340																																																																																																																																																																																				7826	0	0	0	9988	60675	0	366	0	6759	62354	0	0	0	0	7214	0	0	0	1543	0	0	366	366	1105	16769	23033	4235	20269	0	0	0.109825	0.200668	0.190487	0	0	0	6848	366	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35950	
933377																																																																																																																																																																																				5963	0	0	0	87852	342640	0	1272	0	28704	333343	0	0	0	0	30479	0	0	0	0	0	0	1349	1349	20628	92467	127909	8347	103622	0	0	0.087387	0.163668	0.156424	0	0	0	29130	1349	-427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	186225	
933621																																																																																																																																																																																				26516	0	0	86216	403955	1434213	0	6910	0	137737	1405563	6580	0	0	0	153268	0	0	0	241375	0	0	6910	6910	28149	494578	113202	65065	818457	1275	0	0.104128	0.139208	0.132932	0	0	0	146358	6910	-8621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1100996	
933863																																																																																																																																																																																				17454	0	0	6932	94014	509205	0	4310	0	49500	494671	0	0	0	0	55231	0	0	0	39067	0	0	4702	4702	2393	115203	19571	17542	378278	0	0	0.102201	0.125408	0.114732	0	0	0	50529	4702	-1290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	440410	
933957																																																																																																																																																																																				94341	0	0	0	407246	2323567	0	21069	0	299307	2307632	59934	0	0	0	242363	41836	0	36530	405518	-7231	66247	23915	90162	121831	291421	235993	102365	1542373	11424	0	0.0707	0.1139	0.0715	0	0	0	152201	90162	-1869	433	382218	17991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2613	0	0	2127232	
933966																																																																																																																																																																																				132024	0	0	0	2369102	5416316	0	23204	0	408292	5187556	561	0	0	0	401776	0	0	378	368704	0	0	24937	24937	14304	2455492	386243	145627	2561721	0	0	0.0733	0.1152	0.108	0	0	0	376839	24937	-13386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3488933	
933975																																																																																																																																																																																				30817	0	0	33942	110401	599636	0	3709	0	53645	595645	0	0	0	0	54040	11432	0	0	21701	0	0	4609	4609	13330	157544	65879	25174	362378	6460	0	0.0838	0.1209	0.1106	0	0	0	49431	4609	-1680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	447127	
934075																																																																																																																																																																																				825	0	0	0	2444	41274	0	234	0	3342	42101	0	0	0	0	3623	0	0	0	907	0	0	234	234	1732	10651	4481	2146	24715	0	0	0.0805	0.1234	0.1154	0	0	0	3389	234	-47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29360	
934329	3244203	0	324383	115278	12099397	25025855	0	37763	0	1808880	24876987	12203	0	105197948	465168	2665944	4712231	49727026	213850	9258039	0	383422	111474	530039	339618	10449127	6202905	3558750	7595532	559965	0	0.086	0.1266	0.1014	0	0	0	2135905	530039	-53839	493644	10662278	7296390	661783	0	0	0	0	0	0	0	0	0	0	1469213	347441	42832	1141046	0	0	21065066	24829787	0	0	0	0	0	3374985	15057	188213	188213	1272269	1272269	6448	105620	0	1160201	0	320386	47200	0	0	0	35143	0	0	83331	3160872	0	0	113454	1824	0	0	-82835	130438	5741653	6091710	218431	0	0	0	40	559925	0	0	7771	108788	3258426	465168	0	0	0	0	3718466	94103	12395	50851	2367	438673	106925	0	4351	0	102574	2441	0	0	0	2441	0	0	0	0	105197948	103630416	1278560	0	288972	0	0	0	0	0	0	0	0	0	0	0	43099744	43099744	37895606	5204138	0	0	4629020	0	236997	250	4391773	0	389610	751436	141872088	17668403	6954591	13729706	0	3533681	3477296	13729706	21065066	0	1486156	1486156	2135905	0	0	1885542					22901330																																																								
934646																																																																																																																																																																																				1369	0	0	0	54884	61514	0	218	0	12083	62878	0	0	0	0	12694	0	0	0	0	0	0	218	218	137	42455	14721	1068	5015	0	0	0.1984	0.6083	0.5979	0	0	0	12476	218	-393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20867	
934954																																																																																																																																																																																				3326	0	0	940	19487	113246	0	1509	0	9288	113123	0	0	717	0	9636	0	0	180	1363	0	0	1019	1019	985	23263	28903	3004	61035	27	0	0.076742	0.118887	0.106314	0	0	0	8617	1019	-166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	502	81052	
