"IDRSSD"	RIAD0497	RIAD4042	RIAD4136	RIAD4141	RIAD4146	RIAD4461	RIAD4462	RIAD4463	RIAD4464	RIAD4467	RIAD4468	RIAD4486	RIAD4487	RIAD4488	RIAD4489	RIAD4491	RIAD4498	RIAD4499	RIAD4522	RIAD4769	RIAD5523	RIAD6373	RIAD8403	RIADB526	RIADB527	RIADC013	RIADC014	RIADC015	RIADC016	RIADC017	RIADC018	TEXT4461	TEXT4462	TEXT4463	TEXT4464	TEXT4467	TEXT4468	TEXT4487	TEXT4489	TEXT4498	TEXT4499	TEXT4522	TEXT4769	TEXTB526	TEXTB527	
2380470	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	20	0	0	114	51															
2380993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	35	0															
2382308	131	0	0	0	0	190	0	0	249	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	Miscellaeous income                                                                                                                                                                              			Loan expenses                                                                                                                                                                                    											
2383882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0															
2383903	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0				NATIONAL BANK ASSESSMENTS                                                                                                                                                                        											
2385149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0															
2385514	24	0	0	24	21	31	0	0	32	25	0	0	0	0	0	0	300	0	0	false	0	0	22	0	0	0	0	0	36	0	37	Data Processing Fees                                                                                                                                                                             			Telephone                                                                                                                                                                                        	Audit and Exams                                                                                                                                                                                  				Transfer from Holding Co                                                                                                                                                                         						
2388784	0	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	147	0	MORTGAGE LOAN FEES                                                                                                                                                                               														
2388917	0	0	0	0	0	0	0	0	18803	0	0	-150	0	0	0	0	0	0	0	false	0	-440	0	0	0	0	3127	0	0	3744	0				Affiliate Services                                                                                                                                                                               											
2389820	0	0	0	0	0	6	6	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	3	0	92	59	MC/Visa Merchant Income                                                                                                                                                                          	Check Cashing Income                                                                                                                                                                             													
2389857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0															
2389884	10	0	0	0	0	0	0	0	8	9	8	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	10	0				ACCT. & TAX FEES                                                                                                                                                                                 	CORRESPONDENT FEES                                                                                                                                                                               	EXAM FEES                                                                                                                                                                                        									
2390929	128	0	19	37	14	366	12	16	177	10	0	0	0	0	0	0	0	0	0	false	0	0	35	0	0	0	61	6	57	52	55	MORTGAGE ORIGINATION FEES                                                                                                                                                                        	WIRE TRANSFER FEE                                                                                                                                                                                	INTERCHANGE FEES                                                                                                                                                                                 	OTHER CONTRACTED SERVICES                                                                                                                                                                        	EXAMINATION FEES                                                                                                                                                                                 										
2391252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	73	0															
2391494	30	0	39	10	7	0	0	0	0	0	0	0	0	0	0	0	0	0	46	false	0	0	18	0	0	6	29	3	9	67	36											loan loss intangible on branch purchase                                                                                                                                                          				
2391588	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	SECONDARY MARKET FEES                                                                                                                                                                            														
2392950	3	0	17	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	10	0	0	1	0	2	1	32	13															
2396547	37	0	26	41	5	62	0	0	15	28	0	0	0	0	0	0	0	0	0	false	0	0	9	0	0	3	0	2	14	76	9	Service Release Premiums                                                                                                                                                                         			Telephone Expense                                                                                                                                                                                	Audit Expense                                                                                                                                                                                    										
2396574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	182	70															
2396583	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	51	0															
2396592	12	0	14	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	10	0	0	2	0	0	19	33	19															
2396604	30	0	13	3	7	52	0	0	20	0	0	0	0	0	0	0	0	0	0	false	0	0	35	0	0	0	0	1	0	62	21	Long Term Mortgage Origination Fees                                                                                                                                                              			Telephone                                                                                                                                                                                        											
2397713	58	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	400	0	0	false	0	0	0	0	0	0	0	5	0	77	55		teller overages                                                                                                                                                                                  							moved funds from Holding Company top Surplus Capital of                                                                                                                                          						
2398578	0	0	0	0	0	18585	578	0	15462	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	Interchange fee earned on sale of receivables                                                                                                                                                    	Miscellaneous revenue                                                                                                                                                                            		Other operational expense                                                                                                                                                                        											
2398596	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	92	0															
2398701	0	0	0	251	0	0	0	0	366	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0				Consultant Fees                                                                                                                                                                                  											
2399119	0	0	0	136	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	111	0				State Franchise Tax                                                                                                                                                                              											
2403548	0	0	0	790	0	0	0	0	7600	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	190	0				Settlement of trust lawsuit expense                                                                                                                                                              											
2407537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0															
2409997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	21	0	0	0	0	0	222	0													Year-end tax adjustment per auditors                                                                                                                                                             		
2412072	94	0	0	0	0	232	0	0	152	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	201	0	SERVICE RELEASE FEE                                                                                                                                                                              			MGMT/ADMIN EXPENSE HOLDING CO.                                                                                                                                                                   											
2413510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0															
2423023	0	0	0	0	0	145	0	0	217	81	90	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	Expense reimbursement from affiliate                                                                                                                                                             			Intercompany bank support expense                                                                                                                                                                	Miscellaneous operating expense                                                                                                                                                                  	Intercompany special services expense                                                                                                                                                            									
2428381	0	0	0	0	0	0	0	0	192	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0				MANAGEMENT FEES TO HOLDING COMPANY                                                                                                                                                               											
2431363	32	0	17	21	4	5	6	3	118	0	0	0	0	0	0	0	0	0	0	false	0	0	15	0	0	2	0	3	6	26	24	MISC INCOME                                                                                                                                                                                      	MISC EXCHANGE                                                                                                                                                                                    	MERCHANT CC INCOME                                                                                                                                                                               	SERVICE CONTRACT- IFN                                                                                                                                                                            											
2433451	14	0	0	3	3	0	0	0	31	0	0	0	0	0	0	0	0	0	0	true	0	0	4	0	0	0	0	2	1	52	9				Ohio Franchise Tax                                                                                                                                                                               											
2434113	557	0	54	158	58	0	0	0	425	0	0	0	0	0	0	0	3000	0	0	false	0	0	147	0	0	35	5	56	237	882	229				Loan Servicing Expense                                                                                                                                                                           					Additional capital contribution from parent company                                                                                                                                              						
2435400	39	0	0	0	0	69	0	0	32	0	0	0	0	0	0	0	500	0	0	false	0	0	32	0	0	0	0	0	0	88	0	Mortgage Loan Origination Fee                                                                                                                                                                    			Other Operating Expense                                                                                                                                                                          					Capital Funding from PCB Bancorp, Inc.                                                                                                                                                           						
2435615	28	0	50	42	11	5	8	5	34	21	25	0	0	0	0	0	1500	0	0	false	0	0	15	0	0	7	0	1	5	110	26	Official Ckeck Issuance                                                                                                                                                                          	Merchant Processing                                                                                                                                                                              	Wire Transfer Fees                                                                                                                                                                               	Accounting/Exam                                                                                                                                                                                  	Consulting                                                                                                                                                                                       	Telephone                                                                                                                                                                                        			Capital Infusion                                                                                                                                                                                 						
2435660	69	0	20	0	0	41	29	82	0	0	0	0	0	0	0	0	0	0	0	false	0	0	27	0	0	0	0	1	10	102	46	Late Charges                                                                                                                                                                                     	Prepayment penalty                                                                                                                                                                               	Administration fees                                                                                                                                                                              												
2441120	24	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	61	0															
2442583	12	0	12	7	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	9	0	0	1	0	5	0	49	15															
2443478	281	0	50	189	131	0	0	0	443	0	0	0	0	0	0	0	0	0	6898	false	0	0	225	0	0	0	0	12	58	337	323				Phone                                                                                                                                                                                            							Merger of SNB of W TX, Abilene into SNB of W TX                                                                                                                                                  				
2443535	94	0	74	58	41	104	0	0	108	0	0	0	0	0	0	0	0	0	0	false	0	0	21	0	0	9	0	3	11	191	46	Merchant Fee Income Credit Card                                                                                                                                                                  			Credit Card Processing                                                                                                                                                                           											
2445052	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	102	54															
2446152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	183	0															
2450627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0															
2450711	128	0	88	17	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	38	0	0	9	0	11	23	170	58															
2451240	0	0	54	0	0	422	235	93	1002	116	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	Fed Funds Agency Fees                                                                                                                                                                            	Loan Broker Fees                                                                                                                                                                                 	Inter Company Reimbursement                                                                                                                                                                      	FRB Service Charges                                                                                                                                                                              	Fed Funds Agency Broker Fees                                                                                                                                                                     										
2451482	0	0	0	0	0	238	0	0	45	155	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	90	0	Secondary Market Origination Fee                                                                                                                                                                 			Depreciation                                                                                                                                                                                     	Management Fee                                                                                                                                                                                   										
2453132	16	0	0	0	0	0	0	0	26	35	50	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	118	24				Courier and Armored Car Services                                                                                                                                                                 	City/State Excise/B&O Tax                                                                                                                                                                        	CPA/Regulatory Exam Fees                                                                                                                                                                         									
2454009	21	0	27	2	4	20	0	0	41	31	16	0	0	0	0	0	0	0	0	false	0	0	10	0	0	1	0	2	10	19	18	Mortgage Origination Fees                                                                                                                                                                        			Management fee to affiliate                                                                                                                                                                      	Professional fees                                                                                                                                                                                	Courier                                                                                                                                                                                          									
2454027	0	0	0	0	0	35859	0	0	26923	2666	0	771	0	0	0	0	0	0	0	false	0	1927	0	0	0	0	0	0	0	0	0	Fee income                                                                                                                                                                                       			Management Fees                                                                                                                                                                                  	Swap termination fees                                                                                                                                                                            										
2454607	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	201	0															
2454867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	29	0															
2458119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	64	0	0	160	0															
2459992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	false	0	0	0	0	0	0	0	0	0	21	22															
2460121	22	0	21	0	7	286	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	16	0	0	0	0	0	0	28	28	Mortgage Commissions                                                                                                                                                                             														
2461641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	32	26															
2463672	52	0	16	2	3	13	1	0	58	47	8	0	0	0	0	0	2000	0	0	false	0	0	15	0	0	0	0	1	1	20	26	Loan Fees                                                                                                                                                                                        	Credit Card Fees                                                                                                                                                                                 		Telephone                                                                                                                                                                                        	Travel                                                                                                                                                                                           	Dues & Subscriptions                                                                                                                                                                             			Capital Investment from Holding Company                                                                                                                                                          						
2465881	90	0	30	15	14	69	0	0	45	0	0	0	0	0	0	0	0	0	80	false	0	0	63	0	0	22	0	6	20	175	115	Credit Card Fees                                                                                                                                                                                 			Donations                                                                                                                                                                                        							Purchas & acquisition of Platte Valley Lending CO                                                                                                                                                				
2466712	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	59	0															
2467670	22008	0	0	0	0	280344	0	0	0	145860	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	Credit Card Fee Income                                                                                                                                                                           				Credit Card Servicing Expense                                                                                                                                                                    										
2468097	16	0	23	18	9	57	195	0	36	51	26	0	0	0	0	0	0	0	0	false	0	0	47	0	0	0	0	5	9	142	58	Wire Transfer Fees                                                                                                                                                                               	Agency Fees                                                                                                                                                                                      		Audit &Tax Services                                                                                                                                                                              	Telephone                                                                                                                                                                                        	Armored Car & Courier Service                                                                                                                                                                    									
2470858	0	0	0	0	0	19884	3861	0	20500	7342	686	0	0	0	0	0	0	0	0	false	0	0	0	43	0	0	0	0	0	0	0	Merchant Fees                                                                                                                                                                                    	Product Fees                                                                                                                                                                                     		License Fees                                                                                                                                                                                     	Cost of Servicing Accounts                                                                                                                                                                       	Bank Service Fees                                                                                                                                                                                							YEAR EDN ADJ                                                                                                                                                                                     		
2471239	13	0	1	88	17	0	0	0	35	0	0	0	0	0	0	0	0	0	0	false	0	0	5	0	0	0	0	0	0	41	8				PROFESSIONAL FEES                                                                                                                                                                                											
2472508	111	2	0	76	31	87	15	0	20	32	76	0	0	0	0	0	1550	0	0	false	0	0	68	0	0	5	0	12	15	237	109	Loan Fee Income                                                                                                                                                                                  	Fee Income on Credit Cards                                                                                                                                                                       		accounting fees                                                                                                                                                                                  	Ne Dept of Banking                                                                                                                                                                               	Other Fees                                                                                                                                                                                       			Capital Contributions                                                                                                                                                                            						
2473354	56	0	0	0	0	478	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	166	0	Mortgage broker income                                                                                                                                                                           														
2474940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0															
2479310	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0															
2479477	24	0	4	0	0	0	0	0	25	11	0	0	0	0	0	0	0	0	0	false	0	0	2	0	0	0	0	0	0	53	6				Intercompany Service Fees                                                                                                                                                                        	Travel and Lodging Expense                                                                                                                                                                       										
2479927	30	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	false	0	0	23	0	0	0	0	0	0	70	23				Taxes on Bancshares                                                                                                                                                                              											
2480503	10	0	2	5	3	0	0	0	18	0	0	0	0	0	0	0	0	0	0	false	0	0	8	0	0	0	0	6	10	15	20															
2480512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	149	58															
2480736	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	133	64															
2480790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	15	0	0	0	0	0	0	81	0															
2481180	0	0	0	0	0	26	0	0	77	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	84	0	Sold Loan Fees                                                                                                                                                                                   			Fixed Asset Charge-off                                                                                                                                                                           											
2481210	0	0	0	47	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	47	0															
2482169	16	0	0	0	0	53	21	0	21	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	17	0	0	0	71	21	Debit card fee income                                                                                                                                                                            	Income from sale of mortgage loans                                                                                                                                                               		Debit card processing expense                                                                                                                                                                    											
2482374	0	0	0	0	0	63	0	0	132	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	90	0	Mortgage Broker Fees                                                                                                                                                                             			Management Fees                                                                                                                                                                                  											
2482600	9	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	9	0	0	0	32	0	0	36	0															
2482730	0	0	0	0	0	2000	1384	7928	3090	755	540	0	0	0	0	0	0	0	0	false	0	0	215	0	0	0	0	0	0	1441	0	Deferred credit card gain                                                                                                                                                                        	Credit card agent comp - CITI                                                                                                                                                                    	ABCS transfer fees                                                                                                                                                                               	Loan expense-credit card interchange fee                                                                                                                                                         	I/C transfer pricing primary ABCSI                                                                                                                                                               	I/C loan servicing fee - AMI                                                                                                                                                                     									
2482824	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	false	0	0	0	19	0	0	0	0	0	0	0				BUSINESS MAGR FEES                                                                                                                                                                               									4,000 rfnd rcvd ATYM co ernd prior yr                                                                                                                                                            		
2482851	6	0	0	0	0	5	0	0	4	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	11	0	Other Income                                                                                                                                                                                     			Regulatory  Exams/Fees                                                                                                                                                                           											
2483120	31	0	15	19	10	110	0	0	91	0	0	0	0	0	0	0	0	0	0	false	0	0	25	0	0	12	0	1	0	120	63	Fees on Mortgage Loans Sold                                                                                                                                                                      			Minority Interest in Subsidiary Earnings                                                                                                                                                         											
2483362	0	0	0	0	0	0	0	0	47	20	12	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	93	18				OTHER PROFESSIONAL                                                                                                                                                                               	TRUST DEPOSITORY FEES                                                                                                                                                                            	AUDITING                                                                                                                                                                                         									
2483438	0	0	31	105	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	61	0				Consulting Fees                                                                                                                                                                                  											
2484145	5964	0	0	0	0	0	0	0	2638	1958	1512	0	0	0	0	0	0	0	-500	false	0	0	0	0	0	0	0	0	0	4067	0				Underwriting/Customer Service/Adm/Collections                                                                                                                                                    	Accounting/Adm. Services                                                                                                                                                                         	Visa/MC Expense Allocation                                                                                                                                                                       					Portfolio Sale                                                                                                                                                                                   				
2485544	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	82	0				Deposit account expense                                                                                                                                                                          											
2485900	54	0	38	24	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	17	0	0	2	0	1	2	78	36															
2486699	38	0	19	14	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	15	0	0	0	0	3	12	62	24															
2488956	33	0	30	4	4	2	2	4	21	22	10	0	0	0	0	0	0	0	0	false	0	0	16	0	0	3	0	1	3	62	26	Exchange & collection                                                                                                                                                                            	Wire fees                                                                                                                                                                                        	Merchant service fees                                                                                                                                                                            	Other professional fees                                                                                                                                                                          	Directors expense                                                                                                                                                                                	Switch fees                                                                                                                                                                                      									
2489542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	12	90	0															
2490285	0	12	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	19															
2491291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0															
2493110	100	39	14	32	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	46	0	0	0	0	21	57	100	88															
2493697	9	0	8	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	38	0	Mortgage Loan Broker Fees                                                                                                                                                                        														
2494742	21	0	1	7	3	0	0	0	41	28	0	0	0	0	0	0	0	0	0	false	0	0	1	0	0	0	0	0	78	16	27				Management fees                                                                                                                                                                                  	Service Charges                                                                                                                                                                                  										
2495020	15	0	9	11	16	2	0	0	16	0	0	0	0	0	0	0	0	0	0	false	0	0	8	0	0	0	0	2	0	28	10	Misc. Income                                                                                                                                                                                     			Management Fee                                                                                                                                                                                   											
2496081	0	0	0	17	0	437	76	0	18	33	0	0	0	0	0	0	0	0	0	false	0	0	0	-488	0	0	0	0	0	24	0	Bank Enterprise Award                                                                                                                                                                            	Misc Income - CDFI Expense Reimbursement                                                                                                                                                         		Audit and Tax accounting expenses                                                                                                                                                                	Commissioner of Banks Assessment                                                                                                                                                                 								FAS 109 Valuation reserve applied to income tax benefit                                                                                                                                          		
2497181	20	0	14	46	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	28	0	0	4	0	3	3	52	49															
2497190	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	80	0															
2498786	0	0	0	0	0	79	0	0	109	0	0	0	0	0	0	0	195	0	0	false	0	0	0	0	0	0	0	0	0	77	0	Mortgage broker fees                                                                                                                                                                             			Management Fees                                                                                                                                                                                  					Capital infusion from parent                                                                                                                                                                     						
2500773	20	0	0	0	0	187	0	0	39	0	0	0	0	0	0	0	0	0	0	false	0	0	19	0	0	0	0	0	0	28	17	2ndary mortgage loan fee inc orig                                                                                                                                                                			professional fees                                                                                                                                                                                											
2502610	25	0	0	15	7	73	22	7	59	18	28	0	0	0	0	0	0	0	0	true	0	0	8	0	0	8	6	2	0	128	44	R/E BROKER FEES                                                                                                                                                                                  	MISC OPERATIONAL LOSS RECOVERY                                                                                                                                                                   	BANK CARD DISCOUNTS                                                                                                                                                                              	STATE B & O TAX                                                                                                                                                                                  	AUDITS & EXAMS                                                                                                                                                                                   	OTHER EQUIPMENT SOFTWARE EXPENSES                                                                                                                                                                									
2502656	2680	0	0	0	0	30528	6252	0	23526	2952	0	0	0	0	0	0	0	0	0	false	0	0	3667	0	0	0	0	0	0	4324	0	Credit Card Interchange Income (Net)                                                                                                                                                             	Other Credit Card Fees                                                                                                                                                                           		Management Fees                                                                                                                                                                                  	Credit Card Related                                                                                                                                                                              										
2502816	101	0	0	0	0	0	0	0	46	203	305	0	0	0	0	0	1000	0	0	false	0	0	0	0	0	0	0	0	0	64	0				Travel                                                                                                                                                                                           	Special Sponsored Functions                                                                                                                                                                      	Intercompany Administration                                                                                                                                                                      			Capital Infusion                                                                                                                                                                                 						
