"IDRSSD"	RCFD0211	RCFD0213	RCFD0416	RCFD1286	RCFD1287	RCFD1289	RCFD1290	RCFD1291	RCFD1293	RCFD1294	RCFD1295	RCFD1297	RCFD1298	RCFD1737	RCFD1738	RCFD1739	RCFD1741	RCFD1742	RCFD1743	RCFD1744	RCFD1746	RCFD1754	RCFD1771	RCFD1772	RCFD1773	RCFD1778	RCFD8496	RCFD8497	RCFD8498	RCFD8499	RCFD8782	RCFD8783	RCFDA248	RCFDA510	RCFDA511	RCFDA549	RCFDA550	RCFDA551	RCFDA552	RCFDA553	RCFDA554	RCFDA555	RCFDA556	RCFDA557	RCFDA558	RCFDA559	RCFDA560	RCFDA561	RCFDA562	RCFDB838	RCFDB839	RCFDB840	RCFDB841	RCFDB842	RCFDB843	RCFDB844	RCFDB845	RCFDB846	RCFDB847	RCFDB848	RCFDB849	RCFDB850	RCFDB851	RCFDB852	RCFDB853	RCFDB854	RCFDB855	RCFDB856	RCFDB857	RCFDB858	RCFDB859	RCFDB860	RCFDB861	RCFDC026	RCFDC027	RCFDC988	RCFDC989	RCFDG300	RCFDG301	RCFDG302	RCFDG303	RCFDG304	RCFDG305	RCFDG306	RCFDG307	RCFDG308	RCFDG309	RCFDG310	RCFDG311	RCFDG312	RCFDG313	RCFDG314	RCFDG315	RCFDG316	RCFDG317	RCFDG318	RCFDG319	RCFDG320	RCFDG321	RCFDG322	RCFDG323	RCFDG324	RCFDG325	RCFDG326	RCFDG327	RCFDG328	RCFDG329	RCFDG330	RCFDG331	RCFDG336	RCFDG337	RCFDG338	RCFDG339	RCFDG340	RCFDG341	RCFDG342	RCFDG343	RCFDG344	RCFDG345	RCFDG346	RCFDG347	RCFDG348	RCFDG349	RCFDG350	RCFDG351	RCFDG352	RCFDG353	RCFDG354	RCFDG355	RCFDG356	RCFDG357	RCFDG358	RCFDG359	RCFDG360	RCFDG361	RCFDG362	RCFDG363	RCFDG364	RCFDG365	RCFDG366	RCFDG367	RCFDG368	RCFDG369	RCFDG370	RCFDG371	RCFDG372	RCFDG373	RCFDG374	RCFDG375	RCON0211	RCON0213	RCON0416	RCON1286	RCON1287	RCON1289	RCON1290	RCON1291	RCON1293	RCON1294	RCON1295	RCON1297	RCON1298	RCON1737	RCON1738	RCON1739	RCON1741	RCON1742	RCON1743	RCON1744	RCON1746	RCON1754	RCON1771	RCON1772	RCON1773	RCON1778	RCON8496	RCON8497	RCON8498	RCON8499	RCON8782	RCON8783	RCONA248	RCONA510	RCONA511	RCONA549	RCONA550	RCONA551	RCONA552	RCONA553	RCONA554	RCONA555	RCONA556	RCONA557	RCONA558	RCONA559	RCONA560	RCONA561	RCONA562	RCONB838	RCONB839	RCONB840	RCONB841	RCONB842	RCONB843	RCONB844	RCONB845	RCONB846	RCONB847	RCONB848	RCONB849	RCONB850	RCONB851	RCONB852	RCONB853	RCONB854	RCONB855	RCONB856	RCONB857	RCONB858	RCONB859	RCONB860	RCONB861	RCONC026	RCONC027	RCONC988	RCONC989	RCONG300	RCONG301	RCONG302	RCONG303	RCONG304	RCONG305	RCONG306	RCONG307	RCONG308	RCONG309	RCONG310	RCONG311	RCONG312	RCONG313	
1011852																																																																																																																																																						1394	1467	1446	0	0	0	0	0	0	5772	5756	0	0	0	0	0	0	0	0	0	0	7468	7524	0	0	0	302	301	0	0	0	0	1000	0	0	600	400	1400	600	4468	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1011955																																																																																																																																																						0	0	9718	0	0	0	0	0	0	0	0	2499	2490	0	0	159	162	0	0	0	0	5489	5619	9240	9410	0	5489	5619	450	464	2249	2238	456	2371	2371	1263	2494	1319	387	3142	0	106	0	15	50	1625	645	455	1027																									0	0	0	0	0	0	1573	1649	0	0	745	792	0	0	0	0	0	0	
1012055																																																																																																																																																						0	0	10851	0	0	0	0	0	0	0	0	8130	8385	0	0	0	0	0	0	0	0	5236	5462	8130	8385	0	5235	5461	0	0	0	0	4134	0	0	1559	2575	4155	964	3518	849	0	0	0	0	1	0	0	0																									0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
1012251																																																																																																																																																						0	0	140658	0	0	0	0	18199	19398	0	0	18910	19303	0	0	0	0	0	0	0	0	0	0	221318	229019	0	0	0	29248	30359	1785	1792	12384	797	643	5958	4811	7909	18285	16292	15804	6857	33411	35389	21247	40584	12829	8999	0																									0	0	0	0	0	0	64564	66546	0	0	80923	83771	0	0	0	0	0	0	
1012354																																																																																																																																																						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3068	2341	0	0	0	40	40	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	2301																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1012457																																																																																																																																																						0	0	3515	0	0	0	0	0	0	998	1000	2678	2692	0	0	0	0	0	0	0	0	998	1000	2678	2692	0	0	0	0	0	0	0	201	0	0	201	0	200	2891	398	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1012671																																																																																																																																																						0	0	56063	0	0	2926	2916	64	63	14792	14811	42438	42572	0	0	0	0	0	0	0	0	144574	149368	77361	78739	0	10	10	0	0	2498	2502	2501	48	62	3443	1079	27255	27585	1002	0	3989	8701	6323	22997	97243	3326	12735	7573																									0	0	0	0	1379	1450	452	462	111227	115599	28230	29512	0	0	0	0	10066	10416	
1012859																																																																																																																																																						0	0	9010	0	0	0	0	0	0	0	0	5308	5351	0	0	642	641	0	0	0	0	0	0	15317	15572	0	0	0	7459	7673	2634	2649	429	0	0	300	446	2300	3845	6774	0	0	82	0	0	532	0	0	1292																									0	0	0	0	0	0	0	0	0	0	624	615	0	0	0	0	0	0	
1013070																																																																																																																																																						0	0	24368	2533	2540	0	0	0	0	0	0	15654	15634	0	0	10423	10441	0	0	0	0	0	0	41755	41477	0	0	0	0	0	3000	3003	7052	7143	6665	2009	5043	11178	10385	0	0	3831	2222	66	0	0	78	0	0																									0	0	0	0	0	0	2277	2342	0	0	3725	3855	0	0	0	0	0	0	
1013650																																																																																																																																																						0	0	6338	0	0	0	0	0	0	0	0	3480	3528	0	0	1792	1803	0	0	0	0	0	0	25093	25442	0	0	0	19821	20111	0	0	1224	0	0	170	1054	3601	3207	14702	2708	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1013735																																																																																																																																																						0	0	4046	0	0	0	0	0	0	0	0	6507	6472	0	0	0	0	0	0	0	0	0	0	6591	6557	0	0	0	0	0	1500	1483	502	0	0	502	1482	1502	2483	503	0	0	0	0	85	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	84	85	0	0	0	0	0	0	
1013744																																																																																																																																																						0	0	0	0	0	0	0	0	0	2066	2080	2710	2723	0	0	0	0	0	0	0	0	8453	8599	3843	3855	0	6387	6519	1133	1132	0	0	615	0	0	615	0	2429	3399	5864	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1013856																																																																																																																																																						0	0	5906	0	0	0	0	0	0	0	0	26089	26716	0	0	0	0	0	0	0	0	0	0	26089	26716	0	0	0	0	0	0	0	0	0	0	0	0	994	25722	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1014059																																																																																																																																																						0	0	5300	0	0	0	0	0	0	0	0	5824	5832	0	0	1015	1051	0	0	0	0	0	0	14827	15148	0	0	0	5399	5600	1500	1483	1173	0	0	251	668	1282	1243	8578	461	0	254	275	418	1101	0	617	0																									0	0	0	0	0	0	176	187	0	0	1813	1861	0	0	0	0	0	0	
1014125																																																																																																																																																						0	0	23573	0	0	0	0	0	0	0	0	37145	37283	0	0	0	0	0	0	0	0	0	0	41933	42117	0	0	0	4788	4834	0	0	3047	0	0	0	3047	16132	16095	6055	788	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1014246																																																																																																																																																						0	0	8237	339	335	0	0	0	0	0	0	996	1021	0	0	502	507	0	0	0	0	0	0	9604	9687	0	0	0	5019	5062	0	0	897	0	0	797	100	2338	1261	2428	0	0	0	0	343	416	959	1045	0																									0	0	0	0	0	0	959	959	0	0	756	758	0	0	0	0	0	0	
1014255																																																																																																																																																						2498	2506	200	1999	1999	0	0	0	0	259	263	0	0	0	0	0	0	0	0	0	0	2887	2909	1999	1999	0	130	140	0	0	0	0	2799	0	0	600	2199	1987	25	75	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1014376																																																																																																																																																						0	0	1945	0	0	0	0	0	0	0	0	1496	1488	0	0	0	0	0	0	0	0	898	898	4733	4050	0	860	860	0	0	0	0	238	3000	2324	0	0	0	0	2108	240	238	0	11	0	27	0	0	0																									0	0	0	0	38	38	0	0	0	0	237	238	0	0	0	0	0	0	
1014451																																																																																																																																																						0	0	4783	0	0	0	0	3783	3853	0	0	0	0	0	0	200	200	0	0	0	0	0	0	7897	8043	0	0	0	3340	3406	0	0	406	0	0	0	306	2329	2894	1930	0	0	0	0	0	0	0	440	144																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1014554																																																																																																																																																						0	0	2523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1415	1447	1650	1680	0	20	20	1540	1567	0	0	1680	0	0	143	147	545	402	443	0	1390	0	0	0	21	4	0	0																									0	0	0	0	716	729	0	0	679	698	110	113	0	0	0	0	0	0	
1014657																																																																																																																																																						0	0	35459	0	0	0	0	0	0	0	0	40153	40378	0	0	0	0	0	0	0	0	0	0	47154	47536	0	0	0	7001	7158	0	0	6694	0	0	5158	1536	32759	3021	4812	250	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1014778																																																																																																																																																						0	0	5000	0	0	0	0	0	0	0	0	24990	25133	0	0	0	0	0	0	0	0	23447	23803	45641	46709	0	23447	23803	0	0	16000	16022	1004	0	0	0	4012	8006	5008	21049	10505	2095	830	768	4312	10367	3204	0	0																									0	0	0	0	0	0	2097	2181	0	0	18554	19395	0	0	0	0	0	0	
1014844																																																																																																																																																						0	0	0	0	0	0	0	0	0	0	0	1450	1458	0	0	250	250	0	0	0	0	0	0	3235	3239	0	0	0	1535	1531	0	0	0	0	0	0	0	599	91	2549	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1014853																																																																																																																																																						0	0	48072	0	0	0	0	0	0	0	0	3480	3468	0	0	131	131	0	0	0	0	0	0	102041	104531	0	0	0	14910	15650	3480	3468	1441	0	0	6	1158	2177	974	13047	1887	1401	1487	798	783	45115	0	19705	15993																									0	0	0	0	0	0	9005	8967	0	0	39692	40617	0	0	0	0	0	0	
1014965																																																																																																																																																						0	0	16028	0	0	0	0	0	0	16654	16759	1000	1003	0	0	0	0	0	0	0	0	21488	21677	1000	1003	0	2364	2438	0	0	999	997	3009	0	0	550	3962	7588	7485	436	0	442	112	0	0	0	0	794	1122																									0	0	0	0	554	565	0	0	0	0	0	0	0	0	0	0	1916	1915	
1015056																																																																																																																																																						0	0	29141	0	0	0	0	0	0	0	0	551	566	0	0	2652	2824	0	0	0	0	860	890	45038	45691	0	860	890	28620	28776	0	0	2549	0	0	865	1595	9007	10466	9851	1241	59	252	1	58	4295	6267	44	2550																									0	0	0	0	0	0	9217	9418	0	0	1429	1513	0	0	0	0	0	0	
1015243																																																																																																																																																						0	0	45596	0	0	0	0	0	0	0	0	3916	4062	233	188	0	0	0	0	0	0	7424	7477	41214	42405	0	7191	7289	1551	1602	2794	2883	3022	0	0	416	1587	3220	2642	5223	0	6105	934	5212	1816	6923	0	12905	2846																									0	0	0	0	0	0	841	902	0	0	19369	20088	0	0	0	0	0	0	
1015252																																																																																																																																																						0	0	35028	4239	4334	0	0	0	0	0	0	16241	16217	0	0	0	0	0	0	0	0	11645	10127	150110	152410	0	0	0	63952	66591	0	0	6582	0	0	841	6079	27742	7514	43524	1780	1121	0	452	99	582	4370	49791	20164																									338	0	351	0	0	0	1070	1163	0	0	5091	5461	0	0	0	0	0	0	
1015458																																																																																																																																																						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1715	1724	0	0	0	1010	1006	0	0	46	0	0	0	0	555	72	111	268	0	46	196	477	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	705	718	0	0	0	0	0	0	
1015467																																																																																																																																																						0	0	28221	0	0	0	0	0	0	0	0	31298	31295	0	0	0	0	0	0	0	0	0	0	31298	31295	0	0	0	0	0	0	0	31295	0	0	31295	0	0	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1015560																																																																																																																																																						0	0	7296	7295	7296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	947	967	7295	7296	0	0	0	0	0	0	0	7296	0	0	7296	0	0	0	0	0	0	0	0	0	947	0	0	0																									0	0	0	0	947	967	0	0	0	0	0	0	0	0	0	0	0	0	
1015832																																																																																																																																																						0	0	5516	0	0	0	0	0	0	0	0	500	499	0	0	375	375	0	0	0	0	0	0	11315	11270	0	0	0	1076	1097	500	499	894	0	0	0	267	954	0	376	0	12	1131	2851	3032	2272	0	0	0																									0	0	0	0	0	0	4515	4463	0	0	4849	4836	0	0	0	0	0	0	
1015841																																																																																																																																																						0	0	17769	0	0	0	0	0	0	0	0	33631	34380	0	0	0	0	0	0	0	0	11437	11685	41623	42498	0	11437	11685	5320	5360	0	0	8877	0	0	3145	5636	25353	9719	7324	0	0	96	0	0	2662	0	0	0																									0	0	0	0	0	0	0	0	0	0	2672	2758	0	0	0	0	0	0	
1015850																																																																																																																																																						0	0	18812	0	0	0	0	0	0	0	0	32950	33304	0	0	500	513	0	0	0	0	0	0	56640	57548	0	0	0	9374	9631	10571	10851	3421	0	0	815	1926	18315	15612	6780	0	8924	1071	982	754	2369	0	0	0																									0	0	0	0	0	0	873	889	0	0	12943	13211	0	0	0	0	0	0	
1016231																																																																																																																																																						0	0	13976	0	0	0	0	0	0	0	0	8170	8215	0	0	1013	1005	0	0	0	0	0	0	41226	42321	0	0	0	0	0	4488	4514	744	0	0	0	0	702	0	7512	1005	309	450	0	1526	11165	2429	9630	7593																									0	0	0	0	0	0	0	0	0	0	15372	15878	0	0	0	0	0	0	
1016259																																																																																																																																																						0	0	45832	4045	4092	0	0	0	0	0	0	34750	35931	0	0	0	0	0	0	0	0	0	0	65060	66751	0	0	0	14928	15386	0	0	17770	0	0	4890	12825	23884	8749	4973	87	55	0	0	0	4142	2492	959	3695																									0	0	0	0	0	0	0	0	0	0	6657	6688	0	0	0	0	0	0	
1016558																																																																																																																																																						0	0	2608	0	0	0	0	0	0	0	0	2084	2139	0	0	0	0	0	0	0	0	3373	3475	2294	2353	0	0	0	210	214	286	295	120	0	0	70	51	1796	380	54	0	0	0	390	0	913	0	1867	203																									0	0	0	0	1	1	0	0	1306	1353	0	0	0	0	0	0	1537	1592	
1016718																																																																																																																																																						0	0	15958	0	0	0	0	0	0	22565	22738	25486	25778	0	0	0	0	0	0	0	0	36918	37644	25557	25851	0	14327	14880	0	0	6000	5974	19815	0	0	5195	14620	28402	8078	6375	0	31	68	0	0	0	0	0	0																									0	0	0	0	0	0	71	73	26	26	0	0	0	0	0	0	0	0	
1016848																																																																																																																																																						0	0	4180	0	0	0	0	0	0	0	0	4088	4080	0	0	0	0	0	0	0	0	350	373	4314	4306	0	350	373	226	226	0	0	1529	0	0	0	1529	2777	350	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1016857																																																																																																																																																						0	0	60796	0	0	0	0	0	0	0	0	84008	85931	0	0	0	0	0	0	0	0	5249	5393	108618	111648	0	5242	5386	22869	23935	0	0	14361	0	0	2521	11250	40837	42800	17700	0	258	739	122	330	340	0	0	0																									0	0	0	0	7	7	253	260	0	0	1488	1522	0	0	0	0	0	0	
1016941																																																																																																																																																						1004	1004	3003	0	0	0	0	0	0	2749	2759	0	0	0	0	0	0	0	0	0	0	7031	7076	0	0	0	3273	3307	0	0	0	0	3235	0	0	1000	2235	2763	500	528	0	0	0	0	0	5	0	0	0																									0	0	0	0	0	0	0	0	5	6	0	0	0	0	0	0	0	0	
1017032																																																																																																																																																						0	0	79396	0	0	0	0	0	0	0	0	84903	85126	0	0	250	251	0	0	0	0	4432	4538	115947	116963	0	4187	4272	22581	23019	42956	42794	4830	20	20	489	4358	6487	9607	89581	2060	221	1398	26	306	1983	741	2733	1385																									0	0	0	0	26	29	919	953	219	237	3277	3476	0	0	0	0	0	0	
1017256																																																																																																																																																						0	0	2641	0	0	0	0	7851	7908	0	0	1057	1052	0	0	2521	2578	0	0	0	0	0	0	12938	13081	0	0	0	0	0	0	0	2166	0	0	1116	1050	2762	1006	4891	714	72	0	0	0	944	526	0	0																									0	0	0	0	0	0	0	0	0	0	1509	1543	0	0	0	0	0	0	
1017425																																																																																																																																																						0	0	57789	0	0	0	0	0	0	0	0	50141	50222	0	0	0	0	0	0	0	0	37112	38392	58341	58589	0	37112	38392	0	0	0	0	5321	0	0	120	5201	14188	21691	46134	0	0	1506	12	1117	750	237	1910	2834																									0	0	0	0	0	0	0	0	0	0	3532	3623	0	0	0	0	0	0	
1017555																																																																																																																																																						0	0	4868	0	0	0	0	0	0	0	0	3380	3342	0	0	0	0	0	0	0	0	0	0	7314	7292	0	0	0	3345	3354	0	0	101	0	0	0	101	121	108	6014	352	4	0	0	0	0	0	0	592																									0	0	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	
1017564																																																																																																																																																						0	0	15677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23427	23716	0	0	0	4706	4780	0	0	0	0	0	0	0	601	418	3411	349	0	0	0	861	17541	535	0	0																									0	0	0	0	0	0	1251	1293	0	0	17470	17643	0	0	0	0	0	0	
1017854																																																																																																																																																						0	0	1754	0	0	0	0	0	0	0	0	1101	1101	0	0	0	0	0	0	0	0	0	0	3934	3926	0	0	0	2813	2804	0	0	832	0	0	500	332	1495	755	823	0	13	0	0	0	7	0	1	0																									0	0	0	0	0	0	19	20	0	0	0	0	0	0	0	0	0	0	
1017939																																																																																																																																																						0	0	1436399	0	0	0	0	0	0	0	0	319004	319164	0	0	194287	194569	0	0	0	0	0	0	1665365	1707372	0	0	0	63175	64544	126543	126160	221928	0	0	220780	10953	10034	29905	305308	2470	92328	15786	2346	13325	255599	281757	333897	132884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	123	0	0	0	0	0	123	0	118	0	0	33227	34933	0	0	599915	626208	0	0	0	0	0	0	
1017957																																																																																																																																																						0	0	31683	0	0	0	0	0	0	0	0	4566	4588	991	1006	0	0	0	0	0	0	13673	13942	58521	59325	0	12682	12936	0	0	2488	2504	435	0	0	0	435	1763	1957	7070	7036	0	0	0	0	1694	0	1813	51230																									0	0	0	0	0	0	0	0	0	0	1605	1694	0	0	0	0	0	0	
1018927																																																																																																																																																						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	586	603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	603	0	0																									0	0	0	0	0	0	0	0	0	0	586	603	0	0	0	0	0	0	
1157219																																																																																																																																																						0	0	8893	2450	2463	0	0	401	433	0	0	4992	5142	0	0	0	0	0	0	0	0	0	0	14396	15144	0	0	0	0	0	0	0	3570	0	0	0	3570	1572	2463	433	0	0	0	13	0	2102	4991	0	0																									0	0	0	0	0	0	0	0	0	0	6553	7106	0	0	0	0	0	0	
1157415																																																																																																																																																						0	0	0	0	0	0	0	1899	1921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1899	1921	0	0	0	0	0	0	0	0	0	0	566	0	0	1355	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1158832																																																																																																																																																						0	0	17272	5001	5045	0	0	0	0	0	0	0	0	0	0	2926	2782	0	0	0	0	33	33	22684	21006	0	0	0	2183	1923	0	0	5271	0	0	2000	5045	0	0	1315	1655	1617	243	0	0	731	5116	3317	0																									0	0	0	0	0	0	5524	5847	33	33	1767	1827	0	0	0	0	0	0	
1158878																																																																																																																																																						0	0	732	0	0	0	0	0	0	2000	2044	12980	13205	0	0	0	0	0	0	0	0	4512	4718	28448	28859	0	1069	1133	8281	8105	1000	992	0	0	0	0	0	3012	1784	12940	6643	785	1670	6	0	68	6015	448	0																									0	0	0	0	0	0	2913	3023	1443	1541	3838	4078	0	0	0	0	0	0	
1160161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0																	0			0		0			0					0																																																									
1160509																																																																																																																																																						0	0	17308	0	0	0	0	0	0	0	0	13092	13123	0	0	0	0	0	0	0	0	0	0	17229	17308	0	0	0	3541	3581	1000	1008	2131	0	0	1507	253	1771	9112	3598	464	291	80	36	196	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	596	604	0	0	0	0	0	0	
1160853																																																																																																																																																						0	0	316	200	214	0	0	101	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	301	316	0	0	0	0	0	0	0	0	0	0	0	101	215	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1161029																																																																																																																																																						0	0	70840	0	0	0	0	13522	13560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171389	171754	0	0	0	1007	1015	0	0	0	772	770	0	0	0	0	13560	1015	0	34	0	0	54309	29379	12419	60268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83054	83688	0	0	33	34	0	0	0	0	0	0	
1161216																																																																																																																																																						42353	42503	15017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42353	42503	0	0	0	0	0	0	0	0	0	23906	0	0	13789	10117	18447	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1162017																																																																																																																																																						0	0	62885	0	0	0	0	0	0	0	0	17225	17655	0	0	0	0	0	0	0	0	0	0	71101	68855	0	0	0	1252	1289	0	0	2208	9033	8551	0	2059	1727	3210	6767	5180	149	0	83	552	5411	14831	0	20334																									0	0	0	0	0	0	9460	9726	0	0	10663	11299	0	0	0	0	0	0	
1162530																																																																																																																																																						0	0	139004	0	0	0	0	4092	4169	0	0	29746	29863	0	0	0	0	0	0	0	0	0	0	185356	185471	0	0	0	5160	5385	4267	4287	419	0	0	0	0	1005	4550	30809	3053	22078	32052	0	6118	8476	2104	27047	48179																									0	0	0	0	0	0	3767	3857	0	0	65774	66971	0	0	0	0	0	0	
1164730																																																																																																																																																						0	0	609406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	746622	733351	0	0	0	3785	3853	0	0	0	0	0	0	0	1883	629	1341	0	459	317	0	40	248208	182179	191952	106343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	429729	429617	0	0	1471	1585	0	0	0	0	0	0	
1165540																																																																																																																																																						0	0	31590	0	0	0	0	629	660	0	0	6988	7175	0	0	0	0	0	0	0	0	0	0	32404	33869	0	0	0	355	355	0	0	1858	0	0	1003	0	0	3306	3880	0	71	855	1284	14817	8653	0	0	0																									0	0	0	0	0	0	4805	4862	0	0	19627	20817	0	0	0	0	0	0	
1166060																																																																																																																																																						0	0	4857	0	0	0	0	0	0	0	0	8791	8808	0	0	0	0	0	0	0	0	0	0	9979	10019	0	0	0	718	742	1500	1507	772	0	0	51	253	8635	611	0	0	116	353	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	470	469	0	0	0	0	0	0	
1166435																																																																																																																																																						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	185	185	576	576	0	185	185	0	0	0	0	0	576	576	0	0	0	0	185	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1169650																																																																																																																																																						0	0	1332	973	965	0	0	2020	2030	0	0	1000	1012	0	0	2611	2661	0	0	0	0	0	0	7370	7491	0	0	0	0	0	0	0	2751	0	0	2030	509	2104	1060	965	0	0	212	611	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	766	823	0	0	0	0	0	0	
1176881																																																																																																																																																						0	0	32575	0	0	0	0	0	0	0	0	0	0	0	0	34418	37168	0	0	0	0	5582	5582	94132	96883	0	0	0	0	0	0	0	0	0	0	5582	0	0	0	37168	0	0	0	1	562	32701	25705	746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54439	54459	0	0	4519	4510	0	0	0	0	0	0	
1176920																																																																																																																																																						0	0	200	0	0	0	0	0	0	301	304	0	0	0	0	0	0	0	0	0	0	301	304	0	0	0	0	0	0	0	0	0	301	0	0	100	201	0	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1186965																																																																																																																																																						0	0	2654	0	0	0	0	0	0	1500	1480	8045	8097	0	0	0	0	0	0	0	0	2195	2231	17539	17756	0	695	751	3662	3575	1000	973	462	0	0	0	0	3998	1237	5697	2935	129	1022	0	0	2875	772	1286	0																									0	0	0	0	0	0	674	689	0	0	3931	4109	0	0	0	0	0	0	
1187001																																																																																																																																																						0	0	300	300	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	300	0	0	0	0	0	0	0	300	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1187029																																																																																																																																																						0	0	48128	0	0	0	0	101	105	0	0	19360	19810	0	0	0	0	0	0	7033	7011	0	0	50293	51160	0	0	0	1846	1849	0	0	3083	0	0	0	3084	10528	10499	3548	1116	0	0	0	233	11652	10500	0	0																									0	0	0	0	0	0	18195	18428	0	0	3758	3957	0	0	0	0	0	0	
1187494																																																																																																																																																						0	0	24140	0	0	0	0	0	0	0	0	5000	4995	87	87	0	0	0	0	0	0	46257	47300	56048	57133	0	19398	18428	9885	9983	0	0	665	0	0	0	665	7753	590	7710	17746	0	0	0	0	130	0	32413	36384																									0	0	0	0	3	4	111	127	0	0	0	0	0	0	0	0	26769	28781	
1187551																																																																																																																																																						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1188772																																																																																																																																																						0	0	30645	0	0	0	0	0	0	0	0	1000	1020	0	0	0	0	0	0	0	0	0	0	70853	73909	0	0	0	29863	31580	0	0	526	0	0	0	526	1550	2052	21109	7363	0	0	0	1109	15005	2311	12339	10545																									0	0	0	0	0	0	0	0	0	0	17595	18425	0	0	0	0	0	0	
