"IDRSSD"	RCFD0426	RCFD2150	RCFD2651	RCFD3164	RCFD3190	RCFD4088	RCFD5507	RCFD6164	RCFD6165	RCFDA590	RCFDB026	RCFDB569	RCFDB570	RCFDB571	RCFDF055	RCFDF056	RCFDF057	RCFDF058	RCFDF059	RCFDF060	RCFDF061	RCFDF062	RCFDF063	RCFDF065	RCFDJ452	RCFDJ453	RCFDJ461	RCFDJ462	RCFN5513	RCON0426	RCON2150	RCON2651	RCON3164	RCON3190	RCON4088	RCON5507	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB026	RCONB569	RCONB570	RCONB571	RCONC979	RCONF055	RCONF056	RCONF057	RCONF058	RCONF059	RCONF060	RCONF061	RCONF062	RCONF063	RCONF064	RCONF065	RCONG463	RCONG464	RCONJ452	RCONJ453	RCONJ461	RCONJ462	TEXT4087	
2342160																														8924	8105	0	0	30426	true	8924	3016	0	267	379	4443	0	0	0	0	false	0	0	0	3000	6150	5800	9487	0	5989	0	0	0	0	0	true	false	0	0	0	0	www.ridgestone.com	
2343167																														0	0	3000	0	4000	true	0	0	0	0	0	0	1173	1	0	0	false	0	0	0	3000	1000	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	PANAMER BANK.COM	
2344753																														0	1041	1000	0	7217	true	0	0	223	373	0	445	23328	10	0	0	true	0	0	0	1000	3900	817	1500	0	0	0	0	0	0	0	true	true	0	0	0	0	www.tnbank.com	
2347044																														0	1290	1017	0	78211	true	0	1032	0	258	0	0	712	0	0	0	true	0	0	0	1017	4879	5291	67024	11000	0	0	0	0	0	0	true	false	0	0	0	0	www.ohioheritage.com	
2349301																														0	1764	0	0	0	true	0	963	0	0	0	801	7383	3	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	24617	874	0	0	http://www.heritagebanknevada.com	
2349459																														0	6364	143	0	3714	true	0	2264	0	2100	1850	150	5679	5	0	0	false	0	0	0	143	3571	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://firstbankofdalton.com	
2352235																														132	1801	72500	0	75444	true	132	489	120	842	0	350	4265	3	0	0	true	0	2944	0	72500	0	0	0	0	2944	0	0	0	0	2944	false	false	0	0	0	0	http://www.therisingstar.com	
2353595																														3334	4740	0	0	180134	true	3334	1182	0	1470	0	2088	13632	4	0	0	true	0	0	0	80134	0	0	100000	180134	0	0	0	0	0	0	false	false	0	0	0	0	www.fcbresource.com	
2354314																														0	10798	10000	0	15000	true	0	8940	0	1783	0	75	6282	2	0	0	false	0	0	0	10000	5000	0	0	15000	0	0	0	0	0	0	true	false	0	0	0	0	http://WWW.FN-BANK.NET	
2354323																														0	787	0	0	27500	true	0	0	0	427	0	360	3380	4	0	0	true	0	0	0	3000	15000	3500	6000	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.greaterromebank.com	
2354387																														0	15126	7500	0	10751	true	0	8917	0	811	0	5398	400	0	0	0	false	0	751	0	7500	0	0	0	0	3251	0	0	0	0	3251	true	false	0	0	0	0	http://www.quantumbank.com	
2354985																														0	737	0	0	11002	true	0	0	0	192	0	545	0	0	0	0	false	0	2	0	0	0	1000	10000	0	2	0	0	0	0	0	true	false	0	0	0	0	Newcenturybank.com	
2356091																														0	731	3500	0	14968	true	0	0	0	731	0	0	301	0	0	0	false	0	0	0	3500	1103	1982	8383	2000	0	0	0	0	0	0	false	false	0	0	0	0	http://www.efirstunitedbank.com	
2358769																														0	6357	0	0	22	true	0	6357	0	0	0	0	2356	2	0	0	true	0	0	0	0	0	0	0	0	0	22	0	0	0	0	true	true	0	0	0	0	www.bncbank.com	
2360904																														0	451	1500	0	7715	true	0	0	0	126	325	0	400	0	0	0	false	0	0	0	1500	3950	1765	500	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.pacificglobalbank.com	
2361901																														0	1035	1112	0	1112	true	0	0	0	0	0	1035	678	1	0	0	false	0	0	0	1112	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	pbmn.com	
2362074																														6	9846	3500	0	21503	true	0	5519	0	711	0	3616	503	0	0	6	false	0	0	0	3500	11800	1000	0	5000	5203	0	0	0	0	5203	false	false	0	0	0	0	http://www.CommunityBankNow.com	
2362458																														29000	43000	4999000	0	18465000	true	29000	0	0	43000	0	0	0	0	0	0	false	0	707000	0	17758000	0	0	0	0	707000	0	0	0	0	0	false	false	0	0	0	0	http://www.wellsfargo.com	
2370994																														0	7039	13500	0	25893	true	0	3538	0	2378	708	415	260	0	0	0	true	0	0	0	13500	0	8000	0	0	3231	0	0	1162	0	0	false	false	0	0	0	0	http://www.mbankonline.com	
2371508																														0	105	0	0	0	true	0	0	0	105	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.Patriotbankok.com	
2371816																														0	199	4500	0	28660	true	0	0	0	199	0	0	4189	2	0	0	false	0	0	0	26500	0	0	2160	26500	0	0	0	0	0	0	true	true	0	0	0	0	www.westptebank.com	
2372774																														617	50562	100909	0	263698	true	617	41261	100	4215	299	4687	17783	8	0	0	true	0	0	0	117909	63720	81526	543	70000	0	0	0	0	0	0	true	false	0	0	0	0	http://summitcommunitybank.com	
2374901																														0	0	5326	0	34552	true	0	0	0	0	0	0	6686	3	0	0	true	0	0	0	5326	12726	7500	9000	14000	0	0	0	0	0	0	false	false	0	0	0	0	www.capitalbank.com	
2376464																														247	1576	37500	0	44590	true	247	565	0	1011	0	0	1577	1	0	0	false	0	0	0	37500	6489	601	0	0	0	0	0	0	0	0	false	false	0	0	0	0	WWW.COMMUNITYBANK.NET	
2380470																														287	2182	4000	0	4000	true	0	0	0	0	0	2182	84	0	0	287	false	0	0	0	4000	0	0	0	4000	0	0	0	0	0	0	false	false	0	0	0	0	http://www.premierbankusa.com	
2382308																														0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	WWW.CRESTMARK.COM	
2385514																														450	4172	0	0	17011	true	450	950	0	2832	0	390	13861	6	0	0	false	0	0	0	10350	4783	1878	0	0	0	0	0	0	0	0	true	false	0	0	0	0	www.thefirstbank.com	
2388784																														0	4707	6000	0	8000	true	0	1308	0	1275	0	2124	779	1	0	0	false	0	0	0	6000	2000	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.gwbt.com	
2389857																														0	4432	0	0	3000	true	0	1309	0	559	0	2564	2155	1	0	0	false	0	0	0	3000	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	www.selectbank.com	
2390929																														0	2991	15000	0	15000	true	0	2252	0	116	0	623	15729	7	0	0	false	0	0	0	15000	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	www.bankofannarbor.com	
2391252																														0	8782	22500	0	58235	true	0	6947	0	776	259	800	10117	7	0	0	false	0	3235	0	32500	0	0	22500	30000	3235	0	0	0	0	3235	false	false	0	0	0	0	http://www.beachfirst.com	
2391494																														15	3224	0	0	17850	true	15	455	0	2664	0	105	8072	3	0	0	true	0	0	0	7000	8350	2500	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.communitybankcbd.com	
2391588																														59	2412	3450	0	5000	true	59	2412	0	0	0	0	1281	1	0	0	false	0	0	0	3450	1550	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	www.bankononb.com	
2392950																														0	4173	1815	0	15382	true	0	3255	0	220	0	698	5301	4	0	0	false	0	0	0	7815	4467	1521	1579	7600	0	0	0	0	0	0	true	false	0	0	0	0	http://www.concordbank.com	
2396547																														0	1823	0	0	7000	true	0	1161	0	187	0	475	7499	5	0	0	false	0	0	0	7000	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.fcbebanking.com	
2396592																														0	246	1000	0	1000	true	0	0	0	246	0	0	566	0	0	0	false	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	peoplesbankofseneca.com	
2396604																														0	986	2500	0	2500	true	0	85	192	699	0	10	1193	1	0	0	false	0	0	0	2500	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	www.bosv.com	
2397713																														0	6121	4500	0	4500	true	0	1059	0	2200	0	2862	2926	3	0	0	false	0	0	0	4500	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	www.vcbank.net	
2398596																														34	8240	17000	34	67000	true	0	3047	0	807	0	4386	237	0	61	0	false	0	0	0	17000	20000	20000	10000	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.cscbank.com	
2398701	1541	0	0	0	0	true	1541	3041	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0			0	0	0	0	0								0										0		true	true					www.modernbank.com	
2399119																														0	1054	43000	0	106070	true	0	0	0	886	0	168	5287	1	0	0	false	0	0	0	43000	15000	23525	24545	41600	0	0	0	0	0	0	false	false	0	0	0	0	http://www.fcbok.com	
2412072																														0	1375	0	0	0	true	0	1375	0	0	0	0	5061	3	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.bankoftucson.com	
2413510																														0	469	2571	0	7267	true	0	0	0	271	0	198	0	0	0	0	false	0	0	0	2571	2696	2000	0	4500	0	0	0	0	0	0	true	false	0	0	0	0	http://www.acommunitybank.com	
2434113																														0	2023	85593	0	270570	true	0	0	0	752	0	1271	14909	4	0	0	true	0	480	0	85593	43400	10000	131097	0	480	0	0	0	0	480	true	false	0	0	0	0	www.bankri.com	
2435615																														0	3125	0	0	0	true	0	1814	0	0	135	1176	162	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	www.ravenswoodbank.com	
2435660																														0	3176	3000	0	3000	true	0	565	0	2268	177	166	1964	2	0	0	false	0	0	0	3000	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	www.centralbank.com	
2443535																														446	8597	32000	395	65700	true	51	2562	0	322	0	5713	15739	5	450	0	true	0	0	0	32000	7500	0	26200	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.communitycentralbank.com	
2445052																														0	273	0	0	0	true	0	0	0	273	0	0	7344	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	www.cboprf.com	
2446152																														0	0	0	0	3605	true	0	0	0	0	0	0	12358	2	0	0	false	0	0	0	1095	2510	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	www.valleybusinessbank.net	
2451240																														137	5283	0	0	0	false	137	3934	0	0	0	1349	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.pcbb.com	
2453132																														0	2142	206	0	17206	true	0	274	0	1868	0	0	2235	2	0	0	false	0	0	0	206	11000	6000	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.piercebank.com	
2454607																														418	10	0	0	1693	true	418	0	0	10	0	0	1621	1	0	0	true	0	0	0	0	0	0	1693	0	0	0	0	0	0	0	true	false	0	0	0	0	http://oibank.com	
2454867																														0	0	6500	0	11500	false	0	0	0	0	0	0	1276	0	0	0	false	0	0	0	6500	3000	2000	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.nevadacb.com	
2458119																														4447	9950	0	0	55213	true	4447	3043	0	3930	0	2977	17260	6	0	0	true	0	0	0	55213	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	www.synovusbankfl.com	
2465881																														0	205	5990	0	24240	true	0	15	0	190	0	0	10183	4	0	0	false	0	250	0	5990	11000	0	7000	0	250	0	0	0	0	250	true	true	0	0	0	0	www.pvbankne.com	
2467670																														0	0	0	0	0	true	0	0	0	0	0	0	187	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	WWW.APPLIEDBANK.COM	
2468097																														0	2023	0	0	16000	true	0	617	0	1406	0	0	0	0	0	0	false	0	0	0	16000	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.firstbankmiami.com	
2471239																														35858	951	3557	35858	6351	true	0	951	0	0	0	0	0	0	35858	0	false	0	2780	0	3557	0	0	0	0	2780	14	0	0	0	0	true	false	0	0	0	0	http://www.cfgcommunitybank.com	
2472508																														4211	1250	0	4211	10547	true	0	0	0	62	0	1188	8998	3	5358	0	true	0	0	0	0	8000	2000	0	0	0	0	0	547	0	547	true	true	0	0	0	0	http://www.valleybankne.com	
2473354																														0	5006	4000	0	15000	true	0	2493	0	1067	0	1446	4848	2	0	0	false	0	0	0	4000	6000	5000	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.idahobankingco.com	
2479477																														0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	www.firstcitizensnb.com	
2480790																														0	14930	33100	0	73762	true	0	8317	0	3886	1275	1452	4553	3	0	0	false	0	662	0	33100	0	0	40000	40000	662	0	0	0	0	662	false	false	0	0	0	0	http://www.JeffersonBankTexas.com	
2481210																														0	8494	0	0	0	true	0	6518	0	1957	0	19	2434	7	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.southwestcommunitybank.net	
2482824																														0	1212	4192	0	4192	true	0	250	192	103	0	667	684	0	0	0	false	0	0	0	4192	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://gpnbank.com	
2482851																														0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	www.chesternationalbank.com	
2483120																														0	188	2750	0	12831	true	0	45	0	0	0	143	13482	6	0	0	true	0	0	0	5750	2450	1500	2000	0	1131	0	0	0	0	0	false	false	0	0	0	0	http://www.surreybank.com	
2483438																														0	786	0	0	5365	true	0	526	0	0	0	260	0	0	0	0	false	0	1365	0	0	0	4000	0	0	1365	0	0	0	0	1365	false	false	0	0	0	0	www.communitybankbay.com	
2485544																														0	8522	4000	0	8580	false	0	4014	0	4508	0	0	7233	4	0	0	false	0	0	0	4000	0	0	4580	0	0	0	0	0	0	0	false	false	0	0	0	0	www.the-bank.com	
2488956																														0	10289	3000	0	3514	true	0	6427	0	369	0	3493	3254	3	0	0	false	0	0	0	3000	0	514	0	0	0	0	0	0	0	0	true	false	0	0	0	0	www.thevillagebank.com	
2490285																														0	0	0	0	0	true	0	0	0	0	0	0	763	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	www.fnbrotan.com	
2491291																														0	16180	0	0	15052	true	0	5122	0	3054	0	8004	7176	4	0	0	true	0	52	0	0	0	0	15000	15000	52	0	0	0	0	52	true	false	0	0	0	0	http://www.firstsouthbancorp.com	
2493110																														0	10677	5000	0	16283	true	0	2922	1108	2773	0	3874	1366	1	0	0	false	0	194	0	5000	2913	829	7347	0	194	0	0	0	0	194	true	false	0	0	0	0	http://www.simmonsfirst.com	
2493697																														0	2173	0	0	79	true	0	1533	0	589	0	51	1803	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	79	0	0	true	false	0	0	0	0	http://www.ambankcom.com	
2496081																														0	827	0	0	0	false	0	0	0	802	0	25	954	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	www.morethanabank.com	
2497181																														0	664	16250	0	52749	true	0	226	0	438	0	0	21657	6	0	0	false	0	0	0	16572	19180	15979	1000	6222	0	18	0	0	0	18	false	false	0	0	0	0	www.plantersbankonline.com	
2502656																														0	0	0	0	9672581	true	0	0	0	0	0	0	3850	0	0	0	false	0	9672581	0	0	0	0	0	0	9672581	0	0	0	0	0	false	false	0	0	0	0	www.usaa.com	
2502825																														0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0		
2505424																														0	749	2615	0	16530	true	0	529	0	220	0	0	65	0	0	0	false	0	0	0	2615	6025	7890	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.wolfriverbank.com	
2505451																														0	2221	2000	0	22282	true	0	1909	0	312	0	0	10312	4	0	0	false	0	0	0	2000	13285	947	6050	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.citizbank.com	
2505460																														0	75	0	0	0	true	0	0	0	35	0	40	1541	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://thebank-online.org	
2505787																														0	1546	100744	0	148467	true	0	408	0	429	140	569	5108	4	0	0	false	0	0	0	100744	21391	28	25147	25000	0	0	0	1157	0	1157	true	false	0	0	0	0	http://www.summitbankdirect.com	
2506056																														0	537	1500	0	1500	true	0	0	0	537	0	0	803	1	0	0	false	0	0	0	1500	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	www.rockbranchcommunitybank.com	
2506328																														0	1773	333	0	333	true	0	1365	0	408	0	0	2839	2	0	0	false	0	0	0	333	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	http://www.cachebankandtrust.com	
2506757																														506	2109	8000	0	29323	true	506	549	0	335	0	1225	14983	10	0	0	false	0	0	0	23102	5000	0	1221	15000	0	0	0	0	0	0	true	false	0	0	0	0	http://www.firstsentry.com	
2507802																														1031	4824	0	1031	128124	true	0	3055	0	1665	0	104	11864	7	1537	0	false	0	12825	0	55000	45000	0	5000	65000	12825	10299	0	0	0	12825	true	false	0	0	0	0	www.commfirstbank.com	
2508751																														0	17458	0	0	18000	true	0	17249	0	209	0	0	17358	5	0	0	false	0	0	0	0	0	0	18000	0	0	0	0	0	0	0	true	false	0	0	0	0	www.barringtonbank.com	
2512347																														52	6384	0	52	28568	true	0	2837	0	2181	0	1366	1018	2	52	0	false	0	0	0	0	3000	0	24000	0	0	0	0	1568	0	0	false	false	0	0	0	0	http://www.citizenscommerce.com	
2514547																														835	20060	31250	0	135497	true	835	12397	0	5755	160	1748	22490	5	0	0	true	0	31062	0	71250	11250	15000	6935	0	31062	0	0	0	0	0	true	false	0	0	0	0	http://smallenoughtocare.com	
2514837																														0	3336	2650	0	9159	true	0	2107	0	272	0	957	3709	2	0	0	false	0	9	0	2650	4000	500	2000	0	9	0	0	0	0	0	true	false	0	0	0	0	www.provincialbank.com	
2515320																														247	3374	0	0	23686	true	247	1705	0	714	0	955	2	0	0	0	false	0	0	0	21186	2500	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.frontrangebank.com	
2516327																														70	0	40000	0	100000	true	70	0	0	0	0	0	10310	2	0	0	true	0	0	0	40000	35000	25000	0	0	0	0	0	0	0	0	true	true	0	0	0	0	http://www.bremer.com	
2516626																														0	10489	3000	0	5763	false	0	4249	0	2400	0	3840	9940	3	0	0	true	0	0	0	3000	0	0	2763	0	0	0	0	0	0	0	true	false	0	0	0	0	www.Carolinabank.com	
2517182																														0	1165	0	0	23041	true	0	945	0	220	0	0	5869	4	0	0	false	0	0	0	4500	7400	7400	3741	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.investorsbank.com	
2518497																														287	451	0	287	350	true	0	451	0	0	0	0	3764	2	287	0	true	0	0	0	0	350	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	WWW.RIVERCITIESBANK.COM	
2524797																														3515	926	8000	3515	24750	false	0	0	360	536	0	30	6411	1	5063	0	false	0	1698	0	8000	7700	5000	2000	0	1698	352	0	0	0	2050	false	false	0	0	0	0	http://www.investorscommunitybank.com	
2528656																														0	493	3066	0	6734	true	0	0	184	309	0	0	3096	2	0	0	false	0	0	0	3066	2122	507	1039	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.kyhomebank.com	
2529176																														0	0	0	0	0	true	0	0	0	0	0	0	2376	2	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	http://www.snbonline.com	
2531496																														0	53	0	0	0	true	0	53	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.efirstbank.com	
2531562																														0	2894	3344	0	7344	false	0	0	0	894	0	2000	0	0	0	0	false	0	0	0	3344	2000	2000	0	0	0	0	0	0	0	0	true	false	0	0	0	0		
2531991																														0	0	0	0	17	false	0	0	0	0	0	0	0	0	0	0	false	0	17	0	0	0	0	0	0	17	0	0	0	0	0	true	true	0	0	0	0	http://www.wellsfargo.com	
2532082																														0	2367	503	0	4342	true	0	965	0	1113	0	289	1252	1	0	0	false	0	0	0	503	588	530	2721	0	0	0	0	0	0	0	false	false	0	0	0	0	www.my citizensfirstbank.com	
2532662																														2638	15636	76000	163	172000	true	2475	7411	0	5160	0	3065	68898	11	163	0	true	0	10000	0	86000	19000	7000	0	0	10000	0	0	50000	0	60000	false	false	0	0	0	0	www.capitalbank-nc.com	
2533043																														0	6558	0	0	7304	false	0	396	0	281	0	5881	962	1	0	0	false	0	0	0	5405	899	0	1000	0	0	0	0	0	0	0	false	false	0	0	0	0	http://Ymanv@americanmetrobank.com	
2533119																														0	16513	10500	0	18250	true	0	14740	0	0	840	933	11101	5	0	0	false	0	0	0	10500	2750	5000	0	1250	0	0	0	0	0	0	false	false	0	0	0	0	www.nscombank.com	
2534086																														0	13149	0	0	14000	true	0	8954	0	3173	0	1022	635	1	0	0	false	0	0	0	0	12000	2000	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.decaturfirstbank.com	
2535551																														0	245	5200	0	17400	true	0	14	28	130	0	73	1138	1	0	0	true	0	0	0	5200	4950	5750	1500	0	0	0	0	0	0	0	false	false	0	0	0	0	www.somobank.com	
2535560																														0	2030	6200	0	11200	true	0	22	123	493	0	1392	2	0	0	0	true	0	0	0	6200	2000	0	3000	0	0	0	0	0	0	0	true	false	0	0	0	0	bankofbolivarmo.com	
2536633																														0	163	0	0	1700	true	0	0	0	163	0	0	0	0	0	0	false	0	0	0	950	650	100	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.hiawathabank.com	
2539081																														0	450	0	0	8000	true	0	0	0	0	0	450	5784	3	0	0	false	0	0	0	0	0	8000	0	8000	0	0	0	0	0	0	false	false	0	0	0	0	http://www.shorecommunitybank.com	
2539960																														23	0	7000	0	22000	true	23	0	0	0	0	0	50	0	0	0	false	0	0	0	7000	9000	4000	2000	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.epremierbank.com	
2540537																														0	5926	4000	0	20000	true	0	2242	0	217	0	3467	4218	5	0	0	false	0	0	0	4000	12000	4000	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://syringabank.com	
2550095																														320	7087	0	0	22	true	115	2221	0	1956	0	2910	0	0	0	205	false	0	22	0	0	0	0	0	0	22	0	0	0	0	0	false	false	0	0	0	0	WWW.GBBANKER.COM	
2552099																														81	4576	1000	0	6000	true	81	1660	100	1367	0	1449	2926	2	0	0	true	0	0	0	1000	5000	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://madisonbankky.com	
2558970																														3737	11054	0	0	209336	true	3737	6070	3551	0	0	1433	21179	4	0	0	false	0	0	0	0	29880	74526	104930	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.encorebank.com	
2562137																														217	162	0	0	4000	true	217	0	0	162	0	0	3184	4	0	0	true	0	0	0	2500	1000	500	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://NORTHSTARBANKIOWA.COM	
2562164																														0	7503	5700	0	14650	true	0	6103	0	1148	0	252	6434	4	0	0	false	0	0	0	5700	8950	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.coastalbank.com	
2562838																														95	1260	0	0	0	true	95	894	0	0	163	203	1692	1	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.ffinbank.com	
2567123																														0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.usbank.com	
2568120																														0	4855	6000	0	6000	false	0	3211	0	1127	0	517	2970	2	0	0	false	0	0	0	6000	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0		
2571081																														459	230	3754	0	12221	true	459	0	0	0	0	230	1679	1	0	0	false	0	0	0	3754	2404	1723	4340	0	0	0	0	0	0	0	true	false	0	0	0	0	http://simmonsfirst.com	
2574327																														0	0	0	0	0	true	0	0	0	0	0	0	1010	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	http://www.thetrustcompany.com	
2575155																														0	6531	6000	0	13000	true	0	1264	0	485	0	4782	528	1	0	0	false	0	0	0	6000	1000	0	6000	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.villagebank.net	
2575717																														2006	180	0	409	0	true	1597	0	0	180	0	0	383	0	409	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.ambanksc.com	
2576134																														190	402	0	0	0	false	0	232	0	0	0	170	0	0	0	190	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.webbank.com	
2576143																														0	11468	10000	0	53000	true	0	3960	0	2664	0	4844	41539	8	0	0	true	0	0	0	53000	0	0	0	48000	0	0	0	0	0	0	false	false	0	0	0	0	http://www.southportbank.com	
2576198																														0	5172	0	0	5600	true	0	347	3151	1401	0	273	1681	3	0	0	true	0	0	0	0	5600	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.communitybanknp.com	
2577243																														0	1462	0	0	9000	true	0	0	0	295	0	1167	16481	7	0	0	true	0	0	0	6000	3000	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.cnb1.com	
2577739																														0	1254	3000	0	5500	true	0	130	0	238	0	886	166	0	0	0	true	0	0	0	3000	500	2000	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://bankofjackson.com	
2579069																														63	4573	0	0	0	true	0	4520	0	0	0	53	42	0	0	63	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	www.coastnationalbank.com	
2580243																														0	197	27500	0	92618	true	0	197	0	0	0	0	3269	2	0	0	false	0	0	0	92500	0	0	0	0	0	0	0	118	0	0	true	false	0	0	0	0	www.pcbanker.com	
2580645																														18	0	2500	18	5500	true	0	0	0	0	0	0	328	0	18	0	false	0	0	0	2500	3000	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.caloaks.com	
2582023																														16670	5017	500000	0	530123	true	1674	0	0	5017	0	0	44	0	0	14996	false	0	28759	0	500000	0	0	0	0	28759	1364	0	0	0	5234	false	false	0	0	0	0	http://www.usbank.com	
2583721																														266	2087	30000	0	30000	true	266	404	0	0	0	1683	1538	2	0	0	false	0	0	0	30000	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://ccb-idaho.com	
2586281																														0	0	2025	0	27125	true	0	0	0	0	0	0	5867	3	0	0	false	0	0	0	7025	20065	35	0	25000	0	0	0	0	0	0	false	false	0	0	0	0	http://WWW.FIRSTSECURITY.NET	
2587916																														0	2793	3000	0	5000	true	0	0	0	897	0	1896	4104	5	0	0	true	0	0	0	3000	2000	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://marinebankandtrust.com	
2587998																														0	2995	2000	0	2000	true	0	1595	0	0	0	1400	887	2	0	0	true	0	0	0	2000	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.centralarizonabank.com/	
2594240																														0	306	17000	0	41414	true	0	193	0	113	0	0	6716	4	0	0	false	0	0	0	17000	15750	1000	5000	0	0	0	0	2664	0	0	false	false	0	0	0	0	http://thecapitalbank.com	
2594400																														0	2305	0	0	12300	true	0	952	0	0	1029	324	7866	3	0	0	true	0	0	0	4300	8000	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://oceansidebank.com	
