"IDRSSD"	RIAD0497	RIAD4042	RIAD4136	RIAD4141	RIAD4146	RIAD4461	RIAD4462	RIAD4463	RIAD4464	RIAD4467	RIAD4468	RIAD4486	RIAD4487	RIAD4488	RIAD4489	RIAD4491	RIAD4498	RIAD4499	RIAD4521	RIAD4522	RIAD4769	RIAD5523	RIAD8403	RIADB526	RIADB527	RIADC013	RIADC014	RIADC015	RIADC016	RIADC017	RIADC018	RIADC231	TEXT4461	TEXT4462	TEXT4463	TEXT4464	TEXT4467	TEXT4468	TEXT4487	TEXT4489	TEXT4498	TEXT4499	TEXT4521	TEXT4522	TEXT4769	TEXTB526	TEXTB527	
999663	85	0	0	50	34							0		0		0	4000				false	0	31			12	0	9	6	230	73	0									Capital Infusion                                                                                                                                                                                 							
999935	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0																
1000052	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	73	0	0				Office & management                                                                                                                                                                              												
1000100	395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	259	0	0	917	0	0																
1000276	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	245	0	0	216	0	0																
1000409	3978	0	0	0	0	2972	0	0	4755	0	0	0	0	0	0	0	0	0	105	0	false	0	0	0	0	0	4177	0	6348	10997	3560	0	Bank card fees                                                                                                                                                                                   			Telephone Expense                                                                                                                                                                                							Transfer of loans as part of sale to parent                                                                                                                                                      					
1000511	0	0	0	0	0	0	0	0	46	35	41	0	0	0	0	0	0	0	0	0	false	0	36	0	0	0	0	0	0	0	42	0				ATM Fees                                                                                                                                                                                         	Telephone Expense                                                                                                                                                                                	Ohio Franchise Tax                                                                                                                                                                               										
1000557	0	0	0	0	0	0	0	0	15	11	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0				EXAM & LEGAL EXPENSES                                                                                                                                                                            	SURETY BOND &  INSURANCE EXPENSE                                                                                                                                                                 											
1000641	41	0	40	16	16	9	45	10	69	71	65	0	0	0	0	0	0	0	0	0	false	0	65	0	0	15	154	23	44	173	26	0	APPRISAL FEE INCOME                                                                                                                                                                              	VISA CHECK CARD INTERCHANGE                                                                                                                                                                      	WIRE TRANSFER FEES                                                                                                                                                                               	TELEPHONE EXPENSE                                                                                                                                                                                	ATM FEES                                                                                                                                                                                         	OFFICE SUPPLIES                                                                                                                                                                                  										
1000726	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0				PA Shares Tax                                                                                                                                                                                    												
1000856	10	2	9	14	2	4	0	0	6	6	0	0	0	0	0	0	0	0	0	0	false	0	10	0	0	1	22	4	8	69	15	0	other misc i                                                                                                                                                                                     			telephone                                                                                                                                                                                        	loan exp                                                                                                                                                                                         											
1000959	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0																
1001059	32	3	14	26	17	0	0	0	11	205	0	0	0	0	0	0	0	0	0	0	false	0	20	0	0	11	0	2	0	57	39	0				Auto Expense                                                                                                                                                                                     	Trust Department Expense                                                                                                                                                                         											
1001152	2326	0	0	0	0	-4013	0	0	0	0	0	0	0	0	0	0	4546	0	0	0	false	0	0	0	0	0	2527	0	0	0	0	0	Loss on Investment in AFT                                                                                                                                                                        								Capital Injection                                                                                                                                                                                							
1001273	412	0	0	0	0	403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	705	0	0	905	0	0	VISA INTERCHANGE CREDIT                                                                                                                                                                          															
1001451	27	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	10	0	0	0	0	0	0	0	10	0																
1001572	0	0	8	0	0	0	0	0	5	0	0	0	0	0	0	0	-274	287	0	0	false	0	0	0	0	0	0	0	0	0	0	0				Utilities & Misc. Exp.                                                                                                                                                                           					PD IN CAPT - UNEARND ESOP 12/31/01                                                                                                                                                               	PD IN CAPT - UNEARND ESOP 6/30/02                                                                                                                                                                						
1001639	358	0	41	80	105	62	30	0	180	80	94	0	0	0	0	0	0	0	0	0	false	0	150	0	0	17	0	95	0	604	230	0	Merchant Servicing Fee                                                                                                                                                                           	Servicing Fees on Letters of Credit                                                                                                                                                              		Telephone Expense                                                                                                                                                                                	Audit Expense                                                                                                                                                                                    	Other Insurance - Amortization Expense                                                                                                                                                           										
1001648	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0																
1001705	0	0	0	0	0	0	0	0	30824	25972	50215	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	1397	0	0				GIC Sales, Marketing and Admin                                                                                                                                                                   	Fund Accounting and Valuation                                                                                                                                                                    	Investment Advisory Fees                                                                                                                                                                         										
1001817	0	0	42	0	0	145	0	0	40	36	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	72	0	0	Processing Service Charge - Affiliate                                                                                                                                                            			Telephone                                                                                                                                                                                        	Public Relations                                                                                                                                                                                 											
1001853	0	0	0	0	0							0		0		0					false	0	0			0	0	0	0	0	48	0																
1002355	30	0	13	26	40	0	0	0	60	7	0	0	0	0	0	0	0	0	0	0	false	0	16	0	0	3	16	11	11	7	16	0				INSURANCE                                                                                                                                                                                        	EX. FEE                                                                                                                                                                                          											
1002373	127	0	0	0	0	130	0	0	111	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	112	0	0	252	0	0	return chceck fees                                                                                                                                                                               			check processing                                                                                                                                                                                 												
1002430	0	0	0	0	0	171	0	0	324	115	83	0	0	0	0	0	0	0	0	0	false	0	110	0	0	0	0	0	0	355	105	0	MORTGAGE COMMISSION                                                                                                                                                                              			PROFESSIONAL SERVICES                                                                                                                                                                            	AUDIT/EXAMS                                                                                                                                                                                      	TELEPHONE                                                                                                                                                                                        										
1002458	6	0	17	19	1	4	0	0	22	15	3	0	0	0	0	0	0	0	0	0	false	0	6	0	0	0	0	1	0	27	10	0	Check Cashing & Sale of MO & CC                                                                                                                                                                  			Advalorem Taxes                                                                                                                                                                                  	Accrual for Director Bonuses                                                                                                                                                                     	Loan Committee Fees                                                                                                                                                                              										
1002618	0	0	0	0	0	0	0	0	90	79	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	75	97	0	0				Ohio Franchise Tax                                                                                                                                                                               	ATM Expense                                                                                                                                                                                      											
1002850	34	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	39	0	0	58	0	0	Earnings on/increase in value of cash surrender value of                                                                                                                                         															
1002878	1160	4	198	123	293	0	0	0	0	0	0	0	0	0	0	0	0	0	237	0	false	0	885	0	0	187	144	110	556	1095	1339	0											Acquisition                                                                                                                                                                                      					
1002953	18	0	48	8	-4	15			24	19	24	0		0		0					false	0	16			5	16	4	11	36	24	0	Committment Fees                                                                                                                                                                                 			Rental Service  & Repair                                                                                                                                                                         	Insurance                                                                                                                                                                                        	Correspondent Service Charges                                                                                                                                                                    										
1003455	21	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	3000	0	150	0	true	0	0	0	0	0	0	0	0	0	0	0	DATA PROCESSING                                                                                                                                                                                  								CAPITAL CONTRIBUTION                                                                                                                                                                             		to adj for loans from branch purchase                                                                                                                                                            					
1003549	26	0	13	2	7	31	36	0	45	0	0	0	0	0	0	0	0	0	0	0	false	0	25	0	0	2	16	11	0	23	21	0	REAL ESTATE COMMISSIONS                                                                                                                                                                          	CREDIT CARD INTERCHANGE PROGRAM                                                                                                                                                                  		CREDIT CARD EXPENSES                                                                                                                                                                             												
1003558	98	0	0	0	0							0		0		0					false	0	0			0	41	0	0	251	89	0																
1003606	3124	0	0	0	0	4212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	3369	0	3080	5122	0	0	Mortgage prepayment consideration                                                                                                                                                                															
1003679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1361	0	0	0	false	0	0	0	0	0	819	0	0	0	0	0									Change in MRP and ESOP ownership plans                                                                                                                                                           							
1003839	31	9	58	18	29	29	0	0	75	44	0	0	0	0	0	0	0	0	0	0	false	0	36	0	0	2	0	18	18	222	43	0	Credit Life Insurance                                                                                                                                                                            			Insurance & Bonds                                                                                                                                                                                	Audit Costs                                                                                                                                                                                      											
1003848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0																
1003950	12	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	false	0	12	0	0	0	0	0	0	0	0	0				service charge other banks                                                                                                                                                                       												
1004238	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	15	0																
1004256	8	0	0	0	0	6	0	0	9	9	12	0	0	0	0	0	0	0	0	0	false	61	9	0	0	0	22	0	0	7	0	0	REAL ESTATE & OTHER LOAN FEES                                                                                                                                                                    			EXAM AND AUDIT EXPENSES                                                                                                                                                                          	FUNDS MANAGEMENT EXPENSES                                                                                                                                                                        	AMORTIZATION US GOVERNMENT SEC                                                                                                                                                                   										
1004265	96	0	182	0	0	0	0	0	508	897	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	4424	888	0	0				Offsite ATM expense                                                                                                                                                                              	Reserve for ATM cash due from carrier                                                                                                                                                            											
1004368	0	0	0	0	0	5108	0	0	0	0	0	0	0	0	0	0	1141	0	0	0	false	0	0	0	0	0	0	0	0	2167	0	0	Intercompany Transfer Pricing                                                                                                                                                                    								Goodwill Push Down from Parent                                                                                                                                                                   							
1004470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	43	0	0	0	0	0	107	38	0														Adjustments to surplus due to 2001 tax calculations                                                                                                                                              		
1005262	54	0	13	4	13	97	49		28			0		0		0					false	0	20			10	22	2	13	4	40	0	Overdraft Charges                                                                                                                                                                                	NSF Charges                                                                                                                                                                                      		Telephones and Pagers                                                                                                                                                                            												
1005440	9	1	20	16	2	0	0	0	39	19	0	0	0	0	0	0	0	0	0	0	false	0	28	0	0	10	0	5	20	0	19	0				ATM Processing Charges                                                                                                                                                                           	Charges for FRB Services                                                                                                                                                                         											
1005459	0	0	12	24	2	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	false	0	12	0	0	0	0	0	0	0	22	0				Deferred Tax Expense                                                                                                                                                                             												
1005552	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	86	28	0																
1005655	12	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	false	0	13	0	0	0	0	0	0	0	0	0				Aircraft Loan Expense                                                                                                                                                                            												
1005758	0	0	23	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0				COM. OF CURR.                                                                                                                                                                                    												
1005833	5	0	0	0	0	0	0	0	10	5	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	5	0	15	8	0				ATM Expense                                                                                                                                                                                      	Group Office Expense                                                                                                                                                                             											
1005851	14	0	3	7	1	42	0	0	0	16	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	24	9	0	LOAN FEE INCOME                                                                                                                                                                                  				CONSULTING                                                                                                                                                                                       											
1005860	53	0	0	64	0	127	0	0	62	0	0	0	0	0	0	0	0	0	0	0	false	0	34	0	0	58	0	0	46	186	90	0	Debit Card Fee                                                                                                                                                                                   			Debit Card Processing                                                                                                                                                                            												
1006148	122	1	13	43	27	185	0	0	151	236	0	0	0	0	0	0	0	0	0	0	false	0	124	0	0	32	0	66	102	50	167	0	MERCHANT FEE INCOME                                                                                                                                                                              			MERCHANT CREDIT CARD EXPENSE                                                                                                                                                                     	EST UNEAARNED LN DISC - ORE SOLD                                                                                                                                                                 											
1006157	10	0	19	18	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	13	0	0	6	21	15	13	11	15	0																
1006344	6	0	13	3	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	12	0	0	3	8	4	6	61	15	0																
1006513	0	0	0	0	0	0	0	0	66	83	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	126	0	0				BANK SHARES TAX                                                                                                                                                                                  	CHECK LOSS                                                                                                                                                                                       											
1006559	0	0	0	0	0	0	0	0	70	23	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	23	0	0				ACCOUNTING & PROFESSIONAL FEES                                                                                                                                                                   	CHECK PROCESS & BACKROOM EXPENSE                                                                                                                                                                 											
1006577	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	29	39	0																
1006652	43	0	35	18	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	28	0	0	7	0	12	9	80	68	0																
1006670	0	0	93	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	132	0	0				AUDIT AND ACCOUNTING SER.                                                                                                                                                                        												
1006858	2	9	7	7	2	3	3	0	13	10	9	0	0	0	0	0	14	0	0	0	false	0	3	0	0	0	8	1	32	0	4	0	credit life comm                                                                                                                                                                                 	misc income                                                                                                                                                                                      		ins & surety                                                                                                                                                                                     	auto                                                                                                                                                                                             	atm exp                                                                                                                                                                                          			tax credit from holding co                                                                                                                                                                       							
1006951	15	0	9	16	3	0	0	0	11	10	16	0	0	0	0	0	0	0	0	0	false	0	8	0	0	30	0	4	0	11	40	0				Bank Service Charges                                                                                                                                                                             	Utilities                                                                                                                                                                                        	Miscellaneous                                                                                                                                                                                    										
1007015	356	0	136	174	61	862	0	0	474	0	0	0	0	0	0	0	0	0	0	0	false	0	461	0	0	82	0	63	96	1319	243	0	Merchant Discount Fees                                                                                                                                                                           			Credit Card Expense                                                                                                                                                                              												
1007051	0	0	21	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0				ACCOUNTING AND AUDIT FEES                                                                                                                                                                        												
1007145	0	0	0	12	0							0		0		0					false	0	17			0	0	0	0	0	15	0																
1007154	100	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	105	0	0	0	false	0	0	-17	0	0	0	0	0	122	0	0	Cash Management monthly fees                                                                                                                                                                     								Funds injected from the bank's holding company  Progress                                                                                                                                         					Adjustment for taxes made by KPMG                                                                                                                                                                		
1007417	0	0	0	0	0	250	0	0	265	227	196	0	0	0	0	0	0	0	-312	0	false	0	0	0	0	0	0	0	0	0	185	0	VISA CHECK CARD FEES                                                                                                                                                                             			ATM NETWORK SERVICES                                                                                                                                                                             	PA SHARES TAX                                                                                                                                                                                    	ACCOUNTS PAYABLE ACCRUAL                                                                                                                                                                         					RECLASS RESERVE FOR COMMITMENTS TO OTHER LIABILITI                                                                                                                                               					
1007659	3	2	3	2	2	21	38	0	9	8	4	0	0	0	0	0	600	0	0	0	false	0	3	0	0	0	0	1	2	8	12	0	Mortgage Company Income                                                                                                                                                                          	Documentation & Loan Fees                                                                                                                                                                        		Telephone                                                                                                                                                                                        	Courier Fees                                                                                                                                                                                     	Insurance                                                                                                                                                                                        			Capital Increase                                                                                                                                                                                 							
1007734	0	0	4	0	0	0	0	0	3	4	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0				EXAMINATIONS/ACCOUNTING FEES                                                                                                                                                                     	INSURANCE                                                                                                                                                                                        											
1007752	26	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	12	0	0	43	0	0																
1007819	186	0	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	-391	0	0	0	0	0	0	0	0														NET OVERACCRUAL ON STUDENT LOANS                                                                                                                                                                 		
1007846	2084	0	0	0	0	2193						0		0		0					false	0	0			0	3437	0	0	5006	0	0	Merchant fees                                                                                                                                                                                    															
1007930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	28	0	0	25	10	0																
1007958	6	0	8	32	0	16	0	0	10	16	25	0	0	0	0	0	0	0	0	0	false	0	8	0	0	2	0	0	0	20	5	0	NSF Checks Paid                                                                                                                                                                                  			Miscellaneous Expense                                                                                                                                                                            	Donations                                                                                                                                                                                        	Management Fee                                                                                                                                                                                   										
1008076	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	109	0	0																
1008133	30	0	30	14	10	56	0	0	94	0	0	0	0	0	0	0	0	0	0	0	false	0	1	0	0	13	0	17	12	86	40	0	Mortgage Loan & Appraisal Fee Income                                                                                                                                                             			Operational Service Fees                                                                                                                                                                         												
1008151	4	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	3	0	0	0	0	0	0	6	8	0																
1008209	49	0	39	8	6	16	0	0	5	31	40	0	0	0	0	0	0	0	0	0	true	0	26	0	0	0	0	11	10	131	44	0	Misc fees:wire,bank checks,research,etc                                                                                                                                                          			Publications                                                                                                                                                                                     	Telephone                                                                                                                                                                                        	Exams/Audits                                                                                                                                                                                     										
1008432	13	0	31	70	5	1	3	2	20	16	8	0	0	0	0	0	0	0	0	0	false	0	14	0	0	4	0	4	10	96	20	0	Merchant Card Income                                                                                                                                                                             	Wire Transfer and Official Check Fee                                                                                                                                                             	ATM/Debit Interchange Fee                                                                                                                                                                        	Armored Car & Courier                                                                                                                                                                            	Telephone                                                                                                                                                                                        	Travel                                                                                                                                                                                           										
1008450	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	5	0	0																
1008553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0																
1008647	0	0	30	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	false	0	35	0	0	0	0	0	0	86	39	0				Accounting & Professional fees                                                                                                                                                                   												
1008674	78	0	51	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	false	0	0	-33	0	0	0	0	0	250	74	0				Miscellaneous                                                                                                                                                                                    										External audit adjustment for taxes not posted in 2001 -                                                                                                                                         		
1008731	43	0	0	0	0	59	88	223	50	68	77	0	0	0	0	0	-88	0	0	0	false	0	50	0	0	0	0	0	0	110	63	0	Retire VP's > earnings                                                                                                                                                                           	Income MC/Visa                                                                                                                                                                                   	Loan Origination                                                                                                                                                                                 	Correspondent Bank Charge                                                                                                                                                                        	Telecommunications                                                                                                                                                                               	MC/VISA Fees                                                                                                                                                                                     			Trust Preferred-Dividend Payment                                                                                                                                                                 							
1008955	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	24	0	0																
1009055	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	10	0	0	0	0	0	0	0	10	0																
1009242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	46	0																
1009354	0	0	0	0	0	1484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	EDP SERVICES INCOME                                                                                                                                                                              															
1009420	0	0	0	0	0	360	844	0	5226	0	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	Merchant discount                                                                                                                                                                                	Fees on real estate loans sold                                                                                                                                                                   		Holding Co. Management Fee expense                                                                                                                                                               												
1009541	33	0	34	7	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	22	0	0	0	0	24	99	543	55	0																
1009729	15	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	false	0	29	0	0	0	0	0	0	37	0	0				Service Expense                                                                                                                                                                                  												
1009756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	46	0	0	0	0	0																
1009804	0	0	0	0	0	314	0	0	513	655	376	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	Subsidiary Operating Income                                                                                                                                                                      			Direct Office Expenses                                                                                                                                                                           	Outside Service Expenses                                                                                                                                                                         	Other Office Expenses                                                                                                                                                                            										
1009813	0	0	0	16	0	9	0	0	20	11	9	0	0	0	0	0	-2	0	0	0	false	0	7	0	0	8	0	0	0	45	10	0	Fee income closing other bank s loans                                                                                                                                                            			Franchise tax                                                                                                                                                                                    	Dues & subscriptions                                                                                                                                                                             	Credit card expense                                                                                                                                                                              			Operating funds for holding company                                                                                                                                                              							
1009831	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	78	0	0																
1009840	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	22	18	0				CORRESPONDENT & ANALYSIS FEES                                                                                                                                                                    												
1009952	39	0	17	7	3	26	0	0	28	0	0	0	0	0	0	0	0	0	0	0	false	0	23	0	0	4	0	1	19	48	27	0	credit lifr commission                                                                                                                                                                           			atm processing                                                                                                                                                                                   												
1010015	0	0	0	0	0	52	0	0	38	25	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	EDP PROCESSING 4337                                                                                                                                                                              			OTHER TAXES 5590                                                                                                                                                                                 	EXP D/C                                                                                                                                                                                          											
1010051	10	3	0	18	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	5	0	0	0	0	2	0	0	12	0																
1010471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	152	0	0																
1010761	6	0	9	25	3	4	22	0	38	22	13	0	0	0	0	0	0	0	0	0	false	0	53	0	0	9	0	3	0	0	20	0	Exchange                                                                                                                                                                                         	South Plains Mortgage                                                                                                                                                                            		Accounting and Auditing                                                                                                                                                                          	Meals and Entertainment                                                                                                                                                                          	Telephone                                                                                                                                                                                        										
