"IDRSSD"	RIAD0497	RIAD4042	RIAD4136	RIAD4141	RIAD4146	RIAD4461	RIAD4462	RIAD4463	RIAD4464	RIAD4467	RIAD4468	RIAD4486	RIAD4487	RIAD4488	RIAD4489	RIAD4491	RIAD4498	RIAD4499	RIAD4521	RIAD4522	RIAD4769	RIAD5523	RIAD8403	RIADB526	RIADB527	RIADC013	RIADC014	RIADC015	RIADC016	RIADC017	RIADC018	RIADC231	TEXT4461	TEXT4462	TEXT4463	TEXT4464	TEXT4467	TEXT4468	TEXT4487	TEXT4489	TEXT4498	TEXT4499	TEXT4521	TEXT4522	TEXT4769	TEXTB526	TEXTB527	
2783660	96	0	59	59	34	155	19	7	67	59	101	0	0	0	0	0	0	0	0	0	false	0	25	0	0	8	0	2	2	140	98	0	Mortgage Loan Referral Fees                                                                                                                                                                      	Visa Debit Card Fees                                                                                                                                                                             	Wire Fees                                                                                                                                                                                        	Telephone Expense                                                                                                                                                                                	Travel Expense                                                                                                                                                                                   	Computer Software Expense                                                                                                                                                                        										
2783736	0	0	0	0	0	0	0	0	35	24	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	113	26	0				APPRAISAL, FILING & RECORDING FEES                                                                                                                                                               	AUDIT & ACCOUNTING FEES                                                                                                                                                                          											
2783772	0	0	0	0	0	0	0	0	16	22	17	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	22	0	13	0				OCC ASSESSMENTS                                                                                                                                                                                  	AUDIT / ACCOUNTING                                                                                                                                                                               	ATM EXPENSE                                                                                                                                                                                      										
2785477	14	0	9	7	3	102	149		48	26	18	0		0		0	583				false	0	10			0	0	29	0	85	42	0	INTERNATIONAL WIRE FEE INCOME                                                                                                                                                                    	RESIDENTIAL MORTGAGE REFERRAL FEE INCOME                                                                                                                                                         		PROFESSIONAL AND CONSULTING FEES                                                                                                                                                                 	BANKERS BLANKET BOND INSURANCE                                                                                                                                                                   	COURRIER SERVICE                                                                                                                                                                                 			PROCEEDS FROM SECONDARY COMMON STOCK OFFERING.                                                                                                                                                   							
2785637	73	0	0	0	0	30	0	0	32	48	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	117	34	0	Income from parent company                                                                                                                                                                       			Insurance expense                                                                                                                                                                                	Professional accounting fees                                                                                                                                                                     											
2785646	17	4	0	2	5	37	3	0	13	20	20	0	0	0	0	0	0	0	0	0	false	0	13	0	0	0	0	2	5	41	35	0	COMMISSIONS FROM RIE LOAN REFERRAL                                                                                                                                                               	OTHER INCOME                                                                                                                                                                                     		AUDIT & CPA FEES                                                                                                                                                                                 	NATIONAL ASSESSMENT AUDIT FEES                                                                                                                                                                   	D&O, BLANKET BOND & OTHER OPERATING INS.                                                                                                                                                         										
2787770	115	0	18	37	9	648	54	0	62	102	-388	0	0	0	0	0	0	0	0	0	false	0	25	0	0	5	0	4	4	182	59	0	MORTGAGE ORIGINATION FEES                                                                                                                                                                        	TITLE INSURANCE INCOME                                                                                                                                                                           		RENTAL EXPENSE                                                                                                                                                                                   	CREDIT REPORTS/APPRAISAL FEES                                                                                                                                                                    	FASB91 CONTRA                                                                                                                                                                                    										
2788656	0	0	0	0	0	0	0	0	29	26	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	36	0	0				Accounting Fees                                                                                                                                                                                  	Telephone Expense                                                                                                                                                                                											
2789457	120	0	0	0	0	230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	289	91	0	Mortgage fee income                                                                                                                                                                              															
2791003	35	0	0	0	0	16	0	0	23	23	29	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	18	101	0	0	Visa Interchange                                                                                                                                                                                 			Income Taxes                                                                                                                                                                                     	Accounting                                                                                                                                                                                       	B & O Taxes                                                                                                                                                                                      										
2791076	0	0	44	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	89	0	0				Audit Fees                                                                                                                                                                                       												
2791085	0	38	0	0	0	151	0	0	41	22	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	74	29	0	PAYING AGENT FEES EARNED                                                                                                                                                                         			ACCOUNTING FEES                                                                                                                                                                                  	TELEPHONE & DATA COMMUNICATIONS                                                                                                                                                                  											
2791281	0	0	0	169	0	1837	0	0	49	149	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	SHORT-TERM LOAN FEE INCOME                                                                                                                                                                       			SUBS,DUES AND EDUCATION                                                                                                                                                                          	MANAGEMENT FEES                                                                                                                                                                                  											
2791508	63	0	0	0	0	94	0	0	0	29	31	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	138	26	0	Brokered Mortage Loan Fees                                                                                                                                                                       				Audit & Accounting Expenses                                                                                                                                                                      	Telephone                                                                                                                                                                                        										
2791517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	64	27	0																
2791795	27	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	37	33	0																
2792064	0	0	0	0	0							0		0		0	700				false	0	0			0	0	0	0	0	0	0									Additional Paid-in Capital                                                                                                                                                                       							
2792466	200	0	0	379	13	456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	9	0	0	0	0	0	32	315	84	0	Fee Income on Loans Sold                                                                                                                                                                         															
2793155	62	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	148	0	0				Software expense                                                                                                                                                                                 												
2793593	27	0	24	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	17	0	0	2	0	3	5	59	43	0																
2793883	66	0	0	0	0	0	0	0	44	161	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	144	47	0				Audit and accounting services                                                                                                                                                                    	Loan expenses                                                                                                                                                                                    											
2794732	35	0	0	0	0	0	0	0	34	17	18	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	17	176	15	0				insurance                                                                                                                                                                                        	dues                                                                                                                                                                                             	accounting and auditing                                                                                                                                                                          										
2796017	54	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	72	37	0	Real Estate Loan Origination Fees                                                                                                                                                                															
2796277	266	0	0	0	0	0	0	0	138	91	36	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	287	0	0				Legal and Financial Professional Fees                                                                                                                                                            	PA Shares and City Priv. Tax                                                                                                                                                                     	Business Insurance                                                                                                                                                                               										
2796295	0	0	0	0	0	1815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	79	0	0	Miscellaneous Settlement                                                                                                                                                                         															
2796615	51	0	0	0	0	129	0	0	456	0	0	0	0	0	0	0	1250	0	0	0	false	0	0	-8	0	0	0	0	0	147	78	0	Fees from sale of mortgages to secondary market                                                                                                                                                  			Florida Trust Company - subsidiary expenses                                                                                                                                                      					Capital contributions from holding company                                                                                                                                                       					Two items expensed in 2002 were deemed payable in 2001 b                                                                                                                                         		
2797014	28	0	0	70	76	0	0	0	29	50	47	0	0	0	0	0	0	0	0	0	false	0	22	0	0	0	0	0	0	113	30	0				Outside Services                                                                                                                                                                                 	Collection / Repo                                                                                                                                                                                	Bankers Blanket Bond                                                                                                                                                                             										
2797153	36	0	0	0	0	0	0	0	36	20	17	0	0	0	0	0	0	0	0	0	false	0	21	0	0	0	0	0	24	90	43	0				ATM expense                                                                                                                                                                                      	Federal Reserve Bank expense                                                                                                                                                                     	Insurance expense                                                                                                                                                                                										
2797162	109	0	0	5	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	35	0	0	9	0	1	18	146	91	0																
2797171	0	0	0	0	0	0	0	0	59	67	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	145	0	21				Professional Services                                                                                                                                                                            	Expense on other bank owned assets                                                                                                                                                               											
2797210	0	0	28	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	117	22	0				Management fees                                                                                                                                                                                  												
2797359	0	0	0	48	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	114	0	0				Consulting Fees                                                                                                                                                                                  												
2797724	821	0	0	0	0	1023	0	0	1412	790	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	784	462	0	Bank Card Income                                                                                                                                                                                 			Mortgage Revenue Sharing                                                                                                                                                                         	Bank Card Expenses                                                                                                                                                                               											
2798897	128	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	false	0	54	0	0	0	0	0	53	146	64	0				ATM Expense                                                                                                                                                                                      												
2799250	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	196	0	0																
2799399	71	0	0	11	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	5	0	0	0	0	0	0	191	39	0																
2799803	0	0	36	95	38	0	0	0	21	25	22	0	0	0	0	0	0	0	0	0	false	0	8	0	0	0	0	0	0	50	0	0				Loan Costs                                                                                                                                                                                       	Travel                                                                                                                                                                                           	Committee Fees                                                                                                                                                                                   										
2800026	77	0	0	73	11	47	6	0	24	50	0	0	0	0	0	0	0	0	0	0	false	0	23	0	0	0	0	4	10	119	30	0	referral fees                                                                                                                                                                                    	wire fees                                                                                                                                                                                        		Insurance                                                                                                                                                                                        	Accounting                                                                                                                                                                                       											
2800491	74	0	0	4	8	0	0	0	62	40	36	0	0	0	0	0	350	0	0	0	false	0	14	0	0	0	0	8	5	268	48	0				Accounting & Auditing services                                                                                                                                                                   	Telephone                                                                                                                                                                                        	Other insurance expenses                                                                                                                                                                         			Transfer of additional capital                                                                                                                                                                   							
2802664	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	75	0	0				CORRESPONDENT BANK SERVICE FEES												
2802945	21	0	20	0	0				20	12		0		0		0					false	0	10			0	0	0	0	70	8	0				ACCOUTING FEES                                                                                                                                                                                   	CORRESPONDENT BANKING FEES                                                                                                                                                                       											
2803223	43	0	0	29	0	0	0	0	44	38	28	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	127	32	0				Software Depreciation                                                                                                                                                                            	Audit                                                                                                                                                                                            	Travel & Lodging                                                                                                                                                                                 										
2803830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	17	71	0	0																
2804284	43	0	0	12	0	0	0	0	20	15	17	0	0	0	0	0	0	0	0	0	false	0	6	0	0	0	0	0	0	64	36	0				AUDITS & EXAMS                                                                                                                                                                                   	COURIER                                                                                                                                                                                          	TELEPHONE                                                                                                                                                                                        										
2804864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0																
2804882	62	0	0	0	0	452	0	0	149	45	48	0	0	0	0	0	0	0	0	0	false	0	48	0	0	76	0	0	78	347	100	0	Debit Card Fees                                                                                                                                                                                  			Debit Card Processing                                                                                                                                                                            	Loan Proc                                                                                                                                                                                        	Tele-Comm                                                                                                                                                                                        										
2804891	114	0	0	0	0	319	0	0	101	55	0	0	0	0	0	0	0	0	0	0	false	0	36	0	0	49	0	0	0	250	75	0	Debit Card Fees                                                                                                                                                                                  			Debit Card Processing                                                                                                                                                                            	Tele-Comm                                                                                                                                                                                        											
2804903	7	0	5	2	3	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	false	0	8	0	0	0	0	1	0	39	13	0				Services & Audit Fees                                                                                                                                                                            												
2805441	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	179	0	0				Courier Service fees                                                                                                                                                                             												
2805535	16	0	2	17	4	0	0	0	13	10	17	0	0	0	0	0	500	0	0	0	false	0	7	0	0	0	0	0	0	62	11	0				INSURANCE                                                                                                                                                                                        	COURIER SERVICE                                                                                                                                                                                  	ATM                                                                                                                                                                                              			INCREASE SURPLUS                                                                                                                                                                                 							
2805928	16	0	0	0	0	14	0	0	18	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	105	0	0	MORTGAGE ORIGINATION FEE                                                                                                                                                                         			ACCOUNTING FEES                                                                                                                                                                                  												
2806091	60	0	0	0	0	106	0	0	98	0	0	0	0	0	0	0	700	0	0	0	false	0	0	0	0	0	0	0	0	71	0	0	Mortgage Loan Origination Fees                                                                                                                                                                   			Outsourced Bookkeeping                                                                                                                                                                           					CAPITAL INJECTION                                                                                                                                                                                							
2806112	57	0	0	0	0	0	0	0	46	42	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	146	0	0				RENTAL EXPENSE                                                                                                                                                                                   	FEDERAL RESERVE CLEARINGS                                                                                                                                                                        											
2806626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0																
2806635	56	0	0	0	0	0	0	0	17	34	22	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	55	27	0				Telephone                                                                                                                                                                                        	Audit, Exam, and Assessment                                                                                                                                                                      	Internet Banking Fees                                                                                                                                                                            										
2806840	0	0	0	0	0	21	0	0	16	17	0	0	0	0	0	0	400	0	0	0	false	0	0	0	0	0	23	0	0	0	31	0	Merchant Income                                                                                                                                                                                  			Merchant Expense                                                                                                                                                                                 	National Bank Assessment                                                                                                                                                                         				CAPITAL INJECTION                                                                                                                                                                                							
2807173	0	0	0	0	0	11	0	0	20	27	17	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	16	0	LOAN SERVICING FEES                                                                                                                                                                              			CORRESPONDENT FEES                                                                                                                                                                               	AUDIT, ACCOUNTING & CONSULATANT FEES                                                                                                                                                             	ATM PROCESSING                                                                                                                                                                                   										
2808358	26	0	0	6	7							0		0		0	3400				false	0	8			0	0	1	1	114	36	0									Capital Infusions from Holding Co.                                                                                                                                                               							
2808602	14	0	16	33	28	2	4	0	68	37	37	0	0	0	0	0	400	0	-10	0	false	0	6	0	0	0	3	1	0	101	17	0	Visa / Master Card Fees                                                                                                                                                                          	Interest on IPS Account Balance                                                                                                                                                                  		Consulting Fees                                                                                                                                                                                  	Audit and Accounting Fees                                                                                                                                                                        	EDP Software Support                                                                                                                                                                             			Paid on Capital add by Holding Company                                                                                                                                                           		Allowance cr losses on off bal sheet                                                                                                                                                             					
2808723	0	0	0	0	0	11	0	0	102	23	12	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	DEBT CANCELLATION INCOME (NET)                                                                                                                                                                   			OCC Assessments                                                                                                                                                                                  	Auditing Expenses                                                                                                                                                                                	Miscellaneous                                                                                                                                                                                    										
2808787	0	0	0	0	0	0	0	0	226	0	0	0	0	0	0	0	200	0	0	0	false	0	0	0	0	0	0	0	0	119	0	0				Management/admin fees                                                                                                                                                                            					Capital infusion from parent                                                                                                                                                                     							
2808808	27	0	0	0	0	98			130	21	23	0		0		0					false	0	27			0	0	0	0	74	0	0	Mortgage Broker Fees                                                                                                                                                                             			Management Fees                                                                                                                                                                                  	Software Depreciation                                                                                                                                                                            	Bank Services Expenses                                                                                                                                                                           										
2809355	1	0	0	17	0	0	0	0	24	14	18	0	0	0	0	0	0	0	0	0	false	0	46	0	0	0	0	0	0	42	57	0				Custodial Fees                                                                                                                                                                                   	Executive Committee Fees                                                                                                                                                                         	Telephone                                                                                                                                                                                        										
2809935	0	0	0	0	0	0	0	0	37	41	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	66	0	0				Telephone Expense                                                                                                                                                                                	Auditing Expense                                                                                                                                                                                 											
2810007	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3000	0	0	0	false	0	105	0	0	0	0	0	0	331	89	0									Issue of Trust Preferred Capital Security                                                                                                                                                        							
2811086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0									Transfer fr Holding co to capital                                                                                                                                                                							
2813491	23	0	0	0	0				45			0		0		0					false	0	0			0	0	0	0	65	0	0				DEPRECIATION FURNITURE & EQUIPMENT                                                                                                                                                               												
2813790	4	0	24	17	10							0		0		0					false	0	18			4	0	3	2	65	63	0																
2814210	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	154	0	0																
2815262	75	0	2	50	8	22	17	0	145	0	0	0	0	0	0	0	0	0	0	0	false	0	32	0	0	1	0	4	0	156	106	0	Gain on Sale of Mortgages                                                                                                                                                                        	Gain on Sale of SBA Loans                                                                                                                                                                        		Other Professional Fees                                                                                                                                                                          												
2815879	8	0	0	23	0	13	47	1	16	6	8	0	0	0	0	0	400	0	0	0	false	0	0	0	0	0	15	0	6	101	15	0	Credit Life Insurance / Other Exchange                                                                                                                                                           	Late Fee Income / Deferred Fee Income                                                                                                                                                            	Other Income                                                                                                                                                                                     	Correspondent Service Fees                                                                                                                                                                       	Taxes and Fees                                                                                                                                                                                   	Travel                                                                                                                                                                                           			Additional Capital                                                                                                                                                                               							
2816474	110	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	72	0	0																
2817677	14	0	0	19	4				18	17	32	0		0		0	300				false	0	7			0	0	0	23	96	19	0				Telephone                                                                                                                                                                                        	Courier                                                                                                                                                                                          	Audit and Consultant Fees                                                                                                                                                                        			Capital Contribution to Surplus                                                                                                                                                                  							
2817837	19	0	0	0	2	1	0	0	8	10	32	0	0	0	0	0	0	0	0	0	false	0	6	0	0	0	0	0	0	42	10	0	OTHER                                                                                                                                                                                            			Telephone                                                                                                                                                                                        	Internet Banking and Web Page                                                                                                                                                                    	Other                                                                                                                                                                                            										
2818731	41	0	0	0	0	40	0	0	41	30	22	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	85	31	0	Mortgage Origination Fees                                                                                                                                                                        			Accounting Fees                                                                                                                                                                                  	ATM Related Expense                                                                                                                                                                              	Telephone                                                                                                                                                                                        										
2819103	109	0	0	0	0	0	0	0	29	57	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	64	38	0				Audit & Accounting                                                                                                                                                                               	Franchise                                                                                                                                                                                        											
2819158	0	0	0	0	0	0	0	0	41	44	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	42	0	0	0	0	0				TELEPHONE                                                                                                                                                                                        	PROFESSIONAL FEES AND EXPENSE                                                                                                                                                                    											
2820604	0	0	0	0	0	25	0	0	24	27	26	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	Mortgage loan origination commissions                                                                                                                                                            			Write down of OREO                                                                                                                                                                               	Telephone & data communications                                                                                                                                                                  	Accounting fees                                                                                                                                                                                  										
2821825	41	0	0	15	8	0	0	0	55	55	40	0	0	0	0	0	0	0	0	0	true	0	25	0	0	0	0	2	3	115	58	0				MERGER RELATED EXPENSES                                                                                                                                                                          	PHONE                                                                                                                                                                                            	EXAMINATIONS & AUDITS                                                                                                                                                                            										
2821852	0	0	0	0	0	0	0	0	99	96	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	57	0	0				Courier services                                                                                                                                                                                 	Pennsylvania Shares Tax                                                                                                                                                                          											
2822363	0	0	0	0	0	28	0	0	27	49	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	102	27	0	document preparation fees                                                                                                                                                                        			repo & loan collection expenses                                                                                                                                                                  	Insurance                                                                                                                                                                                        											
2823221	0	0	0	0	0	0	0	0	52	400	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0				KEY MAN LIFE INSURANCE EXPENSE                                                                                                                                                                   	LOSS ON OTHER ASSETS                                                                                                                                                                             											
