"IDRSSD"	RCFD0010	RCFD1350	RCFD1395	RCFD1651	RCFD1727	RCFD1754	RCFD1773	RCFD2170	RCFD2221	RCFD2243	RCFD3123	RCFD3128	RCFD3210	RCFD3368	RCFD3411	RCFD3429	RCFD3433	RCFD3545	RCFD3792	RCFD3809	RCFD3812	RCFD3819	RCFD3821	RCFD3833	RCFD4336	RCFD5306	RCFD5310	RCFD5311	RCFD5320	RCFD5327	RCFD5334	RCFD5339	RCFD5340	RCFD5369	RCFD5610	RCFD7204	RCFD7205	RCFD7206	RCFD7273	RCFD7274	RCFD7275	RCFD8274	RCFD8275	RCFD8434	RCFD8764	RCFD8766	RCFD8767	RCFD8769	RCFD8770	RCFD8771	RCFD8772	RCFD8773	RCFD8774	RCFD8775	RCFD8776	RCFD8777	RCFD8778	RCFD8779	RCFDA000	RCFDA001	RCFDA002	RCFDA167	RCFDA221	RCFDA222	RCFDA223	RCFDA224	RCFDA250	RCFDB503	RCFDB504	RCFDB505	RCFDB528	RCFDB588	RCFDB589	RCFDB590	RCFDB591	RCFDB592	RCFDB593	RCFDB594	RCFDB595	RCFDB596	RCFDB600	RCFDB601	RCFDB602	RCFDB603	RCFDB604	RCFDB605	RCFDB606	RCFDB607	RCFDB608	RCFDB609	RCFDB610	RCFDB611	RCFDB612	RCFDB613	RCFDB614	RCFDB616	RCFDB617	RCFDB618	RCFDB619	RCFDB620	RCFDB621	RCFDB622	RCFDB623	RCFDB624	RCFDB625	RCFDB626	RCFDB627	RCFDB628	RCFDB629	RCFDB630	RCFDB631	RCFDB639	RCFDB640	RCFDB641	RCFDB642	RCFDB643	RCFDB644	RCFDB645	RCFDB646	RCFDB647	RCFDB648	RCFDB649	RCFDB650	RCFDB651	RCFDB652	RCFDB653	RCFDB654	RCFDB655	RCFDB656	RCFDB657	RCFDB658	RCFDB659	RCFDB660	RCFDB661	RCFDB662	RCFDB663	RCFDB664	RCFDB665	RCFDB666	RCFDB667	RCFDB668	RCFDB669	RCFDB670	RCFDB671	RCFDB672	RCFDB673	RCFDB674	RCFDB675	RCFDB676	RCFDB677	RCFDB678	RCFDB679	RCFDB680	RCFDB681	RCFDB682	RCFDB683	RCFDB684	RCFDB685	RCFDB686	RCFDB687	RCFDB688	RCFDB689	RCFDB690	RCFDB691	RCFDB693	RCFDB694	RCFDB695	RCFDB696	RCFDB697	RCFDB698	RCFDB699	RCFDB700	RCFDB701	RCFDB702	RCFDB703	RCFDB704	RCON0010	RCON1350	RCON1395	RCON1651	RCON1727	RCON1754	RCON1773	RCON2170	RCON2221	RCON2243	RCON3123	RCON3128	RCON3210	RCON3368	RCON3411	RCON3429	RCON3433	RCON3545	RCON3792	RCON3809	RCON3812	RCON3819	RCON3821	RCON3833	RCON4336	RCON5306	RCON5310	RCON5311	RCON5320	RCON5327	RCON5334	RCON5339	RCON5340	RCON5369	RCON5610	RCON7204	RCON7205	RCON7206	RCON7273	RCON7274	RCON7275	RCON8274	RCON8275	RCON8434	RCON8764	RCON8766	RCON8767	RCON8769	RCON8770	RCON8771	RCON8772	RCON8773	RCON8774	RCON8775	RCON8776	RCON8777	RCON8778	RCON8779	RCONA000	RCONA001	RCONA002	RCONA167	RCONA221	RCONA222	
2622161																																																																																																																																																																																	4433	14725	0	0	0	12323	503	100408	0	0	644	0	7428	97575	0	0	0	0	7839	0	0	44	0	559	0	0	644	644	0	27548	1066	3348	72205	0	230	0.0739	0.0998	0.0916	0.0000	0.0000	0.0000	7195	644	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2622198																																																																																																																																																																																	9554	0	0	0	0	0	11303	96442	0	0	876	0	7467	96248	0	0	0	0	8322	0	0	175	0	537	0	0	876	876	3744	15663	9252	6688	68627	0	0	0.0774	0.1083	0.0969	0.0000	0.0000	0.0000	7446	876	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2623494																																																																																																																																																																																	5666	10150	0	0	0	0	18605	95498	0	0	802	0	7189	93157	25	0	0	0	7914	0	0	0	0	7864	0	0	796	796	2719	30994	17880	5759	44600	0	0	0.0764	0.1243	0.1118	0.0000	0.0000	0.0000	7118	796	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	
2624400																																																																																																																																																																																	3245	7177	0	0	0	0	26540	183840	0	0	806	0	15892	175054	761	0	0	0	16936	0	0	0	0	0	0	0	806	806	29019	7865	3987	11457	144135	0	0	0.0921	0.1145	0.1091	0.0000	0.0000	0.0000	16130	806	-238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2624651																																																																																																																																																																																	1219	2020	0	0	0	0	9035	61619	0	0	709	0	4248	63635	0	0	0	0	4571	0	0	239	0	174	0	0	641	641	646	11876	1920	1382	47518	1544	229	0.0620	0.0894	0.0769	0.0000	0.0000	0.0000	3930	641	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	
2625023																																																																																																																																																																																	1664	10240	0	0	0	0	6151	55447	0	0	1325	0	4091	57652	0	0	0	0	4533	0	0	306	0	3707	0	0	470	470	815	17373	13253	2387	25303	0	0	0.0705	0.1235	0.1107	0.0000	0.0000	0.0000	4063	470	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	855	
2625724																																																																																																																																																																																	4586	1750	0	0	0	0	22295	96748	0	0	775	0	8705	92241	0	0	0	0	9311	0	0	0	10	2342	0	0	775	775	7488	21488	5829	879	62462	0	0	0.0925	0.1315	0.1206	0.0000	0.0000	0.0000	8536	775	169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2626794																																																																																																																																																																																	11352	2910	0	0	0	0	3836	61608	0	0	441	0	6349	60135	221	0	0	0	6790	0	0	0	0	1343	0	0	441	441	1056	14117	7663	2273	39198	554	0	0.1056	0.1458	0.1363	0.0000	0.0000	0.0000	6349	441	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2626815																																																																																																																																																																																	2305	5743	0	0	0	0	24520	96092	0	0	619	0	9112	85311	0	0	0	0	9672	0	0	0	105	0	0	0	619	619	2992	27273	1860	3197	64494	0	0	0.1061	0.1364	0.1276	0.0000	0.0000	0.0000	9053	619	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2630559																																																																																																																																																																																	1638	0	0	0	0	0	0	2440	0	0	0	0	2384	2266	0	0	0	0	2384	0	0	0	0	0	0	0	0	0	109	1637	0	694	694	0	0	1.0521	2.3350	2.3350	0.0000	0.0000	0.0000	2384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2630782																																																																																																																																																																																	4521	4397	0	0	0	0	32309	202254	0	0	1538	0	16620	194925	0	0	0	0	18484	0	0	0	774	14602	0	0	1538	1538	1241	25449	43321	9604	134276	0	0	0.0869	0.1096	0.1004	0.0000	0.0000	0.0000	16946	1538	-326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2631172																																																																																																																																																																																	18928	1157	0	0	0	34024	79617	277280	0	0	2728	0	26249	278892	0	0	0	0	25581	0	0	4184	0	6358	0	0	1929	1929	5915	133521	34831	7461	102857	0	0	0.0855	0.1666	0.1540				23652	1929	476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	799	
2631314																																																																																																																																																																																	9298	6460	0	0	0	0	18173	123285	0	0	899	0	8637	117153	0	0	0	0	9377	0	0	403	0	3878	0	0	899	899	399	36157	7966	3190	79503	0	0	0.0724	0.1011	0.0914	0.0000	0.0000	0.0000	8478	899	159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2631323																																																																																																																																																																																	9390	0	0	0	0	0	39287	101254	0	0	895	0	8221	99014	0	0	0	0	8884	0	0	10	840	0	0	0	805	805	7724	31278	9625	3047	53254	0	0	0.0816	0.1381	0.1256	0.0000	0.0000	0.0000	8079	805	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	
2631408																																																																																																																																																																																	4180	3150	0	0	0	0	18748	96199	0	0	684	0	9733	98312	0	0	0	0	10188	0	0	420	0	3373	0	0	684	684	10403	15559	13619	5708	57073	0	0	0.0967	0.1474	0.1375	0.0000	0.0000	0.0000	9504	684	229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2631846																																																																																																																																																																																	3833	5000	0	0	0	0	8639	77629	0	0	430	0	5943	75118	607	0	0	0	6337	0	0	0	0	927	0	0	430	430	636	17954	5628	4060	53781	0	0	0.0786	0.1043	0.0972	0.0000	0.0000	0.0000	5907	430	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2632599																																																																																																																																																																																	2634	133	0	0	0	0	2866	27064	0	0	93	0	2941	26051	0	0	0	0	2077	0	0	0	0	0	0	0	93	93	4801	739	3149	1943	18463	0	0	0.0791	0.1029	0.0983	0.0000	0.0000	0.0000	1984	93	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2632713																																																																																																																																																																																	1390	0	0	0	0	37700	34150	110486	0	0	545	0	11501	110350	0	0	0	111	12021	0	0	591	0	0	0	0	545	545	123	73920	2693	4901	34257	0	0	0.1040	0.2358	0.2251	0.0000	0.0000	0.0000	11476	545	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2634191																																																																																																																																																																																	17539	24930	0	0	0	0	82946	474422	0	0	3699	0	46473	478851	0	0	0	0	43016	0	0	12882	0	17459	0	0	3699	3699	17256	104087	129462	14546	219453	2600	0	0.0832	0.1317	0.1204				39317	3699	1087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2634351																																																																																																																																																																																	30213	4000	0	0	0	710	63606	669498	0	0	7699	0	52196	645738	0	0	0	0	58264	0	0	0	3203	6070	0	0	7056	7056	8464	93298	65496	23687	508441	4571	0	0.0793	0.1033	0.0912	0.0000	0.0000	0.0000	51208	7056	988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	643	
2634735																																																																																																																																																																																	2039	4967	0	0	0	0	3730	45649	0	0	369	0	3916	44457	0	0	0	0	4206	0	0	0	0	0	0	0	369	369	1681	9036	8264	1982	26955	0	0	0.0863	0.1279	0.1166	0.0000	0.0000	0.0000	3837	369	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2635077																																																																																																																																																																																	4592	1585	0	0	0	0	6110	80652	0	0	978	0	7882	81035	995	0	0	0	8635	0	0	0	0	992	0	0	794	794	3847	9396	13901	3822	54419	0	0	0.0968	0.1363	0.1238	0.0000	0.0000	0.0000	7841	794	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184	
2635901																																																																																																																																																																																	13830	13101	0	0	0	0	5033	123074	0	0	1103	0	8775	113479	0	0	0	0	10365	0	0	0	88	10789	0	0	1103	1103	12229	20283	0	8130	91634	2385	0	0.0816	0.1025	0.0916	0.0000	0.0000	0.0000	9262	1103	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2636074																																																																																																																																																																																	7011	0	0	0	0	2290	17772	131266	0	0	1635	0	15152	130061	360	0	0	0	16611	0	0	2545	2370	29174	0	0	1580	1580	7749	19253	3067	2424	102628	0	0	0.1156	0.1314	0.1189	0.0000	0.0000	0.0000	15031	1580	121	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	55	
2636083																																																																																																																																																																																	939	0	0	0	0	202	1352	131265	0	0	1114	0	9732	119314	278	0	0	0	10846	0	0	0	25	1022	0	0	1114	1114	439	3272	40551	1706	88117	18547	0	0.0816	0.0989	0.0888				9732	1114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2636458																																																																																																																																																																																	18901	0	0	0	0	0	119056	2690590	0	0	108736	0	295583	2785259	0	0	0	0	312765	0	0	0	0	0	0	0	33620	33620	2092	134335	288	168802	2662611	0	16438	0.1008	0.1196	0.1068	0.0000	0.0000	0.0000	279145	33620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75116	
2640530																																																																																																																																																																																	5535	0	0	0	0	4503	6332	79896	0	0	635	0	6822	79330	0	0	0	0	7386	0	0	268	0	691	0	0	635	635	398	21753	4077	3476	54195	0	0	0.0851	0.1207	0.1103	0.0000	0.0000	0.0000	6751	635	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2640594																																																																																																																																																																																	2298	3208	0	0	0	0	27658	97600	0	0	656	0	8692	95209	0	0	0	0	9287	0	0	166	0	4800	0	0	656	656	2987	21047	11588	1585	62540	0	0	0.0907	0.1236	0.1149	0.0000	0.0000	0.0000	8631	656	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2641827																																																																																																																																																																																	681	0	0	0	0	2088	358	4630	0	0	0	0	2427	4283	0	0	0	0	2427	0	0	0	0	0	0	0	0	0	2057	781	0	1434	1792	0	0	0.5667	1.2459	1.2459	0.0000	0.0000	0.0000	2427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2642598																																																																																																																																																																																	7626	0	0	0	0	0	2382	76505	0	0	787	0	5319	71882	0	0	0	0	6085	0	0	0	0	0	0	0	787	787	1495	10503	4356	1317	60906	0	0	0.0737	0.0933	0.0813	0.0000	0.0000	0.0000	5298	787	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2643438																																																																																																																																																																																	47612	0	0	0	0	61833	422264	3416615	0	0	36287	0	306882	3475225	0	0	0	0	331711	0	0	20188	3	384475	0	0	35156	35156	69526	79813	1108909	96327	2150197	0	38319	0.0864	0.1180	0.1055	0.0000	0.0000	0.0000	296555	35156	-597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1130	
2643595																																																																																																																																																																																	4050	0	0	0	0	15	0	79034	0	0	700	0	10931	85755	0	0	0	0	11024	2100	0	0	0	0	0	0	636	636	90	8939	44758	1929	25404	21703	0	0.1219	0.2168	0.2043	0.0000	0.0000	0.0000	10388	636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	
2645106																																																																																																																																																																																	552	0	0	0	0	0	1605	2299	0	0	0	0	2119	2274	0	0	0	0	2066	0	0	0	0	0	0	0	0	0	1752	451	0	42	42	0	0	0.9085	15.6515	15.6515	0.0000	0.0000	0.0000	2066	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2645889																																																																																																																																																																																	1848	1750	0	0	0	0	7318	50192	0	0	471	0	3997	50126	0	0	0	0	4277	0	0	151	0	0	0	0	456	456	5240	5917	8311	2516	30996	1053	130	0.0764	0.1173	0.1048	0.0000	0.0000	0.0000	3821	456	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	
2646327																																																																																																																																																																																	2660	1620	0	0	0	0	2803	57797	0	0	383	0	5035	58585	0	0	0	0	5384	0	0	0	2035	621	0	0	383	383	443	7149	2980	4139	47559	0	0	0.0854	0.1039	0.0965	0.0000	0.0000	0.0000	5001	383	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2646523																																																																																																																																																																																	7298	15105	0	0	0	0	28414	190939	0	0	1386	0	15790	196917	0	0	0	0	17137	0	0	793	0	16448	0	0	1386	1386	843	46365	6610	6499	138468	0	0	0.0800	0.1071	0.0984				15751	1386	-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	
2646813																																																																																																																																																																																	7621	0	0	0	0	0	6540	53727	0	0	336	0	4422	50973	0	0	0	0	4647	0	0	0	0	1272	0	0	336	336	325	18227	4768	2557	30632	0	0	0.0846	0.1257	0.1166	0.0000	0.0000	0.0000	4311	336	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2647173																																																																																																																																																																																	33	1500	0	0	0	100	0	5035	0	0	0	0	4693	5028	0	0	0	0	4693	0	0	0	0	0	0	0	0	0	100	1533	0	3402	3402	0	0	0.9334	1.2653	1.2653	0.0000	0.0000	0.0000	4693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2648330																																																																																																																																																																																	3083	5245	0	0	0	0	6083	49101	0	0	325	0	4202	49102	0	0	0	0	4495	0	0	79	0	1974	0	0	325	325	374	14176	8727	2467	26088	0	0	0.0849	0.1308	0.1214	0.0000	0.0000	0.0000	4170	325	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2648376																																																																																																																																																																																	3066	1790	0	0	0	0	1968	124970	0	0	1122	0	10372	123621	0	0	0	0	11475	0	0	2235	0	1340	0	0	1122	1122	1067	8416	26192	6893	90398	1458	0	0.0837	0.1047	0.0945	0.0000	0.0000	0.0000	10353	1122	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2648460																																																																																																																																																																																	4927	8715	0	0	0	0	18723	137929	0	0	1452	0	10327	138142	0	0	0	0	11549	0	0	151	0	2250	0	0	1387	1387	414	34452	3174	3114	101176	0	0	0.0736	0.1042	0.0917	0.0000	0.0000	0.0000	10162	1387	165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	
2649122																																																																																																																																																																																	19589	11950	0	0	0	0	37613	299810	0	0	2820	0	30139	290413	0	0	0	0	24997	0	0	1009	0	19317	0	0	2820	2820	3239	74201	7920	10706	208943	340	0	0.0783	0.1036	0.0919	0.0000	0.0000	0.0000	22177	2820	613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2649168																																																																																																																																																																																	17374	9313	0	0	0	2682	44780	359952	0	0	3348	0	30895	345597	0	0	0	0	25074	0	0	5658	0	7139	0	0	3348	3348	19163	38696	57029	9836	239339	15455	0	0.0646	0.0880	0.0763	0.0000	0.0000	0.0000	21726	3348	-186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2649177																																																																																																																																																																																	34895	6453	0	0	0	2808	41158	403261	0	0	12417	0	70397	371161	0	0	0	0	75140	0	0	0	0	0	0	0	4743	4743	822	42511	2803	7844	369542	0	0	0.1897	0.2021	0.1894	0.0000	0.0000	0.0000	70397	4743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7674	
2650333																																																																																																																																																																																	638	273	0	0	0	0	7232	29515	0	0	230	0	3635	29072	0	0	0	0	3349	0	0	5	0	2202	0	0	230	230	842	7236	3262	2448	18340	0	476	0.1091	0.1498	0.1395	0.0000	0.0000	0.0000	3119	230	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2651675																																																																																																																																																																																	2282	2225	0	0	0	0	1014	71768	0	0	814	0	6476	76163	0	0	0	0	7213	0	0	0	0	5960	0	0	744	744	747	7497	18601	1592	45730	0	0	0.0849	0.1213	0.1088	0.0000	0.0000	0.0000	6469	744	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	
2651899																																																																																																																																																																																	355	0	0	0	0	0	7714	9388	0	0	0	0	6445	9407	0	0	0	0	6436	0	0	0	0	0	0	0	0	0	111	2386	373	1208	6518	0	0	0.6842	0.8961	0.8961	0.0000	0.0000	0.0000	6436	0	-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	
2652092																																																																																																																																																																																	6638	0	0	0	0	0	37519	235717	0	0	2111	0	17695	230037	0	0	0	0	19631	0	0	1757	0	0	0	0	2111	2111	31121	18525	1452	4862	186730	0	0	0.0761	0.1018	0.0908	0.0000	0.0000	0.0000	17520	2111	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2654818																																																																																																																																																																																	2810	1760	0	0	0	0	3213	49827	0	0	406	0	4957	48625	0	0	0	0	5366	0	0	0	0	0	0	0	406	406	1973	7483	6577	3260	34205	0	0	0.1020	0.1376	0.1272	0.0000	0.0000	0.0000	4960	406	-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2655495																																																																																																																																																																																	3134	200	0	0	0	0	27342	130099	0	0	1164	0	13976	129456	0	0	0	0	14876	0	0	98	0	0	0	0	1164	1164	3608	27095	15290	3058	84848	0	0	0.1059	0.1518	0.1399	0.0000	0.0000	0.0000	13712	1164	264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2655507																																																																																																																																																																																	4510	2932	0	0	0	0	11418	78136	0	0	711	0	8651	75268	0	0	0	0	9388	0	0	258	16	1479	0	0	711	711	547	14308	12708	3624	51325	0	0	0.1153	0.1525	0.1410	0.0000	0.0000	0.0000	8677	711	-26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2657855																																																																																																																																																																																	2016	12215	0	0	0	0	2819	46127	0	0	290	0	3782	45419	0	0	0	0	4055	0	0	4	0	0	0	0	290	290	410	18013	13521	1723	14448	0	0	0.0829	0.1634	0.1517	0.0000	0.0000	0.0000	3765	290	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	
2661861																																																																																																																																																																																	1906	2100	0	0	0	0	3035	45068	0	0	525	0	6567	44008	0	0	0	0	6987	0	0	0	263	1000	0	0	432	432	196	12072	3536	667	29770	2840	0	0.1490	0.2026	0.1900	0.0000	0.0000	0.0000	6555	432	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	
2661898																																																																																																																																																																																	2498	4370	0	0	0	0	16050	59848	0	0	439	0	5526	62082	0	0	0	0	5938	0	0	0	454	3865	0	0	439	439	2097	21972	0	2229	36172	0	0	0.0886	0.1390	0.1287				5499	439	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2665515																																																																																																																																																																																	12387	37675	0	0	0	0	14537	210825	0	0	1863	0	17089	196059	30	0	0	0	18841	0	0	0	332	27771	0	0	1863	1863	5436	59716	183	1987	147163	0	0	0.0866	0.1087	0.0980	0.0000	0.0000	0.0000	16978	1863	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2665841																																																																																																																																																																																	1332	2012	0	0	0	0	5999	34402	0	0	242	0	2919	34109	0	0	0	0	3088	0	0	0	0	0	0	0	242	242	291	9030	8193	990	17041	0	0	0.0834	0.1346	0.1240	0.0000	0.0000	0.0000	2846	242	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2666400																																																																																																																																																																																	8047	23981	0	0	0	0	42293	285855	0	0	2398	0	20431	265740	0	0	0	0	22964	0	0	389	0	10260	0	0	2398	2398	8148	56474	1002	9698	222868	0	0	0.0774	0.0956	0.0856	0.0000	0.0000	0.0000	20566	2398	-145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	
2667911																																																																																																																																																																																	2895	3260	0	0	0	0	0	74106	0	0	570	0	6341	70364	0	0	0	0	6911	0	0	30	0	0	0	0	570	570	2896	7754	7770	3914	56257	0	0	0.0901	0.1120	0.1027				6341	570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2667920																																																																																																																																																																																	22525	0	0	0	0	0	359	24376	0	0	0	0	20854	24527	0	0	0	0	20848	0	0	0	0	0	0	0	0	0	659	22536	0	1172	1172	0	0	0.8500	3.6711	3.6711	0.0000	0.0000	0.0000	20848	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2667939																																																																																																																																																																																	6680	0	0	0	0	0	28517	75651	0	0	370	0	7806	65036	0	0	0	0	5472	0	0	70	0	1761	0	0	370	370	17666	16710	9457	2235	29411	0	0	0.0817	0.1423	0.1327	0.0000	0.0000	0.0000	5102	370	123	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	
2667957																																																																																																																																																																																	2537	1000	0	0	0	250	6310	59610	0	0	435	0	5180	54515	0	0	0	0	5542	0	0	114	235	1355	0	0	435	435	647	9885	8924	3203	40479	0	0	0.0937	0.1159	0.1068	0.0000	0.0000	0.0000	5107	435	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2668459	6052	6000	0	0	0	0	19690	69399	0	0	629	0	8499	68218		0	0	0	8781	0	0	1638	4	0	0	0	595	595	1898	27600	0	2430	40003	0	0	0.1200	0.1845	0.1720	0.0000	0.0000	0.0000	8186	595	285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	47586	68190	0	0	0	0	35856	0	0	28	0	0	0	0	0	0	1898	4154	0	0	0	0	0	0	527	0	17139	0	2024	0	6000	0	0	0	0	0	0	0	0	307	0	35549	0	0	0	0	0	2430	0	0	0	0	-102	1638	0	0	0	1638	2	0	0	0	2	457	0	0	0	457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1898	27600	0	42100	0	5520	0	42100	47620	6052	0						69399																																																									
2668570																																																																																																																																																																																	3259	0	0	0	0	0	19142	93289	0	0	620	0	6473	86884	0	0	0	0	7169	0	0	4017	0	2123	0	0	620	620	1245	21307	19601	2728	51756	0	0	0.0754	0.1019	0.0931	0.0000	0.0000	0.0000	6549	620	-76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2668598																																																																																																																																																																																	6088	7313	0	0	0	0	3090	81719	3	0	813	0	6146	74442	0	0	0	0	6727	0	0	71	0	14427	0	0	785	788	664	16231	22332	677	43305	0	204	0.0800	0.1071	0.0945				5939	788	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	
2671093																																																																																																																																																																																	2542	3030	0	0	0	0	122	67209	0	0	743	0	6421	67619	0	0	0	0	6268	0	0	15	100	6119	0	0	743	743	216	6546	5691	595	54602	4037	0	0.0828	0.1018	0.0898	0.0000	0.0000	0.0000	5525	743	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2671105																																																																																																																																																																																	2254	1000	0	0	0	0	0	55423	0	0	662	0	5576	52466	0	0	0	0	5313	0	0	649	0	4412	0	0	653	653	672	2909	5076	933	46512	0	0	0.0904	0.1017	0.0892	0.0000	0.0000	0.0000	4660	653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	
2678449																																																																																																																																																																																	3510	7410	0	0	0	0	304	70834	0	0	581	0	5468	67174	0	0	0	0	5622	0	0	127	0	0	0	0	546	546	2351	17538	22099	2852	29033	18705	311	0.0760	0.1287	0.1162	0.0000	0.0000	0.0000	5076	546	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	
2679709																																																																																																																																																																																	1082	2980	0	0	0	14537	2455	69851	0	0	398	0	7835	66359	0	0	0	0	8214	0	0	0	0	0	0	0	398	398	1162	20794	24091	3586	24174	1214	0	0.1178	0.2034	0.1936	0.0000	0.0000	0.0000	7816	398	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2679839																																																																																																																																																																																	4729	1350	0	0	0	8183	24243	121766	0	0	1251	0	8916	122847	0	0	0	0	9750	0	0	527	0	5746	0	0	1188	1188	1857	26262	15115	2220	79247	0	0	0.0697	0.1027	0.0902	0.0000	0.0000	0.0000	8562	1188	354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	
