"IDRSSD"	RIAD0497	RIAD4042	RIAD4136	RIAD4141	RIAD4146	RIAD4461	RIAD4462	RIAD4463	RIAD4464	RIAD4467	RIAD4468	RIAD4486	RIAD4487	RIAD4488	RIAD4489	RIAD4491	RIAD4498	RIAD4499	RIAD4522	RIAD4769	RIAD5523	RIAD6373	RIAD8403	RIADB526	RIADB527	RIADC013	RIADC014	RIADC015	RIADC016	RIADC017	RIADC018	TEXT4461	TEXT4462	TEXT4463	TEXT4464	TEXT4467	TEXT4468	TEXT4487	TEXT4489	TEXT4498	TEXT4499	TEXT4522	TEXT4769	TEXTB526	TEXTB527	
2924128	162	0	1	0	0	46	0	0	769	136	45	0	0	0	0	0	97	0	0	false	0	0	37	0	0	0	0	0	0	301	156	Other income                                                                                                                                                                                     			Advisor fees                                                                                                                                                                                     	Professional fees                                                                                                                                                                                	Telephone                                                                                                                                                                                        			forgiveness of intercompany liability                                                                                                                                                            						
2925620	54	0	0	20	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	5	0	0	0	0	0	0	138	31															
2925666	208	0	67	0	0	51	191	53	91	86	123	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	163	Fees collected on sold loans                                                                                                                                                                     	FAS 140 related fee income                                                                                                                                                                       	Letter of credit fees                                                                                                                                                                            	Internal and external audit fees                                                                                                                                                                 	Compliance and other consulting fees                                                                                                                                                             	Fees to Legg Mason for brokerage support                                                                                                                                                         									
2925723	83	0	0	0	0	24	0	0	62	55	34	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	205	33	Loan fees-non yield related                                                                                                                                                                      			Audit                                                                                                                                                                                            	Loan Processing Fees                                                                                                                                                                             	Insurance                                                                                                                                                                                        									
2925899	21	0	7	2	6	0	0	0	84	33	19	0	0	0	0	0	0	0	0	false	0	0	16	0	0	10	0	4	3	61	26				Holding Company Management Fee.                                                                                                                                                                  	Telephone                                                                                                                                                                                        	Audit, Tax, Exam                                                                                                                                                                                 									
2927615	116	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	48	37				Telephone                                                                                                                                                                                        											
2928733	76	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	1150	0	0	false	0	0	0	0	0	0	0	0	0	101	33				Consulting Fees                                                                                                                                                                                  					ADDITION TO CAPITAL FROM HOLDING COMPANY                                                                                                                                                         						
2928742	0	0	0	0	0	0	0	0	23	18	214	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	66	0				ATM/Debit Card Expenses                                                                                                                                                                          	Telephone                                                                                                                                                                                        	Management Services Fees                                                                                                                                                                         									
2929075	28	0	0	0	0	90			161	22	23	0		0		0				false	0	0	30	110	0	0	0	0	0	52	31	Mortgage Broker fees                                                                                                                                                                             			Management Expense                                                                                                                                                                               	EDP Software Depreciation                                                                                                                                                                        	ATM Expense                                                                                                                                                                                      							ADJUSTMENT TO INCOME TAX ACCRUALS PER REVISION 11/21/01.                                                                                                                                         		
2929253	24	0	0	32	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	13	0	0	0	0	5	0	127	25															
2929392	0	0	0	0	0	0	0	0	76	62	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	199	65				Memberships & Dues                                                                                                                                                                               	Credit Fees                                                                                                                                                                                      										
2931603	504	0	0	0	0	3635	0	0	2225	17443	563	0	0	0	0	0	700	118	231	true	0	0	1966	0	0	0	0	0	0	3289	0	Interchange fees earned from credit card transactions                                                                                                                                            			VISA assessments                                                                                                                                                                                 	Cabela's Bucks earned                                                                                                                                                                            	Cardholder fraud                                                                                                                                                                                 			Capital contribution                                                                                                                                                                             	Capital addition caused by deferred tax beginning balanc                                                                                                                                         	Beginning balance at purchase                                                                                                                                                                    				
2934903	33	0	24	0	0	0	0	0	18	24	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	77	0				Loan Fee Expense                                                                                                                                                                                 	Professional Fees Audit/Accounting                                                                                                                                                               										
2934930	152	0	4	74	0	0	0	0	21	29	34	0	0	0	0	0	-2509	0	0	false	0	0	3	0	0	1	0	2	1	45	84				Employee training and related travel                                                                                                                                                             	Auditing and tax fees                                                                                                                                                                            	Taxes - intangible and sales                                                                                                                                                                     			Unreimb. pre-opening exp paid by parent                                                                                                                                                          						
2935423	21	0	36	0	0	37	0	0	17	13	17	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	95	13	COLLECTION FEES                                                                                                                                                                                  			TELEPHONE & TELEGRAPH                                                                                                                                                                            	BUSINESS DEVELOPMENT                                                                                                                                                                             	ATM SUPPLIE & EXPENSE                                                                                                                                                                            									
2936840	31	0	0	4	2	0	0	0	66	17	10	0	0	0	0	0	0	0	0	false	0	0	7	0	0	0	0	1	2	28	47				ACCOUNTING FEES & EXPENSES                                                                                                                                                                       	TELEPHONE EXPENSE                                                                                                                                                                                	MISCELLANEOUS OTHER                                                                                                                                                                              									
2938143	94	0	0	0	0	0	0	0	63	54	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	103	27				Accounting, tax and consulting fees                                                                                                                                                              	Software amortization                                                                                                                                                                            										
2938161	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	125	59															
2938198	89	0	0	50	0	160	0	0	104	212	0	0	0	0	0	0	2000	0	0	false	0	0	0	0	0	0	0	0	0	64	63	derivative income                                                                                                                                                                                			depreciation                                                                                                                                                                                     	loan expense & servicing                                                                                                                                                                         				Capital contribution                                                                                                                                                                             						
2938684	16	0	0	13	0	0	0	0	40	15	0	0	0	0	0	0	212	0	0	false	0	0	23	0	0	0	0	0	0	60	30				Telephone Expenses                                                                                                                                                                               	Loan Costs                                                                                                                                                                                       				CAPITAL REPLENISHMENT                                                                                                                                                                            						
2938769	30	0	0	30	3	0	0	0	10	7	0	0	0	0	0	0	0	0	0	false	0	0	9	0	0	0	0	1	0	37	11				INSURANCE                                                                                                                                                                                        	COMPUTER EXPENSE                                                                                                                                                                                 										
2939001	9	0	0	2	11	7	3	0	22	30	53	0	0	0	0	0	0	0	0	false	0	0	5	0	0	4	0	0	3	126	28	Income Checks Cashed                                                                                                                                                                             	Other Income - Misc.                                                                                                                                                                             		Outside Services                                                                                                                                                                                 	Misc. - Christmas                                                                                                                                                                                	Misc. - Other                                                                                                                                                                                    									
2939038	24	0	19	0	0	47			18			0		0		0	100			false	0	0	0			0	0	0	0	28	48	Secondary Market Fee Income                                                                                                                                                                      			Telephone                                                                                                                                                                                        					Additional Paid in Capital                                                                                                                                                                       						
2939391	21	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	98	27							Deferred Income Tax                                                                                                                                                                              								
2940191	8	0	0	0	3	4	0	0	5	0	0	0	0	0	0	0	0	0	0	false	0	0	3	0	0	0	0	0	0	7	4	7 day consecutive OD fee                                                                                                                                                                         			ATM Expense                                                                                                                                                                                      											
2941068	447	0	0	28	10	348	7	0	82	64	0	0	0	0	0	0	0	0	0	false	0	0	20	0	0	16	0	0	0	345	134	Secondary Market Mortgage Fee Income                                                                                                                                                             	Other                                                                                                                                                                                            		Exam  & Audit                                                                                                                                                                                    	Office                                                                                                                                                                                           										
2941509	0	0	0	23	3	0	0	0	43	39	30	0	0	0	0	0	0	0	-60	true	0	0	0	0	0	0	0	0	0	115	25				Allow for Loan Loss - Off Balance Sheet                                                                                                                                                          	Accounting (Audit) Expense                                                                                                                                                                       	Insurance Expense                                                                                                                                                                                					Loan Loss Res Adj (see comment)                                                                                                                                                                  				
2942524	39	0	0	0	0	0	0	0	19	14	231	0	0	0	0	0	0	0	0	false	0	0	0	90	0	0	0	0	0	60	43				Telephone                                                                                                                                                                                        	Courier                                                                                                                                                                                          	Holding Co. Management Fees                                                                                                                                                                      							PER EXAMINATION TAX RCVBLE RECOGNIZED                                                                                                                                                            		
2942690	778	0	0	1129	0	0	0	0	585	271	329	0	0	0	0	0	3220	50000	0	false	0	0	0	0	0	0	0	0	0	1928	752				Professional Fees                                                                                                                                                                                	Charges for Services provided                                                                                                                                                                    	Commission Expense                                                                                                                                                                               			Capital Contribution                                                                                                                                                                             	Capital Contribution                                                                                                                                                                             					
2942814	85	0	0	0	0	318	36	0	194	53	30	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	70	57	SBA Fees                                                                                                                                                                                         	Service Fees Nonport/Ref Fees                                                                                                                                                                    		Management Fees                                                                                                                                                                                  	Telephone                                                                                                                                                                                        	EDP Software Depreciation                                                                                                                                                                        									
2942823	55	0	24	18	1	0	0	0	578	131	33	0	0	0	0	0	0	0	0	false	0	0	3	0	0	0	0	0	0	27	25				ORGANIZING EXPENSES                                                                                                                                                                              	INSTALLATION AND TRAINING                                                                                                                                                                        	TELEPHONE EXPENSE                                                                                                                                                                                									
2943389	186	0	0	195	0	123	0	0	51	64	110	0	0	0	0	0	0	0	0	false	0	0	0	0	0	19	0	0	15	180	121	International Sevice Charge Fee                                                                                                                                                                  			Insurance expense                                                                                                                                                                                	Auto expense                                                                                                                                                                                     	Delivery & communication                                                                                                                                                                         									
2943615	43	0	0	23	0	28	0	0	47	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	62	43	MORTGAGE ORIGINATION FEES                                                                                                                                                                        			AUDITING/ACCOUNTING                                                                                                                                                                              											
2944108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0															
2944715	266	0	0	0	0	430	401	0	90	800	211	0	0	0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	51	240	Commissions on foreign remittances                                                                                                                                                               	Loan Fees                                                                                                                                                                                        		ATM Expenses                                                                                                                                                                                     	Management Fees                                                                                                                                                                                  	Telephone                                                                                                                                                                                        									
2947556	179	0	70	111	0	0	0	0	32	78	31	0	0	0	0	0	0	0	0	true	0	0	3	0	0	0	0	0	0	0	12				Travel and Entertainment                                                                                                                                                                         	Professional Fees                                                                                                                                                                                	Professional Liability Expense                                                                                                                                                                   									
2948049	118	0	0	0	0	57	0	0	29	80	26	0	0	0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	133	20	Mortgage Origination Fees                                                                                                                                                                        			Shareholders Expense                                                                                                                                                                             	Professional Fees                                                                                                                                                                                	Telephone                                                                                                                                                                                        									
2948058	148	0	0	24	2	0	0	0	35	20	22	0	0	0	0	0	0	0	0	false	0	0	8	0	0	3	0	2	0	53	27				Software Amortization & Maintenance                                                                                                                                                              	Insurance                                                                                                                                                                                        	Accounting & Audit Fees                                                                                                                                                                          									
2948245	34	0	0	0	0	0	0	0	171	54	0	0	0	0	0	0	-500	0	0	false	0	0	0	0	0	0	0	0	0	25	24				Management Fee                                                                                                                                                                                   	Donations                                                                                                                                                                                        				OCC Approved Capital Reduction                                                                                                                                                                   						
2948423	68	0	11	12	4	59	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	10	0	0	4	0	0	7	26	4	Mortgage brokerage fee income                                                                                                                                                                    														
2948450	0	0	0	0	0	15	0	0	17	17	18	0	0	0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	45	26	MC/Visa Merchant Income                                                                                                                                                                          			Accounting Fees                                                                                                                                                                                  	Other Professional Fees                                                                                                                                                                          	Telephone                                                                                                                                                                                        									
2949073	74	0	0	0	3	0	0	0	18	64	0	0	0	0	0	0	0	0	0	false	0	0	5	0	0	2	0	2	3	132	57				regulatory exam fees                                                                                                                                                                             	Audit and Professional fees                                                                                                                                                                      										
2949514	43	0	0	98	0	0	0	0	8	9	8	0	0	0	0	0	0	0	0	true	0	0	6	0	0	0	0	0	0	49	25				Telephone                                                                                                                                                                                        	Software Purchases                                                                                                                                                                               	Other Insurance                                                                                                                                                                                  									
2949710	0	0	0	0	0	0	0	0	128	176	0	0	0	0	0	0	10000	0	0	false	0	0	0	0	0	0	0	0	0	262	289				Exam, professional and consulting                                                                                                                                                                	Consumer loan dealer expense                                                                                                                                                                     				Additional capital from holding company                                                                                                                                                          						
2950604	123	0	0	0	0	0	0	0	132	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	51				Professional services                                                                                                                                                                            											
2950668	71	0	0	22	2	0	0	0	58	31	28	0	0	0	0	0	0	0	0	false	0	0	5	12	0	2	0	0	0	145	24				Professional Services                                                                                                                                                                            	Insurance                                                                                                                                                                                        	Telephone                                                                                                                                                                                        							Reversal of sick time                                                                                                                                                                            		
2950677	0	0	46	0	0	598	417	0	26	40	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	Service Fee                                                                                                                                                                                      	Merchant Fee                                                                                                                                                                                     		Travel & Entertainment                                                                                                                                                                           	Audit Fees                                                                                                                                                                                       										
2951683	19	0	0	4	0	68	45	16	12	20	14	0	0	0	0	0	0	0	0	false	0	0	6	0	0	0	0	0	0	10	22	Agency Funds Fed Income                                                                                                                                                                          	Retail Dealer Fees                                                                                                                                                                               	Misc Marketing Income                                                                                                                                                                            	Investment Info Services                                                                                                                                                                         	Telephone Expenses                                                                                                                                                                               	Comptroller Assessment                                                                                                                                                                           									
2953418	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	80	0				Audit & Compliance                                                                                                                                                                               											
2954059	70	0	0	24	9	5	0	0	60	39	48	0	0	0	0	0	0	0	0	false	0	0	10	0	0	0	0	13	27	245	67	Credit Card Merchant Fees                                                                                                                                                                        			Audit & Professional                                                                                                                                                                             	Correspondent Bank Fees                                                                                                                                                                          	Check Printing Cost                                                                                                                                                                              									
2954497	16	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	23	12															
2955458	122	0	0	19	0	0	0	0	20	60	0	0	0	0	0	0	0	0	0	false	0	0	0	-143	0	0	0	0	0	94	82				Insurance                                                                                                                                                                                        	Goodwill Amortization                                                                                                                                                                            								PRIOR YR ADJUSTMENT                                                                                                                                                                              		
2957014	39	0	18	0	0	0	0	0	23	28	24	0	0	0	0	0	0	0	0	false	0	0	11	0	0	0	0	0	0	49	47				OCC Assessment                                                                                                                                                                                   	Accounting Expenses                                                                                                                                                                              	Misc Loan Expenses                                                                                                                                                                               									
2957667	38	0	0	0	0	0	0	0	149	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	136	22				Pre-opening expenses                                                                                                                                                                             											
2958048	25	0	0	3	1	9	0	0	19	12	10	0	0	0	0	0	0	0	0	false	0	0	5	0	0	3	0	0	0	51	32	Income from credit life                                                                                                                                                                          			Amortization of bank software                                                                                                                                                                    	Armored carrier and courier service                                                                                                                                                              	ATM processing                                                                                                                                                                                   									
2958972	40	0	0	0	0	133	0	0	158	84	134	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	75	Mortgage broker fees                                                                                                                                                                             			Software amortization and maintenance                                                                                                                                                            	Professional fees                                                                                                                                                                                	Management fees                                                                                                                                                                                  									
2959700	361	0	0	65	0	0	0	0	111	131	66	0	0	0	0	0	2100	0	0	false	0	0	0	0	0	0	0	0	0	0	66				DUES & MEMBERSHIPS                                                                                                                                                                               	MANAGEMENT FEES                                                                                                                                                                                  	SOFTWARE EXPENSE                                                                                                                                                                                 			CAPITAL CONTRIBUTIONS                                                                                                                                                                            						
2960331	59	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2	0	1	0	103	43				Audit, Tax & Accounting Fees                                                                                                                                                                     											
2960434	101	0	0	0	0	0	0	0	38	107	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	126	34				Telephone and communications expense                                                                                                                                                             	Accounting and consulting fees                                                                                                                                                                   										
2960555	0	0	0	0	0	0	0	0	22	26	0	0	0	0	0	0	0	0	0	false	0	0	18	0	0	0	0	2	7	0	98				Telephone                                                                                                                                                                                        	Amortizations of software                                                                                                                                                                        										
2960742	100	0	0	0	0				203	167		0		0		0	5000		138	false	0	0	0			0	0	0	0	0	0				affiliate service charges                                                                                                                                                                        	mobile bank security                                                                                                                                                                             				parent investment                                                                                                                                                                                		beginning reserve                                                                                                                                                                                				
2960788	8	0	0	8	0	0	0	0	44	30	10	0	0	0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0				OCC Assessment Fees                                                                                                                                                                              	Consulting and Audit Fees                                                                                                                                                                        	Custodial Fees                                                                                                                                                                                   									
2961703	22	0	0	0	0	20	71	0	23	32	31	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	64	74	Construction inspection and voucher fees                                                                                                                                                         	Mortgage broker fees                                                                                                                                                                             		Audit expense                                                                                                                                                                                    	Other professional expense                                                                                                                                                                       	Telephone                                                                                                                                                                                        									
2961776	44	0	0	0	0	0	0	0	207	50	34	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	235	50				Bank charges                                                                                                                                                                                     	Courier                                                                                                                                                                                          	Insurance                                                                                                                                                                                        									
2962652	0	0	0	0	0	0	0	0	5226	0	0	0	0	0	0	0	0	0	6430	false	0	0	0	0	0	0	0	0	0	0	0				Mortgage Servicing Fees                                                                                                                                                                          							Allowances For Credit Losses                                                                                                                                                                     				
2963266	37	0	0	120	2	0	0	0	53	37	15	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	71	61				Loan fees                                                                                                                                                                                        	Travel/transportation/ATM fees                                                                                                                                                                   	Insurance                                                                                                                                                                                        									
2963275	0	0	0	0	0	0	0	0	15	31	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	41	20				Insurance                                                                                                                                                                                        	Pre-Opening Expense                                                                                                                                                                              										
