"IDRSSD"	RIAD3123	RIAD4230	RIAD4605	RIAD4815	RIADB522	RIADC079	
978369	1275	226	4	0	1192	147	
978417	364	227	3	0	287	153	
978622	859	120	11	0	818	90	
978659	240	14	0	0	230	4	
978846	1766	300	251	0	1641	426	
979133	375	170	1	0	246	42	
979151	413	36	3	0	391	17	
979357	216	82	14	0	143	23	
979629	1176	380	144	0	1069	417	
979759	249	126	24	0	215	116	
980045	267	0	8	0	273	14	
980157	174	17	11	0	198	52	
980344	404	0	0	0	404	0	
980353	5876	450	15	0	5419	8	
980438	453	120	4	0	357	28	
980531	1439	669	149	0	1292	671	
980634	535	100	6	0	467	38	
980652	1178	44	13	0	1158	37	
980661	77429	483	135	6041	71906	1136	
980951	804	60	50	0	787	93	
980960	662	25	130	90	570	153	
981350	157	50	7	0	102	2	
981453	132	16	16	0	177	77	
981855	427	141	46	0	311	71	
982142	1965	90	251	0	2262	638	
982151	819	0	60	0	838	79	
982263	1010	110	40	0	911	51	
982348	1868	385	145	1215	813	690	
982553	216	0	2	0	234	20	
982731	1342	200	2	0	1162	22	
982937	2063	230	613	0	1328	108	
983055	181	5	16	0	181	21	
983130	521	0	29	0	538	46	
983158	239	0	0	0	246	7	
983215	331	180	36	0	330	215	
983448	258533	51635	7523	18551	225107	44283	
983457	2487	800	480	0	3123	1916	
983550	524	50	1	0	488	15	
984258	1582	360	162	0	1541	481	
984351	443	-450	8	0	885	0	
984379	3835	855	131	0	3087	238	
984454	543	70	1	0	511	39	
984557	663	180	70	0	680	267	
984650	40	0	0	0	40	0	
984735	214	67	8	0	212	73	
984856	581	155	36	0	524	134	
985134	1815	2089	149	0	4520	4943	
985451	1410	0	78	0	1395	63	
985554	490	15	0	0	478	3	
985602	425	15	3	0	409	2	
985620	4271	562	463	0	3894	648	
985657	156	0	39	0	117	0	
985844	89	24	8	0	79	22	
985871	8396	1100	79	0	7360	143	
985956	2015	595	327	0	1997	904	
986159	363	333	22	0	282	274	
986551	434	258	108	0	386	318	
986739	324	0	1	0	335	12	
986757	226	50	3	0	326	153	
986850	1442	80	82	247	1144	111	
986935	537	120	39	0	448	70	
987053	1063	75	3	0	1004	19	
987231	317	184	19	0	335	221	
987259	381	90	3	0	349	61	
987352	1699	670	20	0	1440	431	
987651	304	81	14	0	427	218	
987848	371	0	11	0	435	75	
988144	818	0	24	0	816	22	
988153	3199	617	78	0	2920	416	
988229	1201	180	42	0	1150	171	
988256	245	5	0	0	240	0	
988452	636	126	89	0	729	308	
988470	1270	90	3	0	1221	44	
988658	489	60	3	0	436	10	
988845	2165	120	49	0	2037	41	
988957	323	62	14	0	248	1	
989141	723	0	18	0	714	9	
989253	46539	-24998	1967	-346	76527	6611	
989347	1883	995	54	0	2247	1413	
989356	231	12	12	0	212	5	
989534	252	53	8	0	250	59	
989655	560	0	38	0	561	39	
989730	479	235	70	0	381	207	
989758	570	50	21	0	622	123	
989851	303	36	0	0	281	14	
990053	745	60	20	0	706	41	
990156	310	0	44	0	311	45	
990325	5788	2000	645	-508	7049	3398	
990352	280	30	5	0	256	11	
990642	686	70	64	0	709	157	
991041	1789	470	157	0	1795	633	
991135	570	-100	19	0	663	12	
991340	57624	28623	971	-2282	44644	14332	
991359	632	358	102	0	439	267	
991555	849	342	94	0	895	482	
991621	3005	1318	125	0	2107	545	
991715	2264	580	177	0	2411	904	
991854	142	0	0	0	144	2	
992057	63	36	0	0	27	0	
992253	171	24	13	0	177	43	
992758	381	0	16	0	405	40	
992851	398	83	28	0	294	7	
993250	837	4325	81	0	732	4301	
993335	468	0	0	0	485	17	
993353	122	18	5	0	108	9	
993652	280	0	0	-1	283	2	
994435	1993	480	54	0	1939	480	
994565	1680	576	16	0	1114	26	
994716	1115	455	45	0	860	245	
995076	1223	360	455	0	1032	624	
995151	281751	122930	23597	25767	259516	150059	
995450	7048	0	360	0	7018	330	
995517	1264	590	61	0	1202	589	
995571	612	107	42	0	539	76	
995674	206	58	0	0	155	7	
995955	101	90	6	0	83	78	
996251	132	0	2	0	130	0	
996260	18152	6328	185	0	16553	4914	
996354	8452	2321	162	0	8150	2181	
996457	362	107	2	0	269	16	
996466	1470	1555	84	0	1583	1752	
996840	99	0	0	0	99	0	
997052	144	0	21	0	129	6	
997155	959	605	46	0	517	209	
997333	939	-300	75	0	1225	61	
997472	228000	58000	5000	0	218000	53000	
997557	413	72	13	0	370	42	
997650	1746	0	64	0	1909	227	
997771	361	60	0	0	302	1	
997847	2094	175	4	0	1973	58	
997856	259	0	91	0	235	67	
998116	589	46	1	0	542	0	
998358	304	50	25	0	280	51	
998554	1162	415	14	0	797	64	
998648	474	81	11	0	514	132	
998657	245	96	2	0	177	30	
998675	236	51	0	0	185	0	
998750	303	510	8	0	240	455	
998974	3663	1443	9	0	2535	324	
999355	94	0	8	0	88	2	
999430	2484	602	24	0	2385	527	
999663	1448	600	98	0	1239	489	
999935	1887	503	56	0	1601	273	
1000052	1117	1024	18	0	1123	1048	
1000100	1992	486	25	0	1535	54	
1000276	705	60	2	0	711	68	
1000409	52816	2640	5922	0	62275	18021	
1000511	443	111	34	0	448	150	
1000557	120	0	0	0	120	0	
1000641	1100	210	17	0	1116	243	
1000726	1145	240	1	0	940	36	
1000856	206	34	5	0	204	37	
1000959	991	0	21	0	975	5	
1001059	1216	30	3	0	1279	96	
1001152	33637	7335	774	2894	26493	3859	
1001273	3386	391	36	0	3337	378	
1001451	315	0	3	0	315	3	
1001572	33	0	0	0	33	0	
1001639	10104	2415	520	0	8121	952	
1001648	2827	457	14	0	2436	80	
1001705	0	0	0	0	0	0	
1001817	627	152	31	0	677	233	
1001853	996	108	29	0	959	100	
1002355	944	595	66	0	1222	939	
1002373	1291	65	15	0	1229	18	
1002430	2490	1003	184	0	2418	1115	
1002458	117	214	3	0	108	208	
1002618	1729	250	73	0	1674	268	
1002850	1080	550	134	0	988	592	
1002878	20539	5588	466	0	18711	4226	
1002953	251	25	14	0	323	111	
1003455	409	60	1	0	383	35	
1003549	570	250	98	0	530	308	
1003558	1226	180	68	0	1136	158	
1003606	78239	8475	1776	0	72580	4592	
1003679	12932	650	12	0	12341	71	
1003839	2082	357	65	0	1781	121	
1003848	29157	8700	970	0	28450	8963	
1003950	352	95	36	0	315	94	
1004238	160	63	5	0	135	43	
1004256	264	95	17	0	231	79	
1004265	1249	170	122	0	1057	100	
1004368	29356	1500	516	5000	23475	1135	
1004470	435	79	0	0	356	0	
1005262	631	225	15	0	503	112	
1005440	172	27	15	0	148	18	
1005459	204	0	0	0	214	10	
1005552	672	281	53	0	516	178	
1005655	255	84	42	0	207	78	
1005758	288	3	7	0	279	1	
1005833	57	9	1	0	54	7	
1005851	188	30	1	0	165	8	
1005860	961	373	16	0	644	72	
1006148	1984	350	98	0	2073	537	
1006157	694	12	0	0	682	0	
1006344	196	34	10	0	223	71	
1006513	851	199	38	0	659	45	
1006559	443	45	3	0	402	7	
1006577	519	131	1	0	400	13	
1006652	1200	289	32	0	995	116	
1006670	896	0	0	0	904	8	
1006858	158	84	3	0	161	90	
1006951	278	112	50	0	216	100	
1007015	9309	4294	504	0	7969	3458	
1007051	676	0	60	0	624	8	
1007145	324	0	2	0	325	3	
1007154	1785	653	27	0	1300	195	
1007417	4038	314	1	0	3731	8	
1007556	295	20	70	0	422	217	
1007659	135	112	0	0	66	43	
1007734	86	6	0	0	86	6	
1007752	298	265	9	0	194	170	
1007819	3742	2475	214	0	3264	2211	
1007846	47745	19084	2898	0	45093	19330	
1007903	7316	383	486	0	8619	2172	
1007930	182	17	3	0	169	7	
1007958	818	1098	21	0	279	580	
1008076	285	39	0	0	246	0	
1008133	590	190	13	0	553	166	
1008151	107	0	3	0	109	5	
1008209	501	60	5	0	439	3	
1008432	538	390	15	0	496	363	
1008450	147	0	24	0	123	0	
1008553	467	10	23	0	448	14	
1008647	618	12	5	0	636	35	
1008674	688	48	0	0	658	18	
1008731	626	162	10	0	464	10	
1008955	432	25	20	0	417	30	
1009055	226	96	30	0	200	100	
1009242	946	100	7	0	1034	195	
1009354	7353	-223	757	0	7471	652	
1009420	5857	1600	360	188	5670	1961	
1009541	1477	351	25	0	1767	666	
1009729	300	93	1	0	242	36	
1009756	573	20	22	0	571	40	
1009804	6209	2000	65	0	4230	86	
1009813	131	26	9	0	119	23	
1009831	1833	3761	288	0	1833	4049	
1009840	212	120	2	0	192	102	
1009952	187	60	105	0	111	89	
1010015	548	95	11	0	479	37	
1010051	203	55	0	0	152	4	
1010471	1492	182	0	0	1328	18	
1010761	599	780	13	0	441	635	
1010930	29138	12833	1159	0	27307	12161	
1011432	643	51	3	0	662	73	
1011526	48635	32068	4243	0	38686	26362	
1011553	417	0	4	0	414	1	
1011638	1469	360	31	0	1285	207	
1011656	746	120	12	0	675	61	
1011740	135	0	0	0	154	19	
1011852	225	35	11	0	227	48	
1011955	1018	120	17	0	962	81	
1012055	485	30	9	0	464	18	
1012251	312	96	135	0	312	231	
1012354	224	18	0	0	221	15	
1012457	465	129	19	0	462	145	
1012671	2341	600	0	0	1751	10	
1012859	329	79	12	0	320	82	
1013043	1632	240	233	0	1574	415	
1013070	2615	200	2	0	2413	0	
1013650	257	70	0	0	187	0	
1013735	631	55	13	0	599	36	
1013744	192	122	10	0	172	112	
1013753	313	27	1	0	311	26	
1013856	265	40	9	0	229	13	
1014040	1176	360	109	0	1085	378	
1014059	446	72	31	-22	461	96	
1014125	1402	221	35	0	1268	122	
1014246	337	75	25	0	277	40	
1014255	156	6	16	0	141	7	
1014376	877	312	53	0	1011	499	
1014451	279	60	14	0	227	22	
1014554	505	29	0	0	488	12	
1014657	1100	12	3	0	1101	16	
1014675	148	0	0	0	148	0	
1014778	2903	1040	26	0	2036	199	
1014844	224	22	1	0	202	1	
1014853	775	299	193	0	513	230	
1014929	2216	1266	56	0	1182	288	
1014956	406	180	24	0	553	351	
1014965	266	0	36	0	240	10	
1015056	551	0	24	0	541	14	
1015177	250	0	0	0	250	0	
1015243	5193	1044	154	0	4920	925	
1015252	1089	-265	271	0	1137	54	
1015458	224	60	48	0	181	65	
1015467	678	120	12	0	580	34	
1015560	1066	400	12	0	1104	450	
1015832	601	99	47	0	565	110	
1015841	382	80	15	0	372	85	
1015850	2069	225	63	0	2162	381	
1016062	1285	66	4	0	1215	0	
1016231	380	149	25	0	330	124	
1016259	2336	345	165	0	2026	200	
1016558	423	0	35	0	426	38	
1016718	1440	269	63	0	1360	252	
1016754	153	0	2	0	151	0	
1016772	698	-127	61	0	765	1	
1016848	337	9	11	0	321	4	
1016857	1646	820	166	0	1519	859	
1016941	1046	268	13	0	1060	295	
1017032	1538	540	45	0	1225	272	
1017256	837	718	34	0	720	635	
1017274	782	195	18	0	599	30	
1017425	2261	263	126	0	2358	486	
1017528	4364	632	113	0	4566	947	
1017555	238	0	5	0	235	2	
1017564	217	100	36	0	247	166	
1017649	971	120	12	0	1112	273	
1017658	21050	8667	472	0	19458	7547	
1017854	361	0	62	0	402	103	
1017939	9156	2730	456	3174	5801	3005	
1017957	1078	120	41	0	965	48	
1028010	7946	660	157	0	7240	111	
1029325	69011	92890	9797	-2700	60643	91619	
1119909	0	0	0	0	0	0	
1156221	2605	645	27	0	1995	62	
1156388	1013	340	34	0	913	274	
1156397	1681	508	30	0	1264	121	
1156539	19816	8117	40	0	14237	2578	
1156874	411	118	6	0	419	132	
1157219	1198	310	1	0	969	82	
1157255	2149	480	86	0	2005	422	
1157415	1405	425	41	0	1110	171	
1158832	1172	383	16	0	1001	228	
1158878	1020	405	44	0	676	105	
1159996	1490	240	15	0	1382	147	
1160152	4380	1283	133	0	6562	3598	
1160161	0	0	0	0	0	0	
1160424	2347	195	0	0	2152	0	
1160509	500	421	10	0	449	380	
1160545	12979	6035	742	0	9671	3469	
1160732	514	0	55	200	399	140	
1160808	1681	15	16	0	1656	6	
1160853	0	0	0	0	0	0	
1161029	2121	334	33	0	1969	215	
1161216	2323	30	52	0	2241	0	
1162017	4457	1733	27	0	3773	1076	
1162099	157	19	1	0	173	36	
1162147	5386	900	29	0	4508	51	
1162530	1112	347	24	0	1019	278	
1162558	1960	537	45	0	1519	141	
1163153	0	0	0	0	0	0	
1163171	499	85	25	0	440	51	
1164329	2936	415	29	0	2670	178	
1164347	1575	421	92	0	1312	250	
1164730	4513	2377	481	0	3051	1396	
1165531	475	110	17	0	400	52	
1165540	3296	810	37	0	2577	128	
1166060	600	280	19	0	388	87	
1166435	411	194	3	0	424	210	
1166453	439	0	56	0	383	0	
1167393	3234	755	322	0	3141	984	
1167889	23285	1100	211	10750	12818	1594	
1168439	881	419	65	0	711	314	
1169182	1009	434	3	0	832	260	
1169650	667	130	68	0	765	296	
1169913	1761	300	23	0	1525	87	
1176881	18220	6303	2011	0	13870	3964	
1176920	316	304	5	0	236	229	
1186956	392	381	13	0	516	518	
1186965	1085	151	22	0	950	38	
1187001	1859	-1000	59	0	2845	45	
1187029	3356	1460	64	0	3552	1720	
1187391	3920	157	95	379	3400	111	
1187494	1308	478	45	0	946	161	
1187551	294	24	0	0	270	0	
1187896	1575	2136	148	0	1204	1913	
1188594	1457	230	47	0	1352	172	
1188772	1687	255	75	0	1497	140	
1188987	710	1575	118	0	520	1503	
1189041	1940	480	11	0	1749	300	
1189993	8024	1534	318	0	7026	854	
1190001	1550	388	196	0	1496	530	
1190074	4355	1572	4	0	2803	24	
1190476	7296	3230	121	2232	4865	3152	
1191352	531	11	11	-312	830	9	
1191446	2416	342	29	0	2121	76	
1191482	788	300	21	0	511	44	
1193543	1309	240	25	0	1135	91	
1198605	936	477	75	0	915	531	
1198614	1412	904	112	-24	1328	908	
1198641	4390	1278	189	0	3501	578	
1211371	1483	347	44	0	1289	197	
1211429	4692	1899	120	0	3501	828	
1211700	1656	198	4	0	1465	11	
1212846	50497	59906	29280	3825	82046	124560	
1213254	3068	1010	25	0	2796	763	
1213768	361	20	43	0	359	61	
1213777	1759	471	11	0	1474	197	
1215726	714	337	94	0	610	327	
1216022	16156	17800	2206	63	13119	17032	
1216059	334	36	4	0	301	7	
1216291	3697	195	337	0	3521	356	
1216321	5057	3772	257	0	3810	2782	
1216808	349	73	17	0	316	57	
1216826	615	168	12	0	522	87	
1216974	778	151	37	0	666	76	
1216992	1278	-115	4	0	1389	0	
1217494	1561	1100	83	0	1044	666	
1217832	2259	596	100	0	1633	70	
1218165	771	189	5	0	608	31	
1218446	501	365	33	0	365	262	
1219144	830	298	10	0	673	151	
1219591	1400	340	43	690	791	464	
1221558	3017	1345	52	0	2187	567	
1222519	1634	853	24	0	1342	585	
1222948	812	674	14	0	750	626	
1224812	8893	48982	558	0	10493	51140	
1225033	1025	121	1	0	904	1	
1225734	3260	580	1	0	2681	2	
1225752	1357	525	61	0	1188	417	
1225761	14000	16713	1624	0	8400	12737	
1225798	269	60	5	0	238	34	
1225800	99231	69425	1132	-961	44917	15282	
1228034	2057	1205	87	0	1246	481	
1228249	15218	15208	1266	0	13399	14645	
1229198	465	42	1	0	431	9	
1229228	1309	500	56	0	956	203	
1229424	2637	1335	108	0	1625	431	
1293078	946	3646	1468	0	194	4362	
1349890	24722	8425	153	0	21408	5264	
1356115	690	90	6	0	722	128	
1356526	1244	355	22	0	948	81	
1356535	4103	1920	98	2162	898	975	
1356683	2180	480	29	0	2005	334	
1356768	8547	2480	72	0	6220	225	
1356852	2187	1106	11	0	1194	124	
1357466	373	122	3	0	248	0	
1358696	799	75	17	0	766	59	
1360420	2263	1840	207	0	1688	1472	
1362237	1862	560	15	0	1571	284	
1362246	1244	340	87	0	870	53	
1363270	22437	4040	1246	0	21336	4185	
1366909	3036	1535	37	0	2764	1300	
1367858	1527	141	43	0	1526	183	
1369870	0	0	0	0	0	0	
1377521	450	33	25	0	392	0	
1386251	24531	1780	1028	1459	23919	3655	
1390324	123	28	8	0	148	61	
1390342	3517	1018	270	0	3024	795	
1391170	1596	515	2	0	1351	272	
1391415	1364	561	19	0	1060	276	
1391778	4504	-8953	17406	0	4083	8032	
1392542	694	95	51	0	620	72	
1393624	2968	900	93	0	2783	808	
1394621	1374	550	74	0	1253	503	
1394667	3873	275	147	0	4727	1276	
1394676	566581	940643	70986	19009	449346	913403	
1396483	935	360	54	0	949	428	
1396652	7643	5785	187	0	5601	3930	
1396700	978	120	31	0	943	116	
1396764	2030	287	41	691	1108	97	
1397190	2536	1730	25	513	1062	794	
1397471	1130	1037	74	0	658	639	
1398580	6710	750	2295	-437	7881	3779	
1399916	1125	972	10	0	1361	1218	
1400540	6138	5210	633	0	2971	2676	
1401387	269	78	7	0	252	68	
1401529	18714	4468	611	11198	6123	3686	
1401547	912	215	94	0	757	154	
1401631	2407	1296	4	465	1792	1150	
1401686	1403	648	42	0	1096	383	
1401891	195	38	2	0	206	51	
1401903	1050	172	0	0	1020	142	
1401949	0	0	0	0	0	0	
1402384	612	229	166	0	663	446	
1402405	65	12	0	0	62	9	
1402610	5109	1825	211	0	4143	1070	
1402629	831	80	20	0	782	51	
1402638	1205	302	12	0	1017	126	
1404463	1902	530	2	237	1235	102	
1404481	1231	257	9	0	1174	209	
1404847	891	633	21	0	429	192	
1404883	946	0	89	0	870	13	
1404931	82656	156297	3664	-569	31025	107761	
1404940	0	0	0	0	0	0	
1406980	188	0	0	0	193	5	
1407512	1162	275	12	0	996	121	
1407521	5098	2216	257	0	4622	1997	
1407530	2297	317	142	0	2048	210	
1407932	3942	720	299	165	3794	1036	
1408069	4302	1575	29	0	3058	360	
1411032	1649	1090	13	0	1625	1079	
1412598	2208	535	34	0	1865	226	
1412619	1414	300	2	0	1133	21	
1412712	7995	11472	990	92	6020	10579	
1413090	496	36	1	0	501	42	
1413139	448	0	50	0	398	0	
1414819	1459	360	0	0	1169	70	
1416082	2436	500	0	0	1939	3	
1416327	1953	905	5	0	1392	349	
1416381	4029	1124	173	0	3502	770	
1417557	847827	1263052	94190	0	297592	807007	
1418255	1109	527	336	0	995	749	
1419234	897	84	8	0	842	37	
1421040	1171	150	53	0	1048	80	
1421095	1551	810	102	0	1264	625	
1421161	5267	2400	363	0	4440	1936	
1425020	2559	360	272	0	2046	119	
1427770	60	8	1	0	78	27	
1429028	409	106	63	0	528	288	
1434826	1576	0	24	0	1556	4	
1435092	527	190	51	0	486	200	
1435412	482	49	114	0	751	432	
1435421	711	500	9	0	778	576	
1436071	825	120	59	0	866	220	
1436099	1667	254	17	0	1454	58	
1436204	4871	700	10	0	4214	53	
1436473	533	-12	70	0	475	0	
1436884	3390	683	37	0	2806	136	
1437199	489	181	241	0	439	372	
1438217	1838	3482	0	0	1799	3445	
1438589	2028	150	25	0	1872	19	
1439054	397	0	1	0	398	2	
1439308	1887	760	105	0	1501	479	
1439456	3158	900	128	0	3232	1102	
1440117	1200	567	8	0	1000	375	
1441600	1894	333	1	1053	658	151	
1442380	229280	352994	34723	0	292102	450539	
1442661	1032	90	13	0	981	52	
1443266	11	-143	0	0	154	0	
1444021	0	0	0	0	0	0	
1444580	849	1181	234	0	1156	1722	
1445037	832	364	43	0	986	561	
1445121	300	27	8	0	285	20	
1445943	8331	1568	279	2383	5009	908	
1447639	4156	970	140	0	3498	452	
1447853	2270	816	30	0	1630	206	
1448636	994	325	24	0	991	346	
1450620	3421	1023	434	0	2182	218	
1451636	650	450	0	0	200	0	
1455063	1605	165	22	0	1473	55	
1456501	24	989	71	-2375	2398	1059	
1457003	4825	1163	125	1396	3476	1335	
1458608	3879	3343	860	0	3507	3831	
1458989	2565	42	325	2918	2200	2920	
1459034	4244	781	61	0	3806	404	
1459191	753	85	6	0	700	38	
1459575	0	0	0	0	0	0	
1459717	1230	270	0	-140	1105	5	
1459735	1970	1800	283	0	1228	1341	
1459799	430	95	12	0	410	87	
1460290	2699	478	33	0	2332	144	
1460302	480	-78	2	428	133	5	
1462986	401	0	0	0	405	4	
1463086	3686	696	21	0	3006	37	
1463705	858	335	11	-113	867	242	
1463983	2107	1135	154	0	2087	1269	
1464122	13026	3640	1667	0	13026	5307	
1466078	4091	821	72	534	3412	748	
1466489	2655	455	69	0	2321	190	
1469211	638	0	335	152	486	335	
1469677	1475	628	23	0	1097	273	
1470150	462	0	43	0	585	166	
1471577	1414	383	39	0	1326	334	
1473496	1018	700	13	0	807	502	
1474309	537	99	40	0	512	114	
1478222	3219	480	4	0	2810	75	
1478231	524	73	14	0	500	63	
1478307	172	74	95	0	225	222	
1479470	1150	158	79	0	935	22	
1479630	0	0	0	0	0	0	
1479667	0	0	0	0	0	0	
1479676	400	22	22	0	372	16	
1480207	0	0	0	0	0	0	
1481745	693	-25	0	48	705	35	
1481754	825	249	0	0	653	77	
1484595	2961	250	81	0	2804	174	
1486704	1561	430	27	0	1214	110	
1492152	542	176	72	0	556	262	
1492817	300	18	0	0	310	28	
1494240	101826	24310	3013	-218	102749	28028	
1494482	270	443	0	0	270	443	
1494914	1029	909	122	0	1487	1489	
1495331	1150	187	11	0	1044	92	
1496150	0	0	0	0	0	0	
1496178	1208	204	16	0	1083	95	
1516348	304	12	0	0	292	0	
1516423	5644	2531	54	0	4071	1012	
1629903	0	0	0	0	0	0	
1717622	0	10384	2124	0	0	12508	
1718188	7200	2300	245	0	6208	1553	
1718517	698	200	1	0	524	27	
1819049	167	24	2	0	152	11	
1819058	260	0	0	0	260	0	
1819366	691	5	1	0	686	1	
1820979	0	0	0	0	0	0	
1821976	2397	500	30	0	2000	133	
1824285	2224	630	193	0	1770	369	
1824324	471	17	30	0	492	68	
1826382	1046	747	185	0	1003	889	
1830035	816364	1037488	282106	19275	374783	897288	
1831975	1099	536	21	-20	947	385	
1833063	5227	7092	445	0	5027	7337	
1836701	1053	287	2	0	971	207	
1837829	2327	750	262	0	2228	913	
1841536	756	75	0	0	681	0	
1841590	3239	340	0	0	2909	10	
1842065	7497	2647	70	0	5831	1051	
1842195	4084	503	51	0	3736	206	
1852381	2027	435	251	0	1565	224	
1852569	864	575	125	0	1463	1299	
1853856	1110	0	0	0	1110	0	
1856398	0	0	0	0	0	0	
1857087	2580	400	0	0	2180	0	
1857377	344	0	1	0	354	11	
1861347	29	4	0	0	29	0	
1861927	3945	2351	187	0	2927	1520	
1862719	4595	1815	99	849	2372	540	
1863097	2124	797	31	0	1964	668	
1863275	816	424	8	0	787	403	
1864197	1368	211	11	0	1156	10	
1864227	568	132	0	3	444	11	
1864375	967	459	53	0	738	283	
1864601	1387	262	0	0	1130	5	
1864610	907	146	5	0	777	21	
1864629	3445	1250	5	0	2214	24	
1864683	2500	760	47	0	1889	196	
1865091	0	0	0	0	0	0	
1865680	3214	2010	18	0	2604	1418	
1865961	0	14	0	0	0	14	
1866726	3054	693	29	0	2332	0	
1866762	3295	660	47	0	2760	172	
1867983	1980	590	3	0	1414	27	
1871122	389	185	10	0	372	178	
1872941	679	60	8	0	645	34	
1872996	1681	275	36	0	1474	104	
1874936	0	0	0	0	0	0	
1877665	290	210	25	0	255	200	
1879016	503	236	36	0	420	189	
1879043	346	36	0	0	324	14	
1881541	3388	30	0	600	2763	5	
1882070	1798	600	329	0	1043	174	
1884140	1886	350	19	0	1725	208	
1885848	0	0	0	0	0	0	
1885932	8305	7220	256	0	6818	5989	
1887486	418	208	0	0	515	305	
1887495	919	405	31	0	830	347	
1887516	2653	120	50	0	2538	55	
1890374	2099	955	125	0	1454	435	
1890413	2744	3028	576	0	1978	2838	
1890525	3165	1400	130	0	2558	923	
1890598	1345	323	0	0	1022	0	
1892154	1141	60	100	0	1476	495	
1893263	881	60	1	0	832	12	
1893272	444	60	0	0	389	5	
1897168	520	102	95	0	586	263	
1897270	1377	313	1	0	1314	251	
1898419	445	150	1	0	316	22	
1899902	923	195	39	0	812	123	
1900675	391	136	54	0	423	222	
1901243	1843	367	58	0	1544	126	
1904020	0	0	0	0	0	0	
1904673	4379	241	180	285	3797	124	
1906172	0	0	0	0	0	0	
1907599	0	0	0	0	0	0	
1908082	2292	815	107	0	1845	475	
1914421	746	658	50	0	638	600	
1916612	2106	364	32	-4	1823	109	
1916751	44980	35376	5358	-759	39984	34979	
1917301	3298	2512	268	0	2837	2319	
1918344	4906	900	63	0	4392	449	
1919556	1747	5903	176	0	1548	5880	
1920945	1103	200	20	0	1253	370	
1928594	2294	2017	128	0	3563	3414	
1928754	1880	175	6	0	1941	242	
1929247	709	0	49	0	717	57	
1931941	3132	6833	587	-5624	3773	2437	
1933927	1687	686	6	0	1138	143	
1936320	1723	690	20	0	1373	360	
1945247	708	335	133	0	562	322	
1948921	381	474	30	0	506	629	
1954294	3817	818	0	0	3032	33	
1962888	0	0	0	0	0	0	
1972298	610	360	21	0	756	527	
1973129	1651	380	116	0	1306	151	
1973633	0	0	0	0	0	0	
1977248	0	0	0	0	0	0	
1978535	542	144	1	0	418	21	
1988730	1242	1004	76	0	1037	875	
1990751	536	57	0	0	483	4	
1992513	441	555	32	0	537	683	
1994124	0	0	0	0	0	0	
1996762	228	42	0	0	276	90	
1998775	564	38	51	0	543	68	
2002222	901	138	87	0	855	179	
2004105	0	0	0	-1229	1601	372	
2006024	602	348	2	0	370	118	
2007991	640	120	13	0	595	88	
2008608	0	0	0	0	0	0	
2009360	330	0	0	0	330	0	
2009605	3226	487	78	0	2982	321	
2010722	536	143	5	0	500	112	
2012687	4996	203	2	-8	4799	0	
2017570	96777	200164	18363	-72604	100745	149891	
2019453	1891	0	11	0	1902	22	
2021634	1139	457	0	0	793	111	
2028400	277	-459	595	281	531	671	
2033123	18082	35083	177	0	16881	34059	
2033806	0	0	0	0	0	0	
2034652	1758	550	551	0	1310	653	
2035716	3002	1970	131	-648	3841	2292	
2036843	0	77283	33	-28	50462	127750	
2037185	1244	648	8	-90	1012	334	
2038614	0	0	0	0	0	0	
2038641	92	8	6	0	142	64	
2038717	898	249	43	0	745	139	
2042684	0	0	0	0	0	0	
2044811	2830	1014	8	0	2330	522	
2044820	613	3	6	0	607	3	
2045694	512	214	0	0	298	0	
2047504	953	176	32	0	802	57	
2051127	1211	202	22	0	1064	77	
2051163	4516	1480	471	0	2707	142	
2059758	751	213	87	0	646	195	
2060110	7998	185	1429	0	8874	2490	
2060594	1159	0	3	841	315	0	
2060875	324	179	26	0	203	84	
2068107	886	180	53	0	831	178	
2068134	1107	574	81	-35	877	390	
2074256	654	-247	5	0	938	42	
2078290	14734	11800	191	0	12791	10048	
2079493	3378	5055	204	0	2186	4067	
2085177	1599	1191	18	0	1092	702	
2087845	949	692	33	0	860	636	
2107341	385	60	0	0	330	5	
2108348	975	22	3	0	972	22	
2110640	3572	840	58	0	2926	252	
2111553	1314	312	12	0	1171	181	
2114282	2043	276	2	1125	940	300	
2119773	2766	1432	110	0	2072	848	
2121196	1325	423	117	0	2199	1414	
2122997	0	0	0	0	0	0	
2123930	954	975	111	0	685	817	
2127826	881	112	26	0	787	44	
2129008	18155	196082	29649	3399	336709	547684	
2132594	561	234	4	0	403	80	
2132941	5987	1440	25	0	4701	179	
2140348	692	249	24	0	619	200	
2142016	4739	4080	1169	0	4151	4661	
2142155	4531	1136	94	-131	3969	537	
2142294	0	0	0	0	0	0	
2145389	495	80	104	0	463	152	
2146023	1463	425	3	0	1459	424	
2158389	489	50	1	0	445	7	
2160654	0	0	0	0	0	0	
2164111	331	79	0	0	254	2	
2171100	1922	920	44	0	1252	294	
2187101	452	48	1	0	427	24	
2190521	948	0	111	0	859	22	
2194426	736	80	4	0	653	1	
2197098	6563	2800	952	0	4746	1935	
2199252	2122	570	25	0	1886	359	
2203337	3981	384	134	0	3817	354	
2203355	3998	1404	101	0	3797	1304	
2209553	6450	991	252	0	5865	658	
2214744	1982	545	2	0	1891	456	
2232757	700	129	24	0	588	41	
2233875	615	180	141	0	545	251	
2235244	178	35	0	0	144	1	
2236214	409	73	0	-8	431	87	
2236652	0	0	0	0	0	0	
