"IDRSSD"	RIAD0497	RIAD4042	RIAD4136	RIAD4141	RIAD4146	RIAD4461	RIAD4462	RIAD4463	RIAD4464	RIAD4467	RIAD4468	RIAD4469	RIAD4486	RIAD4487	RIAD4488	RIAD4489	RIAD4491	RIAD4498	RIAD4499	RIAD4521	RIAD4522	RIAD4769	RIAD8403	RIADB527	RIADC013	RIADC014	RIADC015	RIADC016	RIADC017	RIADC018	RIADF229	RIADF465	TEXT4461	TEXT4462	TEXT4463	TEXT4464	TEXT4467	TEXT4468	TEXT4469	TEXT4487	TEXT4489	TEXT4498	TEXT4499	TEXT4521	TEXT4522	TEXT4769	TEXTB527	
2692762	0	0	0	0	0	96	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	185	86	0	0	Debit Card			ATM Processing												
2693264	367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8750	0	1	0	false	0	0	0	137	0	0	971	0	0	0										Capital Infusion		Transfer from Allowance for Unfunded Committments				
2693693	0	0	0	0	0	260	0	0	190	0	0	0	0	0	0	0	0	12	0	0	0	false	0	0	0	0	0	0	241	0	0	0	ATM transactions fees			ATM expense						Contributed Capital from Bank San Juans Bancorporation						
2694430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	310	0	0	0																
2694681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0																
2694935	1645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24787	0	0	0	false	0	0	0	0	0	0	0	0	0	0										Capital Injection from Holding Co.						
2694944	80	0	2	21	30	0	0	0	42	31	26	0	0	0	0	0	0	0	0	0	0	false	13	33	3	0	5	36	90	29	0	0				ATM Fees	Operating Insurance	Telephone expenses									Previous period tax adjustment	
2696180	0	0	45	0	0	65	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	5	0	171	0	0	0	Shazam income			Shazam expense												
2697963	85	0	24	0	53	49	2167	18	435	160	56	0	0	0	0	0	0	1000	0	0	0	true	23	-10	0	0	0	0	529	64	0	0	Rent Income	Income from Subsidiary involved in NMTC Transactions	ATM Fee Income	Professional & Consulting Fees	Audit & Accounting Fees	Insurance Expenses				Capital infusion from Holding Company				Changes are due to 2006 year-end audit review	Changes are due to 2006 year-end audit review	
2699631	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138	0	false	0	0	0	12	0	0	47	0	0	0												Purchase Allowance			2784	
2700984	0	0	0	0	0	20864	24353	0	113743	3779	0	0	0	0	0	0	0	0	0	-976	0	false	0	0	0	0	0	0	4068	0	0	0	Interchange Revenue	Card Revenue		Servicing Contract	Master Card Fees							Acquired allowance from a loan purchase				
2701767	128	0	0	0	0	0	0	0	1652	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	121	0	0	0	0	0	0				HOLDING COMPANY MANAGEMENT FEES												
2702764	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	97	35	0	0																
2705895	901	0	330	498	426	7736	706	569	1752	1019	419	0	0	0	0	0	0	0	0	0	0	false	71	12	0	0	0	98	529	336	0	0	Check Cashing Fee Income	Loan Origination Fees	Debit Card Income	Loan Origination Expense	Professional Fees	Insurance									Adjustment to Subsidiary's December 2006 income statement (per auditors)	
2706016	449	0	0	0	0	0	0	0	446	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	385	0	0	859	0	0	0				Auditing & Accounting Services												
2708122	543	0	0	0	0	0	0	0	676	233	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	311	0	0	0				Professional and Consulting Fees	Bank Franchise Tax											
2710554	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	57	0	0	239	0	0	0																
2710705	28	0	34	25	49	7	0	0	45	71	88	0	0	0	0	0	0	0	0	0	0	false	41	0	11	0	2	50	34	71	0	0	miscellaneous income			ATM EXPENSES	AUDITS AND EXAMS	INSURANCE & BONDS										
2712978	250	0	163	257	168	0	0	0	797	328	512	0	0	0	0	0	0	0	0	0	0	false	73	0	8	0	3	86	919	556	0	-164				Professional Fees	Travel & Entertainment	Software License & Maintenance										
2713461	0	0	0	0	0	660	0	0	0	0	0	0	0	0	0	0	0	3500	0	0	0	false	0	-159	0	0	0	0	558	0	0	-180	Brokerage Fees									Holding Company capital contributions					SAB 108 entry for prior years	
2713555	170	12	71	33	121	0	0	0	472	0	0	0	0	0	0	0	0	0	0	0	0	false	85	0	18	349	13	63	237	116	0	0				Professional Fees												
2713582	436	0	216	0	0	392	661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	699	580	0	0	0	Mortgage Banking Fees	Lease Administration Fees														
2713920	0	0	0	0	0	-9	0	0	3687	5580	11253	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	Misc Income - Other			Distribution & Service Fees	Communications & Technology	Expense Transfers & Other Operating Expenses								The Bank has in place a Capital Assurance and Liquidity Agreement with its parent with respect to mo nitoring its capital requirement.  In March 2007, the Bank received a one time allocation of $8.6 mi llion in overhead.  Effective 4/1/07, the Bank has entered into an Agreement with its parent which s tates that the parent agrees not to allocate any overhead to the Bank until its net income, after al location, exceeds 2 million dollars for a period of three years. Legg Mason Investment Counsel & Tru st Company, NA ("Bank") now assesses and monitors its capital, capital needs, and liquidity on a qua rterly basis through its Investment Policy Committee. The Income & Expense Sheet, Balance Sheet and  Tier 1 Capital is reviewed monthly.  The Investment Policy Committee minutes are submitted to the Bo		
2714217	164	0	141	124	182	0	0	0	212	213	228	0	0	0	0	0	0	0	0	0	0	false	28	0	0	180	0	0	158	133	0	0				Software Expense	Courier Services	Customer Services										
2714570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-807	0	0	0	false	0	0	0	0	0	0	443	0	0	0										Upstream funds to parent company						
2716088	0	0	0	0	0	0	0	0	528	0	0	0	0	0	0	0	0	500	0	0	0	false	0	0	0	0	0	0	447	0	0	0				shareholders tax payable						transfer of capital						
2716163	0	0	96	0	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	169	0	0	0				WASHINGTON STATE B&O TAXES												
2716613	0	0	0	0	0	0	0	0	280	0	0	0	0	0	0	0	0	440	0	0	0	false	0	0	0	0	0	0	117	0	0	0				Management Fees						Capital Infusion from Parent						
2716622	0	0	0	0	0	498	0	0	504	0	0	0	0	0	0	0	0	650	0	321	0	false	0	0	0	0	0	0	392	0	0	0	Mortgage Broker Fees			Management Fees						Capital Infusion from Parent		Changes incident to business combination				
2716828	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	165	0	0	0																
2717012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0																
2718297	134	0	76	279	182	0	0	0	626	856	445	0	0	0	0	0	0	0	0	0	0	false	122	0	0	118	57	308	884	251	0	0				FF&E Including Depreciation	Outside Service Fees	Audit & Tax Fees										
2718345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	7	247	17	26	642	400	0	0																
2718596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	100	0	0	151	0	0	0																
2719427	188	0	0	0	0	0	0	0	282	0	0	0	-1089	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	258	0	0	0				Professional recruiting services				Reversal of deferred tax asset valuation allowance								
2719810	39	0	6	106	0	0	0	0	427	1405	100	0	0	0	0	0	0	0	0	0	0	false	19	0	0	68	0	0	485	38	0	0				Referral Fee	Intercompany management fee	Consulting fee										
2721103	0	0	0	0	0	0	0	0	972	0	0	0	0	0	0	0	0	1000	19	0	0	false	0	38	0	364	0	0	0	0	0	0				Intercompany Management Fee						Injection of cash as additional surplus	FAS 123R accounting				FAS 123R Correction	
2721765	15	87	67	28	274	20	49	0	80	68	321	0	0	0	0	0	0	0	0	0	0	false	30	0	0	0	3	1	331	33	0	0	wire fee income	misc operating income		service contract expense	OREO expense	misc operating expense										
2721877	0	0	0	0	0	0	0	0	63	30	32	0	0	0	0	0	0	0	0	0	0	true	65	0	0	0	0	0	0	0	0	0				Credit Bureau	Audit & Accounting	Commission Fees								RI-2 Merchant Supplies                                 26 Other Computer Expense                31 F NI Service                                       30 Due From Banks                                26  Telephone-LD                                    19 Maintenance Contracts-Sftw              50		
2722173	70	0	15	15	31	2904	1233	292	2570	292	2556	0	0	0	0	0	0	0	0	0	0	false	16	0	5	0	0	0	28	35	0	0	Coin & Currency Fee Income	Check Processing Fee Income	All Other Non Interest Income	Coin & Currency Expense	Check Processing Expense	All Other Non Interest Expense										
2722922	52	0	0	52	0	0	0	0	56	99	85	0	0	0	0	0	0	0	0	59	0	false	0	0	0	0	0	0	132	0	0	0				insurance	defaulted loan expense	accounting						transfer from other accrued expense no longer needed				
2723068	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	359	0	0	0																
2723666	16	0	54	3	5	0	0	0	9	0	0	-48	0	0	0	0	0	0	0	0	0	false	25	-42	0	0	0	0	24	36	0	0				Other benefits			Write down tax due to conversion to Sub S Corporation								Audit adjustment for 2006 taxes	
2724757	122	0	0	127	228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	235	0	0	0																
2724766	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	false	20	0	0	0	0	0	0	21	0	0				Bank Service Charges												
2726050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	false	0	0	0	0	0	0	0	0	0	0										Capital Injection						
2726416	94	0	61	0	61	0	0	0	0	0	0	0	0	0	0	0	0	287	0	0	0	false	76	0	0	0	0	75	288	77	0	0										Capital contribution September 2007						
2726443	0	0	0	0	0	31	0	0	8	30	3	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	FILING STATE TAX RETURN			GENERAL INSURANCE	PROFESSIONAL GENERAL BUSINESS	COLO DIV OF BANKING ASSESSMENT										
2727431	125	0	57	0	0	28	0	0	67	68	67	0	0	0	0	0	0	0	0	0	0	false	61	0	0	0	13	74	383	67	0	0	wire transfer fees			taxes other than income	OCC exam fees	professional fees										
2727673	1622	0	0	0	0	2800	0	0	7622	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	1512	0	0	0	Check Card Revenue			Affiliated Expenses												
2727990	0	0	0	0	0	0	0	0	151	272	0	0	0	0	0	0	0	242	0	0	0	false	0	0	0	0	0	0	295	0	0	0				Donations	Amortization of NEw MArket Tax Credits					Capital Infusion						
2728661	0	0	0	0	0	0	0	0	283	328	0	0	0	0	0	0	0	-900	0	0	0	false	0	0	0	0	0	0	471	0	0	0				OTHER INSURANCE	ACCOUNTING FEES					DIVIDEND TO HOLDING COMPANY						
2729604	54	0	0	124	39	0	0	0	57	0	0	0	0	0	0	0	0	1025	0	0	0	false	0	0	0	46	0	0	212	0	0	0				Lender Paid PMI Insurance						Capital Injection						
2729770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	190	0	0	0																
2730431	0	80	139	111	133	539	184	0	270	232	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	108	251	0	0	0	Real estate subsidiary commissions/fee income	Consulting subsidiary fee income		Real estate subsidiary commission expense	OREO expense											
2730477	123	0	185	0	0	0	0	0	134	134	0	0	0	0	0	0	0	300	0	0	0	false	0	0	0	0	0	0	343	0	0	0				STATE FRANCHISE TAX EXPENSE	COLLECTION/REPO/OREO EXPENSE					CAPITAL INFUSION FROM HOLDING CO.						
2731876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4	0	false	0	0	0	0	0	0	146	0	0	0												Writedown--Bassett Restitution paid monthly thru court--Prior year loss reserve				
2732565	0	0	0	0	0	103	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	81	0	0	0	Loan Fees			Telephone Expense												
2733263	488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	1149	0	0	0																
2733348	112	0	100	26	110	438	252	0	389	0	0	0	0	0	0	0	0	0	0	0	0	false	83	0	30	0	18	319	2	106	0	0	Merchant discount	Armored Car fees		Merchant processing												
2734729	0	0	0	0	315	241	0	0	532	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	340	0	0	-1529	International Fee income			Customer Courier Service												
2735137	7	0	5	32	23	16	11	0	43	90	7	0	0	0	0	0	0	0	0	0	0	false	10	0	0	0	4	2	175	10	0	0	Merchant Income	Miscellaneous Commissions and Fees		Loan Production Expense	Deposit Production Expense	Telephone										
2735173	165	0	0	447	0	0	0	0	1873	0	0	0	0	0	0	0	0	1950	0	0	0	false	0	0	0	0	0	0	389	0	0	0				Outsourced Operation Expense						Capital Infusion						
2735191	64	0	53	43	58	11	12	2	125	45	14	0	0	0	0	0	0	0	0	0	0	false	11	0	0	0	9	0	324	25	0	0	Origination Fee paid by third parties	Wire Transfer Fees	Other Service Charges	Consulting Fees	Audit Fees	D&O Insurance										
2735324	229	0	81	44	12	0	0	0	221	0	0	0	0	0	0	0	0	550	2000	0	0	false	99	0	29	0	6	14	440	152	0	0				Misc NSF and Other Losses						Capital Infusion for June and September	Capital Infusion for December					
2735913	0	0	166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3750	0	0	0	false	0	0	0	122	0	0	0	0	0	0										captial injection						
2735959	30	0	28	0	0	0	0	0	30	32	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	19	103	0	0	0		Miscellaneous		Professional Fees	ATM Expense											
2736219	2494	0	0	0	0	2210	43107	1339	31834	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	8387	4624	0	0	0	Mastercard Interchange revenue	Operating Lease Income	Management Fees	Lease Depreciation												
2736291	56915	0	0	5941	1137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	false	5322	0	314	9747	472	4837	18285	3179	0	0												Adjustment to E-Loan ALLL				
2736349	6	0	2	1	27	0	0	0	12	0	0	0	0	0	0	0	0	0	0	-43	-71	true	5	0	0	36	1	0	58	12	0	0				OCC assessment								Net Loan Losses from 1/1/07 - 10/9/07	Allocation for SOP3 Loans	On October 10, 2007, Fort Worth National Bank and its parent holding company, Fort Worth Bancshares, was purchased by Southside Bancshares, Inc.  To account for the acquisition, push down accounting was applied and is reflective in the December 31, 2007 Call Report data being reported.  The Income Statement, Schedule RI and all subsequent schedules, reflect the income for the short period of October 10, 2007 through December 31, 2007.		
2736442	136	0	101	0	0	0	0	0	105	622	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0				TELEPHONE EXPENSE	UBSH MANAGEMENT FEE											
2736451	0	0	0	0	0	0	0	0	538	0	0	0	0	0	0	0	0	4300	0	0	0	false	0	0	0	0	0	630	0	0	0	0				Depreciation Expense-Computer Software						Capital Injection						
2736714	13	0	93	24	14	0	0	0	96	42	0	0	0	0	0	0	0	100	0	0	0	false	19	-3	0	128	0	0	343	75	0	0				Audits and Examinations	Other Professional Expenses					Additional Paid-In Capital					Adjustment to Prior Retained Earnings per CPA Adjustments	
2736732	0	0	0	0	0	142	0	0	456	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	366	0	0	0	Referral Fee Income			Management Fees												
2737029	0	0	0	0	0	745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	785	0	0	0	Table Funded Fees															
2737775	198	0	0	0	259	0	0	0	214	0	0	0	0	0	0	0	0	4950	-3483	0	0	false	0	0	0	173	0	0	595	0	0	0				Professional Fees						Capital Infusion	Earnings Payback to Parent Company					
2737980	353	0	0	0	0	0	0	0	808	0	0	0	0	0	0	0	0	1300	0	0	0	true	0	0	0	0	0	0	714	0	0	0				Loan Collection Expense						Capital Contribution				Salaries and employee benefit expense is reported net of direct loan origination cost, in accordance with FAS 91, Accounting for Loan Fees.		
2738857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	312	0	0	0										Payment of dividend to holding company						
2742153	0	0	0	0	0	0	0	0	296	343	0	0	0	0	0	0	0	10000	0	0	0	false	0	0	0	0	0	0	527	0	0	0				Franchise Tax	Depreciation					Stock Purchase						
2743244	696	0	0	0	0	1338	0	0	585	528	672	0	0	0	0	0	0	250	0	0	0	false	0	0	0	0	0	869	688	486	0	0	Loan fee income			Ad valorem taxes	Technology expense	Professional fees				Capital contribution						
2744063	428	0	89	179	485	0	0	0	573	668	0	0	0	0	0	0	0	4500	0	0	0	false	214	0	31	414	7	0	636	191	0	0				Business Development Expense	Professional Expenses					Capital Infusion						
2744782	116	0	0	0	106	390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	46	0	0	0	0	0	518	119	0	0	Mortgage brokerage fees															
2745426	162	0	138	0	0	242	0	0	187	186	0	0	0	0	0	0	0	0	0	0	0	false	84	0	0	0	0	0	582	223	0	0	Mortgage Origination Fees			Community Relations	Regulatory and Compliance											
2745743	195	0	144	152	290	0	0	0	356	0	0	0	0	0	0	0	0	-4998	0	0	0	false	147	0	25	0	6	111	953	133	214	0				miscellaneous professional fees						dividend paid to parent holding company						
2746245	32	0	82	6	25	0	0	0	79	46	0	0	0	0	0	0	0	0	0	-9	0	false	46	0	8	0	13	0	106	39	0	0				Accounting & Loan Review/Compliance	ATM Expenses							Allowance for Off Balance Sheet Items				
2746263	278	0	147	0	0	0	0	0	309	201	0	0	0	0	0	0	0	7500	0	0	0	false	113	0	0	0	0	0	225	199	0	0				Employee Expenses	Audit Expenses					Capital Contribution						
2746348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	110	0	0	0	0	0	0																
2747242	206	0	212	0	0	9	28	0	0	0	0	0	0	0	0	0	0	2950	0	0	0	false	0	0	0	0	0	0	205	0	0	0	merchant card fees	Other credit card fees								Equity Infusion from Parent						
2747279	0	0	83	0	0	0	0	0	109	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	91	0	0	238	0	0	0				OH state franchise taxes												
2747420	455	0	0	0	0	445	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	false	0	0	0	0	0	0	0	0	0	0	Master Money Interchange Income									Capital infusion from parent holding company						
2747466	54	0	32	0	26	9	8	0	157	40	1	0	0	0	0	0	0	0	0	0	0	false	41	0	20	0	21	0	14	69	0	0	EARLY WITHDRAWAL PENALTIES ON CDS	OTHER CUSTOMER SERVICE FEES/CHECK AND WIRE FEES		HOLDING COMPANY SERVICE FEES	OUTSIDE SERVICE FEES	CHARITABLE CONTRIBUTIONS										
2747587	3872	0	0	0	0	7751	964	0	2416	1077	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	1073	0	0	0	0	0	0	Loan fee income	Gain/Loss Hedge		Lending Expense	Other Outside Services											
2748502	174	0	0	0	0	292	261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	404	0	0	0	Commitment fees on lines of credit	Mortgage loan brokerage fees														
2748650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20000	0	2122	0	false	0	0	0	1054	0	0	1990	1848	0	-917										transfer to bank						
2749059	15	2	76	140	88	0	0	0	0	0	0	0	0	0	0	0	0	2180	0	0	0	false	19	0	9	0	13	4	212	52	0	0										capital from holding co						
2750448	177	0	43	11	33	0	0	0	134	173	86	0	0	0	0	0	0	0	0	0	0	false	22	0	0	0	7	85	332	78	0	0				Audits & Examinations	Other Professional Services	Telephone & Telephone-Internet/WAN									Reversal of cumulative-effect adjustments for Fas 159, Fair Value Option	
2750699	456	0	0	377	0	0	0	0	519	0	0	0	0	0	0	0	0	1400	0	0	0	false	0	0	0	346	0	0	750	0	0	0				Consultant Fees						Dividend from holding company to bank						
2751007	535	0	119	162	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	78	-71	24	151	17	86	749	193	0	0															Adoption of FIN 48	
2751388	365	0	0	0	0	0	0	0	245	0	0	0	0	0	0	0	0	4447	0	0	0	false	0	0	0	310	0	0	521	276	0	0				Audit & Accounting						Investment in Bank						
2753588	174	0	147	0	0	134	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	92	0	0	0	PRIVATE BUSINESS	SERVICE RELEASE PREMIUMS														
2753917	450	0	0	0	0	0	0	0	123	328	64	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	186	84	0	0				Professional Fees	Trust Admin Fees	Regulatory Assessments										
2754389	0	0	0	0	0	0	0	0	432	0	0	0	0	0	0	0	0	-615	19	0	0	false	0	0	0	168	0	0	0	0	0	-26				Professional fees (including legal)						Dividend paid to holding company	Recognition of expense on incentive stock options and restricted stock					
2755733	0	0	0	0	0	0	0	0	763	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	415	0	0	0				Professional Fees												
2756730	29	0	29	47	29	0	0	0	53	39	0	0	0	0	0	0	0	0	0	0	0	false	10	0	0	0	0	0	80	26	0	0				Other Professional Fees	Shareholder Tax Expense											
2756749	65	0	67	41	42	3	0	0	43	80	77	0	0	0	0	0	0	0	0	0	0	false	49	0	14	31	6	42	313	65	50	-82	Check Cashing Fee			Credit & Loan Expense less ORE	Audit & Accounting Fees	Software Miantenance & Amortization										
2756767	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	false	0	0	0	192	0	208	274	0	0	0										Additional Paid in Capital						
2756785	607	0	0	0	0	512	0	0	0	0	0	0	0	0	0	0	0	3500	0	1785	0	false	0	0	0	0	0	0	1059	0	0	0	Mortgage Oriigination Fees									Capital Contribution from Parent Company		Loan Loss Adjustment from acquisition of Port City Capital Bank				
2756909	0	0	0	473	0	303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	577	0	0	0	Residential Mortgage Broker Fee Income															
2757205	266	0	0	0	0	211	0	0	152	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	167	0	0	437	0	0	0	Visa Debit Card Income			Visa Debit Card Expense												
2757586	0	0	0	0	0	0	0	0	273	54	9	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0				Administrative allocation from parent	OCC Fees and other dues/memberships	Internal Audit Expense										
2757906	50	0	0	0	0	76	0	0	656	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	60	0	0	0	0	0	0	MORTGAGE FEE INCOME			HOLDING COMPANY MANAGEMENT FEES												
2757951	0	0	0	0	0	0	0	0	646	67	53	0	0	0	0	0	0	105	0	0	0	false	0	0	0	0	0	0	78	0	0	0				PROFESSTIONAL FEES	COMPUTER SOFTWARE	OCC INSURANCE ASSESSMENT				ADDITIONAL FUNDING						
2758024	0	0	38	64	78	0	0	0	121	68	79	0	0	0	0	0	0	0	0	0	0	false	32	0	0	0	0	0	243	73	0	0				audit	loan expense	software										
2758613	0	0	0	0	0	364	0	0	0	0	0	0	0	0	0	0	0	0	0	855	0	false	0	0	0	0	0	0	1293	0	0	0	Interchange income											Merger of Landmark Savings Bank 1/1/07				
2759629	85	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	80	61	0	0																
2760102	406	0	306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5967	0	0	0	false	0	0	0	0	0	0	342	0	0	0										CAPITAL RECEIVED FROM HOLDING COMPANY						
2760232	440	0	0	0	0	133	0	0	321	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	685	0	0	0	Loan Documentation Fee			Loan Underwriting												
2761912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	330	0	0	0	0	0	0																
2761930	104	0	2	59	69	15	4	144	35	108	10	0	0	0	0	0	0	2000	0	0	0	false	23	0	0	0	4	27	71	64	0	0	Debit Card Interchange	Wire Transfer Fees	Mortgage Servicing Release Fee	Telephone & Telegraph	Outside Services	ATM Expense				additional cash infusion from ALPHA BanCorp						
2761967	39	31	33	249	184	33	0	0	137	83	0	0	0	0	0	0	0	0	0	0	0	false	29	0	9	96	6	15	337	43	0	0	Wire Transfer Fees			Audit and Regulatory Exam Fees	Software amortization fees											
2762638	270	0	0	250	0	0	0	0	216	229	289	0	0	0	0	0	0	100	0	0	0	false	0	0	0	0	0	0	0	0	0	-71				Consulting Fees	Loss on OREO	Misc Operating Loss				Capital injection from Holding Company						
2764212	376	0	270	342	0	625	0	0	0	0	0	0	0	0	0	0	0	3000	0	0	0	false	0	-90	0	183	0	0	0	229	0	0	Insurance reimbursements									Parke Capital Trust III Preferred Issuance (Debenture)					Cash dividend declaredas of 12/31/06 but not paid until 2007	
2764258	0	0	0	0	0	0	0	0	3830	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0				Service Fees Paid to Affiliate												
2765602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	162	0	0	0																
2765611	463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0																
2767763	0	0	0	0	0	0	0	0	460	396	0	-12798	-4351	0	0	0	0	0	0	0	0	false	0	0	0	504	0	0	0	0	0	0				Franchise Tax	Other Outside Services		Discontinued Operations									
2769383	365	0	0	0	0	0	0	0	353	0	0	0	0	0	0	0	0	-1050	5000	0	0	false	0	0	0	0	0	0	399	0	0	0				501c3 Contributions						Net capital infusions via Holding Company line of credit	Capital infusion via Holding Company TRUPS - retire line of credit					
2769570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	255	0	0	0																
2769589	0	0	0	0	0	442	0	0	0	0	0	0	0	0	0	0	0	15043	0	0	0	false	0	0	0	0	0	0	737	0	0	0	commercial loan placement fees									capital injection						
2769954	141	0	0	0	0	290	133	0	0	0	0	0	0	0	0	0	0	40	0	0	0	false	0	0	0	0	0	0	519	0	0	0	Fee Income Mortgage	Network Interchange Fee								Deffered Taxes From Stock Option Exercise						
2769972	8	0	0	75	28	11	11	0	138	11	79	0	0	0	0	0	0	0	0	0	0	false	23	0	31	0	3	0	65	48	0	0	Misc Fee's	FHLB Dividends		Taxes/Federal Reserve Fee/Correspontent Fee/Prof. Fee	Courier/Armored	Customer Check Exp/Tele & Fax/Loan Exp/Misc Exp										
2771694	0	0	95	0	0	116	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	false	0	0	0	0	0	0	101	0	0	0	Brokered Loan fees									share based compensation						
2771797	175	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	182	0	0	454	0	0	0																
2773867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	219	0	0	309	0	0	0																
2774707	0	0	0	0	0	180	0	0	65	9	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	Participation Fee			Management Fee	Miscellaneous Expense											
2775151	0	0	0	0	0	140	0	0	1404	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	198	0	0	319	0	0	0	Debit Card Fee Income			Management Fees												
