"IDRSSD"	RIAD0497	RIAD4042	RIAD4136	RIAD4141	RIAD4146	RIAD4461	RIAD4462	RIAD4463	RIAD4464	RIAD4467	RIAD4468	RIAD4486	RIAD4487	RIAD4488	RIAD4489	RIAD4491	RIAD4498	RIAD4499	RIAD4521	RIAD4522	RIAD4769	RIAD5523	RIAD8403	RIADB526	RIADB527	RIADC013	RIADC014	RIADC015	RIADC016	RIADC017	RIADC018	RIADC231	TEXT4461	TEXT4462	TEXT4463	TEXT4464	TEXT4467	TEXT4468	TEXT4487	TEXT4489	TEXT4498	TEXT4499	TEXT4521	TEXT4522	TEXT4769	TEXTB526	TEXTB527	
2808723	0	0	0	0	0	0	0	0	34	9	4	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0				OCC Assessments                                                                                                                                                                                  	Auditing Expense                                                                                                                                                                                 	Miscellaneous                                                                                                                                                                                    										
2808787	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	200	0	0	0	false	0	0	0	0	0	0	0	0	40	0	0				Management/Admin fees                                                                                                                                                                            					Capital infusion from parent                                                                                                                                                                     							
2808808	0	0	0	0	0	20			43	8	7	0		0		0					false	0	8			0	0	0	0	25	0	0	Mortgage Broker Fees                                                                                                                                                                             			Management Fees                                                                                                                                                                                  	Software Depreciation                                                                                                                                                                            	Bank Services Expenses                                                                                                                                                                           										
2809355	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	15	0	0	0	0	0	0	19	14	0																
2809935	10	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	28	0	0				Professional fees                                                                                                                                                                                												
2810007	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	32	0	0	0	0	0	0	108	38	0																
2811086	8	0	8	0	0	0	0	0	10	12	8	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	22	10	0				correspondent Banks                                                                                                                                                                              	Public Relations -Promo                                                                                                                                                                          	Insurance & Bond                                                                                                                                                                                 										
2813491	8	0	0	0	0				15	8		0		0		0					false	0	0			0	0	0	0	19	0	0				DEPRECIATION                                                                                                                                                                                     	CONSULTING                                                                                                                                                                                       											
2813790	19	0	8	7	3							0		0		0					false	0	7			1	0	0	1	18	15	0																
2814210	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	47	0	0																
2815123	0	0	0	0	0	0	0	0	166	43	43	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0				Collateral Borrowing Charge                                                                                                                                                                      	Management Fees                                                                                                                                                                                  	Bank Service Charges                                                                                                                                                                             										
2815262	16	0	0	0	0	17	0	0	58	21	0	0	0	0	0	0	0	0	0	0	false	0	10	0	0	0	0	0	0	45	23	0	TBW Loan Origination Income                                                                                                                                                                      			Professional Fees                                                                                                                                                                                	Software Amortization                                                                                                                                                                            											
2815879	0	0	0	6	2	2	1	11	5	0	0	0	0	0	0	0	400	0	0	0	false	0	0	0	0	0	5	1	2	32	4	0	LATE CHRG ON LNS                                                                                                                                                                                 	CREDIT LIFE INCOME                                                                                                                                                                               	OTHER INCOMEINC., LOAN SERV. INC.                                                                                                                                                                	CORRESPONDENT SERVICE FEES                                                                                                                                                                       					ADDITIONAL CAPITAL                                                                                                                                                                               							
2816474	34	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	23	0	0																
2817677	5	0	0	3	0				7	5	10	0		0		0					false	0	1			0	0	0	5	32	5	0				Telephone                                                                                                                                                                                        	Courier                                                                                                                                                                                          	Accounting and Audit Fees                                                                                                                                                                        										
2817837	6	0	0	0	1	0	0	0	2	4	11	0	0	0	0	0	0	0	0	0	false	0	2	0	0	0	0	0	0	15	4	0				Telephone                                                                                                                                                                                        	Internet Banking/Web Page                                                                                                                                                                        	Other                                                                                                                                                                                            										
2818731	12	0	0	6	0	5	13	0	13	11	30	0	0	0	0	0	0	0	0	0	false	0	4	0	0	0	0	0	0	27	12	0	Check Cashing Fees                                                                                                                                                                               	Mortgage Broker Income                                                                                                                                                                           		Miscellaneous Consulting                                                                                                                                                                         	Utilities                                                                                                                                                                                        	Depreciation                                                                                                                                                                                     										
2819103	23	0	0	0	0	0	0	0	14	23	9	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	21	12	0				Audit & Accounting                                                                                                                                                                               	Franchise                                                                                                                                                                                        	Bank Service Charge                                                                                                                                                                              										
2819158	0	0	0	16	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	11	0	0	0	0	0				TELEPHONE EXPENSES                                                                                                                                                                               												
2820604	0	0	0	0	0	5	0	0	8	6	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	3	0	0	4	0	9	0	Rental income                                                                                                                                                                                    			Telephone                                                                                                                                                                                        	ATM fees                                                                                                                                                                                         											
2821825	11	0	0	5	3	0	0	0	17	21	14	0	0	0	0	0	0	0	0	0	false	0	5	0	0	0	0	1	0	41	21	0				PHONE                                                                                                                                                                                            	SHARES TAX                                                                                                                                                                                       	OTHER OPERATING EXPENSE LOANS                                                                                                                                                                    										
2821852	0	0	0	0	0	0	0	0	26	32	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0				Courier services                                                                                                                                                                                 	Pennsylvania Shares Tax                                                                                                                                                                          											
2822363	0	0	0	21	0	0	0	0	9	13	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	33	8	0				Property Taxes                                                                                                                                                                                   	Insurance                                                                                                                                                                                        											
2823221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0																
2823230	7	0	8	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	13	0	0	6	0	10	4	2	12	0																
2824657	0	0	0	7	6	1	1	1	19	14	8	0	0	0	0	0	0	0	0	0	false	0	3	0	0	0	0	1	0	70	3	0	Debit Card Interchange Income                                                                                                                                                                    	Credit Card Interchange                                                                                                                                                                          	Other Miscellaneous Income                                                                                                                                                                       	Professional Fees                                                                                                                                                                                	Insurance Expense                                                                                                                                                                                	Unfunded Commitment Reserve                                                                                                                                                                      										
2826017	9	0	13	6	0	0	0	0	6	4	25	0	0	0	0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0				Dues and subscriptions                                                                                                                                                                           	Insurance                                                                                                                                                                                        	Regulatory fees                                                                                                                                                                                  										
2826316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0																
2828794	2	0	5	0	0	1	0	0	6	0	0	0	0	0	0	0	0	0	0	0	false	0	1	0	0	0	0	0	0	7	1	0	ACH FEES                                                                                                                                                                                         			Holding Co. Management Fee                                                                                                                                                                       												
2829335	75	0	0	11	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	12	0	0	0	0	0	0	21	32	0																
2830135	20	0	0	0	0	0	0	0	10	20	16	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	15	0	0				Audit and Accounting services                                                                                                                                                                    	Consultants                                                                                                                                                                                      	Maintenance Contracts                                                                                                                                                                            										
2830537	8	1	0	20	0	1	0	0	10	14	20	0	0	0	0	0	0	0	0	0	false	0	2	0	0	1	0	0	6	58	6	0	Credit Life Insurance Commissions                                                                                                                                                                			Regulator Fees                                                                                                                                                                                   	Loss on Asset Sale                                                                                                                                                                               	Other                                                                                                                                                                                            										
2831619	23	0	0	8	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0				OHIO FRANCHISE TAX                                                                                                                                                                               												
2831879	0	0	0	0	0	0	0	0	538	0	0	0	0	0	0	0	0	0	0	0	false	0	0	-52	0	0	0	0	0	0	0	0				Holding Company Management Fees                                                                                                                                                                  										Mtg serv asset calc error, net of tax                                                                                                                                                            		
2833181	0	0	0	0	0	26	0	0	28	11	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	10	0	0	Mortgage Income                                                                                                                                                                                  			Bank Stock Tax                                                                                                                                                                                   	Item Processing Fee                                                                                                                                                                              											
2833882	0	0	0	0	0	811	26	0	23	72	0	0	0	0	0	0	0	0	0	0	false	0	101	0	0	0	0	0	0	226	35	0	Credit card fees                                                                                                                                                                                 	Loan fees                                                                                                                                                                                        		Amortization of EDP set up expense                                                                                                                                                               	Collection expense                                                                                                                                                                               											
2834179	6	0	10	1	2	4	73	1	12	6	5	0	0	0	0	0	0	0	0	0	false	0	4	0	0	1	0	1	0	29	13	0	Merchant Credit Card Income                                                                                                                                                                      	Mortgage Loan Origination Fees                                                                                                                                                                   	Wire Transfer Fees                                                                                                                                                                               	Professional Fees                                                                                                                                                                                	Janitorial Services                                                                                                                                                                              	Correspondent Fees                                                                                                                                                                               										
2834759	13	0	0	0	2	0	0	0	11	10	0	0	0	0	0	0	0	0	0	0	false	0	6	0	0	1	0	5	7	42	8	0				Courier                                                                                                                                                                                          	Sundry Losses                                                                                                                                                                                    											
2835103	5	0	0	0	0	0	0	0	6	5	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	21	6	0				Audit & Accunting                                                                                                                                                                                	Correspondent Bank Fees                                                                                                                                                                          											
2835626	0	0	0	0	0	0	0	0	65	57	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	58	0	0				Professional Services                                                                                                                                                                            	Organizing Expense                                                                                                                                                                               											
2835756	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	20	0	0	LETTER CREDIT FEE                                                                                                                                                                                															
2836306	7	0	0	0	0				8	10	15	0		0		0					false	0	0			0	0	0	0	26	0	0				Consulting Expense                                                                                                                                                                               	Courier Service                                                                                                                                                                                  	Ohio Franchise Tax                                                                                                                                                                               										
2836810	0	0	0	0	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	66	0	0				Management Fees                                                                                                                                                                                  												
2837059	5	0	0	5	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	false	0	6	0	0	0	0	0	0	12	8	0				Arkansas State Bank Assessment                                                                                                                                                                   												
2837077	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	560	0	0	0	false	0	0	0	0	0	0	0	0	40	13	0									Additional paid-in capital                                                                                                                                                                       							
2837189	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	36	21	0																
2837200	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	48	0	0																
2837219	0	0	0	0	0	0	0	0	14	14	20	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	38	0	0				Audit, Tax, and Accounting Fees                                                                                                                                                                  	OCC Assessment                                                                                                                                                                                   	Depreciation FF&E                                                                                                                                                                                										
2837406	0	0	0	0	0	0	0	0	9	10	14	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	41	9	0				Armed Car/Courier                                                                                                                                                                                	Telephone Exp                                                                                                                                                                                    	Deferred Credit Exp                                                                                                                                                                              										
2838029	0	0	0	0	0	0	0	0	31	21	14	0	0	0	0	0	0	0	14	0	false	0	0	0	0	0	0	0	0	29	16	0				Professional and Consulting                                                                                                                                                                      	Bank Share Taxes                                                                                                                                                                                 	Software Maintenance                                                                                                                                                                             					Reserve for Deposit Losses Reclass                                                                                                                                                               					
2838207	342	0	0	0	0	5125	3162	234	282	302	110	0	0	0	0	0	0	0	0	0	false	0	109	0	0	0	0	0	0	211	206	0	Mortgage origination lending activity                                                                                                                                                            	Mortgage servicing rights                                                                                                                                                                        	Intercompany management fee                                                                                                                                                                      	Telephone $132, Contract Maintenance $150                                                                                                                                                        	Professional Fees $148, Business Taxes $154                                                                                                                                                      	Miscellaneous                                                                                                                                                                                    										
2839053	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	25	9	0																
2839222	14	0	0	0	0	0	0	0	13	14	0	0	0	0	0	0	0	0	17	0	false	0	0	0	0	0	0	0	0	36	10	0				Miscellaneous Operating                                                                                                                                                                          	Professional Fees                                                                                                                                                                                						Backdated chargeoff to 12/31/01 which adjusted Bank's be                                                                                                                                         					
2839745	425	0	0	0	0	714	494	0	5791	2887	1090	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	609	3493	360	0	Return check fees                                                                                                                                                                                	Miscellaneous fees                                                                                                                                                                               		Intercompany cost - allocations                                                                                                                                                                  	General operating expenses                                                                                                                                                                       	Customer expenses                                                                                                                                                                                										
2839790	20	0	6	16	3	88	0	0	28	26	0	0	0	0	0	0	0	0	0	0	false	0	12	0	0	3	0	1	1	62	34	0	Fees on mortgages sold                                                                                                                                                                           			Employee training and development                                                                                                                                                                	Consultant fees                                                                                                                                                                                  											
2841047	16	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	49	0	0				Services Fee                                                                                                                                                                                     												
2841702	6	0	3	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	3	0	0	0	0	0	1	14	4	0																
2843706	12	0	11	0	0	0	0	0	9	6	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	3	29	0	0				audit fees                                                                                                                                                                                       	Security Management Expense                                                                                                                                                                      											
2843724	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	250	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0				INTERCOMPANY MANAGEMENT FEE                                                                                                                                                                      					INJECTION OF ADDITIONAL CASH AS SURPLUS                                                                                                                                                          							
2845166	45	0	0	0	0	0	0	0	168	105	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0				Proffesional fees                                                                                                                                                                                	Other operating expenses                                                                                                                                                                         											
2845205	0	0	0	0	0	10	18	0	18	11	19	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	102	10	16	0	Debit Card Income                                                                                                                                                                                	Customer Servicing Fees                                                                                                                                                                          		ATM Processing                                                                                                                                                                                   	Currency Delivery                                                                                                                                                                                	Telephone                                                                                                                                                                                        										
2845410	0	0	0	0	0	0	0	0	21	10	8	0	0	0	0	0	200	0	0	0	false	0	0	0	0	0	0	0	0	83	0	0				Professional Services                                                                                                                                                                            	Telephone Expense                                                                                                                                                                                	Travel Expense                                                                                                                                                                                   			Capital Infusion from Parent                                                                                                                                                                     							
2845719	0	0	0	0	0	36	0	0	34	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	34	26	0	Mortgage fees                                                                                                                                                                                    			Audit, Tax and Accounting                                                                                                                                                                        												
2845755	14	0	5	2	3							0		0		0					false	0	3			0	0	0	0	31	3	0																
2845782	0	0	0	0	0	0	0	0	44	23	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0				Investment advisory & other service fees                                                                                                                                                         	OCC Assessments                                                                                                                                                                                  											
2846051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0																
2846444	25	0	9	37	0	35	0	0	13	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	36	18	0	Referral fees from third party mortgage company                                                                                                                                                  			Accountant's Fees                                                                                                                                                                                												
2846453	0	0	0	0	0	2	0	0	4	5	5	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	11	0	0	OTHER MISCELLANEOUS FEES                                                                                                                                                                         			INSURANCE                                                                                                                                                                                        	AUDITS AND EXAMINATIONS                                                                                                                                                                          	COURIER EXPENSES                                                                                                                                                                                 										
2846574	36	0	0	0	0	0	0	0	20	26	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	35	18	0				Shares tax                                                                                                                                                                                       	Professional services                                                                                                                                                                            											
2847085	2	0	0	4	2	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	false	0	4	0	0	0	2	0	2	17	5	0				Correspondent Bank fees                                                                                                                                                                          												
2847142	0	0	0	18	0	0	0	0	12	12	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	6	52	7	0				Professional and Audit Fees                                                                                                                                                                      	Telephone                                                                                                                                                                                        											
2847432	10	0	0	0	0							0		0		0					false	0	0			0	0	0	0	43	10	0																
2847553	5	0	2	0	0	0	0	0	4	5	4	0	0	0	0	0	0	0	0	0	false	0	2	0	0	0	0	0	0	13	7	0				Telephone Expense                                                                                                                                                                                	Travel                                                                                                                                                                                           	Correspondent Bank Charges                                                                                                                                                                       										
2847900	0	0	0	6	1	0	29	0	27	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	4	30	5	0		MERCHANT SERVICES INCOME                                                                                                                                                                         		MERCHANT SERVICES EXPENSE                                                                                                                                                                        												
2848037	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	false	0	0	-74	0	0	0	0	0	32	0	0				Management Fees                                                                                                                                                                                  										REFLECTS Y/E ADJUSTMENTS                                                                                                                                                                         		
2848055	4	0	3	2	0	2	0	0	48	27	8	0	0	0	0	0	0	0	0	0	false	0	6	0	0	2	0	2	2	0	0	0	OTHER INCOME                                                                                                                                                                                     			DATA PROCESSING                                                                                                                                                                                  	FEES-PROFESSIONAL & LEGAL                                                                                                                                                                        	SUPPLIES                                                                                                                                                                                         										
2848493	14	0	10	10	21	23	0	0	24	17	33	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	27	30	0	FEES ON SALE OF LOANS                                                                                                                                                                            			REO EXOEBSE                                                                                                                                                                                      	AUDITING                                                                                                                                                                                         	OTHER                                                                                                                                                                                            										
2848671	0	0	0	0	0	33	0	0	11	11	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	27	0	0	Issuance of L/C and loan commitment fees                                                                                                                                                         			ATM processing costs                                                                                                                                                                             	Loan closing costs                                                                                                                                                                               											
2848756	11	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0				Loan Collection Expense                                                                                                                                                                          												
2848895	0	0	5	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	23	0	0				Audit, tax, & accounting fees                                                                                                                                                                    												
2849212	0	0	0	0	0							0		0		0					false	0	0			0	0	0	0	21	14	0																
2849285	15	0	0	38	0	79	28	0	4	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	24	0	0	LOAN FEES - MORTGAGE                                                                                                                                                                             	LOAN FEES - COMMERCIAL                                                                                                                                                                           		LOAN FEES - CONSUMER                                                                                                                                                                             												
2849605	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	23	0	0	23	0	0				ITEM PROCESING                                                                                                                                                                                   												
2849801	24	0	0	0	0	30	0	0	26	21	0	0	0	0	0	0	388	0	0	0	false	0	0	0	0	0	0	0	0	45	20	0	Mastercard Agent Fees                                                                                                                                                                            			Credit Card Expense                                                                                                                                                                              	Insurance                                                                                                                                                                                        				Capital Contribution from  Parent                                                                                                                                                                							
2849829	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	23	0	0	61	26	0																
2850535	0	0	0	0	0	0	0	0	11	2	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0				Professional Fees                                                                                                                                                                                	Oper. Losses Orig. in Trust Dept.                                                                                                                                                                	Travel                                                                                                                                                                                           										
2850722	0	0	0	0	0	0	0	0	3505	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0				Affiliate  Service Expense                                                                                                                                                                       												
2850768	11	0	0	11	0	0	0	0	21	10	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	28	0	0				Audit and tax preparation fees                                                                                                                                                                   	Freight and courier expense                                                                                                                                                                      											
